,userid,placeid,category_id,category_name,lat,lon,timezone,datetime,LZ_entropy,Pi,mean_ent,median_ent,std_ent,count_ent,nunique_ent,mean_Pi,median_Pi,std_Pi,count_Pi,nunique_Pi
179,822,4b4a79ccf964a520bc8826e3,4bf58dd8d48988d129951735,Commute,35.6208144239742,139.569711685181,540,2012-04-04 00:00:48,2.9720584230294302,0.7367069895405769,3.7575999359317875,3.237061394641856,0.8547613361372909,615,84,0.6043689875138261,0.6477400858591259,0.10039817650878376,615,84
180,284,4b56ea9ef964a520261f28e3,4bf58dd8d48988d129951735,Commute,35.6721950309705,139.480466544628,540,2012-04-04 00:02:03,4.259727312092039,0.5269173137400549,3.4776002883333303,3.3111140677894118,1.057008992078263,650,94,0.6102218976094652,0.6245540592413259,0.1279533753284802,650,94
181,822,4b6fd2d1f964a5207efd2ce3,4bf58dd8d48988d129951735,Commute,35.6210411788911,139.569454193115,540,2012-04-04 00:02:13,2.9720584230294302,0.7367069895405769,3.559963739066219,2.9877343469535473,0.8722143561770453,257,52,0.6249228175894757,0.6619772389412366,0.12397703111657701,257,52
184,18,4b17b2e4f964a52040c723e3,4bf58dd8d48988d129951735,Commute,35.7058285500932,139.66579914093,540,2012-04-04 00:04:57,3.3977611581087133,0.6597281926730364,3.842509555584056,3.667748997672271,0.9415922615332704,1280,259,0.5812123793021813,0.6197621658574431,0.10610083252822909,1280,259
185,1788,4b1885cef964a520ced323e3,4bf58dd8d48988d122951735,Shop/Store,35.6618465881238,139.69980955123899,540,2012-04-04 00:05:53,5.382286678825734,0.3793631606660551,4.272112384708771,4.250587461557512,0.9216936235344001,160,105,0.5164474590102233,0.5269369388015879,0.11188994019358332,160,105
188,2250,4b0a7f04f964a5207b2423e3,4bf58dd8d48988d129951735,Commute,35.6689897501952,139.679714441299,540,2012-04-04 00:09:51,4.393943973167614,0.5173316215614234,3.962558072662915,3.641894074596805,0.8382150902436113,344,99,0.5623390496451087,0.5769488080663829,0.11083220483861371,344,99
189,1031,4b3d87f9f964a520459525e3,4bf58dd8d48988d129951735,Commute,35.6338942968675,139.53109860420201,540,2012-04-04 00:10:23,3.242003278488268,0.6194091610409517,3.923005258317215,3.621547918113093,0.8215510814782594,175,50,0.5570296958442814,0.5667187213163541,0.09814275456490595,175,50
196,1789,4b568ffef964a520411528e3,4bf58dd8d48988d129951735,Commute,35.6812044271829,139.686360955238,540,2012-04-04 00:20:03,2.4909511495565906,0.7454273362310603,3.646955400878152,3.725396664383903,1.1154231337434388,225,53,0.6025828592656091,0.6052972542723889,0.13910316557849475,225,53
198,498,4b652379f964a520ebe52ae3,4bf58dd8d48988d129951735,Commute,35.658745466669004,139.699122196571,540,2012-04-04 00:21:01,3.733516571425894,0.5383760934953072,4.262937193704099,4.5243128011292315,0.7534509760612217,574,133,0.5276126208816061,0.5137123353420604,0.09931218005739412,574,133
204,86,4b6824faf964a52008692be3,4bf58dd8d48988d129951735,Commute,35.6076484545312,139.734737277031,540,2012-04-04 00:24:40,3.3691506760898235,0.6449289810032233,3.781926661414419,3.3691506760898235,0.8131831547053275,204,53,0.591498024275413,0.6449289810032233,0.0959964276703047,204,53
207,1007,4b370fd4f964a520523f25e3,4bf58dd8d48988d129951735,Commute,35.732117253229106,139.76670384407,540,2012-04-04 00:27:19,3.3378072769597926,0.6501144322180206,3.469773004649173,3.28227244264129,0.9126421143632404,503,98,0.6363357589967121,0.6595826562636968,0.12145245735181952,503,99
210,1383,4b42a9c9f964a5206dd825e3,4bf58dd8d48988d129951735,Commute,35.646878305750704,139.709948301315,540,2012-04-04 00:30:52,4.077409054526052,0.5427281147906075,3.767881260613792,3.872971382604802,1.1264939099909224,760,217,0.5811899509107687,0.5884846491771978,0.1390141180579809,760,217
211,508,4b62b939f964a52057502ae3,4bf58dd8d48988d1fd931735,Commute,35.6628751731173,139.731459617615,540,2012-04-04 00:32:14,3.4094431138638863,0.6654620130576228,3.4871594338170664,3.4094431138638863,0.8723619491194518,379,53,0.6225652264519678,0.6654620130576228,0.10090543332770982,379,53
214,767,4b5f0b28f964a52095a329e3,4bf58dd8d48988d129951735,Commute,35.801916998090896,139.71758723258998,540,2012-04-04 00:36:43,2.921733265435106,0.7099121090004383,3.587218797893112,3.716984778525192,0.6958851317478312,613,60,0.6243551399593121,0.6280068652004717,0.09357294132462982,613,60
222,632,4b1b7b31f964a5209efb23e3,4bf58dd8d48988d1fd931735,Commute,35.686912393650296,139.763613939285,540,2012-04-04 00:43:01,2.4519622111025745,0.6987810027263373,4.098412651446687,4.327627725883968,0.9823392375749633,358,142,0.5368161100341645,0.5314515381562325,0.11449647305448038,358,142
223,1076,4b56f067f964a520f01f28e3,4bf58dd8d48988d129951735,Commute,35.6662920722075,139.477054774761,540,2012-04-04 00:43:38,3.7432591086478784,0.625278544220802,3.447707535562392,3.040209870912857,1.1030643712060215,262,68,0.6015667496426995,0.6307727024079797,0.1328324639734194,262,68
225,1677,4b1b6114f964a5201efb23e3,4bf58dd8d48988d129951735,Commute,35.7129024403676,139.703897237778,540,2012-04-04 00:49:07,4.102169458410989,0.5588840901165737,4.056713741615456,4.102169458410989,0.7602660421888664,1029,208,0.5458530995052141,0.556245407750775,0.09158843491748987,1029,208
228,1360,4b46f717f964a520072a26e3,4bf58dd8d48988d129951735,Commute,35.6483652265509,139.703390488129,540,2012-04-04 00:51:33,3.603192596861044,0.5576675349829697,3.8678815969099136,4.026219392940619,0.7992790462462166,302,77,0.5633301885789394,0.5573437225252953,0.09438790343943772,302,77
234,1531,4b0df959f964a520635323e3,4bf58dd8d48988d1fd931735,Commute,35.6631888492045,139.732124696692,540,2012-04-04 01:05:43,5.438032140017946,0.3598330767460268,4.214959141841864,4.309077213136107,0.9330155742512855,445,151,0.5259226890843507,0.520026585749579,0.11438232101289972,445,151
238,233,4b0f84e5f964a520e56223e3,4bf58dd8d48988d129951735,Commute,35.626450401228105,139.72343981266002,540,2012-04-04 01:11:04,5.638001853311555,0.46087446522874703,3.637848657984595,3.833878266484991,1.2147304750137566,628,163,0.590336310796416,0.5749573719283667,0.1446278155637796,628,163
239,368,4b7e4ca8f964a520c5e82fe3,4bf58dd8d48988d129951735,Commute,35.7303557980096,139.710557162762,540,2012-04-04 01:23:07,2.7789155461960586,0.737609282794376,3.216863060358867,2.7789155461960586,0.9726879211827966,858,58,0.6636643753808747,0.6950664923498368,0.1176251810400618,858,58
246,1002,4b603896f964a5209ada29e3,4bf58dd8d48988d1fd931735,Commute,35.6589045875606,139.70258295536001,540,2012-04-04 01:44:03,3.488926289918499,0.6406620933757153,4.0631611722947785,3.935040869446513,0.876439238599803,135,57,0.5604476631102094,0.5716529885027721,0.11406949658397775,135,57
249,1350,4b07d113f964a520360023e3,4bf58dd8d48988d129951735,Commute,35.6114994740578,139.626617431641,540,2012-04-04 01:54:20,3.427698482843074,0.5771028847119969,4.00601303898423,3.6485496428500412,0.892746580598205,387,104,0.5473431330651459,0.5615762125467079,0.09997996448323772,387,104
250,1853,4b30b5b8f964a52015fb24e3,4bf58dd8d48988d1fd931735,Commute,35.6723235881537,139.736545085907,540,2012-04-04 01:55:01,2.2865842438952617,0.7667336059739365,3.4688567486767985,3.033363711929445,1.1334231033937043,297,59,0.6080449167757296,0.6324977954963638,0.1399342494953832,297,59
254,720,4b0587a1f964a5209b9d22e3,4bf58dd8d48988d163941735,Park,35.71406103497289,139.774074554443,540,2012-04-04 02:06:42,6.349704423580482,0.2764147423435994,4.491608846422011,4.402605101612333,0.8391072157884764,94,59,0.4964706142457221,0.4750183207983696,0.10250195943955273,94,59
255,1350,4b2697a6f964a520037e24e3,4bf58dd8d48988d129951735,Commute,35.607430384459704,139.68562066555,540,2012-04-04 02:10:29,3.427698482843074,0.5771028847119969,3.513566569403839,3.427698482843074,0.9090838414168617,489,57,0.6018918280813167,0.6172139611437822,0.09509515612995877,489,57
257,1514,4b52d1bff964a520a38827e3,4bf58dd8d48988d129951735,Commute,35.7378738264961,139.654523134232,540,2012-04-04 02:14:02,5.638476909796689,0.31496644441940397,4.2313279783132955,4.293167669052229,0.7197302677664447,349,80,0.5423874206569748,0.5513043298448586,0.09482216313604883,349,80
262,26,4b2438f3f964a520116424e3,4bf58dd8d48988d129951735,Commute,35.7437954343205,139.67858791351298,540,2012-04-04 02:24:28,4.438141352250246,0.5513043298448586,3.669515835039541,3.28227244264129,1.1070024558079872,349,67,0.5849767705998762,0.6754959564127317,0.1322085363213458,349,67
263,233,4b557772f964a52013e527e3,4bf58dd8d48988d129951735,Commute,35.695896166971394,139.699959754944,540,2012-04-04 02:24:53,5.638001853311555,0.46087446522874703,3.5139504064043723,3.4037305907204147,1.0129830195643712,482,95,0.5956543457730034,0.5945373245950962,0.1213186912753497,482,95
270,177,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Commute,35.6798361974488,139.780061244965,540,2012-04-04 02:37:50,4.049650322340365,0.4916917497681352,3.5229183822836516,3.5330457187395288,0.836250794580905,512,77,0.6008205804478621,0.6044693754682483,0.09006264198199365,512,77
277,1328,4b18bed2f964a5207dd523e3,4bf58dd8d48988d129951735,Commute,35.7023087944606,139.74503159523002,540,2012-04-04 02:55:59,3.6420197006934703,0.6102956242907869,3.8770365922741017,4.301071925877189,1.0229595249645278,896,195,0.5729453907348134,0.5440533016373921,0.11343724903521744,896,195
279,948,4be4f932d4f7c9b61df92420,4bf58dd8d48988d129951735,Commute,35.681283949368,139.766070842743,540,2012-04-04 02:59:42,4.137100045706056,0.5597834088267668,3.7898828349624614,3.4094431138638863,1.019215836729697,207,67,0.5816334588999249,0.6212802980551969,0.12797539221236848,207,67
282,695,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Shop/Store,35.699015417041295,139.774621725082,540,2012-04-04 03:08:21,4.53864823228834,0.5273783296130822,4.139455842254399,4.201811582280779,0.8609261359937312,2259,551,0.5403137083294749,0.5376538264104428,0.10522717333433707,2259,553
288,1782,4bfe3739f61dc9b6c41ea0de,4bf58dd8d48988d110941735,Restaurant,35.7015007098176,139.77119654417,540,2012-04-04 03:14:45,5.851172868801983,0.2959484433826518,4.129678666431463,3.935040869446513,0.8802959228644628,82,63,0.5206300410847783,0.5325517234486122,0.11265943906647974,82,63
293,252,4eaea460f9f4f7f1a0e498ee,4bf58dd8d48988d1fd931735,Commute,35.6475234730259,139.74843263626101,540,2012-04-04 03:25:41,3.7382786793081553,0.5736487817949225,3.906391832851168,3.7794126801289813,0.6660233000248795,213,52,0.5896757877128124,0.6292997467201663,0.0824222504893687,213,52
302,790,4b3836cef964a520e64c25e3,4bf58dd8d48988d129951735,Commute,35.6062484343314,139.73484992981,540,2012-04-04 03:33:34,2.2780199457289885,0.7378436254312123,3.7534515213066997,3.5130459154536515,0.7415484081855849,202,55,0.6110159031914846,0.6249177718367771,0.09997974517539393,202,55
303,948,4b73785bf964a52022b02de3,4bf58dd8d48988d114951735,Bookstore,35.6989849221703,139.771059751511,540,2012-04-04 03:34:10,4.137100045706056,0.5597834088267668,3.960632122506686,3.9233297848614455,0.8800553502766825,307,101,0.5654020044072249,0.5645891093117497,0.1053485927690524,307,101
305,712,4b3d8ca3f964a520689525e3,4bf58dd8d48988d129951735,Commute,35.668361407560894,139.650402744889,540,2012-04-04 03:36:03,5.574202335239749,0.46413437014392694,3.8406663491506654,3.8979614625869714,1.036517309296518,496,142,0.5826682735088765,0.589080560292023,0.12432172084187379,496,142
308,948,4b88d6d3f964a520de0f32e3,4bf58dd8d48988d114951735,Bookstore,35.7003713379089,139.770543426275,540,2012-04-04 03:38:31,4.137100045706056,0.5597834088267668,3.931672903044865,3.935040869446513,0.576668354934769,316,55,0.5693591653060782,0.5597834088267668,0.07634009973923321,316,55
314,1772,4b545885f964a5202eb827e3,4bf58dd8d48988d129951735,Commute,35.6275252252848,139.77879524231,540,2012-04-04 03:51:08,5.700123315135111,0.36091353692909867,4.25168430017039,4.467098761848431,0.8857554598660375,346,166,0.5239332702737128,0.543834041871578,0.10000960453742219,346,166
316,1540,4b5837b9f964a5205c4e28e3,4bf58dd8d48988d114951735,Bookstore,35.6921820962819,139.70295310020398,540,2012-04-04 03:54:21,5.403146014229058,0.41622800176344693,4.458750026861035,4.355050167962744,1.0869219199499418,119,86,0.5101122846458878,0.5310783141397367,0.13102086856303022,119,86
335,721,4b598022f964a5204f8a28e3,4bf58dd8d48988d122951735,Shop/Store,35.6599201348199,139.701944589615,540,2012-04-04 04:24:30,3.916417691784561,0.5695230500406323,4.188326666894869,3.917839405828435,0.7974084337282984,92,50,0.5307451066721185,0.567381332627071,0.10323650492139395,92,50
340,720,4b5a8df8f964a52023cb28e3,4bf58dd8d48988d1fd941735,Mall,35.7099644999719,139.774581491947,540,2012-04-04 04:30:38,6.349704423580482,0.2764147423435994,4.456927121881751,4.335162768346574,1.0322831183644159,70,51,0.5088580605019866,0.5100749724990502,0.1241147946216776,70,51
341,881,4c37d25a18e72d7f635617f5,4bf58dd8d48988d129951735,Commute,35.69152204098621,139.701247215271,540,2012-04-04 04:32:58,4.397935295674357,0.5474944220178535,4.187145549148541,4.079479268293814,0.9730618008986548,97,56,0.5291076264130735,0.5474944220178535,0.11865409478332174,97,56
342,26,4b590b7ef964a520ef7928e3,4bf58dd8d48988d1fb941735,Shop/Store,35.729809281735,139.716423153877,540,2012-04-04 04:33:20,4.438141352250246,0.5513043298448586,4.319952307638729,4.480450840682704,0.8941318531644292,113,76,0.5207172391477569,0.5230631406637053,0.10521000836089954,113,76
354,720,4b612ca0f964a520fa0b2ae3,4bf58dd8d48988d1fb941735,Shop/Store,35.700487869791004,139.771783947945,540,2012-04-04 04:48:17,6.349704423580482,0.2764147423435994,4.172259055010204,4.281553201696,0.9778033673875496,317,151,0.5366025807138461,0.5392165119659351,0.11649782676283786,317,151
355,191,4b47db98f964a520ce4126e3,4bf58dd8d48988d1ff931735,Convention Center,35.6766464752524,139.763651490211,540,2012-04-04 04:49:06,3.180874227162672,0.6776887308047538,4.4508546651201275,4.414320632887135,0.9709479244564088,159,93,0.5085578364854582,0.5032814783353843,0.12304382996011014,159,94
362,284,4b54245bf964a52019b327e3,4bf58dd8d48988d129951735,Commute,35.6800802146618,139.720237255096,540,2012-04-04 05:00:30,4.259727312092039,0.5269173137400549,4.033335635287645,3.855747510575574,0.6723551604789789,154,65,0.559568427193164,0.6076314191827574,0.09674796918387729,154,65
368,426,4b5ea776f964a520119529e3,4bf58dd8d48988d122951735,Shop/Store,35.699819170507205,139.771775901318,540,2012-04-04 05:15:10,2.5926319517037477,0.7323220283461204,4.037618071521324,3.929185327153979,0.8985171574336673,286,116,0.5577283974782986,0.5645891093117497,0.1020912552021932,286,116
371,426,4b63adf6f964a520a18b2ae3,4bf58dd8d48988d122951735,Shop/Store,35.700339754472296,139.771158993244,540,2012-04-04 05:19:30,2.5926319517037477,0.7323220283461204,4.119486185404315,4.057337191354944,0.7569124151401944,336,71,0.5498459909584703,0.5582096179163013,0.08488336226582505,336,71
379,214,4b0587a9f964a520d09e22e3,4bf58dd8d48988d1fd941735,Mall,35.655134309871,139.79300022125202,540,2012-04-04 05:32:23,4.332451827113086,0.5214071564217079,4.58657636931194,4.6447488299504265,0.8916860746384644,111,62,0.4801716557786522,0.4964428603760752,0.11366944058328808,111,62
381,1634,4b5aa9d9f964a520edcf28e3,4bf58dd8d48988d10d951735,Shop/Store,35.6618814556287,139.701056778431,540,2012-04-04 05:34:41,3.9362724182641657,0.5323614630872702,4.607048166400361,4.567698823668058,0.8328199865034236,272,112,0.4752706123577466,0.4617827994366855,0.11027375448911345,272,112
382,1723,4b6c0307f964a5208c1f2ce3,4bf58dd8d48988d129951735,Commute,35.658507954008,139.701324999332,540,2012-04-04 05:36:16,4.421436800224813,0.49346900659763127,3.774771453877995,3.7976669960472798,1.2057855801178132,149,54,0.5839842932867891,0.5817662834071783,0.14286226554958956,149,54
388,40,4b767a5af964a520084e2ee3,4bf58dd8d48988d11b941735,Bar,35.7001045119299,139.773967266083,540,2012-04-04 05:47:36,4.37187872738176,0.4721607345707201,4.100385803772532,4.009432286536473,0.8259225108494234,335,85,0.550610553155109,0.5358574302277211,0.12037015170868605,335,85
402,1020,4b5c0445f964a520502129e3,4bf58dd8d48988d129951735,Commute,35.78825523252429,139.612919897089,540,2012-04-04 06:13:02,4.76129926892861,0.5308069239442204,3.903622635312429,3.8612984567795814,0.948951387278836,415,69,0.5623440774540756,0.558791436702551,0.10166913786398019,415,69
410,845,4ba57f77f964a520e40c39e3,4bf58dd8d48988d129951735,Commute,35.6799396869829,139.76821526885,540,2012-04-04 06:24:58,4.009432286536473,0.5358574302277211,4.3204322398566495,4.376783370811088,0.8454237462248548,79,55,0.5213255377525757,0.5360552688344982,0.10509417923012093,79,55
413,1987,4b0b90e1f964a5204d3223e3,4bf58dd8d48988d129951735,Commute,35.6749784956297,139.763218818414,540,2012-04-04 06:28:38,3.8787464288521107,0.6135769408953685,3.9750517561687455,3.829599606276486,0.8674847145421689,746,295,0.5617898394877233,0.5615762125467079,0.10675584796593103,746,295
416,1790,4b556e38f964a5201ae427e3,4bf58dd8d48988d122951735,Shop/Store,35.675439402316606,139.762895107269,540,2012-04-04 06:38:08,3.4822435418928728,0.6374993968544647,4.247606634462656,4.03635950412048,0.9064058399460894,332,164,0.5246928053989842,0.528296882823853,0.1134704480465506,332,165
417,1987,4b2af373f964a520beb224e3,4bf58dd8d48988d122951735,Shop/Store,35.6722669358612,139.765775799751,540,2012-04-04 06:38:21,3.8787464288521107,0.6135769408953685,4.5989642788958545,4.566913550886986,0.912989612931437,265,152,0.47910482811896277,0.4730661680967065,0.1163215058406213,265,152
419,1437,4bdef72517fdef3b0db34e36,4bf58dd8d48988d1ff931735,Convention Center,35.6317328153398,139.79763507843,540,2012-04-04 06:39:11,4.6805812424898505,0.449599838243177,4.718246694120888,4.676037535782932,0.8218685898401411,80,57,0.48044522500406817,0.46972636909711296,0.10372287682433556,80,57
427,519,4b572322f964a520d62728e3,4bf58dd8d48988d129951735,Commute,35.7013417056755,139.506443738937,540,2012-04-04 06:56:35,2.2368048735958217,0.7661422204470826,3.7936888342277117,4.29785386469843,0.9774501891445515,379,60,0.5639558785803489,0.5400381517136671,0.09262684334434992,379,60
430,1386,4b544d5bf964a520eab627e3,4bf58dd8d48988d129951735,Commute,35.575734123306106,139.659656882286,540,2012-04-04 07:00:10,1.926772860589928,0.747080933491682,3.524569513740451,3.341785176886903,1.1707810187070162,241,62,0.6096145470910638,0.6762308315847545,0.13648098807084794,241,62
432,620,4b6053cff964a520d8df29e3,4bf58dd8d48988d1fd931735,Commute,35.692358545782206,139.70094680786102,540,2012-04-04 07:03:40,4.53968057670505,0.5389245465036291,4.348644942624354,4.322470935833147,0.9015352821534538,122,59,0.5367652220403111,0.5548069019728039,0.10962527662258226,122,59
434,1987,4b2dc086f964a52012db24e3,4bf58dd8d48988d1fd931735,Commute,35.6720446841716,139.76417183876,540,2012-04-04 07:09:26,3.8787464288521107,0.6135769408953685,4.039950971037349,4.0395812847373795,0.9788612291607334,292,129,0.5485125535486969,0.5833890432497648,0.10720507649019399,292,129
440,1206,4e936240d5fbb6eb8ebccbd6,4bf58dd8d48988d129951735,Commute,35.6261168322035,139.723649024963,540,2012-04-04 07:11:36,3.489946064787918,0.6488691046479423,4.269597183970157,4.009751922110592,0.6645985472010983,127,53,0.5308483930689372,0.5799520512235062,0.09345347155634431,127,53
441,409,4bbac8b753649c742f7249fb,4bf58dd8d48988d125941735,Office,35.699882371267,139.772413942027,540,2012-04-04 07:12:37,3.1798536312146677,0.6366623347350764,4.093868800162429,3.960090075626394,0.9262131083672299,406,181,0.5418069207106142,0.5422139559995843,0.10750619775290665,406,181
443,720,4b0587a1f964a5207f9d22e3,4bf58dd8d48988d13a941735,Temple,35.7147274370216,139.796733856201,540,2012-04-04 07:13:01,6.349704423580482,0.2764147423435994,4.5558859701192524,4.459754732007412,0.9631294088960699,83,52,0.5025872946630523,0.47672405975364496,0.11384928103971488,83,52
453,620,4b47b936f964a520f53b26e3,4bf58dd8d48988d1fd931735,Commute,35.670545558570296,139.717855453491,540,2012-04-04 07:24:49,4.53968057670505,0.5389245465036291,3.9496857866418784,3.6281968789039656,0.8736413854021736,345,78,0.5651619428158424,0.6288540243881996,0.1052716060148848,345,78
462,1143,4b6f582ef964a52067ec2ce3,4bf58dd8d48988d129951735,Commute,35.6750515663427,139.76331353187598,540,2012-04-04 07:38:01,2.5230108023457225,0.7627776257336976,3.7262368420392153,3.7781013340977627,0.998609264915504,505,148,0.5919642235483986,0.6221552282437522,0.11727183396979242,505,148
464,467,4b0a57d1f964a5205d2323e3,4bf58dd8d48988d1fd941735,Mall,35.5329421670265,139.69576478004498,540,2012-04-04 07:40:13,3.669925001442312,0.562551713881322,3.923141957177658,3.9951097973392984,0.8941430685776365,347,96,0.570763792871362,0.5751897794613808,0.1201410916026808,347,96
466,1699,4b5960e0f964a520838628e3,4bf58dd8d48988d1fb941735,Shop/Store,35.662020925496,139.697964191437,540,2012-04-04 07:40:38,3.7638898285057483,0.5574397347976178,4.469004838925699,4.460819531989611,0.7862200373239265,113,75,0.49605454891304174,0.5027728559278251,0.10918252797770858,113,75
467,720,4b572472f964a5200b2828e3,4bf58dd8d48988d13a941735,Temple,35.7110904691716,139.796358346939,540,2012-04-04 07:43:51,6.349704423580482,0.2764147423435994,4.692363753728595,4.861854628826624,0.9053658081544347,128,78,0.491917830684514,0.45155751671725536,0.10078456576543718,128,78
474,1746,4b22ebb2f964a5205c5024e3,4bf58dd8d48988d1fd931735,Commute,35.671976,139.741176,540,2012-04-04 07:49:05,2.7920649217399,0.7002287124413028,4.0378003273063365,4.039405729820008,0.8600417012026255,299,90,0.5418799448436104,0.5273783296130822,0.11136010637629679,299,90
480,271,4b62b1dbf964a5204f4f2ae3,4bf58dd8d48988d1f3941735,Shop/Store,35.6988934374874,139.771016836166,540,2012-04-04 07:51:37,3.1243043434016595,0.631783957925684,3.9976982906665124,3.935040869446513,0.8051010052226071,290,74,0.5584973652105154,0.5644015310010895,0.0934129661369589,290,74
481,2250,4b0a405ff964a520c22223e3,4bf58dd8d48988d1fd931735,Commute,35.66656663810829,139.72621321678199,540,2012-04-04 07:52:08,4.393943973167614,0.5173316215614234,4.46697321378596,4.5420798824599515,0.8437368674239916,62,51,0.48925133428847406,0.4687727697791693,0.10810494933527003,62,51
484,1192,4b17d66cf964a520b7c823e3,4bf58dd8d48988d129951735,Commute,35.6615850813519,139.66747283935499,540,2012-04-04 07:56:48,3.621547918113093,0.6211874537108176,4.076922512761148,4.224337842268551,0.9392938516273268,553,168,0.5326339937419969,0.5269369388015879,0.1070464320657578,553,168
488,141,4b7af3d1f964a520e3472fe3,4bf58dd8d48988d1f6941735,Shop/Store,35.6916788863037,139.704664349556,540,2012-04-04 07:59:56,4.051332307005729,0.5657384586359036,4.441065647682692,4.677797461477162,1.0652450642360727,174,95,0.5020197124957088,0.46683207007958716,0.13661833867520848,174,95
490,59,4b5ab0ddf964a520f5d028e3,4bf58dd8d48988d184941735,Stadium,35.693203755259205,139.749827384949,540,2012-04-04 08:02:19,2.9026880710694862,0.7261787778975248,3.864870631836313,3.7360890685700907,1.0000719654244274,216,104,0.5819997089552243,0.5824179448464588,0.1389390639351147,216,104
500,271,4cd8e443145fa1cdbfdb08bd,4bf58dd8d48988d1e1931735,Arcade,35.7007383583069,139.771883189678,540,2012-04-04 08:12:21,3.1243043434016595,0.631783957925684,3.756136764976613,3.5140814722557177,0.8620277856820727,400,68,0.5671038101218966,0.5887516245121661,0.08974498711755308,400,68
501,141,4b55d735f964a52055f227e3,4bf58dd8d48988d180941735,Movie Theater,35.6926874814629,139.703661203384,540,2012-04-04 08:15:07,4.051332307005729,0.5657384586359036,4.625696963576825,4.824766608869536,1.1210964992980315,135,70,0.4698421054564072,0.4560675948466182,0.1411456631761701,135,70
505,720,4b569977f964a520551628e3,4bf58dd8d48988d12d941735,Government Building,35.710035999999995,139.810697,540,2012-04-04 08:20:17,6.349704423580482,0.2764147423435994,3.932885698741501,4.221978478828805,1.2775261792430876,297,131,0.5615371154308861,0.5442058762442005,0.15261674777416773,297,131
524,972,4ba579b8f964a520dc0a39e3,4f4531504b9074f6e4fb0102,Commute,35.6811347090376,139.767819643021,540,2012-04-04 09:11:25,4.320318171053059,0.5775476074825834,4.337067492136995,4.397881228485566,0.9207636020707156,223,117,0.5030006707710498,0.49391363360796553,0.11379081195028073,223,117
525,2041,4b91cbbbf964a52008d833e3,4bf58dd8d48988d129951735,Commute,35.646552450704,139.710227251053,540,2012-04-04 09:12:11,3.1560830600001326,0.6529092806637569,3.120386366468599,3.380689930940134,1.4174511612403653,312,76,0.6498133344652932,0.6529092806637569,0.1725792373156342,312,76
527,485,4b2ce89af964a5209dca24e3,4bf58dd8d48988d129951735,Commute,35.6443150221341,139.699090719223,540,2012-04-04 09:14:00,4.720767917768498,0.46891497418340067,4.387766026400689,4.720767917768498,0.9677333239030214,366,140,0.5112776536300837,0.46891497418340067,0.11014803993414334,366,140
537,1045,4b5d3f64f964a520b15729e3,4bf58dd8d48988d1fb941735,Shop/Store,35.729909,139.713527,540,2012-04-04 09:17:35,4.812767191732077,0.47225265959198853,4.514527507834059,4.627993792695713,0.7070129268383453,136,60,0.5026117102024412,0.48882249741299205,0.07878293224386466,136,60
547,192,4b5bf176f964a520471e29e3,4bf58dd8d48988d114951735,Bookstore,35.6973556078213,139.775147438049,540,2012-04-04 09:24:21,4.018830073774127,0.5408258357976509,4.257134339800263,4.214090367568442,0.8969479202924832,107,62,0.5211746917344695,0.49582418799371486,0.10330985680329816,107,62
552,1260,4b22115af964a5209a4324e3,4bf58dd8d48988d1fd931735,Commute,35.707344436572704,139.75144743919398,540,2012-04-04 09:26:15,4.065506880125945,0.5349875181833139,3.8075706703986603,3.872971382604802,0.6372684804210014,279,54,0.5757279680570703,0.5987627167398945,0.07316188320637675,279,54
560,346,4b5a79a1f964a52058c728e3,4bf58dd8d48988d1fb941735,Shop/Store,35.6870082491424,139.70233082771298,540,2012-04-04 09:30:45,4.550161359182282,0.4975752175764463,4.359779858882726,4.326033615335642,1.0583275639714502,156,102,0.5185672527321447,0.5179572075451719,0.12659799141511646,156,102
561,789,4b64fbc9f964a520b0dd2ae3,4bf58dd8d48988d1fd931735,Commute,35.6587346019936,139.701622724533,540,2012-04-04 09:31:18,4.419965941012738,0.5442058762442005,4.301728971390275,4.273258157924993,0.9028427727649913,139,57,0.5379189993148713,0.5414899606803476,0.115509280618694,139,57
572,1830,4b971b9ff964a5205ff834e3,4bf58dd8d48988d1fd931735,Commute,35.6846815423926,139.766049385071,540,2012-04-04 09:39:10,4.021344804921475,0.5665483865017993,3.6103356860164832,3.9199694565646084,1.1250588367372376,246,55,0.5940856742587817,0.5862669765575903,0.11513922633887204,246,55
575,364,4b41367af964a5205dc325e3,4bf58dd8d48988d1fd931735,Commute,35.685696761735,139.741643965244,540,2012-04-04 09:40:20,5.256726657533167,0.4252704311274789,4.025226766089466,3.7836939277933896,0.7096627653872936,228,59,0.5397114214954809,0.5749573719283667,0.07478208018405601,228,59
576,285,4b9b8cd2f964a520c30e36e3,4bf58dd8d48988d1fd931735,Commute,35.675674717606796,139.76346373558002,540,2012-04-04 09:40:21,3.820971940634384,0.6307456316564549,3.6673204057201336,3.345112267871058,0.7076639445227927,314,57,0.595535043533808,0.6171953214867179,0.07614612624550403,314,57
578,1788,4b5991a9f964a520e48c28e3,4bf58dd8d48988d129951735,Commute,35.71202259411471,139.798407554626,540,2012-04-04 09:42:15,5.382286678825734,0.3793631606660551,4.325515941998245,4.293167669052229,0.9784018566578505,206,131,0.5253762702189362,0.5238796107290745,0.12214708147775437,206,131
