userid_x,userid_y,group,CE_alter,Pi_alter,N_previous,LZ,Pi,meetup
652.0,26982.0,useful,0.24127724838747505,0.9774615424134884,409,0.07837040837022334,0.9937658439763988,17
652.0,215.0,useful,0.5329552741189735,0.9429341852787994,834,0.07837040837022334,0.9937658439763988,15
652.0,8013.0,useful,0.9313759344964344,0.8881423100857897,778,0.07837040837022334,0.9937658439763988,13
652.0,43475.0,useful,1.26030687845063,0.8372804933959777,163,0.07837040837022334,0.9937658439763988,12
652.0,1386.0,useful,0.8931242489666058,0.8937365360026898,564,0.07837040837022334,0.9937658439763988,11
652.0,5210.0,useful,1.6805927402276652,0.7651382356559879,961,0.07837040837022334,0.9937658439763988,10
652.0,13383.0,useful,0.3642746386228908,0.9635822599534952,303,0.07837040837022334,0.9937658439763988,10
652.0,1862.0,useful,0.3846431589144693,0.9611816457752094,214,0.07837040837022334,0.9937658439763988,9
652.0,7599.0,useful,0.4644529369167627,0.9515239876377666,2097,0.07837040837022334,0.9937658439763988,9
652.0,7111.0,useful,0.10617595753043957,0.9912053963401868,243,0.07837040837022334,0.9937658439763988,8
652.0,7377.0,useful,0.09020366774076104,0.9926906132856286,240,0.07837040837022334,0.9937658439763988,8
652.0,235.0,useful,2.2732655730089983,0.6485895790687248,2081,0.07837040837022334,0.9937658439763988,7
652.0,3328.0,useful,0.6533655534084815,0.9272129393025844,349,0.07837040837022334,0.9937658439763988,6
652.0,9404.0,useless,10.893259134117539,,2100,0.07837040837022334,0.9937658439763988,5
652.0,10246.0,useful,0.8611896205459945,0.8983546413296147,152,0.07837040837022334,0.9937658439763988,5
652.0,12275.0,useful,0.1542296679041977,0.9865361030295182,1852,0.07837040837022334,0.9937658439763988,5
652.0,12467.0,useless,5.715429905748342,,819,0.07837040837022334,0.9937658439763988,5
652.0,14907.0,useful,0.27218710941943103,0.9740798094464491,872,0.07837040837022334,0.9937658439763988,5
652.0,26180.0,useful,0.401129793917632,0.9592189527164979,660,0.07837040837022334,0.9937658439763988,5
652.0,132.0,useful,2.2177799933190863,0.6603230388739549,186,0.07837040837022334,0.9937658439763988,4
652.0,16636.0,useful,1.084746217263798,0.8650369423965525,1010,0.07837040837022334,0.9937658439763988,4
652.0,1956.0,useful,1.2240816878521763,0.8431214683199385,261,0.07837040837022334,0.9937658439763988,3
652.0,6085.0,useful,0.3255427713056593,0.9680707225753964,287,0.07837040837022334,0.9937658439763988,3
652.0,6191.0,useful,2.2239552601605217,0.6590263120835635,2078,0.07837040837022334,0.9937658439763988,3
652.0,7404.0,useful,0.9865539611951644,0.8799535276580129,2100,0.07837040837022334,0.9937658439763988,3
652.0,7801.0,useful,0.8695273595297226,0.897153521884332,1269,0.07837040837022334,0.9937658439763988,3
652.0,11788.0,useful,0.5334793560152657,0.9428674480699182,243,0.07837040837022334,0.9937658439763988,3
652.0,55732.0,useful,1.6789121115265968,0.7654431122930295,252,0.07837040837022334,0.9937658439763988,3
652.0,57545.0,useful,1.9596878032751064,0.7125775137109809,237,0.07837040837022334,0.9937658439763988,3
652.0,115.0,useful,0.8872797407165,0.8945852857432859,469,0.07837040837022334,0.9937658439763988,2
652.0,572.0,useful,0.6929235018942052,0.9218836735190606,459,0.07837040837022334,0.9937658439763988,2
652.0,1897.0,useful,0.9009653526651934,0.8925953342743828,245,0.07837040837022334,0.9937658439763988,2
652.0,2001.0,useful,0.6761005079997331,0.9241597429458758,1545,0.07837040837022334,0.9937658439763988,2
652.0,2133.0,useful,1.8496833645655508,0.7337607949358362,181,0.07837040837022334,0.9937658439763988,2
652.0,3313.0,useless,3.9083654625061537,,436,0.07837040837022334,0.9937658439763988,2
652.0,4846.0,useful,0.7202255946414754,0.9181597154317934,270,0.07837040837022334,0.9937658439763988,2
652.0,5767.0,useful,1.5009643072739778,0.7969682390792507,388,0.07837040837022334,0.9937658439763988,2
652.0,14852.0,useful,0.3281695203282492,0.9677695765353528,150,0.07837040837022334,0.9937658439763988,2
652.0,17253.0,useful,1.7325700108782291,0.7556420556565375,151,0.07837040837022334,0.9937658439763988,2
652.0,18856.0,useful,2.3245427064276467,0.6375783812247916,299,0.07837040837022334,0.9937658439763988,2
652.0,36378.0,useful,2.7086186469424747,0.5493810885897955,730,0.07837040837022334,0.9937658439763988,2
653.0,6832.0,useless,10.24428554971675,,1353,2.3008006141529163,0.8114048305264886,6
654.0,6589.0,useful,1.7518857870756623,0.8523489879187861,1797,1.5504707895059155,0.8716802464318238,19
654.0,8400.0,useful,2.8335971205084034,0.7415709753904607,461,1.5504707895059155,0.8716802464318238,9
654.0,215.0,useful,1.4790791972997759,0.8784261114376906,834,1.5504707895059155,0.8716802464318238,7
654.0,7607.0,useful,1.5450763307205064,0.8721919504539432,743,1.5504707895059155,0.8716802464318238,6
654.0,26180.0,useful,2.0370133022270864,0.8242596288370849,660,1.5504707895059155,0.8716802464318238,5
654.0,2959.0,useful,4.730571061803915,0.5200218321486196,2090,1.5504707895059155,0.8716802464318238,4
654.0,26184.0,useful,1.7379759250623754,0.8536979157111471,1696,1.5504707895059155,0.8716802464318238,4
654.0,7700.0,useful,3.167998489585852,0.7050726841880054,2099,1.5504707895059155,0.8716802464318238,3
654.0,11525.0,useful,1.9565054967258813,0.8322744696382214,472,1.5504707895059155,0.8716802464318238,3
654.0,753.0,useful,2.9469501634867843,0.7293165126452127,340,1.5504707895059155,0.8716802464318238,2
654.0,7566.0,useful,1.5236792166727933,0.8742184557461364,677,1.5504707895059155,0.8716802464318238,2
654.0,11592.0,useful,1.8706956508229449,0.8407452317269901,865,1.5504707895059155,0.8716802464318238,2
654.0,13652.0,useful,1.3203182368402309,0.8932199937242009,285,1.5504707895059155,0.8716802464318238,2
655.0,16.0,useless,9.806734347971512,,1615,5.807327351932222,0.3096504441189309,4
658.0,6664.0,useless,9.092504912431137,,1117,4.128606143114086,0.5964758169763259,7
658.0,301.0,useless,10.482687701893507,,2100,4.128606143114086,0.5964758169763259,3
658.0,317.0,useless,9.58001181645268,,2100,4.128606143114086,0.5964758169763259,3
658.0,719.0,useless,10.611705396686043,,2100,4.128606143114086,0.5964758169763259,2
658.0,2003.0,useless,10.451532541577675,,1871,4.128606143114086,0.5964758169763259,2
658.0,3372.0,useless,9.246518400207004,,673,4.128606143114086,0.5964758169763259,2
659.0,1523.0,useful,7.966631522722674,0.15712036398709112,1085,4.037624492397616,0.6441576980276869,35
659.0,678.0,useful,7.913153988795668,0.16556960385085515,1548,4.037624492397616,0.6441576980276869,23
659.0,635.0,useful,7.562352172689184,0.21848079137380055,359,4.037624492397616,0.6441576980276869,16
659.0,1537.0,useful,6.820900960611651,0.32058840165473745,263,4.037624492397616,0.6441576980276869,13
659.0,11886.0,useful,6.693144759663247,0.33722676174430943,185,4.037624492397616,0.6441576980276869,12
659.0,1515.0,useful,8.223326214568646,0.11456638435681847,1053,4.037624492397616,0.6441576980276869,11
659.0,1525.0,useful,7.257993622297474,0.2616931356173292,178,4.037624492397616,0.6441576980276869,11
659.0,9792.0,useful,6.356538286347678,0.3800082985637129,267,4.037624492397616,0.6441576980276869,11
659.0,16091.0,useful,7.243708633863523,0.2636721068508356,241,4.037624492397616,0.6441576980276869,11
659.0,1143.0,useful,8.14281274981276,0.1283251771501339,668,4.037624492397616,0.6441576980276869,10
659.0,1499.0,useful,7.713588789577477,0.19614742109282526,855,4.037624492397616,0.6441576980276869,10
659.0,364.0,useless,9.027703719993985,,2025,4.037624492397616,0.6441576980276869,8
659.0,19.0,useless,9.682040504333402,,1036,4.037624492397616,0.6441576980276869,7
659.0,36.0,useless,10.57165959006034,,2097,4.037624492397616,0.6441576980276869,7
659.0,49.0,useless,10.257607787923462,,1927,4.037624492397616,0.6441576980276869,7
659.0,47.0,useless,10.162686778374896,,1543,4.037624492397616,0.6441576980276869,6
659.0,1497.0,useless,8.805457669590547,,2099,4.037624492397616,0.6441576980276869,6
659.0,1562.0,useful,6.159819211341269,0.4043693446679533,196,4.037624492397616,0.6441576980276869,6
659.0,1861.0,useless,9.746424909740764,,1280,4.037624492397616,0.6441576980276869,6
659.0,1948.0,useful,7.475599317337486,0.23101582173296364,224,4.037624492397616,0.6441576980276869,6
659.0,2371.0,useless,9.425143932337564,,890,4.037624492397616,0.6441576980276869,6
659.0,61.0,useless,9.391111833200032,,959,4.037624492397616,0.6441576980276869,5
659.0,1179.0,useless,9.277407850885716,,748,4.037624492397616,0.6441576980276869,5
659.0,1582.0,useful,6.81541508126092,0.3213077502106637,242,4.037624492397616,0.6441576980276869,5
659.0,5727.0,useful,7.77138333865996,0.18743297741122916,1094,4.037624492397616,0.6441576980276869,5
659.0,9101.0,useful,8.03402356229212,0.14629221065295958,331,4.037624492397616,0.6441576980276869,5
659.0,11923.0,useful,6.078283587276857,0.4143389787727255,177,4.037624492397616,0.6441576980276869,5
659.0,27.0,useful,8.283391900597383,0.10399114801463302,680,4.037624492397616,0.6441576980276869,4
659.0,30.0,useless,10.739025314048149,,1960,4.037624492397616,0.6441576980276869,4
659.0,37.0,useless,10.734582948755127,,2100,4.037624492397616,0.6441576980276869,4
659.0,4985.0,useless,10.073048467952159,,1272,4.037624492397616,0.6441576980276869,4
659.0,5408.0,useless,10.135349020935738,,1314,4.037624492397616,0.6441576980276869,4
659.0,6241.0,useful,7.9415944585201474,0.1610911074548782,749,4.037624492397616,0.6441576980276869,4
659.0,6759.0,useful,8.041222681317763,0.14512270610783706,383,4.037624492397616,0.6441576980276869,4
659.0,8304.0,useful,8.397695472824616,0.08292663646738621,381,4.037624492397616,0.6441576980276869,4
659.0,17.0,useless,10.1957178172121,,1519,4.037624492397616,0.6441576980276869,3
659.0,21.0,useless,10.470035383293558,,2047,4.037624492397616,0.6441576980276869,3
659.0,69.0,useless,10.433384012674487,,1597,4.037624492397616,0.6441576980276869,3
659.0,102.0,useless,10.007316653592817,,1576,4.037624492397616,0.6441576980276869,3
659.0,712.0,useful,7.655378625822616,0.20482047185004906,280,4.037624492397616,0.6441576980276869,3
659.0,1240.0,useless,9.85120450092704,,1290,4.037624492397616,0.6441576980276869,3
659.0,1502.0,useless,10.948974308338398,,1782,4.037624492397616,0.6441576980276869,3
659.0,1511.0,useless,10.082354335461842,,1209,4.037624492397616,0.6441576980276869,3
659.0,1559.0,useless,9.513942769442659,,2100,4.037624492397616,0.6441576980276869,3
659.0,1923.0,useless,10.008076621878065,,1294,4.037624492397616,0.6441576980276869,3
659.0,3899.0,useful,6.647496499654657,0.3431157083247594,169,4.037624492397616,0.6441576980276869,3
659.0,4657.0,useful,8.440768762359452,0.07457663905076248,382,4.037624492397616,0.6441576980276869,3
659.0,5679.0,useful,6.850522850121001,0.31669635539219626,742,4.037624492397616,0.6441576980276869,3
659.0,18.0,useless,9.214373621469372,,757,4.037624492397616,0.6441576980276869,2
659.0,35.0,useless,10.99717627342874,,2000,4.037624492397616,0.6441576980276869,2
659.0,51.0,useless,9.76181733096468,,920,4.037624492397616,0.6441576980276869,2
659.0,105.0,useful,7.883468604286268,0.17020935757148062,260,4.037624492397616,0.6441576980276869,2
659.0,189.0,useless,10.140319324815213,,1223,4.037624492397616,0.6441576980276869,2
659.0,300.0,useless,9.594254945496138,,795,4.037624492397616,0.6441576980276869,2
659.0,362.0,useless,9.430760857664,,746,4.037624492397616,0.6441576980276869,2
659.0,417.0,useful,8.073062640814861,0.13991869601457368,454,4.037624492397616,0.6441576980276869,2
659.0,1503.0,useful,8.037474483494814,0.1457319261554081,456,4.037624492397616,0.6441576980276869,2
659.0,1510.0,useless,8.916506328442193,,511,4.037624492397616,0.6441576980276869,2
659.0,1548.0,useful,8.630203305177004,0.032747549670741886,831,4.037624492397616,0.6441576980276869,2
659.0,1551.0,useful,6.4603128174740645,0.3669730134506893,161,4.037624492397616,0.6441576980276869,2
659.0,2397.0,useful,7.721513590081468,0.19495874620546788,251,4.037624492397616,0.6441576980276869,2
659.0,3415.0,useless,10.973468080663977,,2100,4.037624492397616,0.6441576980276869,2
659.0,6196.0,useless,10.754507928706412,,2054,4.037624492397616,0.6441576980276869,2
659.0,6301.0,useful,7.911414113665905,0.16584250705255008,253,4.037624492397616,0.6441576980276869,2
659.0,9117.0,useless,10.690020565665275,,2099,4.037624492397616,0.6441576980276869,2
659.0,11559.0,useful,6.740645038228843,0.3310679927891033,182,4.037624492397616,0.6441576980276869,2
659.0,12253.0,useless,8.906209416326137,,466,4.037624492397616,0.6441576980276869,2
659.0,17706.0,useful,7.791867785442465,0.18431815008137475,240,4.037624492397616,0.6441576980276869,2
659.0,52025.0,useful,7.605946511921923,0.21210872199077885,209,4.037624492397616,0.6441576980276869,2
661.0,1914.0,useless,10.155887582598801,,1477,2.436791442396716,0.7875957611504042,3
662.0,625.0,useful,4.629100098821914,0.4642990521624501,804,2.353906242771806,0.7680999799502292,38
662.0,14196.0,useless,7.635850385857966,,460,2.353906242771806,0.7680999799502292,3
663.0,644.0,useless,10.379849545823296,,2058,1.8032899312244424,0.8114073901831677,4
663.0,1900.0,useful,2.3472873840799773,0.7403439127759066,441,1.8032899312244424,0.8114073901831677,4
666.0,16156.0,useful,7.304029041635308,0.17983642277545722,219,3.4602699621713864,0.6831273611286288,17
667.0,1147.0,useless,9.617569852785133,,912,2.2369628646671,0.783363299949843,4
667.0,1148.0,useless,8.607034846470485,,444,2.2369628646671,0.783363299949843,2
667.0,1149.0,useless,8.374122128499792,,391,2.2369628646671,0.783363299949843,2
668.0,7227.0,useful,2.8074605508815056,0.746471980455351,484,2.3222864400996523,0.7969497472250453,32
674.0,36942.0,useless,10.396008213533262,,1211,5.717767183371363,0.4938949667237348,2
676.0,11016.0,useful,8.738914010085168,0.01741052804403244,630,5.3093237852998065,0.5083186991307324,23
676.0,2896.0,useless,10.869701511441072,,2020,5.3093237852998065,0.5083186991307324,8
676.0,2975.0,useless,10.400298697974542,,1907,5.3093237852998065,0.5083186991307324,7
676.0,2880.0,useless,10.858161690074628,,2031,5.3093237852998065,0.5083186991307324,5
676.0,2929.0,useless,10.39987178501943,,1720,5.3093237852998065,0.5083186991307324,5
676.0,6933.0,useless,10.968380250320852,,2088,5.3093237852998065,0.5083186991307324,5
676.0,7170.0,useless,10.507670005997682,,1787,5.3093237852998065,0.5083186991307324,5
676.0,3245.0,useful,8.210244144092847,0.12543335232324854,674,5.3093237852998065,0.5083186991307324,4
676.0,6908.0,useless,10.809788455268507,,1869,5.3093237852998065,0.5083186991307324,4
676.0,10413.0,useful,8.752798510313594,0.012278105428621195,493,5.3093237852998065,0.5083186991307324,4
676.0,634.0,useless,10.797158160948731,,2098,5.3093237852998065,0.5083186991307324,3
676.0,1875.0,useless,10.734642922980349,,1788,5.3093237852998065,0.5083186991307324,3
676.0,2808.0,useless,10.827078360441199,,1887,5.3093237852998065,0.5083186991307324,3
676.0,2850.0,useless,10.812084159971262,,1966,5.3093237852998065,0.5083186991307324,3
676.0,2893.0,useless,10.938627126889589,,2010,5.3093237852998065,0.5083186991307324,3
676.0,6910.0,useless,10.393927756160496,,1611,5.3093237852998065,0.5083186991307324,2
676.0,10608.0,useful,6.71795404345045,0.33893393860342963,250,5.3093237852998065,0.5083186991307324,2
677.0,294.0,useful,4.964080569047032,0.5012704985748251,408,3.139679490376281,0.7136818344881678,27
677.0,716.0,useless,8.201819850215802,,377,3.139679490376281,0.7136818344881678,4
677.0,16268.0,useful,6.710160653355825,0.2597479921511089,172,3.139679490376281,0.7136818344881678,3
677.0,30.0,useless,10.601263238455116,,2075,3.139679490376281,0.7136818344881678,2
677.0,16264.0,useful,6.384362642667687,0.3089962975173134,256,3.139679490376281,0.7136818344881678,2
677.0,36068.0,useful,7.1451558056521005,0.18905897788923984,253,3.139679490376281,0.7136818344881678,2
678.0,659.0,useless,9.10031062063234,,2100,3.9519143934846745,0.644355349998292,23
678.0,1515.0,useful,8.170863392215491,0.08505470423745731,1053,3.9519143934846745,0.644355349998292,19
678.0,1523.0,useless,8.573712477228607,,1085,3.9519143934846745,0.644355349998292,16
678.0,1143.0,useful,8.368960298993429,0.04156802842966039,725,3.9519143934846745,0.644355349998292,15
678.0,364.0,useless,9.766083906158828,,2025,3.9519143934846745,0.644355349998292,11
678.0,11923.0,useful,6.469707258312441,0.34616061413211524,177,3.9519143934846745,0.644355349998292,10
678.0,1499.0,useful,8.095548025173139,0.09961410223368032,858,3.9519143934846745,0.644355349998292,9
678.0,1497.0,useless,9.556085776924442,,2100,3.9519143934846745,0.644355349998292,8
678.0,1861.0,useless,9.669428125011883,,1280,3.9519143934846745,0.644355349998292,8
678.0,444.0,useful,7.924810994501373,0.13052065121747722,462,3.9519143934846745,0.644355349998292,7
678.0,9101.0,useful,7.634694961894508,0.1787505054109026,331,3.9519143934846745,0.644355349998292,7
678.0,5727.0,useless,8.84484108528447,,1094,3.9519143934846745,0.644355349998292,6
678.0,11559.0,useful,6.645124266296457,0.32270470584809924,182,3.9519143934846745,0.644355349998292,6
678.0,11886.0,useful,7.017263205127772,0.2712106431156445,185,3.9519143934846745,0.644355349998292,6
678.0,712.0,useful,7.515843359694812,0.19743422398786115,280,3.9519143934846745,0.644355349998292,5
678.0,417.0,useful,8.36935371494495,0.04146824599021803,454,3.9519143934846745,0.644355349998292,4
678.0,4657.0,useful,8.415182381099385,0.0290487441810263,382,3.9519143934846745,0.644355349998292,4
678.0,4678.0,useful,8.362331713965316,0.04323586361486696,483,3.9519143934846745,0.644355349998292,4
678.0,9792.0,useful,7.208300499830941,0.2436951392039385,267,3.9519143934846745,0.644355349998292,4
678.0,49.0,useless,10.726020955398699,,1927,3.9519143934846745,0.644355349998292,3
678.0,1559.0,useless,10.07172207691098,,2100,3.9519143934846745,0.644355349998292,3
678.0,6241.0,useless,8.770936770697649,,749,3.9519143934846745,0.644355349998292,3
678.0,9012.0,useful,8.025045007116999,0.11267798738091565,269,3.9519143934846745,0.644355349998292,3
678.0,9109.0,useless,10.642832516920556,,1852,3.9519143934846745,0.644355349998292,3
678.0,19.0,useless,9.98391159102077,,1052,3.9519143934846745,0.644355349998292,2
678.0,300.0,useless,9.67902176941019,,834,3.9519143934846745,0.644355349998292,2
678.0,1525.0,useful,7.325088928579166,0.2264420546803908,178,3.9519143934846745,0.644355349998292,2
678.0,1537.0,useful,7.754840636911856,0.15928830904620528,263,3.9519143934846745,0.644355349998292,2
678.0,1548.0,useless,8.738381274750813,,831,3.9519143934846745,0.644355349998292,2
678.0,1923.0,useless,10.089725846984882,,1328,3.9519143934846745,0.644355349998292,2
678.0,4631.0,useful,7.0312410197601976,0.2692246864666568,227,3.9519143934846745,0.644355349998292,2
678.0,4633.0,useful,8.362690977509299,0.04314609813112046,352,3.9519143934846745,0.644355349998292,2
678.0,6222.0,useless,8.777151213911878,,480,3.9519143934846745,0.644355349998292,2
678.0,6759.0,useful,8.047109428386817,0.10864057047146412,384,3.9519143934846745,0.644355349998292,2
678.0,16085.0,useless,10.876276292826216,,1963,3.9519143934846745,0.644355349998292,2
678.0,44697.0,useful,7.4096097757777475,0.2137249273712372,174,3.9519143934846745,0.644355349998292,2
678.0,52025.0,useful,7.682671883099202,0.17105393762427346,209,3.9519143934846745,0.644355349998292,2
679.0,625.0,useful,4.203504387144902,0.6302406872290829,802,1.9981576761480373,0.8439048633190173,32
679.0,2005.0,useful,2.3994787175082126,0.8075683927515541,1252,1.9981576761480373,0.8439048633190173,27
679.0,14196.0,useful,2.0447217782113536,0.8397509635921162,460,1.9981576761480373,0.8439048633190173,25
679.0,1075.0,useful,7.742470986210071,0.20258270478607526,1406,1.9981576761480373,0.8439048633190173,23
679.0,17047.0,useful,5.038723089278671,0.5403964115851919,246,1.9981576761480373,0.8439048633190173,15
679.0,48315.0,useful,1.8858507236606457,0.8538542953783126,292,1.9981576761480373,0.8439048633190173,11
679.0,15077.0,useful,1.8898204244476675,0.8535043021643909,227,1.9981576761480373,0.8439048633190173,10
679.0,6742.0,useful,2.7484164832438167,0.775023642823836,635,1.9981576761480373,0.8439048633190173,8
679.0,147.0,useful,4.37473528948678,0.6122383838732816,875,1.9981576761480373,0.8439048633190173,4
679.0,1894.0,useful,4.018686571903815,0.6494388481033773,426,1.9981576761480373,0.8439048633190173,4
679.0,209.0,useful,7.692639704792542,0.2098541354844629,2069,1.9981576761480373,0.8439048633190173,3
679.0,2940.0,useful,4.025941232070802,0.6486897724563038,187,1.9981576761480373,0.8439048633190173,2
679.0,25827.0,useful,3.73901024953449,0.6780384824941937,438,1.9981576761480373,0.8439048633190173,2
680.0,146.0,useless,9.805175931558807,,1959,0.5763716539583654,0.9571386708280788,10
680.0,683.0,useful,5.983319010272006,0.3224207071593078,772,0.5763716539583654,0.9571386708280788,6
680.0,24316.0,useful,7.240387402936331,0.09326810855008257,916,0.5763716539583654,0.9571386708280788,4
680.0,1913.0,useful,7.096025217693398,0.12562080217206392,1102,0.5763716539583654,0.9571386708280788,2
680.0,3364.0,useless,9.7226796346203,,879,0.5763716539583654,0.9571386708280788,2
680.0,4533.0,useless,9.59000777552265,,1263,0.5763716539583654,0.9571386708280788,2
682.0,16.0,useless,7.442651900855129,,1393,6.193583267323698,0.269906827722986,72
682.0,766.0,useful,7.1615738654680134,0.07603192802990925,150,6.193583267323698,0.269906827722986,2
683.0,680.0,useless,7.609886679572897,,1577,3.412616051968183,0.6542564914497335,6
683.0,146.0,useless,10.202366379507726,,360,3.412616051968183,0.6542564914497335,4
683.0,2032.0,useful,6.012549771229852,0.28213487667960296,235,3.412616051968183,0.6542564914497335,4
685.0,1984.0,useless,10.49316370359869,,2100,2.4067974759808166,0.7917162838912727,5
685.0,11215.0,useless,8.231894410750181,,340,2.4067974759808166,0.7917162838912727,4
686.0,10963.0,useful,2.69750857557262,0.6894173483939733,1090,0.2336489142534874,0.9820813724764486,3
686.0,11322.0,useless,7.865032437868093,,254,0.2336489142534874,0.9820813724764486,3
689.0,300.0,useless,9.593050544925523,,834,5.145610535590004,0.5204581157188052,2
689.0,2262.0,useful,7.913105173859598,0.1576081480557902,279,5.145610535590004,0.5204581157188052,2
689.0,2378.0,useful,8.607119918798766,0.022819210803080504,429,5.145610535590004,0.5204581157188052,2
689.0,7281.0,useless,9.820212642197944,,978,5.145610535590004,0.5204581157188052,2
691.0,13120.0,useless,8.158284614026659,,1304,2.6107476627101627,0.7232098916854207,4
691.0,48315.0,useless,6.4563411749270125,,292,2.6107476627101627,0.7232098916854207,3
691.0,7742.0,useless,7.140749414270192,,533,2.6107476627101627,0.7232098916854207,2
691.0,36457.0,useless,7.874449051127084,,961,2.6107476627101627,0.7232098916854207,2
696.0,74.0,useless,6.227727305119831,,269,3.0100682569492485,0.6361000403003486,2
698.0,16450.0,useful,5.179329639132296,0.3334281189772421,162,3.9275962185863187,0.541244592417961,24
698.0,16448.0,useful,4.847399103146372,0.3929038765926519,208,3.9275962185863187,0.541244592417961,15
698.0,6954.0,useful,5.826892687064937,0.20201966327423104,232,3.9275962185863187,0.541244592417961,11
698.0,9153.0,useless,6.415054732678344,,304,3.9275962185863187,0.541244592417961,4
698.0,9130.0,useless,6.6898843996687685,,268,3.9275962185863187,0.541244592417961,2
703.0,836.0,useful,4.837235538864558,0.539831908843732,2072,3.113763842045301,0.7281443366904222,58
703.0,62.0,useful,6.808791103551162,0.2882309888594265,2100,3.113763842045301,0.7281443366904222,24
703.0,4641.0,useful,6.233710313178206,0.3669173952298396,217,3.113763842045301,0.7281443366904222,23
703.0,75.0,useful,3.8980758079823294,0.6454534557024695,431,3.113763842045301,0.7281443366904222,12
703.0,1140.0,useful,5.624624499101872,0.4450216228284684,1367,3.113763842045301,0.7281443366904222,11
703.0,1156.0,useful,6.858334435970974,0.2811731377038111,533,3.113763842045301,0.7281443366904222,10
703.0,1192.0,useful,6.343080619994535,0.3523663951528131,979,3.113763842045301,0.7281443366904222,10
703.0,2772.0,useful,6.288567897709062,0.3596410137261868,542,3.113763842045301,0.7281443366904222,10
703.0,68.0,useful,3.787325425988254,0.6574251761034711,372,3.113763842045301,0.7281443366904222,9
703.0,1095.0,useful,5.4394652240155565,0.4678899360955426,1058,3.113763842045301,0.7281443366904222,8
703.0,1528.0,useful,4.225021065963162,0.6095310012800815,770,3.113763842045301,0.7281443366904222,8
703.0,189.0,useful,5.468407338012688,0.4643400127021482,1223,3.113763842045301,0.7281443366904222,7
703.0,1160.0,useful,6.234029311794594,0.36687520890151576,781,3.113763842045301,0.7281443366904222,7
703.0,1315.0,useful,5.786282978203398,0.42474013362250096,1446,3.113763842045301,0.7281443366904222,7
703.0,115.0,useful,4.276038004854584,0.603846041398952,469,3.113763842045301,0.7281443366904222,6
703.0,183.0,useful,5.025367955967793,0.5177378037152612,724,3.113763842045301,0.7281443366904222,6
703.0,1170.0,useful,7.631125410278879,0.16269908689484833,796,3.113763842045301,0.7281443366904222,6
703.0,1350.0,useful,3.559824683164757,0.6817104439985614,242,3.113763842045301,0.7281443366904222,6
703.0,17.0,useful,6.6144196565327515,0.3154592518370351,1518,3.113763842045301,0.7281443366904222,5
703.0,1149.0,useful,8.153200352485891,0.06496485001425496,394,3.113763842045301,0.7281443366904222,5
703.0,8794.0,useful,5.604371775042045,0.4475413928404774,601,3.113763842045301,0.7281443366904222,5
703.0,49.0,useful,5.776853078763751,0.4259315881293819,1927,3.113763842045301,0.7281443366904222,4
703.0,1142.0,useless,10.60401618985709,,2052,3.113763842045301,0.7281443366904222,4
703.0,4663.0,useful,4.443499860867181,0.585030956970407,175,3.113763842045301,0.7281443366904222,4
703.0,4844.0,useful,4.573485915612567,0.5702606437261587,302,3.113763842045301,0.7281443366904222,4
703.0,92.0,useless,9.5079438907948,,949,3.113763842045301,0.7281443366904222,3
703.0,101.0,useful,6.37240610382742,0.3484344040043844,387,3.113763842045301,0.7281443366904222,3
703.0,962.0,useful,5.976195413821911,0.400514090598747,476,3.113763842045301,0.7281443366904222,3
703.0,963.0,useful,7.445175873221964,0.1929925150347309,1709,3.113763842045301,0.7281443366904222,3
703.0,1072.0,useful,6.881572609630858,0.27784514340090805,391,3.113763842045301,0.7281443366904222,3
703.0,1147.0,useful,8.066935757300406,0.08330917761660113,925,3.113763842045301,0.7281443366904222,3
703.0,1180.0,useful,5.008248018630452,0.5197621593526282,366,3.113763842045301,0.7281443366904222,3
703.0,1187.0,useful,7.740552425306223,0.14410007643771675,264,3.113763842045301,0.7281443366904222,3
703.0,3384.0,useless,10.491696943193343,,2097,3.113763842045301,0.7281443366904222,3
703.0,4693.0,useful,5.325946608943751,0.4817282281720068,296,3.113763842045301,0.7281443366904222,3
703.0,15.0,useful,6.692996986297063,0.3045371299741179,1996,3.113763842045301,0.7281443366904222,2
703.0,21.0,useful,8.130095467446822,0.07003148327726805,2047,3.113763842045301,0.7281443366904222,2
703.0,24.0,useful,6.653480015479588,0.3100439039832529,864,3.113763842045301,0.7281443366904222,2
703.0,27.0,useless,8.961096834073484,,680,3.113763842045301,0.7281443366904222,2
703.0,29.0,useful,7.601546520602633,0.167619850982004,1753,3.113763842045301,0.7281443366904222,2
703.0,30.0,useless,10.579676659588447,,1956,3.113763842045301,0.7281443366904222,2
703.0,61.0,useful,5.029740751940417,0.5172202908373305,959,3.113763842045301,0.7281443366904222,2
703.0,71.0,useful,4.553123359619563,0.5725841470622975,318,3.113763842045301,0.7281443366904222,2
703.0,112.0,useful,6.625441874320506,0.3139338849943819,452,3.113763842045301,0.7281443366904222,2
703.0,974.0,useful,8.145085843254,0.06675907706094687,294,3.113763842045301,0.7281443366904222,2
703.0,1083.0,useful,7.783619496525357,0.1365889560906095,1361,3.113763842045301,0.7281443366904222,2
703.0,1108.0,useful,3.690514521189309,0.6678097583797503,285,3.113763842045301,0.7281443366904222,2
703.0,1139.0,useless,9.380060846857404,,740,3.113763842045301,0.7281443366904222,2
