userid_x,userid_y,group,CE_alter,Pi_alter,N_previous,LZ,Pi
444.0,4633.0,useless,8.40485464045254,,301,4.845388693286989,0.493509117827568
444.0,5014.0,useless,9.538025782676653,,765,4.845388693286989,0.493509117827568
444.0,5419.0,useless,7.6128785280276015,,196,4.845388693286989,0.493509117827568
444.0,5679.0,useless,9.453427519310754,,651,4.845388693286989,0.493509117827568
444.0,5739.0,useful,7.22150020829201,0.11770808409406255,154,4.845388693286989,0.493509117827568
444.0,9109.0,useless,10.71570340398767,,1418,4.845388693286989,0.493509117827568
444.0,9117.0,useless,10.848323848935554,,2018,4.845388693286989,0.493509117827568
444.0,11737.0,useless,8.587561849587791,,365,4.845388693286989,0.493509117827568
444.0,11851.0,useless,8.644158022360315,,459,4.845388693286989,0.493509117827568
444.0,16529.0,useless,,,234,4.845388693286989,0.493509117827568
444.0,44697.0,useful,7.363254593323581,0.08581502629726305,154,4.845388693286989,0.493509117827568
446.0,16.0,useless,10.601079302090094,,891,4.068757388275266,0.5412722040941494
446.0,29.0,useless,9.858678698146786,,1581,4.068757388275266,0.5412722040941494
446.0,389.0,useless,8.601227745969206,,799,4.068757388275266,0.5412722040941494
446.0,557.0,useless,8.275405880051173,,681,4.068757388275266,0.5412722040941494
446.0,1033.0,useless,7.586571536883205,,397,4.068757388275266,0.5412722040941494
446.0,1143.0,useless,8.760250130133002,,534,4.068757388275266,0.5412722040941494
446.0,1769.0,useless,10.882786101436949,,1262,4.068757388275266,0.5412722040941494
446.0,1801.0,useless,7.607927185597299,,359,4.068757388275266,0.5412722040941494
446.0,2967.0,useless,8.112101772938818,,490,4.068757388275266,0.5412722040941494
446.0,17065.0,useless,8.041236447794127,,259,4.068757388275266,0.5412722040941494
446.0,17208.0,useless,8.832821735004238,,696,4.068757388275266,0.5412722040941494
446.0,18128.0,useless,8.868796807226936,,857,4.068757388275266,0.5412722040941494
446.0,32827.0,useless,7.821818353503897,,231,4.068757388275266,0.5412722040941494
447.0,7193.0,useless,7.482696839450828,,561,0.0602577248523515,0.9942411495659916
473.0,2989.0,useless,10.680168012148535,,1459,3.594041179822054,0.571443888885863
473.0,362.0,useless,8.911780688176098,,637,3.594041179822054,0.571443888885863
473.0,11692.0,useless,9.544487765379479,,860,3.594041179822054,0.571443888885863
473.0,23.0,useless,10.23510086938915,,63,3.594041179822054,0.571443888885863
473.0,818.0,useless,9.796721677721864,,930,3.594041179822054,0.571443888885863
473.0,963.0,useless,10.739885323376784,,627,3.594041179822054,0.571443888885863
473.0,2061.0,useless,8.470353377489117,,923,3.594041179822054,0.571443888885863
473.0,3396.0,useless,9.042867007660467,,637,3.594041179822054,0.571443888885863
473.0,4639.0,useless,9.306337590753861,,782,3.594041179822054,0.571443888885863
473.0,10243.0,useless,9.45260971290874,,581,3.594041179822054,0.571443888885863
486.0,825.0,useless,6.9025891921165865,,159,4.266404391807347,0.52175860196074
486.0,981.0,useless,8.748765384049339,,472,4.266404391807347,0.52175860196074
486.0,2061.0,useless,9.780580740449574,,910,4.266404391807347,0.52175860196074
486.0,2264.0,useless,9.93782503709151,,647,4.266404391807347,0.52175860196074
486.0,3396.0,useless,9.215409067806632,,629,4.266404391807347,0.52175860196074
486.0,4639.0,useless,9.483906790761349,,755,4.266404391807347,0.52175860196074
486.0,8168.0,useless,9.127955408775676,,331,4.266404391807347,0.52175860196074
486.0,8537.0,useless,9.812747041749555,,319,4.266404391807347,0.52175860196074
486.0,43797.0,useless,9.008434233045465,,286,4.266404391807347,0.52175860196074
537.0,6260.0,useless,7.779381039888092,,453,4.037026709905448,0.5975352155378756
537.0,2077.0,useless,8.899600033738365,,484,4.037026709905448,0.5975352155378756
552.0,2055.0,useless,8.45792706178201,,471,3.8356244970551376,0.5806760757650353
553.0,6662.0,useful,5.833348927537073,0.3167434680848158,337,1.4498897518660505,0.8746080140745413
553.0,1033.0,useful,6.795995170916521,0.13928819839122455,397,1.4498897518660505,0.8746080140745413
553.0,1794.0,useful,2.7738139308376883,0.7319427048008801,737,1.4498897518660505,0.8746080140745413
553.0,3387.0,useful,4.126706477635436,0.5651851380575079,296,1.4498897518660505,0.8746080140745413
553.0,10145.0,useful,7.032974075979651,0.08291102489083987,201,1.4498897518660505,0.8746080140745413
553.0,35.0,useless,10.510756573067765,,2089,1.4498897518660505,0.8746080140745413
553.0,193.0,useful,4.617286958856886,0.49893256595070495,618,1.4498897518660505,0.8746080140745413
553.0,2998.0,useful,4.98288884830589,0.4471722976273264,1852,1.4498897518660505,0.8746080140745413
553.0,69.0,useless,9.030712792529842,,1598,1.4498897518660505,0.8746080140745413
553.0,2989.0,useless,8.687805432943048,,2100,1.4498897518660505,0.8746080140745413
553.0,4984.0,useless,8.225576522118672,,532,1.4498897518660505,0.8746080140745413
553.0,6.0,useful,2.916931485537059,0.7153166007943563,794,1.4498897518660505,0.8746080140745413
553.0,34.0,useful,3.92763766661271,0.5911257519524665,569,1.4498897518660505,0.8746080140745413
553.0,217.0,useless,9.747829277521475,,1067,1.4498897518660505,0.8746080140745413
553.0,362.0,useless,7.449913614357259,,746,1.4498897518660505,0.8746080140745413
553.0,557.0,useless,7.430327758161712,,694,1.4498897518660505,0.8746080140745413
553.0,1253.0,useful,2.6637516011818976,0.7445713913110155,309,1.4498897518660505,0.8746080140745413
553.0,2061.0,useless,7.742148057886806,,967,1.4498897518660505,0.8746080140745413
553.0,2967.0,useless,7.762603719330481,,495,1.4498897518660505,0.8746080140745413
553.0,6194.0,useful,6.875181688722635,0.12161798557011862,272,1.4498897518660505,0.8746080140745413
553.0,17208.0,useless,8.873055783016508,,805,1.4498897518660505,0.8746080140745413
553.0,27179.0,useless,8.971135197548838,,874,1.4498897518660505,0.8746080140745413
557.0,17208.0,useless,6.503955739090654,,805,1.3761599885901918,0.8684259019960503
557.0,2989.0,useful,4.240921642919224,0.4761460434213093,2002,1.3761599885901918,0.8684259019960503
557.0,981.0,useful,1.6326115033343986,0.8390754522644323,493,1.3761599885901918,0.8684259019960503
557.0,354.0,useful,2.4308981034524324,0.7406755489899125,332,1.3761599885901918,0.8684259019960503
557.0,8565.0,useful,2.842648893347803,0.6858213611013277,495,1.3761599885901918,0.8684259019960503
557.0,1033.0,useful,3.117220950477218,0.6476376973477513,397,1.3761599885901918,0.8684259019960503
557.0,9000.0,useful,2.7636808089078064,0.6965620198817221,331,1.3761599885901918,0.8684259019960503
557.0,6154.0,useful,2.235685478431317,0.76570286125237,175,1.3761599885901918,0.8684259019960503
557.0,10044.0,useful,2.483330356026954,0.7338470165531872,245,1.3761599885901918,0.8684259019960503
557.0,1094.0,useful,2.744993664346211,0.6990882280670127,838,1.3761599885901918,0.8684259019960503
557.0,928.0,useful,3.2406343612918014,0.630039210563795,518,1.3761599885901918,0.8684259019960503
557.0,2061.0,useful,4.04862130773937,0.5074526675609246,967,1.3761599885901918,0.8684259019960503
557.0,2967.0,useful,5.067040450397291,0.3290451866592818,495,1.3761599885901918,0.8684259019960503
557.0,25261.0,useful,2.282446708625243,0.7597645735647943,157,1.3761599885901918,0.8684259019960503
557.0,5.0,useless,6.823239500401543,,391,1.3761599885901918,0.8684259019960503
557.0,69.0,useful,3.938978066609075,0.5249028215072127,1576,1.3761599885901918,0.8684259019960503
557.0,362.0,useful,3.165805011117177,0.6407426448259348,746,1.3761599885901918,0.8684259019960503
557.0,1898.0,useful,3.3544009075757386,0.6135685432800938,1144,1.3761599885901918,0.8684259019960503
557.0,10145.0,useful,5.691135984649706,0.1958407216298577,184,1.3761599885901918,0.8684259019960503
557.0,11692.0,useful,4.125780787309104,0.49500137623879337,929,1.3761599885901918,0.8684259019960503
557.0,20559.0,useful,2.366367836944116,0.749017686043423,170,1.3761599885901918,0.8684259019960503
557.0,33500.0,useful,2.3907283048384973,0.7458765150550742,193,1.3761599885901918,0.8684259019960503
557.0,389.0,useful,3.1523178205904885,0.642661009066558,985,1.3761599885901918,0.8684259019960503
557.0,1801.0,useful,4.535479529738228,0.4262814320932107,361,1.3761599885901918,0.8684259019960503
557.0,4639.0,useful,3.7284273170852615,0.557654683660517,785,1.3761599885901918,0.8684259019960503
557.0,4984.0,useful,4.945905787250093,0.352177417279542,495,1.3761599885901918,0.8684259019960503
557.0,6194.0,useful,2.9206310222560465,0.6751101617894444,198,1.3761599885901918,0.8684259019960503
557.0,43797.0,useful,3.653770528088371,0.5690398405946498,507,1.3761599885901918,0.8684259019960503
557.0,49049.0,useless,7.116431113377929,,236,1.3761599885901918,0.8684259019960503
557.0,124.0,useless,7.592341052487433,,477,1.3761599885901918,0.8684259019960503
557.0,125.0,useful,3.1800357048865586,0.6387149614145655,199,1.3761599885901918,0.8684259019960503
557.0,572.0,useful,3.4206193636171585,0.6038696417726963,459,1.3761599885901918,0.8684259019960503
557.0,1156.0,useless,7.519433320089555,,445,1.3761599885901918,0.8684259019960503
557.0,2115.0,useful,2.338774548832877,0.7525639758243127,159,1.3761599885901918,0.8684259019960503
557.0,5375.0,useful,2.644560139818868,0.7125645811100024,366,1.3761599885901918,0.8684259019960503
557.0,6855.0,useful,4.549078894879384,0.4239180980475942,691,1.3761599885901918,0.8684259019960503
557.0,9403.0,useful,5.206741075130899,0.30149360060386515,1306,1.3761599885901918,0.8684259019960503
557.0,11142.0,useful,2.893709079560807,0.6788198381319311,146,1.3761599885901918,0.8684259019960503
557.0,12091.0,useful,4.023058210241204,0.5115462667580559,179,1.3761599885901918,0.8684259019960503
557.0,47690.0,useful,2.934763362162776,0.6731577989292756,157,1.3761599885901918,0.8684259019960503
557.0,7.0,useless,8.109165411310066,,845,1.3761599885901918,0.8684259019960503
557.0,23.0,useless,6.4156552215861025,,423,1.3761599885901918,0.8684259019960503
557.0,353.0,useful,3.424131022563025,0.603352957571713,165,1.3761599885901918,0.8684259019960503
557.0,1253.0,useful,5.740395341365636,0.18381468254062125,309,1.3761599885901918,0.8684259019960503
557.0,1695.0,useful,5.950435270014094,0.12771322729032095,270,1.3761599885901918,0.8684259019960503
557.0,2294.0,useful,2.9180767459194867,0.6754626626465259,341,1.3761599885901918,0.8684259019960503
557.0,7404.0,useless,6.950185559992848,,1876,1.3761599885901918,0.8684259019960503
557.0,9505.0,useful,5.038433137489545,0.3345679526412321,162,1.3761599885901918,0.8684259019960503
557.0,12732.0,useful,3.459422121800985,0.5981472456961897,333,1.3761599885901918,0.8684259019960503
557.0,14113.0,useful,5.392221597092425,0.26319533733563605,174,1.3761599885901918,0.8684259019960503
557.0,1.0,useless,8.578038213565957,,837,1.3761599885901918,0.8684259019960503
557.0,29.0,useless,7.421052619219551,,1633,1.3761599885901918,0.8684259019960503
557.0,42.0,useless,8.148899161089014,,403,1.3761599885901918,0.8684259019960503
557.0,47.0,useless,6.832540371019949,,1530,1.3761599885901918,0.8684259019960503
557.0,149.0,useless,9.434636646544542,,589,1.3761599885901918,0.8684259019960503
557.0,278.0,useful,5.391453940811081,0.2633584850712967,292,1.3761599885901918,0.8684259019960503
557.0,433.0,useless,8.15083718920598,,381,1.3761599885901918,0.8684259019960503
557.0,446.0,useful,5.246946974389092,0.29337072226651345,377,1.3761599885901918,0.8684259019960503
557.0,553.0,useful,5.700388954148671,0.19360665546252348,628,1.3761599885901918,0.8684259019960503
557.0,576.0,useful,5.665902986844767,0.2018780953435477,307,1.3761599885901918,0.8684259019960503
557.0,577.0,useful,5.343404458373518,0.2734885548531535,235,1.3761599885901918,0.8684259019960503
557.0,599.0,useful,5.502942111725787,0.23919641347423606,200,1.3761599885901918,0.8684259019960503
557.0,959.0,useless,8.011615572293012,,1799,1.3761599885901918,0.8684259019960503
557.0,1013.0,useful,4.2117028283949995,0.48096286870776894,157,1.3761599885901918,0.8684259019960503
557.0,1240.0,useless,9.271075995994412,,1208,1.3761599885901918,0.8684259019960503
557.0,1310.0,useful,4.84463183720224,0.3710376980145334,403,1.3761599885901918,0.8684259019960503
557.0,1331.0,useful,3.4309253237379918,0.6023526123775425,227,1.3761599885901918,0.8684259019960503
557.0,1862.0,useless,7.55916695974497,,186,1.3761599885901918,0.8684259019960503
557.0,2036.0,useful,5.086298821797697,0.32530544423907237,908,1.3761599885901918,0.8684259019960503
557.0,2057.0,useful,5.041627877736426,0.3339530875831036,273,1.3761599885901918,0.8684259019960503
557.0,3396.0,useful,4.475459875840977,0.4366443140633853,650,1.3761599885901918,0.8684259019960503
557.0,3401.0,useless,6.231568971163003,,790,1.3761599885901918,0.8684259019960503
557.0,3725.0,useful,6.201838184375611,0.02697782545916523,338,1.3761599885901918,0.8684259019960503
557.0,3770.0,useless,7.765750956900472,,221,1.3761599885901918,0.8684259019960503
557.0,5210.0,useless,9.23009997156642,,959,1.3761599885901918,0.8684259019960503
557.0,5288.0,useful,4.301264253451577,0.46612746329128835,291,1.3761599885901918,0.8684259019960503
557.0,5767.0,useful,5.998331168319464,0.11329269746874886,388,1.3761599885901918,0.8684259019960503
557.0,6107.0,useless,7.273587722635218,,222,1.3761599885901918,0.8684259019960503
557.0,6223.0,useful,5.963821148949229,0.12376709309060173,234,1.3761599885901918,0.8684259019960503
557.0,6957.0,useful,5.415344534305931,0.2582611258453171,336,1.3761599885901918,0.8684259019960503
557.0,7098.0,useful,6.198481724567962,0.03003398385862779,570,1.3761599885901918,0.8684259019960503
557.0,7377.0,useless,7.6002521791583275,,213,1.3761599885901918,0.8684259019960503
557.0,7416.0,useless,7.153962243467475,,1272,1.3761599885901918,0.8684259019960503
557.0,7435.0,useful,6.136875184403583,0.06396701677658889,167,1.3761599885901918,0.8684259019960503
557.0,7647.0,useless,10.29052272130563,,973,1.3761599885901918,0.8684259019960503
557.0,7927.0,useless,8.197981465638168,,1062,1.3761599885901918,0.8684259019960503
557.0,8210.0,useless,8.108322433054013,,1472,1.3761599885901918,0.8684259019960503
557.0,8212.0,useless,7.994889861286136,,2098,1.3761599885901918,0.8684259019960503
557.0,8577.0,useless,6.594541122499825,,276,1.3761599885901918,0.8684259019960503
557.0,8942.0,useful,5.147177740975621,0.31336343956973545,228,1.3761599885901918,0.8684259019960503
557.0,9494.0,useless,8.835891108860375,,461,1.3761599885901918,0.8684259019960503
557.0,9563.0,useless,10.866483675165231,,1885,1.3761599885901918,0.8684259019960503
557.0,11743.0,useful,5.333779234225444,0.27549900049687126,378,1.3761599885901918,0.8684259019960503
557.0,11838.0,useful,2.822468641710436,0.688576227789095,172,1.3761599885901918,0.8684259019960503
557.0,12415.0,useful,2.802840034290354,0.6912491259185,169,1.3761599885901918,0.8684259019960503
557.0,12490.0,useful,4.918341050588442,0.3573520928812021,175,1.3761599885901918,0.8684259019960503
557.0,12632.0,useful,4.075930917830274,0.5030621716753683,501,1.3761599885901918,0.8684259019960503
557.0,12748.0,useful,3.4017374439949943,0.606643759803122,351,1.3761599885901918,0.8684259019960503
557.0,13692.0,useful,2.9806132637732357,0.666799822305653,174,1.3761599885901918,0.8684259019960503
557.0,14156.0,useful,4.20835646827562,0.48151312092590576,185,1.3761599885901918,0.8684259019960503
557.0,14480.0,useful,4.2263479088878135,0.478551339379741,518,1.3761599885901918,0.8684259019960503
557.0,15115.0,useless,7.598540145985401,,480,1.3761599885901918,0.8684259019960503
557.0,15649.0,useless,6.70154694204165,,189,1.3761599885901918,0.8684259019960503
557.0,16595.0,useless,6.213664584992677,,774,1.3761599885901918,0.8684259019960503
557.0,17796.0,useless,7.373473181918588,,211,1.3761599885901918,0.8684259019960503
557.0,18036.0,useful,3.71899823515394,0.5590990346821307,176,1.3761599885901918,0.8684259019960503
557.0,25544.0,useful,4.783207036663104,0.382281419006681,180,1.3761599885901918,0.8684259019960503
557.0,27392.0,useless,6.507664388683348,,229,1.3761599885901918,0.8684259019960503
557.0,27394.0,useless,6.897625709773694,,286,1.3761599885901918,0.8684259019960503
557.0,36555.0,useful,5.251866728342604,0.29237038857054765,693,1.3761599885901918,0.8684259019960503
557.0,37909.0,useless,7.161633676105777,,180,1.3761599885901918,0.8684259019960503
558.0,5682.0,useful,2.9984302576093502,0.5716772014581548,1420,0.8644468672613161,0.9093853438457514
560.0,6.0,useless,9.557849680357197,,788,3.775570104613449,0.6427694191794046
560.0,570.0,useless,9.275390830643403,,655,3.775570104613449,0.6427694191794046
560.0,590.0,useless,9.415425708403768,,775,3.775570104613449,0.6427694191794046
560.0,1984.0,useless,10.757950748371464,,2100,3.775570104613449,0.6427694191794046
560.0,7123.0,useless,8.538955199002393,,384,3.775570104613449,0.6427694191794046
560.0,23882.0,useless,8.514386970097855,,368,3.775570104613449,0.6427694191794046
562.0,47.0,useless,9.852135233774423,,1543,3.4611655594925805,0.686877264974741
562.0,239.0,useful,8.101999908857975,0.040697603795609424,286,3.4611655594925805,0.686877264974741
562.0,1720.0,useless,9.288794662191346,,641,3.4611655594925805,0.686877264974741
562.0,17393.0,useless,8.810866545704235,,588,3.4611655594925805,0.686877264974741
562.0,35582.0,useless,8.199645554855364,,270,3.4611655594925805,0.686877264974741
562.0,211.0,useless,9.372616649613525,,640,3.4611655594925805,0.686877264974741
562.0,234.0,useless,9.444252589003055,,582,3.4611655594925805,0.686877264974741
562.0,278.0,useless,8.55510041146043,,306,3.4611655594925805,0.686877264974741
562.0,387.0,useful,8.014946657208926,0.06257094935652668,272,3.4611655594925805,0.686877264974741
562.0,974.0,useful,8.149224762970357,0.0265311387368002,294,3.4611655594925805,0.686877264974741
562.0,1014.0,useful,8.16646561288161,0.02038736508636551,309,3.4611655594925805,0.686877264974741
562.0,1087.0,useless,10.84002085423869,,2100,3.4611655594925805,0.686877264974741
562.0,1253.0,useless,8.236165177145182,,309,3.4611655594925805,0.686877264974741
562.0,1391.0,useless,8.652798731052526,,1066,3.4611655594925805,0.686877264974741
562.0,1873.0,useless,10.055447904637056,,1966,3.4611655594925805,0.686877264974741
562.0,2046.0,useless,8.427133587297195,,350,3.4611655594925805,0.686877264974741
562.0,2967.0,useless,8.913085775927284,,495,3.4611655594925805,0.686877264974741
562.0,4675.0,useful,7.463421016267703,0.1686154979492612,180,3.4611655594925805,0.686877264974741
562.0,6992.0,useless,9.7283812465972,,862,3.4611655594925805,0.686877264974741
563.0,6.0,useless,9.300500621289398,,604,4.204144113710265,0.5099628826502017
563.0,577.0,useless,7.499813962164065,,222,4.204144113710265,0.5099628826502017
563.0,5798.0,useless,,,405,4.204144113710265,0.5099628826502017
564.0,3404.0,useless,8.545049581810773,,535,2.7992243099046608,0.6695308710564565
564.0,5285.0,useless,8.786868898749733,,740,2.7992243099046608,0.6695308710564565
564.0,28138.0,useless,7.06128682642567,,180,2.7992243099046608,0.6695308710564565
564.0,45752.0,useless,7.188596834447908,,247,2.7992243099046608,0.6695308710564565
568.0,11177.0,useful,7.342954679513531,0.25718519357019326,170,4.039735852599323,0.6465486551997908
568.0,436.0,useless,9.019061308122188,,549,4.039735852599323,0.6465486551997908
568.0,590.0,useless,9.529981205834213,,775,4.039735852599323,0.6465486551997908
568.0,644.0,useless,10.979856237601537,,1926,4.039735852599323,0.6465486551997908
568.0,2001.0,useless,10.03433529899082,,1541,4.039735852599323,0.6465486551997908
568.0,2264.0,useless,9.527831046288496,,938,4.039735852599323,0.6465486551997908
568.0,2374.0,useful,7.444797009620986,0.24302816417035353,181,4.039735852599323,0.6465486551997908
568.0,8144.0,useless,8.831594806581485,,471,4.039735852599323,0.6465486551997908
568.0,12819.0,useful,8.397394658054766,0.09494710048451545,340,4.039735852599323,0.6465486551997908
568.0,26103.0,useful,8.505323475950274,0.0747494481821078,410,4.039735852599323,0.6465486551997908
568.0,37811.0,useful,7.780913894460117,0.1945918491799929,227,4.039735852599323,0.6465486551997908
568.0,37974.0,useful,7.738623347573126,0.20085026990469135,228,4.039735852599323,0.6465486551997908
568.0,54267.0,useful,7.094329126351488,0.2909115267660422,158,4.039735852599323,0.6465486551997908
568.0,57502.0,useful,8.04972304247468,0.15341280714390834,327,4.039735852599323,0.6465486551997908
570.0,560.0,useless,9.724363782844218,,867,3.5605781337351843,0.6574118200977921
570.0,836.0,useless,10.738787771914682,,2071,3.5605781337351843,0.6574118200977921
570.0,52.0,useless,9.21316516115762,,750,3.5605781337351843,0.6574118200977921
570.0,67.0,useless,10.465402594805171,,1824,3.5605781337351843,0.6574118200977921
570.0,881.0,useless,9.585212520031526,,874,3.5605781337351843,0.6574118200977921
570.0,912.0,useful,5.971114596913564,0.34397407051291007,336,3.5605781337351843,0.6574118200977921
570.0,1083.0,useless,10.116981654651507,,1361,3.5605781337351843,0.6574118200977921
570.0,1717.0,useless,7.707098496010952,,248,3.5605781337351843,0.6574118200977921
570.0,1898.0,useless,10.098202921987625,,1144,3.5605781337351843,0.6574118200977921
570.0,7672.0,useless,10.168957621327364,,1144,3.5605781337351843,0.6574118200977921
570.0,9722.0,useless,9.397164172481567,,351,3.5605781337351843,0.6574118200977921
570.0,45237.0,useful,7.117293217995918,0.15500235990085062,159,3.5605781337351843,0.6574118200977921
572.0,7032.0,useful,0.8702508361673722,0.9073245825409599,545,0.7423886606231822,0.9232659043770537
572.0,7555.0,useful,1.6309091075859787,0.80121562044485,1457,0.7423886606231822,0.9232659043770537
572.0,577.0,useful,1.036502660112768,0.8857411045100483,235,0.7423886606231822,0.9232659043770537
572.0,18205.0,useful,3.0053007611617883,0.5603385289915594,405,0.7423886606231822,0.9232659043770537
572.0,12280.0,useless,4.782543654611789,,242,0.7423886606231822,0.9232659043770537
572.0,29811.0,useful,1.4132354380754744,0.8334704866045982,208,0.7423886606231822,0.9232659043770537
572.0,115.0,useful,2.1413832006543414,0.7196396229130206,469,0.7423886606231822,0.9232659043770537
572.0,557.0,useless,8.734688428091577,,684,0.7423886606231822,0.9232659043770537
572.0,2294.0,useless,7.758623101069532,,341,0.7423886606231822,0.9232659043770537
572.0,3751.0,useful,2.0357358144122952,0.7372221657652335,181,0.7423886606231822,0.9232659043770537
572.0,652.0,useless,8.451815773274419,,902,0.7423886606231822,0.9232659043770537
572.0,2315.0,useful,1.2287564844760162,0.8596357907573499,304,0.7423886606231822,0.9232659043770537
572.0,18820.0,useful,2.3859805916836914,0.6774556625816937,171,0.7423886606231822,0.9232659043770537
572.0,30663.0,useless,6.558606307143185,,345,0.7423886606231822,0.9232659043770537
572.0,33500.0,useless,5.827655150679012,,193,0.7423886606231822,0.9232659043770537
572.0,6.0,useful,3.705923304628188,0.4039892527209782,634,0.7423886606231822,0.9232659043770537
572.0,45.0,useless,10.941113989911392,,1972,0.7423886606231822,0.9232659043770537
572.0,86.0,useless,8.557028403824102,,373,0.7423886606231822,0.9232659043770537
572.0,362.0,useless,8.60560236836376,,745,0.7423886606231822,0.9232659043770537
572.0,590.0,useful,4.156137827900165,0.2801507891552975,775,0.7423886606231822,0.9232659043770537
572.0,915.0,useless,8.68751020012623,,521,0.7423886606231822,0.9232659043770537
572.0,1350.0,useful,3.1092884738315134,0.5389971104089858,242,0.7423886606231822,0.9232659043770537
572.0,1538.0,useless,7.364008743061625,,279,0.7423886606231822,0.9232659043770537
572.0,2038.0,useless,9.883854584803327,,1018,0.7423886606231822,0.9232659043770537
572.0,2900.0,useless,9.018954860103301,,1745,0.7423886606231822,0.9232659043770537
572.0,3166.0,useless,8.40728972248131,,589,0.7423886606231822,0.9232659043770537
572.0,3190.0,useless,5.219417638459406,,177,0.7423886606231822,0.9232659043770537
572.0,4545.0,useless,7.952282085026765,,1981,0.7423886606231822,0.9232659043770537
572.0,4984.0,useless,8.902822699671225,,470,0.7423886606231822,0.9232659043770537
572.0,6194.0,useless,7.50419298521659,,198,0.7423886606231822,0.9232659043770537
572.0,6862.0,useless,7.673778210113729,,267,0.7423886606231822,0.9232659043770537
572.0,7544.0,useless,5.650557334321999,,241,0.7423886606231822,0.9232659043770537
572.0,7709.0,useless,7.9140584126837625,,145,0.7423886606231822,0.9232659043770537
572.0,8565.0,useless,8.304952211130518,,493,0.7423886606231822,0.9232659043770537
572.0,8710.0,useful,2.3523707131401563,0.6833778935443289,418,0.7423886606231822,0.9232659043770537
572.0,9000.0,useless,7.74626112847684,,331,0.7423886606231822,0.9232659043770537
572.0,11172.0,useless,9.10259890034526,,573,0.7423886606231822,0.9232659043770537
572.0,11838.0,useless,6.914108564722643,,172,0.7423886606231822,0.9232659043770537
572.0,11849.0,useless,7.650882594152606,,76,0.7423886606231822,0.9232659043770537
572.0,12313.0,useless,9.364326457272856,,862,0.7423886606231822,0.9232659043770537
572.0,12659.0,useful,3.185804066855283,0.5229355892288797,463,0.7423886606231822,0.9232659043770537
572.0,12882.0,useful,1.3308245226710635,0.8452925106833754,486,0.7423886606231822,0.9232659043770537
572.0,13677.0,useless,6.2779741108800815,,214,0.7423886606231822,0.9232659043770537
572.0,13740.0,useless,4.95221750704529,,218,0.7423886606231822,0.9232659043770537
572.0,14196.0,useless,,,373,0.7423886606231822,0.9232659043770537
572.0,14410.0,useless,7.088884594813383,,273,0.7423886606231822,0.9232659043770537
572.0,14897.0,useful,2.0244230155334875,0.7390827754280229,550,0.7423886606231822,0.9232659043770537
572.0,18798.0,useful,2.50073036821335,0.6569225659538447,197,0.7423886606231822,0.9232659043770537
572.0,20559.0,useless,6.856674273562914,,170,0.7423886606231822,0.9232659043770537
572.0,23265.0,useless,6.8355959316771235,,210,0.7423886606231822,0.9232659043770537
572.0,28454.0,useless,7.3001351802266,,482,0.7423886606231822,0.9232659043770537
572.0,29685.0,useful,3.030566785128235,0.5552029948167401,166,0.7423886606231822,0.9232659043770537
572.0,35582.0,useless,8.165797296303317,,221,0.7423886606231822,0.9232659043770537
574.0,18674.0,useless,8.143239924041373,,289,3.796024924617762,0.5486148480608459
576.0,557.0,useless,9.408146424485473,,614,4.723395004708836,0.47025081189324347
576.0,1033.0,useless,8.604965991957428,,397,4.723395004708836,0.47025081189324347
576.0,1898.0,useless,9.933377389780144,,1144,4.723395004708836,0.47025081189324347
576.0,4570.0,useless,9.333657110826431,,671,4.723395004708836,0.47025081189324347
576.0,6260.0,useless,8.766258066971501,,389,4.723395004708836,0.47025081189324347
576.0,9000.0,useless,8.289680754483276,,331,4.723395004708836,0.47025081189324347
576.0,13721.0,useless,8.622963861012762,,367,4.723395004708836,0.47025081189324347
577.0,7555.0,useful,0.9472245430789149,0.8737570206641635,1400,0.6524432437232199,0.9204971280079007
577.0,572.0,useful,0.6457278839969686,0.9214974560583051,456,0.6524432437232199,0.9204971280079007
577.0,12882.0,useful,0.7699588798341211,0.9025202364378824,455,0.6524432437232199,0.9204971280079007
577.0,29811.0,useful,1.1743045644147674,0.8340682187241152,208,0.6524432437232199,0.9204971280079007
577.0,6.0,useful,2.9081611810170105,0.3861369226824286,630,0.6524432437232199,0.9204971280079007
577.0,7032.0,useful,0.6921215694712691,0.9145266070898379,544,0.6524432437232199,0.9204971280079007
577.0,7544.0,useless,4.0094818034302255,,226,0.6524432437232199,0.9204971280079007
577.0,3190.0,useless,4.814408479919531,,172,0.6524432437232199,0.9204971280079007
577.0,14897.0,useful,1.412993814383636,0.7888521748882437,550,0.6524432437232199,0.9204971280079007
577.0,21398.0,useless,5.695919774653692,,186,0.6524432437232199,0.9204971280079007
577.0,278.0,useless,8.563472533533792,,292,0.6524432437232199,0.9204971280079007
577.0,280.0,useful,3.2214423295689527,0.22817596478203503,735,0.6524432437232199,0.9204971280079007
577.0,557.0,useless,9.165768947751616,,681,0.6524432437232199,0.9204971280079007
577.0,563.0,useful,3.1886124939027503,0.25006900057410153,219,0.6524432437232199,0.9204971280079007
577.0,836.0,useless,4.13596411223756,,2043,0.6524432437232199,0.9204971280079007
577.0,881.0,useless,6.306338940056934,,815,0.6524432437232199,0.9204971280079007
577.0,1386.0,useless,8.260748337745063,,321,0.6524432437232199,0.9204971280079007
577.0,2315.0,useful,0.864524070320804,0.887419250160422,304,0.6524432437232199,0.9204971280079007
