userid_x,userid_y,meetup,N_previous
444.0,11559.0,4,176.0
444.0,364.0,3,1865.0
444.0,6222.0,3,466.0
444.0,14085.0,3,274.0
444.0,712.0,2,258.0
444.0,1523.0,2,1007.0
444.0,1559.0,2,2061.0
444.0,1861.0,2,1187.0
444.0,4657.0,2,347.0
444.0,5727.0,2,1070.0
444.0,6241.0,2,724.0
444.0,6759.0,2,330.0
444.0,12819.0,2,324.0
444.0,49.0,1,1822.0
444.0,265.0,1,279.0
444.0,417.0,1,424.0
444.0,1143.0,1,535.0
444.0,1499.0,1,750.0
444.0,1515.0,1,937.0
444.0,1605.0,1,150.0
444.0,1923.0,1,910.0
444.0,4548.0,1,1183.0
444.0,4633.0,1,301.0
444.0,5014.0,1,765.0
444.0,5419.0,1,196.0
444.0,5679.0,1,651.0
444.0,5739.0,1,154.0
444.0,9109.0,1,1418.0
444.0,9117.0,1,2018.0
444.0,11737.0,1,365.0
444.0,11851.0,1,459.0
444.0,16529.0,1,234.0
444.0,44697.0,1,154.0
446.0,16.0,1,891.0
446.0,29.0,1,1581.0
446.0,389.0,1,799.0
446.0,557.0,1,681.0
446.0,1033.0,1,397.0
446.0,1143.0,1,534.0
446.0,1769.0,1,1262.0
446.0,1801.0,1,359.0
446.0,2967.0,1,490.0
446.0,17065.0,1,259.0
446.0,17208.0,1,696.0
446.0,18128.0,1,857.0
446.0,32827.0,1,231.0
447.0,7193.0,1,561.0
473.0,2989.0,3,1459.0
473.0,362.0,2,637.0
473.0,11692.0,2,860.0
473.0,23.0,1,63.0
473.0,818.0,1,930.0
473.0,963.0,1,627.0
473.0,2061.0,1,923.0
473.0,3396.0,1,637.0
473.0,4639.0,1,782.0
473.0,10243.0,1,581.0
486.0,825.0,1,159.0
486.0,981.0,1,472.0
486.0,2061.0,1,910.0
486.0,2264.0,1,647.0
486.0,3396.0,1,629.0
486.0,4639.0,1,755.0
486.0,8168.0,1,331.0
486.0,8537.0,1,319.0
486.0,43797.0,1,286.0
537.0,6260.0,39,453.0
537.0,2077.0,1,484.0
552.0,2055.0,1,471.0
553.0,6662.0,6,337.0
553.0,1033.0,4,397.0
553.0,1794.0,4,737.0
553.0,3387.0,4,296.0
553.0,10145.0,4,201.0
553.0,35.0,3,2089.0
553.0,193.0,3,618.0
553.0,2998.0,3,1852.0
553.0,69.0,2,1598.0
553.0,2989.0,2,2100.0
553.0,4984.0,2,532.0
553.0,6.0,1,794.0
553.0,34.0,1,569.0
553.0,217.0,1,1067.0
553.0,362.0,1,746.0
553.0,557.0,1,694.0
553.0,1253.0,1,309.0
553.0,2061.0,1,967.0
553.0,2967.0,1,495.0
553.0,6194.0,1,272.0
553.0,17208.0,1,805.0
553.0,27179.0,1,874.0
557.0,17208.0,20,805.0
557.0,2989.0,19,2002.0
557.0,981.0,16,493.0
557.0,354.0,12,332.0
557.0,8565.0,12,495.0
557.0,1033.0,11,397.0
557.0,9000.0,10,331.0
557.0,6154.0,8,175.0
557.0,10044.0,8,245.0
557.0,1094.0,7,838.0
557.0,928.0,6,518.0
557.0,2061.0,6,967.0
557.0,2967.0,6,495.0
557.0,25261.0,6,157.0
557.0,5.0,5,391.0
557.0,69.0,5,1576.0
557.0,362.0,5,746.0
557.0,1898.0,5,1144.0
557.0,10145.0,5,184.0
557.0,11692.0,5,929.0
557.0,20559.0,5,170.0
557.0,33500.0,5,193.0
557.0,389.0,4,985.0
557.0,1801.0,4,361.0
557.0,4639.0,4,785.0
557.0,4984.0,4,495.0
557.0,6194.0,4,198.0
557.0,43797.0,4,507.0
557.0,49049.0,4,236.0
557.0,124.0,3,477.0
557.0,125.0,3,199.0
557.0,572.0,3,459.0
557.0,1156.0,3,445.0
557.0,2115.0,3,159.0
557.0,5375.0,3,366.0
557.0,6855.0,3,691.0
557.0,9403.0,3,1306.0
557.0,11142.0,3,146.0
557.0,12091.0,3,179.0
557.0,47690.0,3,157.0
557.0,7.0,2,845.0
557.0,23.0,2,423.0
557.0,353.0,2,165.0
557.0,1253.0,2,309.0
557.0,1695.0,2,270.0
557.0,2294.0,2,341.0
557.0,7404.0,2,1876.0
557.0,9505.0,2,162.0
557.0,12732.0,2,333.0
557.0,14113.0,2,174.0
557.0,1.0,1,837.0
557.0,29.0,1,1633.0
557.0,42.0,1,403.0
557.0,47.0,1,1530.0
557.0,149.0,1,589.0
557.0,278.0,1,292.0
557.0,433.0,1,381.0
557.0,446.0,1,377.0
557.0,553.0,1,628.0
557.0,576.0,1,307.0
557.0,577.0,1,235.0
557.0,599.0,1,200.0
557.0,959.0,1,1799.0
557.0,1013.0,1,157.0
557.0,1240.0,1,1208.0
557.0,1310.0,1,403.0
557.0,1331.0,1,227.0
557.0,1862.0,1,186.0
557.0,2036.0,1,908.0
557.0,2057.0,1,273.0
557.0,3396.0,1,650.0
557.0,3401.0,1,790.0
557.0,3725.0,1,338.0
557.0,3770.0,1,221.0
557.0,5210.0,1,959.0
557.0,5288.0,1,291.0
557.0,5767.0,1,388.0
557.0,6107.0,1,222.0
557.0,6223.0,1,234.0
557.0,6957.0,1,336.0
557.0,7098.0,1,570.0
557.0,7377.0,1,213.0
557.0,7416.0,1,1272.0
557.0,7435.0,1,167.0
557.0,7647.0,1,973.0
557.0,7927.0,1,1062.0
557.0,8210.0,1,1472.0
557.0,8212.0,1,2098.0
557.0,8577.0,1,276.0
557.0,8942.0,1,228.0
557.0,9494.0,1,461.0
557.0,9563.0,1,1885.0
557.0,11743.0,1,378.0
557.0,11838.0,1,172.0
557.0,12415.0,1,169.0
557.0,12490.0,1,175.0
557.0,12632.0,1,501.0
557.0,12748.0,1,351.0
557.0,13692.0,1,174.0
557.0,14156.0,1,185.0
557.0,14480.0,1,518.0
557.0,15115.0,1,480.0
557.0,15649.0,1,189.0
557.0,16595.0,1,774.0
557.0,17796.0,1,211.0
557.0,18036.0,1,176.0
557.0,25544.0,1,180.0
557.0,27392.0,1,229.0
557.0,27394.0,1,286.0
557.0,36555.0,1,693.0
557.0,37909.0,1,180.0
558.0,5682.0,3,1420.0
560.0,6.0,2,788.0
560.0,570.0,2,655.0
560.0,590.0,1,775.0
560.0,1984.0,1,2100.0
560.0,7123.0,1,384.0
560.0,23882.0,1,368.0
562.0,47.0,6,1543.0
562.0,239.0,2,286.0
562.0,1720.0,2,641.0
562.0,17393.0,2,588.0
562.0,35582.0,2,270.0
562.0,211.0,1,640.0
562.0,234.0,1,582.0
562.0,278.0,1,306.0
562.0,387.0,1,272.0
562.0,974.0,1,294.0
562.0,1014.0,1,309.0
562.0,1087.0,1,2100.0
562.0,1253.0,1,309.0
562.0,1391.0,1,1066.0
562.0,1873.0,1,1966.0
562.0,2046.0,1,350.0
562.0,2967.0,1,495.0
562.0,4675.0,1,180.0
562.0,6992.0,1,862.0
563.0,6.0,1,604.0
563.0,577.0,1,222.0
563.0,5798.0,1,405.0
564.0,3404.0,1,535.0
564.0,5285.0,1,740.0
564.0,28138.0,1,180.0
564.0,45752.0,1,247.0
568.0,11177.0,4,170.0
568.0,436.0,2,549.0
568.0,590.0,1,775.0
568.0,644.0,1,1926.0
568.0,2001.0,1,1541.0
568.0,2264.0,1,938.0
568.0,2374.0,1,181.0
568.0,8144.0,1,471.0
568.0,12819.0,1,340.0
568.0,26103.0,1,410.0
568.0,37811.0,1,227.0
568.0,37974.0,1,228.0
568.0,54267.0,1,158.0
568.0,57502.0,1,327.0
570.0,560.0,2,867.0
570.0,836.0,2,2071.0
570.0,52.0,1,750.0
570.0,67.0,1,1824.0
570.0,881.0,1,874.0
570.0,912.0,1,336.0
570.0,1083.0,1,1361.0
570.0,1717.0,1,248.0
570.0,1898.0,1,1144.0
570.0,7672.0,1,1144.0
570.0,9722.0,1,351.0
570.0,45237.0,1,159.0
572.0,7032.0,14,545.0
572.0,7555.0,10,1457.0
572.0,577.0,9,235.0
572.0,18205.0,7,405.0
572.0,12280.0,6,242.0
572.0,29811.0,4,208.0
572.0,115.0,3,469.0
572.0,557.0,3,684.0
572.0,2294.0,3,341.0
572.0,3751.0,3,181.0
572.0,652.0,2,902.0
572.0,2315.0,2,304.0
572.0,18820.0,2,171.0
572.0,30663.0,2,345.0
572.0,33500.0,2,193.0
572.0,6.0,1,634.0
572.0,45.0,1,1972.0
572.0,86.0,1,373.0
572.0,362.0,1,745.0
572.0,590.0,1,775.0
572.0,915.0,1,521.0
572.0,1350.0,1,242.0
572.0,1538.0,1,279.0
572.0,2038.0,1,1018.0
572.0,2900.0,1,1745.0
572.0,3166.0,1,589.0
572.0,3190.0,1,177.0
572.0,4545.0,1,1981.0
572.0,4984.0,1,470.0
572.0,6194.0,1,198.0
572.0,6862.0,1,267.0
572.0,7544.0,1,241.0
572.0,7709.0,1,145.0
572.0,8565.0,1,493.0
572.0,8710.0,1,418.0
572.0,9000.0,1,331.0
572.0,11172.0,1,573.0
572.0,11838.0,1,172.0
572.0,11849.0,1,76.0
572.0,12313.0,1,862.0
572.0,12659.0,1,463.0
572.0,12882.0,1,486.0
572.0,13677.0,1,214.0
572.0,13740.0,1,218.0
572.0,14196.0,1,373.0
572.0,14410.0,1,273.0
572.0,14897.0,1,550.0
572.0,18798.0,1,197.0
572.0,20559.0,1,170.0
572.0,23265.0,1,210.0
572.0,28454.0,1,482.0
572.0,29685.0,1,166.0
572.0,35582.0,1,221.0
574.0,18674.0,1,289.0
576.0,557.0,1,614.0
576.0,1033.0,1,397.0
576.0,1898.0,1,1144.0
576.0,4570.0,1,671.0
576.0,6260.0,1,389.0
576.0,9000.0,1,331.0
576.0,13721.0,1,367.0
577.0,7555.0,16,1400.0
577.0,572.0,9,456.0
577.0,12882.0,4,455.0
577.0,29811.0,4,208.0
577.0,6.0,3,630.0
577.0,7032.0,3,544.0
577.0,7544.0,3,226.0
577.0,3190.0,2,172.0
577.0,14897.0,2,550.0
577.0,21398.0,2,186.0
577.0,278.0,1,292.0
577.0,280.0,1,735.0
577.0,557.0,1,681.0
577.0,563.0,1,219.0
577.0,836.0,1,2043.0
577.0,881.0,1,815.0
577.0,1386.0,1,321.0
577.0,2315.0,1,304.0
577.0,7466.0,1,255.0
577.0,8565.0,1,493.0
577.0,10240.0,1,328.0
577.0,12280.0,1,230.0
588.0,1087.0,7,1613.0
588.0,2.0,5,1645.0
588.0,25.0,5,1175.0
588.0,41.0,5,476.0
588.0,66.0,5,1194.0
588.0,2988.0,4,517.0
588.0,3384.0,4,1632.0
588.0,987.0,3,284.0
588.0,988.0,3,407.0
588.0,30.0,2,1325.0
588.0,167.0,2,1101.0
588.0,836.0,2,1895.0
588.0,958.0,2,248.0
588.0,1083.0,2,1058.0
588.0,1309.0,2,252.0
588.0,1500.0,2,493.0
588.0,9219.0,2,224.0
588.0,45237.0,2,157.0
588.0,13.0,1,835.0
588.0,34.0,1,325.0
588.0,52.0,1,560.0
588.0,352.0,1,171.0
588.0,914.0,1,328.0
588.0,947.0,1,422.0
588.0,969.0,1,1073.0
588.0,1014.0,1,309.0
588.0,1720.0,1,633.0
588.0,2998.0,1,877.0
588.0,7905.0,1,461.0
588.0,19892.0,1,220.0
588.0,19930.0,1,671.0
589.0,4570.0,2,671.0
589.0,7479.0,1,235.0
589.0,32174.0,1,157.0
590.0,7709.0,2,144.0
590.0,389.0,1,742.0
590.0,560.0,1,647.0
590.0,568.0,1,1588.0
590.0,572.0,1,415.0
590.0,5649.0,1,263.0
590.0,12659.0,1,424.0
590.0,17571.0,1,538.0
597.0,30.0,1,846.0
597.0,2443.0,1,300.0
597.0,2998.0,1,658.0
599.0,557.0,1,439.0
599.0,1895.0,1,1406.0
599.0,7482.0,1,306.0
599.0,13679.0,1,337.0
620.0,167.0,3,2084.0
620.0,7218.0,2,536.0
620.0,25.0,1,1879.0
620.0,43.0,1,664.0
620.0,67.0,1,1824.0
620.0,80.0,1,201.0
620.0,969.0,1,1414.0
620.0,1501.0,1,494.0
620.0,1697.0,1,1180.0
620.0,1873.0,1,1986.0
620.0,2024.0,1,1473.0
620.0,8926.0,1,500.0
620.0,11706.0,1,200.0
620.0,12564.0,1,420.0
620.0,22942.0,1,496.0
621.0,253.0,2,1097.0
621.0,207.0,1,1461.0
621.0,209.0,1,2094.0
621.0,231.0,1,1992.0
621.0,1075.0,1,1412.0
621.0,11788.0,1,243.0
621.0,21602.0,1,336.0
622.0,6740.0,10,2100.0
622.0,55525.0,4,178.0
622.0,20712.0,3,416.0
622.0,8258.0,1,225.0
622.0,15110.0,1,197.0
622.0,38264.0,1,212.0
622.0,43686.0,1,291.0
623.0,293.0,6,275.0
623.0,5628.0,2,705.0
623.0,15115.0,1,512.0
624.0,8168.0,40,572.0
624.0,6855.0,2,733.0
624.0,13263.0,1,1002.0
624.0,43501.0,1,420.0
625.0,2005.0,42,1252.0
625.0,17047.0,42,246.0
625.0,662.0,38,695.0
625.0,679.0,32,1730.0
625.0,14196.0,24,460.0
625.0,1894.0,16,426.0
625.0,6742.0,14,639.0
625.0,209.0,8,2086.0
625.0,15077.0,6,252.0
625.0,18897.0,2,235.0
625.0,48315.0,2,292.0
625.0,124.0,1,760.0
625.0,1777.0,1,230.0
625.0,25827.0,1,438.0
626.0,207.0,1,1461.0
626.0,277.0,1,1995.0
626.0,662.0,1,707.0
627.0,69.0,1,1598.0
627.0,824.0,1,716.0
627.0,2115.0,1,159.0
627.0,47889.0,1,108.0
628.0,6842.0,9,262.0
628.0,156.0,1,2066.0
628.0,2040.0,1,287.0
628.0,6833.0,1,1388.0
628.0,8252.0,1,802.0
629.0,2833.0,3,2087.0
629.0,7602.0,3,2043.0
629.0,6599.0,2,2100.0
629.0,7115.0,1,1325.0
629.0,8240.0,1,2048.0
629.0,28899.0,1,434.0
630.0,282.0,105,2059.0
630.0,8913.0,8,443.0
630.0,167.0,1,2084.0
632.0,1894.0,2,430.0
632.0,144.0,1,174.0
632.0,156.0,1,2066.0
632.0,679.0,1,1730.0
632.0,48315.0,1,292.0
633.0,9847.0,12,718.0
633.0,7416.0,10,1333.0
633.0,2134.0,5,2087.0
633.0,7635.0,5,351.0
633.0,2024.0,2,1473.0
633.0,3006.0,2,1527.0
633.0,37998.0,2,295.0
633.0,49320.0,2,289.0
633.0,5744.0,1,233.0
633.0,6107.0,1,289.0
633.0,6637.0,1,259.0
633.0,8742.0,1,263.0
633.0,9306.0,1,269.0
633.0,12296.0,1,785.0
633.0,25184.0,1,1198.0
634.0,1875.0,22,1687.0
634.0,2929.0,15,1698.0
634.0,6933.0,15,2066.0
634.0,2808.0,14,1668.0
634.0,6908.0,14,1683.0
634.0,2880.0,9,1828.0
634.0,10333.0,8,1686.0
634.0,10410.0,6,533.0
634.0,262.0,5,1902.0
634.0,6910.0,5,1555.0
634.0,2806.0,4,888.0
634.0,7170.0,4,1701.0
634.0,676.0,3,1043.0
634.0,2893.0,3,1764.0
634.0,6895.0,3,1818.0
634.0,6907.0,3,1822.0
634.0,2896.0,2,1815.0
634.0,2902.0,2,1319.0
634.0,8467.0,2,810.0
634.0,8935.0,2,180.0
634.0,10346.0,2,1725.0
634.0,10650.0,2,1241.0
634.0,10774.0,2,884.0
634.0,11016.0,2,630.0
634.0,0.0,1,1957.0
634.0,30.0,1,2025.0
634.0,241.0,1,1550.0
634.0,279.0,1,2076.0
634.0,651.0,1,1846.0
634.0,1880.0,1,1977.0
634.0,2850.0,1,1710.0
634.0,2953.0,1,483.0
634.0,2954.0,1,890.0
634.0,3002.0,1,208.0
634.0,3419.0,1,163.0
634.0,6992.0,1,862.0
634.0,10348.0,1,1684.0
634.0,10414.0,1,749.0
634.0,10457.0,1,430.0
634.0,10458.0,1,270.0
634.0,10628.0,1,586.0
634.0,11003.0,1,1728.0
634.0,11299.0,1,407.0
634.0,15409.0,1,473.0
635.0,659.0,16,1877.0
635.0,1537.0,2,254.0
635.0,9117.0,2,2093.0
635.0,12898.0,2,474.0
635.0,41.0,1,539.0
635.0,718.0,1,680.0
635.0,8572.0,1,142.0
635.0,11704.0,1,353.0
635.0,21607.0,1,167.0
635.0,30677.0,1,288.0
636.0,3036.0,1,243.0
636.0,11704.0,1,496.0
637.0,2896.0,6,2055.0
637.0,1073.0,3,1926.0
637.0,2881.0,3,2081.0
637.0,262.0,2,1969.0
637.0,852.0,2,1208.0
637.0,2812.0,2,1453.0
637.0,6902.0,2,2012.0
637.0,8888.0,2,2051.0
637.0,10333.0,2,1973.0
637.0,10346.0,2,2091.0
637.0,10353.0,2,1890.0
637.0,241.0,1,2033.0
637.0,1875.0,1,1791.0
637.0,2808.0,1,1956.0
637.0,2825.0,1,1512.0
637.0,2832.0,1,751.0
637.0,2893.0,1,2080.0
637.0,2913.0,1,739.0
637.0,6895.0,1,2080.0
637.0,10355.0,1,1303.0
637.0,10377.0,1,333.0
638.0,8115.0,1,2100.0
638.0,10824.0,1,433.0
639.0,2001.0,2,1545.0
639.0,2938.0,1,823.0
639.0,3404.0,1,536.0
639.0,9334.0,1,206.0
639.0,13102.0,1,2100.0
639.0,13110.0,1,2100.0
639.0,13789.0,1,411.0
639.0,20944.0,1,997.0
639.0,22911.0,1,224.0
639.0,54267.0,1,158.0
639.0,54481.0,1,250.0
640.0,8115.0,96,2100.0
640.0,13113.0,90,2099.0
640.0,12581.0,13,219.0
640.0,10546.0,6,237.0
640.0,37256.0,6,163.0
640.0,3404.0,5,536.0
640.0,7152.0,4,606.0
640.0,26462.0,3,679.0
640.0,21.0,2,2096.0
640.0,1695.0,2,270.0
640.0,5285.0,2,1159.0
640.0,7810.0,2,165.0
640.0,677.0,1,759.0
640.0,1074.0,1,239.0
640.0,2897.0,1,1876.0
640.0,2932.0,1,1782.0
640.0,7272.0,1,757.0
640.0,10667.0,1,631.0
640.0,11579.0,1,1197.0
640.0,11692.0,1,931.0
640.0,12139.0,1,233.0
640.0,14377.0,1,370.0
640.0,27058.0,1,401.0
640.0,29191.0,1,167.0
640.0,38051.0,1,669.0
640.0,45315.0,1,177.0
640.0,49443.0,1,189.0
642.0,14907.0,1,872.0
644.0,652.0,45,1372.0
644.0,25318.0,30,1187.0
644.0,7599.0,26,2097.0
644.0,26982.0,24,409.0
644.0,215.0,17,834.0
644.0,17061.0,11,1535.0
644.0,1862.0,10,214.0
644.0,10246.0,9,152.0
644.0,26180.0,9,660.0
644.0,1386.0,8,564.0
644.0,3328.0,8,349.0
644.0,7111.0,6,243.0
644.0,13383.0,6,303.0
644.0,8013.0,5,778.0
644.0,132.0,4,186.0
644.0,663.0,4,411.0
644.0,6621.0,4,1431.0
644.0,7377.0,4,240.0
644.0,7404.0,4,2100.0
644.0,1897.0,3,245.0
644.0,6918.0,3,2097.0
644.0,14852.0,3,150.0
644.0,17155.0,3,574.0
644.0,19378.0,3,227.0
644.0,28531.0,3,696.0
644.0,43475.0,3,163.0
644.0,68.0,2,372.0
644.0,1430.0,2,388.0
644.0,2179.0,2,387.0
644.0,2949.0,2,2071.0
644.0,5210.0,2,961.0
644.0,18128.0,2,958.0
644.0,18856.0,2,299.0
644.0,22891.0,2,436.0
644.0,44941.0,2,164.0
644.0,55732.0,2,252.0
644.0,57545.0,2,237.0
644.0,7.0,1,1611.0
644.0,125.0,1,207.0
644.0,568.0,1,2100.0
644.0,2376.0,1,382.0
644.0,3603.0,1,680.0
644.0,4946.0,1,166.0
644.0,5146.0,1,157.0
644.0,5591.0,1,386.0
644.0,5767.0,1,388.0
644.0,6804.0,1,858.0
644.0,7598.0,1,287.0
644.0,9494.0,1,461.0
644.0,9584.0,1,175.0
644.0,11692.0,1,931.0
644.0,12157.0,1,240.0
644.0,18340.0,1,443.0
644.0,21535.0,1,455.0
644.0,26989.0,1,607.0
644.0,28362.0,1,231.0
644.0,38589.0,1,159.0
644.0,40841.0,1,265.0
646.0,736.0,20,2100.0
646.0,10362.0,2,468.0
646.0,10378.0,1,1335.0
647.0,1936.0,25,832.0
647.0,15723.0,1,693.0
648.0,667.0,1,689.0
650.0,7599.0,7,2097.0
650.0,6612.0,3,2052.0
650.0,19367.0,3,934.0
650.0,1386.0,2,564.0
650.0,3029.0,2,268.0
650.0,13383.0,2,303.0
650.0,235.0,1,2081.0
650.0,2264.0,1,1080.0
650.0,7377.0,1,240.0
650.0,7686.0,1,390.0
650.0,8013.0,1,778.0
650.0,30627.0,1,220.0
651.0,2880.0,4,2064.0
651.0,1880.0,3,2094.0
651.0,6933.0,3,2091.0
651.0,10346.0,3,2086.0
651.0,1875.0,2,1790.0
651.0,2910.0,2,968.0
651.0,2929.0,2,1720.0
651.0,2954.0,2,946.0
651.0,6908.0,2,1886.0
651.0,10348.0,2,2099.0
651.0,10457.0,2,430.0
651.0,241.0,1,2007.0
651.0,279.0,1,2099.0
651.0,634.0,1,2098.0
651.0,1876.0,1,946.0
651.0,2818.0,1,812.0
651.0,2819.0,1,886.0
651.0,2850.0,1,2014.0
651.0,2914.0,1,795.0
651.0,6614.0,1,1498.0
651.0,6636.0,1,478.0
651.0,6640.0,1,158.0
651.0,7172.0,1,354.0
651.0,8935.0,1,180.0
651.0,9569.0,1,1548.0
651.0,10362.0,1,468.0
652.0,644.0,45,2063.0
652.0,17061.0,37,1535.0
652.0,25318.0,24,1187.0
652.0,26982.0,17,409.0
652.0,215.0,15,834.0
652.0,8013.0,13,778.0
652.0,43475.0,12,163.0
652.0,1386.0,11,564.0
652.0,5210.0,10,961.0
652.0,13383.0,10,303.0
652.0,1862.0,9,214.0
652.0,7599.0,9,2097.0
652.0,7111.0,8,243.0
652.0,7377.0,8,240.0
652.0,235.0,7,2081.0
652.0,3328.0,6,349.0
652.0,9404.0,5,2100.0
652.0,10246.0,5,152.0
652.0,12275.0,5,1852.0
652.0,12467.0,5,819.0
652.0,14907.0,5,872.0
652.0,26180.0,5,660.0
652.0,132.0,4,186.0
652.0,16636.0,4,1010.0
652.0,1956.0,3,261.0
652.0,6085.0,3,287.0
652.0,6191.0,3,2078.0
652.0,7404.0,3,2100.0
652.0,7801.0,3,1269.0
652.0,11788.0,3,243.0
652.0,55732.0,3,252.0
652.0,57545.0,3,237.0
652.0,115.0,2,469.0
652.0,572.0,2,459.0
652.0,1897.0,2,245.0
652.0,2001.0,2,1545.0
652.0,2133.0,2,181.0
652.0,3313.0,2,436.0
652.0,4846.0,2,270.0
652.0,5767.0,2,388.0
652.0,14852.0,2,150.0
652.0,17253.0,2,151.0
652.0,18856.0,2,299.0
652.0,36378.0,2,730.0
652.0,68.0,1,372.0
652.0,412.0,1,300.0
652.0,901.0,1,1663.0
652.0,963.0,1,1764.0
652.0,1319.0,1,669.0
652.0,1863.0,1,2076.0
652.0,2165.0,1,853.0
652.0,2208.0,1,959.0
652.0,2836.0,1,1927.0
652.0,3270.0,1,177.0
652.0,3499.0,1,158.0
652.0,3656.0,1,2100.0
652.0,3788.0,1,246.0
652.0,6863.0,1,869.0
652.0,7363.0,1,1895.0
652.0,7736.0,1,584.0
652.0,8157.0,1,388.0
652.0,9003.0,1,347.0
652.0,10500.0,1,164.0
652.0,12157.0,1,240.0
652.0,12313.0,1,1986.0
652.0,12883.0,1,363.0
652.0,12885.0,1,322.0
652.0,13128.0,1,395.0
652.0,13185.0,1,718.0
652.0,17155.0,1,574.0
652.0,18128.0,1,958.0
652.0,18340.0,1,443.0
652.0,20527.0,1,177.0
652.0,22648.0,1,169.0
652.0,22825.0,1,185.0
652.0,22891.0,1,436.0
652.0,38589.0,1,159.0
652.0,40841.0,1,265.0
652.0,57502.0,1,333.0
653.0,6832.0,6,1353.0
653.0,35.0,1,1982.0
653.0,6793.0,1,822.0
653.0,8115.0,1,2100.0
654.0,6589.0,19,1797.0
654.0,8400.0,9,461.0
654.0,215.0,7,834.0
654.0,7607.0,6,743.0
654.0,26180.0,5,660.0
654.0,2959.0,4,2090.0
654.0,26184.0,4,1696.0
654.0,7700.0,3,2099.0
654.0,11525.0,3,472.0
654.0,753.0,2,340.0
654.0,7566.0,2,677.0
654.0,11592.0,2,865.0
654.0,13652.0,2,285.0
654.0,16.0,1,1615.0
654.0,219.0,1,1036.0
654.0,1776.0,1,1307.0
654.0,1881.0,1,631.0
654.0,3159.0,1,237.0
654.0,3395.0,1,243.0
654.0,7241.0,1,202.0
654.0,7480.0,1,158.0
654.0,11995.0,1,357.0
654.0,22006.0,1,256.0
655.0,16.0,4,1615.0
656.0,47889.0,1,38.0
657.0,12367.0,1,398.0
658.0,6664.0,7,1117.0
658.0,301.0,3,2100.0
658.0,317.0,3,2100.0
658.0,719.0,2,2100.0
658.0,2003.0,2,1871.0
658.0,3372.0,2,673.0
658.0,146.0,1,1981.0
658.0,156.0,1,2066.0
658.0,207.0,1,1461.0
658.0,209.0,1,2094.0
658.0,1868.0,1,2093.0
658.0,1940.0,1,1141.0
658.0,2059.0,1,641.0
658.0,6849.0,1,612.0
659.0,1523.0,35,1085.0
659.0,678.0,23,1548.0
659.0,635.0,16,359.0
659.0,1537.0,13,263.0
659.0,11886.0,12,185.0
659.0,1515.0,11,1053.0
659.0,1525.0,11,178.0
659.0,9792.0,11,267.0
659.0,16091.0,11,241.0
659.0,1143.0,10,668.0
659.0,1499.0,10,855.0
659.0,364.0,8,2025.0
659.0,19.0,7,1036.0
659.0,36.0,7,2097.0
659.0,49.0,7,1927.0
659.0,47.0,6,1543.0
659.0,1497.0,6,2099.0
659.0,1562.0,6,196.0
659.0,1861.0,6,1280.0
659.0,1948.0,6,224.0
659.0,2371.0,6,890.0
659.0,61.0,5,959.0
659.0,1179.0,5,748.0
659.0,1582.0,5,242.0
659.0,5727.0,5,1094.0
659.0,9101.0,5,331.0
659.0,11923.0,5,177.0
659.0,27.0,4,680.0
659.0,30.0,4,1960.0
659.0,37.0,4,2100.0
659.0,4985.0,4,1272.0
659.0,5408.0,4,1314.0
659.0,6241.0,4,749.0
659.0,6759.0,4,383.0
659.0,8304.0,4,381.0
659.0,17.0,3,1519.0
659.0,21.0,3,2047.0
659.0,69.0,3,1597.0
659.0,102.0,3,1576.0
659.0,712.0,3,280.0
659.0,1240.0,3,1290.0
659.0,1502.0,3,1782.0
659.0,1511.0,3,1209.0
659.0,1559.0,3,2100.0
659.0,1923.0,3,1294.0
659.0,3899.0,3,169.0
659.0,4657.0,3,382.0
659.0,5679.0,3,742.0
659.0,18.0,2,757.0
659.0,35.0,2,2000.0
659.0,51.0,2,920.0
659.0,105.0,2,260.0
659.0,189.0,2,1223.0
659.0,300.0,2,795.0
659.0,362.0,2,746.0
659.0,417.0,2,454.0
659.0,1503.0,2,456.0
659.0,1510.0,2,511.0
659.0,1548.0,2,831.0
659.0,1551.0,2,161.0
659.0,2397.0,2,251.0
659.0,3415.0,2,2100.0
659.0,6196.0,2,2054.0
659.0,6301.0,2,253.0
659.0,9117.0,2,2099.0
659.0,11559.0,2,182.0
659.0,12253.0,2,466.0
659.0,17706.0,2,240.0
659.0,52025.0,2,209.0
659.0,112.0,1,452.0
659.0,115.0,1,469.0
659.0,291.0,1,166.0
659.0,293.0,1,269.0
659.0,295.0,1,1150.0
659.0,324.0,1,314.0
659.0,383.0,1,517.0
659.0,693.0,1,645.0
659.0,824.0,1,716.0
659.0,959.0,1,2098.0
659.0,973.0,1,443.0
659.0,993.0,1,152.0
659.0,995.0,1,161.0
659.0,1139.0,1,740.0
659.0,1148.0,1,444.0
659.0,1302.0,1,1712.0
659.0,1318.0,1,722.0
659.0,1321.0,1,257.0
659.0,1451.0,1,766.0
659.0,1507.0,1,626.0
659.0,1508.0,1,308.0
659.0,1529.0,1,268.0
659.0,1536.0,1,200.0
659.0,1605.0,1,150.0
659.0,1717.0,1,248.0
659.0,1999.0,1,1106.0
659.0,2059.0,1,641.0
659.0,2201.0,1,1149.0
659.0,2378.0,1,429.0
659.0,2453.0,1,166.0
659.0,3120.0,1,712.0
659.0,3818.0,1,249.0
659.0,3846.0,1,167.0
