Included,userid,userid_y,category,USLR,SLR
10,531.0,6581.0,H-MFN,0.01718213058419244,0.015734265734265736
1,533.0,89.0,H-MFN,0.14285714285714285,0.20451693851944794
2,533.0,4690.0,H-MFN,0.1130952380952381,0.17440401505646172
3,533.0,125.0,H-MFN,0.12896825396825398,0.15056461731493098
4,533.0,5438.0,H-MFN,0.03571428571428571,0.03513174404015056
5,533.0,236.0,H-MFN,0.057539682539682536,0.06148055207026349
6,533.0,486.0,H-MFN,0.14087301587301587,0.1053952321204517
7,533.0,4867.0,H-MFN,0.10317460317460317,0.1480552070263488
8,533.0,4706.0,H-MFN,0.057539682539682536,0.05269761606022585
9,533.0,38216.0,H-MFN,0.0496031746031746,0.03513174404015056
10,533.0,4781.0,H-MFN,0.1111111111111111,0.164366373902133
1,535.0,10290.0,H-MFN,0.296137339055794,0.17375886524822695
2,535.0,573.0,H-MFN,0.15021459227467812,0.25
3,535.0,515.0,H-MFN,0.2317596566523605,0.35638297872340424
4,535.0,267.0,H-MFN,0.22317596566523606,0.374113475177305
5,535.0,547.0,H-MFN,0.1072961373390558,0.2641843971631206
6,535.0,327.0,H-MFN,0.07296137339055794,0.14361702127659576
7,535.0,456.0,H-MFN,0.11587982832618025,0.1400709219858156
8,535.0,375.0,H-MFN,0.1459227467811159,0.13652482269503546
9,535.0,66.0,H-MFN,0.09871244635193133,0.16489361702127658
10,535.0,0.0,H-MFN,0.08583690987124463,0.10815602836879433
1,547.0,6112.0,H-MFN,0.3795620437956204,0.23384615384615384
2,547.0,515.0,H-MFN,0.291970802919708,0.5907692307692308
3,547.0,535.0,H-MFN,0.18248175182481752,0.4584615384615385
4,547.0,267.0,H-MFN,0.2773722627737226,0.5876923076923077
5,547.0,350.0,H-MFN,0.20437956204379562,0.5538461538461539
6,547.0,52.0,H-MFN,0.21897810218978103,0.20923076923076922
7,547.0,573.0,H-MFN,0.18248175182481752,0.38153846153846155
8,547.0,456.0,H-MFN,0.12408759124087591,0.20923076923076922
9,547.0,0.0,H-MFN,0.11678832116788321,0.19384615384615383
10,547.0,66.0,H-MFN,0.12408759124087591,0.25846153846153846
1,557.0,559.0,H-MFN,0.37254901960784315,0.37142857142857144
2,557.0,267.0,H-MFN,0.30392156862745096,0.4742857142857143
3,557.0,172.0,H-MFN,0.17647058823529413,0.32
4,557.0,0.0,H-MFN,0.17647058823529413,0.28
5,557.0,52.0,H-MFN,0.22549019607843138,0.30857142857142855
6,557.0,66.0,H-MFN,0.1568627450980392,0.2857142857142857
7,557.0,515.0,H-MFN,0.30392156862745096,0.46285714285714286
8,557.0,547.0,H-MFN,0.13725490196078433,0.26857142857142857
9,557.0,375.0,H-MFN,0.12745098039215685,0.17142857142857143
10,557.0,6112.0,H-MFN,0.10784313725490197,0.16
1,559.0,557.0,H-MFN,0.1144578313253012,0.1294820717131474
2,559.0,138.0,H-MFN,0.20180722891566266,0.199203187250996
3,559.0,6112.0,H-MFN,0.07530120481927711,0.09362549800796813
4,559.0,52.0,H-MFN,0.10542168674698796,0.11553784860557768
5,559.0,4867.0,H-MFN,0.08433734939759036,0.0697211155378486
6,559.0,547.0,H-MFN,0.09337349397590361,0.08366533864541832
7,559.0,3199.0,H-MFN,0.015060240963855422,0.0099601593625498
8,559.0,35924.0,H-MFN,0.030120481927710843,0.037848605577689244
9,559.0,4226.0,H-MFN,0.024096385542168676,0.017928286852589643
10,559.0,3936.0,H-MFN,0.024096385542168676,0.01593625498007968
1,573.0,4216.0,H-MFN,0.19246861924686193,0.3036649214659686
2,573.0,515.0,H-MFN,0.11715481171548117,0.17102966841186737
3,573.0,267.0,H-MFN,0.12691771269177127,0.18266433973240256
4,573.0,375.0,H-MFN,0.06555090655509066,0.062245491564863295
5,573.0,535.0,H-MFN,0.04881450488145049,0.08202443280977312
6,573.0,456.0,H-MFN,0.04602510460251046,0.0447934845840605
7,573.0,547.0,H-MFN,0.03486750348675035,0.07213496218731821
8,573.0,66.0,H-MFN,0.03626220362622036,0.06980802792321117
9,573.0,172.0,H-MFN,0.04602510460251046,0.054682955206515414
10,573.0,350.0,H-MFN,0.08089260808926081,0.11634671320535195
1,577.0,499.0,H-MFN,0.038461538461538464,0.02857142857142857
2,577.0,9196.0,H-MFN,0.06318681318681318,0.05357142857142857
3,577.0,217.0,H-MFN,0.024725274725274724,0.026785714285714284
4,577.0,27422.0,H-MFN,0.019230769230769232,0.01607142857142857
5,577.0,6572.0,H-MFN,0.02197802197802198,0.017857142857142856
6,577.0,2489.0,H-MFN,0.01098901098901099,0.008928571428571428
7,577.0,7557.0,H-MFN,0.04395604395604396,0.04642857142857143
8,577.0,11220.0,H-MFN,0.013736263736263736,0.008928571428571428
9,577.0,5837.0,H-MFN,0.019230769230769232,0.014285714285714285
10,577.0,2350.0,H-MFN,0.038461538461538464,0.04642857142857143
1,578.0,36350.0,H-MFN,0.026004728132387706,0.0508641975308642
2,578.0,4714.0,H-MFN,0.026004728132387706,0.013333333333333334
3,578.0,47783.0,H-MFN,0.0070921985815602835,0.007407407407407408
4,578.0,11720.0,H-MFN,0.009456264775413711,0.008395061728395062
5,578.0,497.0,H-MFN,0.009456264775413711,0.0049382716049382715
6,578.0,44565.0,H-MFN,0.002364066193853428,0.002962962962962963
7,578.0,4517.0,H-MFN,0.034278959810874705,0.020246913580246915
8,578.0,4850.0,H-MFN,0.024822695035460994,0.020246913580246915
9,578.0,9633.0,H-MFN,0.00591016548463357,0.002962962962962963
10,578.0,5559.0,H-MFN,0.0070921985815602835,0.002962962962962963
1,584.0,614.0,H-MFN,0.13784461152882205,0.10187265917602996
2,584.0,6035.0,H-MFN,0.22305764411027568,0.15805243445692885
3,584.0,6040.0,H-MFN,0.17293233082706766,0.10411985018726591
4,584.0,6027.0,H-MFN,0.18796992481203006,0.09213483146067415
5,584.0,6455.0,H-MFN,0.06265664160401002,0.07265917602996255
6,584.0,6463.0,H-MFN,0.12531328320802004,0.06441947565543071
7,584.0,6048.0,H-MFN,0.12030075187969924,0.05468164794007491
8,584.0,24598.0,H-MFN,0.06516290726817042,0.03745318352059925
9,584.0,3362.0,H-MFN,0.007518796992481203,0.00299625468164794
10,584.0,6427.0,H-MFN,0.022556390977443608,0.0149812734082397
1,859.0,34325.0,H-MFN,0.06349206349206349,0.05405405405405406
2,859.0,2489.0,H-MFN,0.03439153439153439,0.030206677265500796
3,859.0,6581.0,H-MFN,0.03968253968253968,0.03179650238473768
4,859.0,14799.0,H-MFN,0.0291005291005291,0.022257551669316374
5,859.0,213.0,H-MFN,0.0291005291005291,0.02384737678855326
6,859.0,227.0,H-MFN,0.018518518518518517,0.02066772655007949
7,859.0,459.0,H-MFN,0.0291005291005291,0.02702702702702703
8,859.0,29073.0,H-MFN,0.03439153439153439,0.02702702702702703
9,859.0,8091.0,H-MFN,0.018518518518518517,0.012718600953895072
10,859.0,32332.0,H-MFN,0.04497354497354497,0.034976152623211444
1,914.0,4937.0,H-MFN,0.13849765258215962,0.11516533637400228
2,914.0,39697.0,H-MFN,0.07042253521126761,0.04104903078677309
3,914.0,32332.0,H-MFN,0.04460093896713615,0.027366020524515394
4,914.0,1777.0,H-MFN,0.025821596244131457,0.018244013683010263
5,914.0,6089.0,H-MFN,0.04225352112676056,0.037628278221208664
6,914.0,6080.0,H-MFN,0.02112676056338028,0.013683010262257697
7,914.0,459.0,H-MFN,0.02112676056338028,0.021664766248574687
8,914.0,5601.0,H-MFN,0.018779342723004695,0.012542759407069556
9,914.0,3903.0,H-MFN,0.014084507042253521,0.011402508551881414
10,914.0,3617.0,H-MFN,0.014084507042253521,0.011402508551881414
1,956.0,13090.0,H-MFN,0.03026634382566586,0.03314285714285714
2,956.0,3574.0,H-MFN,0.02360774818401937,0.02457142857142857
3,956.0,1369.0,H-MFN,0.012106537530266344,0.011428571428571429
4,956.0,35669.0,H-MFN,0.022397094430992737,0.02457142857142857
5,956.0,10837.0,H-MFN,0.08292978208232446,0.08457142857142858
6,956.0,267.0,H-MFN,0.04721549636803874,0.05085714285714286
7,956.0,323.0,H-MFN,0.03753026634382567,0.04057142857142857
8,956.0,535.0,H-MFN,0.029055690072639227,0.03542857142857143
9,956.0,1999.0,H-MFN,0.012106537530266344,0.014285714285714285
10,956.0,252.0,H-MFN,0.013317191283292978,0.013714285714285714
1,1108.0,8689.0,H-MFN,0.05019685039370079,0.0451089711099848
2,1108.0,436.0,H-MFN,0.02066929133858268,0.013177901672579827
3,1108.0,205.0,H-MFN,0.13582677165354332,0.08109477952356817
4,1108.0,256.0,H-MFN,0.013779527559055118,0.008616320324379118
5,1108.0,172.0,H-MFN,0.013779527559055118,0.008616320324379118
6,1108.0,88.0,H-MFN,0.017716535433070866,0.01013684744044602
7,1108.0,510.0,H-MFN,0.013779527559055118,0.00912316269640142
8,1108.0,4165.0,H-MFN,0.012795275590551181,0.008616320324379118
9,1108.0,135.0,H-MFN,0.022637795275590553,0.01469842878864673
10,1108.0,335.0,H-MFN,0.017716535433070866,0.01013684744044602
1,1174.0,35669.0,H-MFN,0.015419760137064534,0.013827160493827161
2,1174.0,658.0,H-MFN,0.03255282695602513,0.02962962962962963
3,1174.0,3165.0,H-MFN,0.041119360365505425,0.03851851851851852
4,1174.0,457.0,H-MFN,0.0759565962307253,0.0745679012345679
5,1174.0,1773.0,H-MFN,0.0211307824100514,0.019753086419753086
6,1174.0,12876.0,H-MFN,0.05025699600228441,0.04395061728395062
7,1174.0,413.0,H-MFN,0.013706453455168474,0.012345679012345678
8,1174.0,535.0,H-MFN,0.02227298686464877,0.02074074074074074
9,1174.0,3742.0,H-MFN,0.02741290691033695,0.025185185185185185
10,1174.0,657.0,H-MFN,0.026841804683038265,0.023703703703703703
1,1405.0,5219.0,H-MFN,0.09736842105263158,0.1
2,1405.0,38216.0,H-MFN,0.07368421052631578,0.08222222222222222
3,1405.0,7319.0,H-MFN,0.042105263157894736,0.03777777777777778
4,1405.0,29242.0,H-MFN,0.06578947368421052,0.07111111111111111
5,1405.0,8091.0,H-MFN,0.03684210526315789,0.035555555555555556
6,1405.0,32332.0,H-MFN,0.05263157894736842,0.057777777777777775
7,1405.0,5424.0,H-MFN,0.021052631578947368,0.02
8,1405.0,3623.0,H-MFN,0.031578947368421054,0.03333333333333333
9,1405.0,6763.0,H-MFN,0.034210526315789476,0.035555555555555556
10,1405.0,5146.0,H-MFN,0.03684210526315789,0.03111111111111111
1,1432.0,5146.0,H-MFN,0.375,0.41729323308270677
2,1432.0,5131.0,H-MFN,0.1323529411764706,0.3609022556390977
3,1432.0,3070.0,H-MFN,0.11029411764705882,0.3458646616541353
4,1432.0,5137.0,H-MFN,0.19852941176470587,0.17669172932330826
5,1432.0,434.0,H-MFN,0.22058823529411764,0.424812030075188
6,1432.0,27.0,H-MFN,0.07352941176470588,0.3157894736842105
7,1432.0,5228.0,H-MFN,0.04411764705882353,0.22932330827067668
8,1432.0,16510.0,H-MFN,0.014705882352941176,0.2593984962406015
9,1432.0,10569.0,H-MFN,0.029411764705882353,0.17669172932330826
10,1432.0,5155.0,H-MFN,0.10294117647058823,0.2631578947368421
1,1999.0,471.0,H-MFN,0.07523510971786834,0.07586206896551724
2,1999.0,18383.0,H-MFN,0.0438871473354232,0.034482758620689655
3,1999.0,2899.0,H-MFN,0.06583072100313479,0.07816091954022988
4,1999.0,2277.0,H-MFN,0.05642633228840126,0.05747126436781609
5,1999.0,3675.0,H-MFN,0.05956112852664577,0.052873563218390804
6,1999.0,203.0,H-MFN,0.04075235109717868,0.0367816091954023
7,1999.0,3679.0,H-MFN,0.01567398119122257,0.022988505747126436
8,1999.0,213.0,H-MFN,0.050156739811912224,0.05057471264367816
9,1999.0,114817.0,H-MFN,0.025078369905956112,0.03218390804597701
10,1999.0,4362.0,H-MFN,0.05642633228840126,0.06206896551724138
1,2241.0,5270.0,H-MFN,0.1026694045174538,0.11583421891604676
2,2241.0,5677.0,H-MFN,0.10677618069815195,0.08820403825717323
3,2241.0,35811.0,H-MFN,0.08213552361396304,0.09458023379383634
4,2241.0,5717.0,H-MFN,0.19917864476386038,0.1806588735387885
5,2241.0,5663.0,H-MFN,0.17248459958932238,0.14027630180658873
6,2241.0,5670.0,H-MFN,0.09856262833675565,0.1030818278427205
7,2241.0,5764.0,H-MFN,0.1293634496919918,0.10520722635494155
8,2241.0,5235.0,H-MFN,0.11909650924024641,0.13283740701381508
9,2241.0,3716.0,H-MFN,0.012320328542094456,0.01381509032943677
10,2241.0,41.0,H-MFN,0.13552361396303902,0.09776833156216791
1,2255.0,32332.0,H-MFN,0.159375,0.06992230854605994
2,2255.0,10310.0,H-MFN,0.03125,0.01553829078801332
3,2255.0,213.0,H-MFN,0.03125,0.016648168701442843
4,2255.0,227.0,H-MFN,0.01875,0.014428412874583796
5,2255.0,6031.0,H-MFN,0.021875,0.011098779134295227
6,2255.0,3727.0,H-MFN,0.053125,0.048834628190899
7,2255.0,363.0,H-MFN,0.021875,0.011098779134295227
8,2255.0,3199.0,H-MFN,0.03125,0.01220865704772475
9,2255.0,5518.0,H-MFN,0.01875,0.009988901220865706
10,2255.0,6581.0,H-MFN,0.025,0.014428412874583796
1,2810.0,19096.0,H-MFN,0.09436619718309859,0.08421052631578947
2,2810.0,211.0,H-MFN,0.07535211267605633,0.0668421052631579
3,2810.0,43981.0,H-MFN,0.03028169014084507,0.030526315789473683
4,2810.0,4678.0,H-MFN,0.08169014084507042,0.08052631578947368
5,2810.0,337.0,H-MFN,0.09366197183098592,0.08263157894736842
6,2810.0,401.0,H-MFN,0.09366197183098592,0.07894736842105263
7,2810.0,4794.0,H-MFN,0.07464788732394366,0.07105263157894737
8,2810.0,2899.0,H-MFN,0.04788732394366197,0.04631578947368421
9,2810.0,486.0,H-MFN,0.06338028169014084,0.053157894736842105
10,2810.0,3756.0,H-MFN,0.0795774647887324,0.07368421052631578
1,3018.0,4151.0,H-MFN,0.5604395604395604,0.572538860103627
2,3018.0,3817.0,H-MFN,0.13736263736263737,0.13212435233160622
3,3018.0,8154.0,H-MFN,0.07417582417582418,0.050518134715025906
4,3018.0,1999.0,H-MFN,0.046703296703296704,0.03626943005181347
5,3018.0,2899.0,H-MFN,0.08241758241758242,0.07124352331606218
6,3018.0,6581.0,H-MFN,0.03021978021978022,0.023316062176165803
7,3018.0,1941.0,H-MFN,0.06318681318681318,0.03367875647668394
8,3018.0,312.0,H-MFN,0.10989010989010989,0.08419689119170984
9,3018.0,34630.0,H-MFN,0.03571428571428571,0.023316062176165803
10,3018.0,6116.0,H-MFN,0.10989010989010989,0.06606217616580311
1,3070.0,16510.0,H-MFN,0.036585365853658534,0.30973451327433627
2,3070.0,1432.0,H-MFN,0.18292682926829268,0.40707964601769914
3,3070.0,434.0,H-MFN,0.18292682926829268,0.588495575221239
4,3070.0,5143.0,H-MFN,0.07317073170731707,0.3495575221238938
5,3070.0,5228.0,H-MFN,0.06097560975609756,0.2610619469026549
6,3070.0,5159.0,H-MFN,0.12195121951219512,0.23008849557522124
7,3070.0,5146.0,H-MFN,0.15853658536585366,0.27876106194690264
8,3070.0,5155.0,H-MFN,0.12195121951219512,0.27876106194690264
9,3070.0,27.0,H-MFN,0.0975609756097561,0.3672566371681416
10,3070.0,5131.0,H-MFN,0.10975609756097561,0.37168141592920356
1,3229.0,5267.0,H-MFN,0.188715953307393,0.17922077922077922
2,3229.0,4066.0,H-MFN,0.06031128404669261,0.05541125541125541
3,3229.0,6639.0,H-MFN,0.058365758754863814,0.0380952380952381
4,3229.0,1985.0,H-MFN,0.08171206225680934,0.05367965367965368
5,3229.0,3973.0,H-MFN,0.054474708171206226,0.03982683982683983
6,3229.0,4690.0,H-MFN,0.14007782101167315,0.10909090909090909
7,3229.0,4867.0,H-MFN,0.08949416342412451,0.06753246753246753
8,3229.0,125.0,H-MFN,0.1245136186770428,0.10649350649350649
9,3229.0,89.0,H-MFN,0.08560311284046693,0.06753246753246753
10,3229.0,3936.0,H-MFN,0.06614785992217899,0.05541125541125541
1,3426.0,13137.0,H-MFN,0.09336609336609336,0.22865853658536586
2,3426.0,25650.0,H-MFN,0.019656019656019656,0.05945121951219512
3,3426.0,2899.0,H-MFN,0.06633906633906633,0.05030487804878049
4,3426.0,4153.0,H-MFN,0.03931203931203931,0.054878048780487805
5,3426.0,13105.0,H-MFN,0.02702702702702703,0.018292682926829267
6,3426.0,12395.0,H-MFN,0.029484029484029485,0.018292682926829267
7,3426.0,3870.0,H-MFN,0.12285012285012285,0.11890243902439024
8,3426.0,3337.0,H-MFN,0.06633906633906633,0.05945121951219512
9,3426.0,56307.0,H-MFN,0.029484029484029485,0.019817073170731708
10,3426.0,38216.0,H-MFN,0.036855036855036855,0.027439024390243903
1,3574.0,490.0,H-MFN,0.12418300653594772,0.053772766695576756
2,3574.0,233.0,H-MFN,0.05555555555555555,0.028620988725065046
3,3574.0,3978.0,H-MFN,0.0718954248366013,0.028620988725065046
4,3574.0,3736.0,H-MFN,0.08169934640522876,0.026019080659150044
5,3574.0,3613.0,H-MFN,0.07516339869281045,0.049436253252385085
6,3574.0,116.0,H-MFN,0.16666666666666666,0.06851691240242845
7,3574.0,5230.0,H-MFN,0.09803921568627451,0.049436253252385085
8,3574.0,3668.0,H-MFN,0.06862745098039216,0.024284475281873375
9,3574.0,148.0,H-MFN,0.13725490196078433,0.06504770164787511
10,3574.0,5219.0,H-MFN,0.12745098039215685,0.05030355594102342
1,3675.0,4103.0,H-MFN,0.25597269624573377,0.28804347826086957
2,3675.0,3623.0,H-MFN,0.13651877133105803,0.1358695652173913
3,3675.0,4867.0,H-MFN,0.13651877133105803,0.14673913043478262
4,3675.0,471.0,H-MFN,0.12286689419795221,0.11684782608695653
5,3675.0,363.0,H-MFN,0.040955631399317405,0.043478260869565216
6,3675.0,32332.0,H-MFN,0.05802047781569966,0.0625
7,3675.0,3774.0,H-MFN,0.04436860068259386,0.03804347826086957
8,3675.0,29242.0,H-MFN,0.05802047781569966,0.06793478260869565
9,3675.0,2899.0,H-MFN,0.06484641638225255,0.07065217391304347
10,3675.0,4609.0,H-MFN,0.040955631399317405,0.04619565217391304
1,3703.0,4904.0,H-MFN,0.048484848484848485,0.1445221445221445
2,3703.0,27422.0,H-MFN,0.03333333333333333,0.018648018648018648
3,3703.0,471.0,H-MFN,0.05454545454545454,0.037296037296037296
4,3703.0,114817.0,H-MFN,0.02727272727272727,0.01282051282051282
5,3703.0,11096.0,H-MFN,0.15151515151515152,0.09906759906759907
6,3703.0,5236.0,H-MFN,0.12424242424242424,0.10372960372960373
7,3703.0,116.0,H-MFN,0.13333333333333333,0.10372960372960373
8,3703.0,6248.0,H-MFN,0.0696969696969697,0.04195804195804196
9,3703.0,4705.0,H-MFN,0.021212121212121213,0.01048951048951049
10,3703.0,5738.0,H-MFN,0.045454545454545456,0.02097902097902098
1,3756.0,19096.0,H-MFN,0.14780902550686723,0.14493506493506494
2,3756.0,337.0,H-MFN,0.10987573577501634,0.11116883116883117
3,3756.0,4989.0,H-MFN,0.19097449313276652,0.18181818181818182
4,3756.0,14874.0,H-MFN,0.052321778940483975,0.04623376623376623
5,3756.0,4794.0,H-MFN,0.13342053629823414,0.13870129870129871
6,3756.0,4678.0,H-MFN,0.07325049051667756,0.08727272727272728
7,3756.0,490.0,H-MFN,0.053629823413996074,0.06181818181818182
8,3756.0,211.0,H-MFN,0.06867233485938522,0.06857142857142857
9,3756.0,401.0,H-MFN,0.06671026814911707,0.06701298701298701
10,3756.0,43981.0,H-MFN,0.025506867233485938,0.03064935064935065
1,3817.0,8738.0,H-MFN,0.06808510638297872,0.12222222222222222
2,3817.0,112.0,H-MFN,0.1829787234042553,0.21728395061728395
3,3817.0,22142.0,H-MFN,0.09787234042553192,0.17777777777777778
4,3817.0,240.0,H-MFN,0.04680851063829787,0.04814814814814815
5,3817.0,3895.0,H-MFN,0.12340425531914893,0.04691358024691358
6,3817.0,4726.0,H-MFN,0.09787234042553192,0.040740740740740744
7,3817.0,156.0,H-MFN,0.12340425531914893,0.04691358024691358
8,3817.0,1941.0,H-MFN,0.10212765957446808,0.0345679012345679
9,3817.0,38216.0,H-MFN,0.05531914893617021,0.03209876543209877
10,3817.0,4198.0,H-MFN,0.02553191489361702,0.009876543209876543
1,3870.0,153.0,H-MFN,0.0948905109489051,0.06568364611260054
2,3870.0,3985.0,H-MFN,0.11678832116788321,0.08176943699731903
3,3870.0,203.0,H-MFN,0.058394160583941604,0.0388739946380697
4,3870.0,141.0,H-MFN,0.1411192214111922,0.1447721179624665
5,3870.0,471.0,H-MFN,0.0948905109489051,0.07372654155495978
6,3870.0,3791.0,H-MFN,0.0413625304136253,0.02546916890080429
7,3870.0,13105.0,H-MFN,0.0364963503649635,0.020107238605898123
8,3870.0,12395.0,H-MFN,0.038929440389294405,0.022788203753351208
9,3870.0,5749.0,H-MFN,0.038929440389294405,0.030831099195710455
10,3870.0,3426.0,H-MFN,0.12165450121654502,0.10455764075067024
1,3888.0,29702.0,H-MFN,0.09859154929577464,0.08333333333333333
2,3888.0,10158.0,H-MFN,0.0676056338028169,0.043209876543209874
3,3888.0,3331.0,H-MFN,0.12394366197183099,0.1743827160493827
4,3888.0,11112.0,H-MFN,0.03943661971830986,0.11419753086419752
5,3888.0,5284.0,H-MFN,0.022535211267605635,0.013888888888888888
6,3888.0,3376.0,H-MFN,0.059154929577464786,0.06018518518518518
7,3888.0,3833.0,H-MFN,0.014084507042253521,0.007716049382716049
8,3888.0,3910.0,H-MFN,0.07042253521126761,0.041666666666666664
9,3888.0,5518.0,H-MFN,0.016901408450704224,0.012345679012345678
10,3888.0,156.0,H-MFN,0.056338028169014086,0.038580246913580245
1,4078.0,10176.0,H-MFN,0.1522633744855967,0.10785824345146379
2,4078.0,3205.0,H-MFN,0.1440329218106996,0.05546995377503852
3,4078.0,18383.0,H-MFN,0.024691358024691357,0.012326656394453005
4,4078.0,56307.0,H-MFN,0.06172839506172839,0.04930662557781202
5,4078.0,4529.0,H-MFN,0.0205761316872428,0.01386748844375963
6,4078.0,5219.0,H-MFN,0.1646090534979424,0.09244992295839753
7,4078.0,3736.0,H-MFN,0.05761316872427984,0.03852080123266564
8,4078.0,114817.0,H-MFN,0.01646090534979424,0.01078582434514638
9,4078.0,4198.0,H-MFN,0.01646090534979424,0.009244992295839754
10,4078.0,6047.0,H-MFN,0.00411522633744856,0.0030816640986132513
1,4103.0,3675.0,H-MFN,0.2808988764044944,0.2163265306122449
2,4103.0,539.0,H-MFN,0.15355805243445692,0.16938775510204082
3,4103.0,5219.0,H-MFN,0.1198501872659176,0.11020408163265306
4,4103.0,2489.0,H-MFN,0.0599250936329588,0.044897959183673466
5,4103.0,8154.0,H-MFN,0.0599250936329588,0.07142857142857142
6,4103.0,1642.0,H-MFN,0.033707865168539325,0.024489795918367346
7,4103.0,7292.0,H-MFN,0.08239700374531835,0.061224489795918366
8,4103.0,1797.0,H-MFN,0.026217228464419477,0.018367346938775512
9,4103.0,39697.0,H-MFN,0.0299625468164794,0.024489795918367346
10,4103.0,3774.0,H-MFN,0.056179775280898875,0.03469387755102041
1,4141.0,3888.0,H-MFN,0.08241758241758242,0.09454545454545454
2,4141.0,3331.0,H-MFN,0.054945054945054944,0.057272727272727274
3,4141.0,11112.0,H-MFN,0.02197802197802198,0.06
4,4141.0,3376.0,H-MFN,0.04945054945054945,0.035454545454545454
5,4141.0,29702.0,H-MFN,0.04945054945054945,0.02727272727272727
6,4141.0,11243.0,H-MFN,0.016483516483516484,0.008181818181818182
7,4141.0,6581.0,H-MFN,0.013736263736263736,0.00909090909090909
8,4141.0,10310.0,H-MFN,0.019230769230769232,0.01
9,4141.0,213.0,H-MFN,0.016483516483516484,0.01
10,4141.0,511.0,H-MFN,0.016483516483516484,0.00909090909090909
1,4151.0,3018.0,H-MFN,0.8192771084337349,0.8292682926829268
2,4151.0,3817.0,H-MFN,0.20883534136546184,0.19699812382739212
3,4151.0,8154.0,H-MFN,0.11244979919678715,0.07129455909943715
4,4151.0,34630.0,H-MFN,0.04819277108433735,0.0300187617260788
5,4151.0,312.0,H-MFN,0.14457831325301204,0.1125703564727955
6,4151.0,203.0,H-MFN,0.0963855421686747,0.06191369606003752
7,4151.0,6581.0,H-MFN,0.05220883534136546,0.03189493433395872
8,4151.0,1941.0,H-MFN,0.08433734939759036,0.043151969981238276
9,4151.0,511.0,H-MFN,0.040160642570281124,0.024390243902439025
10,4151.0,4726.0,H-MFN,0.06827309236947791,0.04690431519699812
1,4216.0,573.0,H-MFN,0.49640287769784175,0.5965714285714285
2,4216.0,515.0,H-MFN,0.26618705035971224,0.22057142857142858
3,4216.0,267.0,H-MFN,0.26618705035971224,0.25942857142857145
4,4216.0,375.0,H-MFN,0.16546762589928057,0.08571428571428572
5,4216.0,456.0,H-MFN,0.1366906474820144,0.061714285714285715
6,4216.0,5739.0,H-MFN,0.1510791366906475,0.15085714285714286
7,4216.0,5106.0,H-MFN,0.1079136690647482,0.09028571428571429
8,4216.0,535.0,H-MFN,0.1366906474820144,0.072
9,4216.0,172.0,H-MFN,0.08633093525179857,0.05142857142857143
10,4216.0,8154.0,H-MFN,0.07194244604316546,0.04
1,4368.0,197.0,H-MFN,0.053348467650397274,0.05161290322580645
2,4368.0,113693.0,H-MFN,0.0510783200908059,0.031612903225806455
3,4368.0,459.0,H-MFN,0.011350737797956867,0.008387096774193548
4,4368.0,5504.0,H-MFN,0.05561861520998865,0.041935483870967745
5,4368.0,476.0,H-MFN,0.056753688989784334,0.06258064516129032
6,4368.0,4151.0,H-MFN,0.004540295119182747,0.003870967741935484
7,4368.0,204.0,H-MFN,0.02724177071509648,0.023870967741935485
8,4368.0,830.0,H-MFN,0.03178206583427923,0.023225806451612905
9,4368.0,3623.0,H-MFN,0.00340522133938706,0.0025806451612903226
10,4368.0,11243.0,H-MFN,0.00340522133938706,0.0025806451612903226
1,4370.0,1498.0,H-MFN,0.06093189964157706,0.12077294685990338
2,4370.0,5829.0,H-MFN,0.04659498207885305,0.050724637681159424
3,4370.0,2755.0,H-MFN,0.06093189964157706,0.06280193236714976
4,4370.0,6581.0,H-MFN,0.03225806451612903,0.028985507246376812
5,4370.0,1777.0,H-MFN,0.06093189964157706,0.07246376811594203
6,4370.0,213.0,H-MFN,0.04659498207885305,0.03864734299516908
7,4370.0,217.0,H-MFN,0.02867383512544803,0.028985507246376812
8,4370.0,557.0,H-MFN,0.025089605734767026,0.021739130434782608
9,4370.0,34630.0,H-MFN,0.021505376344086023,0.016908212560386472
10,4370.0,34871.0,H-MFN,0.04659498207885305,0.036231884057971016
1,4390.0,1999.0,H-MFN,0.07435897435897436,0.04045155221072436
2,4390.0,13399.0,H-MFN,0.03076923076923077,0.027281279397930385
3,4390.0,24869.0,H-MFN,0.023076923076923078,0.034807149576669805
4,4390.0,24877.0,H-MFN,0.023076923076923078,0.021636876763875823
5,4390.0,4370.0,H-MFN,0.028205128205128206,0.01599247412982126
6,4390.0,29242.0,H-MFN,0.017948717948717947,0.01881467544684854
7,4390.0,9794.0,H-MFN,0.02564102564102564,0.010348071495766699
8,4390.0,69971.0,H-MFN,0.007692307692307693,0.0037629350893697085
9,4390.0,8154.0,H-MFN,0.023076923076923078,0.00940733772342427
10,4390.0,290.0,H-MFN,0.02564102564102564,0.010348071495766699
1,4467.0,96.0,H-MFN,0.0576036866359447,0.042735042735042736
2,4467.0,5284.0,H-MFN,0.04377880184331797,0.02849002849002849
3,4467.0,8743.0,H-MFN,0.03686635944700461,0.027065527065527065
4,4467.0,3965.0,H-MFN,0.04608294930875576,0.037037037037037035
5,4467.0,5617.0,H-MFN,0.052995391705069124,0.038461538461538464
6,4467.0,6581.0,H-MFN,0.03917050691244239,0.02564102564102564
7,4467.0,56292.0,H-MFN,0.03225806451612903,0.027065527065527065
