userid_x,userid_y,meetup,N_previous
3631.0,34343.0,1,189.0
3631.0,48955.0,1,193.0
3631.0,64533.0,1,138.0
3631.0,105484.0,1,938.0
3631.0,113596.0,1,185.0
3633.0,1848.0,42,452.0
3643.0,10837.0,3,1549.0
3643.0,4103.0,2,482.0
3643.0,4678.0,2,1444.0
3643.0,8343.0,2,393.0
3643.0,91.0,1,233.0
3643.0,104.0,1,225.0
3643.0,135.0,1,724.0
3643.0,197.0,1,621.0
3643.0,204.0,1,477.0
3643.0,313.0,1,739.0
3643.0,347.0,1,298.0
3643.0,401.0,1,1874.0
3643.0,471.0,1,403.0
3643.0,539.0,1,531.0
3643.0,830.0,1,446.0
3643.0,1409.0,1,225.0
3643.0,1985.0,1,223.0
3643.0,2241.0,1,936.0
3643.0,2319.0,1,1437.0
3643.0,2389.0,1,343.0
3643.0,2810.0,1,1885.0
3643.0,2899.0,1,379.0
3643.0,3018.0,1,765.0
3643.0,3305.0,1,522.0
3643.0,3380.0,1,191.0
3643.0,3574.0,1,1150.0
3643.0,3675.0,1,367.0
3643.0,3703.0,1,858.0
3643.0,3742.0,1,501.0
3643.0,3745.0,1,331.0
3643.0,3756.0,1,1921.0
3643.0,3842.0,1,906.0
3643.0,3901.0,1,159.0
3643.0,4598.0,1,556.0
3643.0,4690.0,1,1045.0
3643.0,4743.0,1,509.0
3643.0,4794.0,1,1580.0
3643.0,4804.0,1,1395.0
3643.0,4936.0,1,821.0
3643.0,5237.0,1,830.0
3643.0,5504.0,1,700.0
3643.0,5533.0,1,158.0
3643.0,5829.0,1,388.0
3643.0,5837.0,1,246.0
3643.0,5845.0,1,675.0
3643.0,8588.0,1,250.0
3643.0,9794.0,1,347.0
3643.0,10285.0,1,212.0
3643.0,10310.0,1,276.0
3643.0,10812.0,1,1552.0
3643.0,11220.0,1,275.0
3643.0,11601.0,1,150.0
3643.0,18383.0,1,272.0
3643.0,19096.0,1,2086.0
3643.0,22010.0,1,386.0
3643.0,24877.0,1,155.0
3643.0,25142.0,1,225.0
3643.0,27422.0,1,266.0
3643.0,43981.0,1,650.0
3643.0,84663.0,1,424.0
3643.0,85300.0,1,285.0
3643.0,142626.0,1,275.0
3649.0,3679.0,1,297.0
3649.0,85693.0,1,197.0
3652.0,4308.0,2,514.0
3652.0,5515.0,2,270.0
3661.0,125.0,5,584.0
3661.0,89.0,4,473.0
3661.0,533.0,2,797.0
3661.0,4072.0,2,251.0
3661.0,4706.0,2,245.0
3661.0,4781.0,2,768.0
3661.0,486.0,1,1425.0
3661.0,592.0,1,489.0
3661.0,1174.0,1,1998.0
3661.0,2754.0,1,512.0
3661.0,3253.0,1,508.0
3661.0,3476.0,1,1465.0
3661.0,4664.0,1,305.0
3661.0,4690.0,1,1049.0
3661.0,4736.0,1,410.0
3661.0,4867.0,1,426.0
3661.0,5438.0,1,400.0
3661.0,5470.0,1,284.0
3661.0,11070.0,1,894.0
3661.0,15741.0,1,200.0
3661.0,29972.0,1,280.0
3661.0,34261.0,1,227.0
3661.0,57767.0,1,205.0
3661.0,122343.0,1,151.0
3667.0,11075.0,36,149.0
3667.0,211.0,10,1098.0
3667.0,323.0,4,1298.0
3667.0,471.0,3,405.0
3667.0,2241.0,2,940.0
3667.0,2638.0,2,1368.0
3667.0,2861.0,2,424.0
3667.0,4185.0,2,198.0
3667.0,4756.0,2,351.0
3667.0,4904.0,2,607.0
3667.0,5683.0,2,374.0
3667.0,10812.0,2,1556.0
3667.0,12395.0,2,200.0
3667.0,203.0,1,355.0
3667.0,267.0,1,1749.0
3667.0,312.0,1,701.0
3667.0,335.0,1,725.0
3667.0,483.0,1,683.0
3667.0,491.0,1,1975.0
3667.0,535.0,1,562.0
3667.0,539.0,1,532.0
3667.0,654.0,1,432.0
3667.0,1107.0,1,275.0
3667.0,1369.0,1,175.0
3667.0,1999.0,1,435.0
3667.0,2277.0,1,373.0
3667.0,3053.0,1,160.0
3667.0,3742.0,1,505.0
3667.0,3806.0,1,399.0
3667.0,3985.0,1,542.0
3667.0,4929.0,1,1522.0
3667.0,5655.0,1,278.0
3667.0,5667.0,1,553.0
3667.0,5692.0,1,388.0
3667.0,5738.0,1,244.0
3667.0,6484.0,1,496.0
3667.0,9629.0,1,249.0
3667.0,10837.0,1,1596.0
3667.0,12103.0,1,200.0
3667.0,13105.0,1,225.0
3667.0,15249.0,1,738.0
3667.0,16931.0,1,265.0
3667.0,17898.0,1,175.0
3667.0,19404.0,1,1874.0
3667.0,26356.0,1,245.0
3667.0,33613.0,1,150.0
3667.0,71399.0,1,395.0
3667.0,73653.0,1,217.0
3667.0,78909.0,1,174.0
3667.0,84663.0,1,425.0
3667.0,85300.0,1,287.0
3667.0,126172.0,1,232.0
3668.0,116.0,5,962.0
3668.0,490.0,5,1123.0
3668.0,456.0,4,269.0
3668.0,515.0,4,977.0
3668.0,3574.0,4,1150.0
3668.0,5230.0,4,818.0
3668.0,282.0,3,525.0
3668.0,535.0,3,563.0
3668.0,3337.0,3,357.0
3668.0,4627.0,3,909.0
3668.0,5221.0,3,222.0
3668.0,233.0,2,375.0
3668.0,337.0,2,1925.0
3668.0,1432.0,2,265.0
3668.0,2899.0,2,379.0
3668.0,3559.0,2,405.0
3668.0,4117.0,2,380.0
3668.0,4165.0,2,775.0
3668.0,4743.0,2,510.0
3668.0,4809.0,2,471.0
3668.0,5219.0,2,463.0
3668.0,8823.0,2,225.0
3668.0,10837.0,2,1596.0
3668.0,29073.0,2,364.0
3668.0,35669.0,2,175.0
3668.0,19.0,1,200.0
3668.0,77.0,1,208.0
3668.0,121.0,1,304.0
3668.0,141.0,1,761.0
3668.0,148.0,1,717.0
3668.0,156.0,1,275.0
3668.0,180.0,1,668.0
3668.0,204.0,1,477.0
3668.0,227.0,1,217.0
3668.0,242.0,1,673.0
3668.0,267.0,1,1749.0
3668.0,312.0,1,701.0
3668.0,327.0,1,199.0
3668.0,350.0,1,1848.0
3668.0,362.0,1,368.0
3668.0,373.0,1,209.0
3668.0,375.0,1,584.0
3668.0,434.0,1,467.0
3668.0,471.0,1,405.0
3668.0,486.0,1,1425.0
3668.0,504.0,1,300.0
3668.0,510.0,1,916.0
3668.0,511.0,1,231.0
3668.0,521.0,1,1782.0
3668.0,531.0,1,1141.0
3668.0,537.0,1,218.0
3668.0,573.0,1,1717.0
3668.0,588.0,1,1975.0
3668.0,750.0,1,169.0
3668.0,1388.0,1,1159.0
3668.0,1711.0,1,400.0
3668.0,1777.0,1,290.0
3668.0,1999.0,1,435.0
3668.0,2241.0,1,940.0
3668.0,2277.0,1,373.0
3668.0,2291.0,1,169.0
3668.0,2704.0,1,1693.0
3668.0,2810.0,1,1886.0
3668.0,3305.0,1,523.0
3668.0,3383.0,1,645.0
3668.0,3623.0,1,364.0
3668.0,3674.0,1,261.0
3668.0,3684.0,1,403.0
3668.0,3716.0,1,516.0
3668.0,3751.0,1,251.0
3668.0,3769.0,1,707.0
3668.0,3774.0,1,159.0
3668.0,3776.0,1,340.0
3668.0,3806.0,1,399.0
3668.0,3828.0,1,380.0
3668.0,3933.0,1,317.0
3668.0,4076.0,1,390.0
3668.0,4084.0,1,248.0
3668.0,4216.0,1,872.0
3668.0,4226.0,1,306.0
3668.0,4319.0,1,943.0
3668.0,4321.0,1,282.0
3668.0,4362.0,1,226.0
3668.0,4370.0,1,412.0
3668.0,4402.0,1,179.0
3668.0,4513.0,1,179.0
3668.0,4517.0,1,911.0
3668.0,4539.0,1,163.0
3668.0,4678.0,1,1445.0
3668.0,4690.0,1,1049.0
3668.0,4702.0,1,426.0
3668.0,4705.0,1,276.0
3668.0,4867.0,1,426.0
3668.0,4989.0,1,1775.0
3668.0,5215.0,1,150.0
3668.0,5235.0,1,420.0
3668.0,5237.0,1,832.0
3668.0,5447.0,1,236.0
3668.0,5504.0,1,700.0
3668.0,5576.0,1,893.0
3668.0,5714.0,1,227.0
3668.0,5970.0,1,612.0
3668.0,6080.0,1,164.0
3668.0,6089.0,1,171.0
3668.0,8091.0,1,325.0
3668.0,8493.0,1,200.0
3668.0,8612.0,1,156.0
3668.0,8626.0,1,673.0
3668.0,8738.0,1,323.0
3668.0,8739.0,1,250.0
3668.0,8749.0,1,150.0
3668.0,9867.0,1,436.0
3668.0,10158.0,1,200.0
3668.0,10233.0,1,174.0
3668.0,10820.0,1,275.0
3668.0,11112.0,1,357.0
3668.0,11220.0,1,275.0
3668.0,11263.0,1,175.0
3668.0,11601.0,1,151.0
3668.0,12052.0,1,374.0
3668.0,12935.0,1,425.0
3668.0,13399.0,1,225.0
3668.0,13411.0,1,190.0
3668.0,14874.0,1,339.0
3668.0,15505.0,1,1000.0
3668.0,19061.0,1,320.0
3668.0,22010.0,1,386.0
3668.0,22624.0,1,151.0
3668.0,24877.0,1,155.0
3668.0,25344.0,1,325.0
3668.0,25894.0,1,200.0
3668.0,26663.0,1,183.0
3668.0,26928.0,1,281.0
3668.0,27422.0,1,266.0
3668.0,28494.0,1,179.0
3668.0,29098.0,1,170.0
3668.0,29418.0,1,218.0
3668.0,32332.0,1,261.0
3668.0,32373.0,1,213.0
3668.0,34144.0,1,250.0
3668.0,34630.0,1,175.0
3668.0,39222.0,1,540.0
3668.0,48954.0,1,250.0
3668.0,59750.0,1,188.0
3668.0,69487.0,1,170.0
3668.0,72883.0,1,150.0
3668.0,92214.0,1,225.0
3668.0,125355.0,1,300.0
3668.0,125886.0,1,263.0
3668.0,148481.0,1,400.0
3674.0,68552.0,56,147.0
3674.0,8154.0,3,246.0
3674.0,125.0,2,549.0
3674.0,227.0,2,217.0
3674.0,436.0,2,787.0
3674.0,588.0,2,1955.0
3674.0,2241.0,2,752.0
3674.0,2754.0,2,511.0
3674.0,3751.0,2,250.0
3674.0,3910.0,2,282.0
3674.0,4103.0,2,422.0
3674.0,4487.0,2,228.0
3674.0,4809.0,2,455.0
3674.0,5219.0,2,463.0
3674.0,5576.0,2,808.0
3674.0,5993.0,2,163.0
3674.0,11212.0,2,238.0
3674.0,24877.0,2,146.0
3674.0,29242.0,2,364.0
3674.0,77.0,1,208.0
3674.0,96.0,1,250.0
3674.0,135.0,1,703.0
3674.0,148.0,1,708.0
3674.0,204.0,1,477.0
3674.0,252.0,1,239.0
3674.0,256.0,1,524.0
3674.0,313.0,1,737.0
3674.0,337.0,1,1897.0
3674.0,375.0,1,441.0
3674.0,428.0,1,546.0
3674.0,434.0,1,454.0
3674.0,471.0,1,342.0
3674.0,490.0,1,1014.0
3674.0,504.0,1,300.0
3674.0,510.0,1,855.0
3674.0,525.0,1,548.0
3674.0,533.0,1,753.0
3674.0,859.0,1,623.0
3674.0,1192.0,1,762.0
3674.0,1642.0,1,263.0
3674.0,1651.0,1,516.0
3674.0,1766.0,1,1730.0
3674.0,1777.0,1,223.0
3674.0,1797.0,1,195.0
3674.0,2255.0,1,733.0
3674.0,2277.0,1,338.0
3674.0,2286.0,1,159.0
3674.0,2434.0,1,189.0
3674.0,2489.0,1,308.0
3674.0,2810.0,1,1770.0
3674.0,2882.0,1,322.0
3674.0,2893.0,1,202.0
3674.0,3030.0,1,245.0
3674.0,3086.0,1,187.0
3674.0,3229.0,1,1107.0
3674.0,3305.0,1,442.0
3674.0,3383.0,1,640.0
3674.0,3485.0,1,261.0
3674.0,3574.0,1,1021.0
3674.0,3587.0,1,227.0
3674.0,3668.0,1,196.0
3674.0,3684.0,1,335.0
3674.0,3716.0,1,450.0
3674.0,3727.0,1,338.0
3674.0,3742.0,1,466.0
3674.0,3756.0,1,1899.0
3674.0,3771.0,1,479.0
3674.0,3776.0,1,340.0
3674.0,4064.0,1,202.0
3674.0,4084.0,1,244.0
3674.0,4210.0,1,509.0
3674.0,4211.0,1,275.0
3674.0,4226.0,1,287.0
3674.0,4319.0,1,920.0
3674.0,4321.0,1,247.0
3674.0,4390.0,1,1003.0
3674.0,4517.0,1,845.0
3674.0,4529.0,1,184.0
3674.0,4539.0,1,157.0
3674.0,4609.0,1,343.0
3674.0,4617.0,1,559.0
3674.0,4627.0,1,872.0
3674.0,4678.0,1,1357.0
3674.0,4723.0,1,336.0
3674.0,4743.0,1,485.0
3674.0,4794.0,1,1214.0
3674.0,4937.0,1,575.0
3674.0,4967.0,1,172.0
3674.0,5146.0,1,265.0
3674.0,5237.0,1,789.0
3674.0,5244.0,1,225.0
3674.0,5504.0,1,623.0
3674.0,5970.0,1,508.0
3674.0,6031.0,1,155.0
3674.0,6047.0,1,224.0
3674.0,6248.0,1,682.0
3674.0,6288.0,1,324.0
3674.0,7557.0,1,324.0
3674.0,8091.0,1,300.0
3674.0,8612.0,1,156.0
3674.0,10107.0,1,650.0
3674.0,11243.0,1,255.0
3674.0,11601.0,1,140.0
3674.0,14799.0,1,366.0
3674.0,15505.0,1,934.0
3674.0,16754.0,1,232.0
3674.0,19096.0,1,2002.0
3674.0,19544.0,1,864.0
3674.0,22624.0,1,76.0
3674.0,23274.0,1,170.0
3674.0,24598.0,1,325.0
3674.0,28494.0,1,179.0
3674.0,28794.0,1,151.0
3674.0,29098.0,1,170.0
3674.0,29418.0,1,212.0
3674.0,32332.0,1,244.0
3674.0,33693.0,1,320.0
3674.0,35924.0,1,289.0
3674.0,41580.0,1,175.0
3674.0,43981.0,1,650.0
3675.0,4103.0,41,485.0
3675.0,3623.0,26,364.0
3675.0,4678.0,10,1444.0
3675.0,4867.0,9,426.0
3675.0,19096.0,8,2097.0
3675.0,3756.0,7,1922.0
3675.0,4690.0,7,1049.0
3675.0,4804.0,7,1395.0
3675.0,116.0,6,962.0
3675.0,471.0,6,405.0
3675.0,490.0,6,1122.0
3675.0,588.0,6,1975.0
3675.0,135.0,5,724.0
3675.0,337.0,5,1925.0
3675.0,363.0,5,319.0
3675.0,401.0,5,1875.0
3675.0,486.0,5,1424.0
3675.0,525.0,5,563.0
3675.0,3771.0,5,515.0
3675.0,3774.0,5,159.0
3675.0,10107.0,5,650.0
3675.0,32332.0,5,261.0
3675.0,125.0,4,584.0
3675.0,156.0,4,275.0
3675.0,227.0,4,217.0
3675.0,267.0,4,1748.0
3675.0,282.0,4,525.0
3675.0,312.0,4,699.0
3675.0,436.0,4,800.0
3675.0,510.0,4,916.0
3675.0,1999.0,4,435.0
3675.0,2389.0,4,343.0
3675.0,2899.0,4,379.0
3675.0,3199.0,4,314.0
3675.0,4165.0,4,775.0
3675.0,4487.0,4,228.0
3675.0,4609.0,4,345.0
3675.0,4627.0,4,909.0
3675.0,4743.0,4,510.0
3675.0,4794.0,4,1624.0
3675.0,5717.0,4,889.0
3675.0,10310.0,4,276.0
3675.0,20001.0,4,185.0
3675.0,29242.0,4,391.0
3675.0,19.0,3,200.0
3675.0,54.0,3,552.0
3675.0,96.0,3,250.0
3675.0,141.0,3,761.0
3675.0,172.0,3,372.0
3675.0,204.0,3,477.0
3675.0,252.0,3,259.0
3675.0,313.0,3,739.0
3675.0,375.0,3,582.0
3675.0,476.0,3,593.0
3675.0,511.0,3,230.0
3675.0,515.0,3,975.0
3675.0,531.0,3,1140.0
3675.0,2810.0,3,1886.0
3675.0,3559.0,3,405.0
3675.0,3697.0,3,553.0
3675.0,3936.0,3,259.0
3675.0,3969.0,3,153.0
3675.0,4005.0,3,173.0
3675.0,4402.0,3,179.0
3675.0,4598.0,3,556.0
3675.0,4736.0,3,409.0
3675.0,4809.0,3,471.0
3675.0,5576.0,3,892.0
3675.0,5845.0,3,675.0
3675.0,5970.0,3,612.0
3675.0,6296.0,3,643.0
3675.0,6592.0,3,195.0
3675.0,6763.0,3,355.0
3675.0,8588.0,3,250.0
3675.0,8612.0,3,156.0
3675.0,11243.0,3,299.0
3675.0,11950.0,3,175.0
3675.0,13399.0,3,225.0
3675.0,18383.0,3,272.0
3675.0,23274.0,3,191.0
3675.0,28957.0,3,593.0
3675.0,34630.0,3,175.0
3675.0,36514.0,3,182.0
3675.0,38216.0,3,230.0
3675.0,39697.0,3,163.0
3675.0,122158.0,3,186.0
3675.0,77.0,2,208.0
3675.0,81.0,2,224.0
3675.0,107.0,2,525.0
3675.0,148.0,2,717.0
3675.0,197.0,2,625.0
3675.0,256.0,2,541.0
3675.0,373.0,2,209.0
3675.0,428.0,2,562.0
3675.0,434.0,2,467.0
3675.0,459.0,2,205.0
3675.0,494.0,2,889.0
3675.0,573.0,2,1716.0
3675.0,830.0,2,446.0
3675.0,1108.0,2,1966.0
3675.0,1388.0,2,1158.0
3675.0,1409.0,2,225.0
3675.0,1432.0,2,265.0
3675.0,1642.0,2,264.0
3675.0,1732.0,2,197.0
3675.0,1766.0,2,1772.0
3675.0,1941.0,2,237.0
3675.0,2241.0,2,939.0
3675.0,2755.0,2,362.0
3675.0,3018.0,2,766.0
3675.0,3383.0,2,645.0
3675.0,3703.0,2,858.0
3675.0,3727.0,2,374.0
3675.0,3736.0,2,235.0
3675.0,3751.0,2,251.0
3675.0,3817.0,2,805.0
3675.0,3895.0,2,317.0
3675.0,3973.0,2,184.0
3675.0,4084.0,2,248.0
3675.0,4150.0,2,195.0
3675.0,4195.0,2,334.0
3675.0,4211.0,2,297.0
3675.0,4226.0,2,306.0
3675.0,4321.0,2,282.0
3675.0,4634.0,2,638.0
3675.0,4702.0,2,426.0
3675.0,4714.0,2,352.0
3675.0,5219.0,2,463.0
3675.0,5237.0,2,832.0
3675.0,5395.0,2,388.0
3675.0,5736.0,2,534.0
3675.0,5812.0,2,749.0
3675.0,6080.0,2,164.0
3675.0,6288.0,2,383.0
3675.0,6530.0,2,158.0
3675.0,6547.0,2,341.0
3675.0,6581.0,2,295.0
3675.0,7292.0,2,208.0
3675.0,7319.0,2,305.0
3675.0,7557.0,2,325.0
3675.0,8088.0,2,173.0
3675.0,8092.0,2,171.0
3675.0,8154.0,2,289.0
3675.0,8399.0,2,258.0
3675.0,8579.0,2,161.0
3675.0,10285.0,2,212.0
3675.0,10636.0,2,438.0
3675.0,11210.0,2,398.0
3675.0,11601.0,2,150.0
3675.0,11702.0,2,174.0
3675.0,14874.0,2,339.0
3675.0,15741.0,2,200.0
3675.0,17340.0,2,181.0
3675.0,18190.0,2,925.0
3675.0,24877.0,2,155.0
3675.0,26663.0,2,182.0
3675.0,27422.0,2,266.0
3675.0,28494.0,2,179.0
3675.0,28794.0,2,151.0
3675.0,33074.0,2,225.0
3675.0,43981.0,2,650.0
3675.0,46639.0,2,198.0
3675.0,67714.0,2,272.0
3675.0,79141.0,2,175.0
3675.0,107604.0,2,163.0
3675.0,52.0,1,340.0
3675.0,91.0,1,233.0
3675.0,98.0,1,950.0
3675.0,104.0,1,225.0
3675.0,112.0,1,649.0
3675.0,124.0,1,1164.0
3675.0,131.0,1,697.0
3675.0,163.0,1,337.0
3675.0,180.0,1,668.0
3675.0,203.0,1,355.0
3675.0,211.0,1,1098.0
3675.0,213.0,1,248.0
3675.0,236.0,1,203.0
3675.0,248.0,1,677.0
3675.0,335.0,1,725.0
3675.0,347.0,1,298.0
3675.0,350.0,1,1848.0
3675.0,376.0,1,485.0
3675.0,416.0,1,521.0
3675.0,442.0,1,355.0
3675.0,468.0,1,676.0
3675.0,497.0,1,467.0
3675.0,504.0,1,300.0
3675.0,523.0,1,238.0
3675.0,527.0,1,192.0
3675.0,533.0,1,797.0
3675.0,539.0,1,531.0
3675.0,544.0,1,158.0
3675.0,592.0,1,485.0
3675.0,859.0,1,629.0
3675.0,914.0,1,877.0
3675.0,1192.0,1,821.0
3675.0,1405.0,1,450.0
3675.0,1777.0,1,288.0
3675.0,1797.0,1,204.0
3675.0,1985.0,1,224.0
3675.0,2255.0,1,894.0
3675.0,2286.0,1,162.0
3675.0,2754.0,1,512.0
3675.0,2951.0,1,204.0
3675.0,3138.0,1,438.0
3675.0,3233.0,1,375.0
3675.0,3376.0,1,434.0
3675.0,3380.0,1,191.0
3675.0,3574.0,1,1150.0
3675.0,3587.0,1,228.0
3675.0,3617.0,1,416.0
3675.0,3643.0,1,155.0
3675.0,3733.0,1,171.0
3675.0,3742.0,1,505.0
3675.0,3791.0,1,350.0
3675.0,3821.0,1,184.0
3675.0,3824.0,1,440.0
3675.0,3828.0,1,380.0
3675.0,3870.0,1,745.0
3675.0,3888.0,1,645.0
3675.0,3903.0,1,149.0
3675.0,3910.0,1,305.0
3675.0,3978.0,1,221.0
3675.0,4064.0,1,209.0
3675.0,4117.0,1,380.0
3675.0,4141.0,1,1093.0
3675.0,4151.0,1,528.0
3675.0,4185.0,1,198.0
3675.0,4210.0,1,536.0
3675.0,4308.0,1,518.0
3675.0,4318.0,1,1314.0
3675.0,4319.0,1,943.0
3675.0,4362.0,1,226.0
3675.0,4368.0,1,1547.0
3675.0,4428.0,1,236.0
3675.0,4458.0,1,180.0
3675.0,4467.0,1,702.0
3675.0,4485.0,1,730.0
3675.0,4513.0,1,179.0
3675.0,4517.0,1,911.0
3675.0,4529.0,1,202.0
3675.0,4539.0,1,163.0
3675.0,4560.0,1,209.0
3675.0,4590.0,1,242.0
3675.0,4676.0,1,429.0
3675.0,4679.0,1,231.0
3675.0,4705.0,1,276.0
3675.0,4706.0,1,245.0
3675.0,4717.0,1,1378.0
3675.0,4735.0,1,317.0
3675.0,4746.0,1,167.0
3675.0,4781.0,1,767.0
3675.0,4902.0,1,1281.0
3675.0,4937.0,1,596.0
3675.0,5109.0,1,150.0
3675.0,5131.0,1,248.0
3675.0,5243.0,1,601.0
3675.0,5244.0,1,238.0
3675.0,5277.0,1,575.0
3675.0,5284.0,1,175.0
3675.0,5424.0,1,170.0
3675.0,5438.0,1,400.0
3675.0,5504.0,1,700.0
3675.0,5518.0,1,294.0
3675.0,5601.0,1,175.0
3675.0,5654.0,1,322.0
3675.0,5677.0,1,356.0
3675.0,5689.0,1,187.0
3675.0,5737.0,1,386.0
3675.0,5738.0,1,244.0
3675.0,5837.0,1,246.0
3675.0,5993.0,1,203.0
3675.0,6031.0,1,166.0
3675.0,6047.0,1,229.0
3675.0,6087.0,1,300.0
3675.0,6089.0,1,171.0
3675.0,6156.0,1,1746.0
3675.0,6257.0,1,510.0
3675.0,6341.0,1,157.0
3675.0,6351.0,1,162.0
3675.0,6379.0,1,305.0
3675.0,6461.0,1,343.0
3675.0,6608.0,1,207.0
3675.0,6739.0,1,150.0
3675.0,6860.0,1,205.0
3675.0,8091.0,1,325.0
3675.0,8743.0,1,461.0
3675.0,8752.0,1,250.0
3675.0,10695.0,1,157.0
3675.0,10702.0,1,180.0
3675.0,10762.0,1,963.0
3675.0,10962.0,1,675.0
3675.0,11220.0,1,275.0
3675.0,13411.0,1,190.0
3675.0,13650.0,1,200.0
3675.0,14799.0,1,415.0
3675.0,15249.0,1,736.0
3675.0,16484.0,1,150.0
3675.0,16717.0,1,232.0
3675.0,19061.0,1,320.0
3675.0,19404.0,1,1874.0
3675.0,19537.0,1,678.0
3675.0,24230.0,1,167.0
3675.0,24598.0,1,325.0
3675.0,25142.0,1,225.0
3675.0,25300.0,1,225.0
3675.0,25894.0,1,200.0
3675.0,26928.0,1,281.0
3675.0,29073.0,1,364.0
3675.0,29418.0,1,218.0
3675.0,29671.0,1,154.0
3675.0,34534.0,1,150.0
3675.0,34871.0,1,166.0
3675.0,36812.0,1,155.0
3675.0,47320.0,1,173.0
3675.0,49403.0,1,373.0
3675.0,56292.0,1,291.0
3675.0,65016.0,1,161.0
3675.0,69125.0,1,316.0
3675.0,69487.0,1,170.0
3675.0,69663.0,1,222.0
3675.0,69894.0,1,271.0
3675.0,78482.0,1,250.0
3675.0,114817.0,1,232.0
3675.0,116410.0,1,155.0
3675.0,127119.0,1,408.0
3679.0,1999.0,4,339.0
3679.0,213.0,3,213.0
3679.0,490.0,3,876.0
3679.0,3559.0,3,402.0
3679.0,3756.0,3,1789.0
3679.0,4533.0,3,313.0
3679.0,5576.0,3,654.0
3679.0,6248.0,3,570.0
3679.0,6296.0,3,533.0
3679.0,10310.0,3,212.0
3679.0,14799.0,3,272.0
3679.0,27422.0,3,226.0
3679.0,96.0,2,238.0
3679.0,116.0,2,813.0
3679.0,125.0,2,492.0
3679.0,197.0,2,434.0
3679.0,248.0,2,539.0
3679.0,535.0,2,199.0
3679.0,2754.0,2,510.0
3679.0,2899.0,2,371.0
3679.0,3817.0,2,601.0
3679.0,4165.0,2,657.0
3679.0,4195.0,2,289.0
3679.0,4513.0,2,179.0
3679.0,4517.0,2,751.0
3679.0,4529.0,2,168.0
3679.0,4609.0,2,276.0
3679.0,4678.0,2,1156.0
3679.0,5395.0,2,335.0
3679.0,6257.0,2,337.0
3679.0,6738.0,2,126.0
3679.0,7292.0,2,168.0
3679.0,8088.0,2,168.0
3679.0,8092.0,2,157.0
3679.0,8579.0,2,136.0
3679.0,8612.0,2,122.0
3679.0,19096.0,2,1794.0
3679.0,19378.0,2,579.0
3679.0,19537.0,2,543.0
3679.0,25142.0,2,217.0
3679.0,25894.0,2,176.0
3679.0,29244.0,2,150.0
3679.0,38216.0,2,219.0
3679.0,41519.0,2,245.0
3679.0,19.0,1,172.0
3679.0,81.0,1,205.0
3679.0,107.0,1,397.0
3679.0,135.0,1,595.0
3679.0,143.0,1,453.0
3679.0,172.0,1,268.0
3679.0,203.0,1,241.0
3679.0,204.0,1,476.0
3679.0,256.0,1,451.0
3679.0,267.0,1,1369.0
3679.0,290.0,1,202.0
3679.0,354.0,1,270.0
3679.0,384.0,1,480.0
3679.0,401.0,1,1546.0
3679.0,439.0,1,328.0
3679.0,442.0,1,234.0
3679.0,460.0,1,903.0
3679.0,471.0,1,263.0
3679.0,476.0,1,506.0
3679.0,494.0,1,672.0
3679.0,510.0,1,728.0
3679.0,511.0,1,124.0
3679.0,515.0,1,629.0
3679.0,525.0,1,514.0
3679.0,539.0,1,346.0
3679.0,576.0,1,2025.0
3679.0,1108.0,1,1693.0
3679.0,1388.0,1,928.0
3679.0,1642.0,1,262.0
3679.0,1773.0,1,709.0
3679.0,1797.0,1,178.0
3679.0,2277.0,1,305.0
3679.0,2378.0,1,188.0
3679.0,2489.0,1,273.0
3679.0,3018.0,1,500.0
3679.0,3383.0,1,545.0
3679.0,3485.0,1,249.0
3679.0,3649.0,1,400.0
3679.0,3715.0,1,242.0
3679.0,3716.0,1,345.0
3679.0,3727.0,1,236.0
3679.0,3742.0,1,364.0
3679.0,3745.0,1,195.0
3679.0,3751.0,1,249.0
3679.0,4005.0,1,150.0
3679.0,4064.0,1,120.0
3679.0,4078.0,1,439.0
3679.0,4103.0,1,358.0
3679.0,4151.0,1,354.0
3679.0,4185.0,1,167.0
3679.0,4210.0,1,428.0
3679.0,4211.0,1,225.0
3679.0,4226.0,1,287.0
3679.0,4299.0,1,150.0
3679.0,4318.0,1,1258.0
3679.0,4319.0,1,848.0
3679.0,4362.0,1,208.0
3679.0,4402.0,1,146.0
3679.0,4405.0,1,191.0
3679.0,4511.0,1,244.0
3679.0,4587.0,1,473.0
3679.0,4598.0,1,404.0
3679.0,4617.0,1,381.0
3679.0,4676.0,1,391.0
3679.0,4679.0,1,192.0
3679.0,4702.0,1,331.0
3679.0,4705.0,1,151.0
3679.0,4743.0,1,417.0
3679.0,4879.0,1,1244.0
3679.0,4904.0,1,470.0
3679.0,4989.0,1,1661.0
3679.0,5109.0,1,149.0
3679.0,5219.0,1,463.0
3679.0,5277.0,1,478.0
3679.0,5438.0,1,375.0
3679.0,5617.0,1,226.0
3679.0,5738.0,1,166.0
3679.0,5837.0,1,229.0
3679.0,5845.0,1,593.0
3679.0,5970.0,1,404.0
3679.0,6047.0,1,214.0
3679.0,6291.0,1,339.0
3679.0,6572.0,1,192.0
3679.0,7756.0,1,145.0
3679.0,8091.0,1,244.0
3679.0,8154.0,1,116.0
3679.0,9631.0,1,200.0
3679.0,10107.0,1,610.0
3679.0,10285.0,1,174.0
3679.0,10636.0,1,280.0
3679.0,10816.0,1,164.0
