userid,Shannon Entropy,Shannon Pi,LZ Entropy,LZ Pi
beau-baldwin,6.853051815971834,0.247405209610471,5.302331479847168,0.4639796231341712
beau-connelly,5.370747111033527,0.3325982914661259,4.166425518758592,0.525171973586996
beau-giles,6.919914976921416,0.29567209961828256,4.901718206325913,0.5446467679548662
beau-gunderson,7.287960641113904,0.12490673176850757,5.950186057545515,0.34906999490372426
beau-hemian,5.716312660907193,0.2906783613104998,4.530133614220019,0.48324296586654236
beau-lebens,6.79660049313603,0.2573944929462661,5.288999579976971,0.46642919332048793
beau-rapelye,6.705638208519052,0.1895183462845978,5.307037514819257,0.41594083835008994
bec-purser,6.218005134138345,0.1916493527342254,4.860562703173381,0.43198684373849117
becca-m,5.301023052523199,0.3479884091160612,4.203326003715483,0.521719805041105
becca-schuster,4.946535837670855,0.2999789541307482,4.011057803824426,0.4813364886333191
beck,4.350339564241874,0.4141099515972156,3.355559447323645,0.5868815051883693
beckie-tetrault,6.465182384678876,0.19052318526304876,5.029866160577489,0.43204593673900765
becky-evantash,6.425277837454463,0.3444061427623922,4.670768961450172,0.5608756904843055
becky-folb,5.668808576413257,0.334828704165652,4.510364520253649,0.5082936133080489
becky-jacobs,6.9708954929795155,0.27651996015435365,5.263513449552162,0.4959992792504268
becky-johns,5.98059973515574,0.3684035144914214,4.629419098267632,0.5436818743828171
becky-laughner,7.005286885977591,0.17593358500239856,5.798475023070258,0.36923259554757687
becky-minervino,6.739976515326574,0.14777679082852782,5.619838426452938,0.3490508012667148
becky-morrow,6.658992888828345,0.1340595301684669,5.709293568185955,0.31626117478862276
becky-powell,5.914991939473776,0.22333662461199066,4.693712675521662,0.4413228558779827
beep-iams,6.301889748948475,0.30807897503036,4.92586649755244,0.4979810208818758
bela-krankovics,4.76968091742617,0.4027333385365367,3.6389475610906903,0.5818565974436781
belinda-b,6.4542970125973875,0.14147466769947944,5.397671404448888,0.3462508057464781
ben,5.866091956302633,0.35260591600357777,4.153413752796685,0.5832408345043734
ben-alter,7.040730258794698,0.260843680652142,5.427274633537843,0.47301581296467615
ben-arnold,6.444934916835571,0.2563358991703787,4.892952915789113,0.4851274237028211
ben-arnott,6.700296287410176,0.33921493669057184,4.214222653064988,0.6269254293031122
ben-barren,5.2559326496806165,0.35725433551993235,3.5940151291953817,0.608550706164877
ben-bator,7.548615333654287,0.1886824491476882,5.544883422282393,0.4611788747448915
ben-bleything,7.664680585208793,0.15124686883094188,5.97316492419877,0.3977696448826262
ben-brackett,6.572733692443146,0.25559420493670265,5.082059523612672,0.47147375552081466
ben-breier,7.749945760822555,0.18897679112767277,5.876769563025471,0.43774200063808194
ben-cafuir,6.379188187941345,0.19567248510956733,5.184822079671638,0.4019743651299484
ben-carey,6.474774237020212,0.11971319275184858,5.540025382509974,0.3124996453440851
ben-cheney,6.6341224591906585,0.27213044142094717,5.177528089887641,0.47456725052565296
ben-cobb,6.255934825201985,0.22767294587791237,5.044334975369458,0.42810919033656897
ben-cohen,6.61780242088783,0.31457094431778015,4.619234509296408,0.5648060840090595
ben-dalton,5.419752143245579,0.40668552848575484,4.190913610163406,0.5720745245714248
ben-farr,6.79461199948154,0.1969764403650462,5.134189552587208,0.45301893955576694
ben-fullerton,7.8002453755136845,0.16322338100329847,5.85874152119438,0.430391350635131
ben-gillam,3.7759830356978377,0.4530988204977292,2.9513867698437766,0.6095678760373139
ben-gilmore,7.034001682045413,0.13277578202143656,5.5674837746894275,0.3822789265607829
ben-graver,7.138365811606082,0.15096348346605687,5.41086459453817,0.4239763846329975
ben-hanten,6.004633112276117,0.24579840952820825,4.720523409022647,0.4597083173466412
ben-hider,4.567346266006111,0.4101361332639444,3.264714365603482,0.6209656960885216
ben-hughes9,6.441875779765337,0.22658065109182807,5.011183024176067,0.4519292821726031
ben-hutchins,6.015954302795455,0.2790686639817282,4.759743247084948,0.4746272075879164
ben-jackson,7.317570238214668,0.11096532689571353,6.193895467469102,0.3082105632942598
ben-janaway,4.980607674046705,0.43120209706024604,3.871147800342496,0.5879477753662843
ben-jones,6.646285236019866,0.19545692958969194,5.157289308761369,0.4346259132865154
ben-kamlet,6.30251357746107,0.29368671200225405,4.850845795619522,0.4990114680155115
ben-keegan,5.8704890173578965,0.32106805171490826,4.643546941119629,0.5017620380480462
ben-kessler,8.022353611479323,0.18584956865330668,6.127581230874255,0.42881741190560985
ben-klau,6.619226977299781,0.2080031085112523,5.13300345588432,0.44215851309892384
ben-kutil,6.509952536103372,0.25737273010689987,5.145531805592804,0.45801658558916075
ben-kuyper,6.019178765385605,0.34285969952935647,4.4244127252121075,0.5568318488640063
ben-lamothe,6.680406309500871,0.24702580946469482,5.22393057848528,0.4578757986387378
ben-lile,7.027355754120173,0.1356502686229707,5.776397998050641,0.35176496443116106
ben-lynch,5.68352134325248,0.30571400008441346,3.916852130372611,0.5753110925909547
ben-malbon,6.9726033685002315,0.11452881466056215,5.7440607263462296,0.33924354652724364
ben-mariano,5.08568268585453,0.4556232356132602,3.4783357598736298,0.6602148968396313
ben-martineau,6.298433532042118,0.35204551682494245,4.319880593220868,0.5956509830794806
ben-matthews,7.426924408366533,0.1234869707399635,6.010623830658199,0.35446078440447754
ben-milne,6.4620319759699685,0.27562280906687986,5.014378563564363,0.48177108521741135
ben-moreau,7.535246857225569,0.10476659050397599,6.393053044945967,0.3002704286206538
ben-parr,8.269095270320422,0.12645206348581392,6.7425324175124235,0.3420485602894955
ben-roodman,8.025342832714156,0.2644872557241712,5.747973694566358,0.5143657403661323
ben-rowe3,6.290358695489117,0.3043685861718373,4.166246326049296,0.5894222693580484
ben-samples,6.238941466091381,0.18940291362977119,5.016570009071801,0.40862550032382833
ben-shaiken,5.496750983312105,0.38971535169327615,4.166525470510673,0.5716055150186737
ben-shaw,5.102681344831695,0.4085133239773746,3.981618747161439,0.5705993576099101
ben-shepherd,6.884068706033402,0.14734890011824672,5.428934444635458,0.39435415882254987
ben-shipley,5.8797689914084454,0.40483348719215523,4.198062300598145,0.6079256434099874
ben-shute,4.633679113284266,0.34342379190614275,3.8360519823724726,0.49749426569408317
ben-smawfield,4.427565897261719,0.5393971519412962,2.813689726929158,0.7344484104973603
ben-tesch,8.393597723592439,0.12085216172202194,6.672413579383304,0.35919590997877365
ben-turner5,6.5865910815670015,0.2402027857702244,5.188694421411176,0.449482819916105
ben-vankat,5.7748669417410925,0.2538047487484617,4.78396360677623,0.42821074980413
ben-w3,5.6271032899051106,0.4522452917953425,3.1939908105341943,0.7230612138319092
ben-watts,4.241468036966081,0.4545991532726652,3.2336982634504037,0.6180371593622221
ben-whyte,5.367007457225058,0.29548598007403604,4.166628973957074,0.5032721128472457
ben-xo,7.065867656141789,0.12446264554989192,5.853080598048224,0.33838766998633263
ben-zipkin,6.985021820731304,0.19792074819714076,5.636971909076121,0.4030736735331138
benboubker-mohamed,6.312315319784084,0.1713521306873637,4.941553526465314,0.4193080115257359
bendik-heiberg,3.6041816459800264,0.513820336536422,2.486611389946928,0.7002955664072653
benedicte,5.776200618098695,0.27468470375150655,4.048077877311145,0.5503082246650469
benedikt-w,3.4371109659457773,0.5823685668312177,2.404356361836147,0.7334680536075492
benjamen-hebert,5.677889906026619,0.2959752810188656,4.289652122889955,0.5175289534449757
benjamin-bittman,6.645342291841457,0.09576909597484644,5.7561801479713495,0.28509418069693315
benjamin-bloom,6.677929652434081,0.30491247136357646,5.098440386569588,0.5080222085783401
benjamin-boehlke,5.099877212750428,0.46467033389209905,3.6329271118845434,0.6481301968611669
benjamin-casablancas,5.910815271216086,0.358031459810419,4.063816620906018,0.6004467903144725
benjamin-chaminade,5.396321249496509,0.27686846713934676,3.7640011523117827,0.5586670554407981
benjamin-gilbert,7.032151679457081,0.2096250292903718,5.280075824536722,0.4617719129499316
benjamin-greenberg,5.254930339563782,0.3961300031158351,3.899597889054318,0.5883060985937792
benjamin-hagege,6.6897956401243,0.22365546539316225,5.183721852938366,0.4507080908878553
benjamin-jancewicz,5.841430704759027,0.32860541885036054,4.543419810656886,0.5171201481093428
benjamin-kabak,6.718993522255709,0.2692248411227529,5.113610876182151,0.48858962954822305
benjamin-kudria,6.346528368390215,0.30531265615421066,4.713611591317884,0.5271383702159435
benjamin-mateev,6.296969754403583,0.22746985037685968,5.1664387005300405,0.4142806725189249
benjamin-retourne,6.808546966355814,0.2568027557817652,5.029292725252977,0.4997949632657093
benjamin-roesch,5.637550284732147,0.3078284331754266,4.170767594086317,0.5370740790092613
benjamin-scurria,5.770059731044138,0.30593812018110844,4.6772079332957635,0.4769631021231083
benjamin-shapiro,5.834866962205848,0.25433205551968874,4.602501160171438,0.4639879597593639
benjamin-sherman,6.136000290627122,0.3507535225734294,4.567715322165461,0.5536229474102021
benjamin-thomas,4.599609406877496,0.3996294937665819,3.134415635463474,0.6377064385129418
benjamin-thompson0,6.21351697806989,0.2781582685277948,4.7046819401012465,0.5011374095450504
benjamin-wiederkehr,5.200096120356944,0.3337711289291896,4.261222807469083,0.4924912652160524
benji-lanyado,7.710545087438142,0.1814367140645765,5.880768946918684,0.4298134844931047
benny-schilling,4.957469044887069,0.3955727431052732,2.2947210300110457,0.7701522368337425
benny-wong,8.492986970022221,0.1160884289171723,6.7708590256365,0.35340882687812036
benoit-darcy,5.554469218271654,0.397274026704787,4.0998859510094,0.5894613020316173
benoit-pellevoizin,5.445085973696145,0.2486103404618543,4.437133899911479,0.44130653101392964
benoit-penicaut,4.0440961120405685,0.47552274923930143,2.968844382098387,0.6496712982087615
benoit-schoeffel,5.9657632915529355,0.21512474725730268,4.489490169720567,0.47449680121912524
benton-barnett,7.984602350476574,0.11133097686451815,6.330680774847696,0.3599246164168405
ber-serrano,6.05002371839602,0.22595395825028114,4.992403482145769,0.4112704767211447
berenger,4.877136248844451,0.4338280598537591,3.567757197276847,0.6201350682370467
berivan-akmanoglu,5.367578025968603,0.4271443511528009,3.6848603651116947,0.6414378933936754
bernard-van-den-eynde,5.721992243124957,0.2720469227982622,3.9923591521235795,0.5522315845599395
bernardo-santos,3.6324222438555442,0.5204480203828206,2.9502471120902567,0.6351644699929557
bernd-baltz,3.2492745058894004,0.5794796680067119,2.3243663550980274,0.7260403966584806
bernd-holzner,6.187000649470039,0.2121829949979993,5.047234393792721,0.4106785160990285
bernd-prager,4.825598448266937,0.357213950321951,3.9971363218446876,0.5041379386552576
berniejmitchell,5.901792642115543,0.25101611687801584,4.839834480296914,0.43293876217566896
bert-boerland,6.405731738004023,0.349260100581827,4.428049583789963,0.5895859477466875
bert-casaert,3.75986795256725,0.5322626455792765,2.3188928202457313,0.7458678450995541
bert-rijken,4.637645235907289,0.3610310138933128,3.5589889917756117,0.5558144452406196
bertel-torp,5.04921224728059,0.2965067935449781,3.892879795206449,0.5121507373094104
bertrand-le-marc,4.668467531887512,0.45029419440341406,3.1365916034583177,0.6680368144446703
beth-b,7.394593152167274,0.3094481693866777,5.210898021466532,0.5519524605698594
beth-carroll,5.777768931533991,0.3562483717300276,4.616246444385723,0.5187066451304606
beth-charlesworth,6.995315645214796,0.23658747405126526,5.250995469873712,0.47688652488694167
beth-ferreira,6.7853462326902525,0.23471815033050944,5.4081994281101515,0.4361687745952207
beth-k4,6.587183882924568,0.14167218274578677,5.460065891723252,0.35272715668625054
beth-lind,7.110476058229635,0.1045259295015045,5.939358137641379,0.31962316218774267
beth-still,5.026225805991703,0.29416292193523413,4.084005596458316,0.4754491436549377
bethan,5.518849073394646,0.22874301524890597,4.607387302622306,0.40954901421599194
bethany-levat,6.950842948943609,0.14848724595092758,5.942494676317374,0.3245010176148376
bethany-nowviskie,5.594193572060325,0.2351669626335965,4.435534592961032,0.4523674114053658
bethany-smith9,6.62555981410469,0.3041592670261875,4.819490307008854,0.5364499471115975
beto-bolanos,4.595439142591061,0.456836965557689,3.326094323124823,0.6404231808461798
beto-largman,6.498361124878703,0.2237849512043746,4.9590417311678365,0.46328641321059794
betsy-besenick,5.637719312366375,0.22872747165631596,4.656870365327815,0.4167016979007055
betsy-d,6.013866611631817,0.285521228718162,4.561967023392292,0.5059170416129892
betsy-soler,7.416410540569975,0.19922505810128086,5.707748293107616,0.4355665394718605
betsy-waller,5.376383383419112,0.4394745668456782,3.485103308051473,0.671421465002243
bev-jack,7.528219235086402,0.1484891336459793,6.177720803309033,0.3555668993909737
bhanu-chawla,6.391408963458898,0.1877910770911923,4.7111557388335195,0.47032115091535515
bharat-vasan,5.31397172409365,0.36295161510233237,3.020693712561012,0.6898070130280823
bhargava-chiluveru,6.282002273236864,0.15270608321955115,5.330891076098946,0.34122402978162114
bhavishya-kanjhan,6.4430924929314655,0.24256421218442792,5.200757349416926,0.43456898901765506
bia-granja,6.944307632615068,0.1751407023150204,5.498993719355422,0.405165633096028
bianca-caampued,6.72554107521717,0.23727102556935242,5.294758000901145,0.4470285791678389
bianca-ferrari,4.567519279508848,0.4561407326361483,3.190575696804519,0.6557399743393295
big-ced,6.3028690597767785,0.3377471475591281,3.903279226138845,0.6359836947055122
bijan-himself,5.3580964291792625,0.35291645929086723,4.033299846852174,0.5548028549801161
bijan-sabet,7.438258188073685,0.20536968056386745,5.757668131808361,0.43475485426371624
bill-anastas,5.273166014353456,0.47342834817023577,3.7992084099269396,0.647388758659919
bill-c3,5.925621262147083,0.3794392680095924,4.317223613044516,0.5831357044730988
bill-clerico,6.408348594433975,0.22095878827540205,5.318386986427938,0.4001981097205379
bill-dalessandro,6.239985372744766,0.25375383409551655,4.895269526773203,0.46343111406317
bill-gerros,5.812838289152467,0.3638808083365681,4.76209280914611,0.5082649978688807
bill-graney,9.390246362232485,0.15119974630945165,6.767522249541484,0.4413008521291678
bill-hardy,7.144540004178045,0.22645762743404874,5.253245118774519,0.48363571965181557
bill-johnson,8.366725734054716,0.18775626942774543,5.50951158342893,0.522294480900294
bill-keaggy,6.690015342073106,0.20109587019667105,5.259647568222268,0.4275477804850409
bill-kimball,5.703888088385488,0.2476058328107594,4.002621844146843,0.537971572497717
bill-lublin,7.83767604606842,0.17686225614373877,5.934058658415029,0.43156367199493506
bill-martin,6.442833724829584,0.13629260900313633,5.401625097299605,0.341285274907501
bill-moody,5.9245349153784606,0.26882011844946835,4.666147097987404,0.47250121819146046
bill-playford,6.892829847885818,0.10717356430783555,5.682831014488207,0.33582844259255024
bill-powell,6.434062553670904,0.2927697604733025,5.045273627583794,0.4855312837369503
bill-schmidt,5.752829241038602,0.2919986682279803,4.346655957068638,0.514524550622651
billy-gellepis,5.934370042538782,0.27158905043579246,4.8854234160544046,0.4426813928573154
billy-girlardo,6.254902473887713,0.25595845788587107,4.572806998772143,0.5107818037328509
billy-kramer,6.9391686709564695,0.18993918950439706,5.607424950959438,0.39771959560528836
billy-steffens,6.226432972485958,0.2943769064330352,4.789488022380967,0.5003945673787965
bilquar-delacase,6.384319368486326,0.25261510237001106,4.841084920657177,0.4844077740395602
bim-star,7.239202379466167,0.25194142308383277,5.224746704485828,0.5080829430311407
bin-lan,2.830052176338497,0.6505076038272037,1.9295006910545776,0.7833641087772198
birger-morgenstjerne,7.806669143548822,0.20274604858289502,5.963873210892133,0.4397984930511956
birkan-icacan,5.527777473498967,0.31787731228248167,4.400582361066336,0.49853883807638066
bitebritt,6.281492973214533,0.31244879089546185,4.461676612249285,0.5568650743413032
bitsy-hansen,7.505805731140994,0.1303407033827051,6.079934929814562,0.35657330729459646
bj-hewitt,4.981399235871599,0.390038290891517,3.938798880426845,0.552500624763993
bjorn-brauer,5.9023969946475825,0.33737166652737555,3.9246153562419885,0.606479563021302
bjorn-gustafsson,5.83030903653824,0.3915021420957386,4.107260137271737,0.6071425492779828
bjorn-koblow,4.747408171904726,0.3865625977177892,3.661971999802828,0.5664836308199238
bjorn8,5.718723053995913,0.4038216539619612,3.6313532846299323,0.659984980993386
bjrn-are-andreassen,4.14622695908423,0.49943889699388394,3.0651972304165693,0.6595384836151491
bl-reid,5.435949927047134,0.2741862748448732,4.100815163054719,0.5094733631558187
blake-benthall,7.5221451421046925,0.1223556489493823,5.9824511119780075,0.367637001896037
blake-deeter,5.984644516927039,0.33185814118005885,4.703273253713858,0.5117090059608498
blake-lown,5.792145699399519,0.31798952222647087,4.4071384390126624,0.5245585713820646
blake-munro,4.975380022078493,0.3490274791609246,3.8176325522172565,0.5452809451479341
blake-whitman,7.2189808918404985,0.23016584455297964,5.7604792412908745,0.4292635223965228
blanca-del-castillo,6.216688055089952,0.3148246405860637,4.471448039520709,0.5517408438283604
blanda-nace,5.1253749912424,0.33697473653871657,4.174122830817484,0.4993376664821776
blaster-united,7.022764947401621,0.1542138212888274,5.504764973227921,0.40115892262769504
blu-mar-ten,5.034341618846548,0.3274907542670636,3.437710030749151,0.5977568076557969
bluey-hk,7.729312007214554,0.20965761873077923,5.8631865456349725,0.4491673618936172
bo-ollinger,5.689297382427059,0.34303987129513364,4.048173316401063,0.5770681225563673
bo-yun-wang,4.350777492763017,0.4169595031370149,3.0984549308756524,0.6286738529812279
bob-aycock,6.527987953115505,0.35073039158616937,4.497128571436255,0.5912471053008805
bob-beatty6,4.934437318070224,0.5057122468944857,2.822804372040993,0.7477427545578689
bob-bichler,7.128472424308327,0.19109905656112242,5.40472074726841,0.44429528349434233
bob-boles,5.279067590860902,0.5022118138418001,2.6766827979993626,0.7775649570237666
bob-buch,7.2443722364324925,0.20410365525223065,5.773529069362506,0.414177124642553
bob-foley,6.068192917144038,0.1982152863879467,4.523495286664819,0.4715824487124085
bob-hazlett,6.866311781481457,0.2472658333904937,5.30169136664644,0.46518349884075116
bob-m7,8.104738656621851,0.1781368403488825,6.274662616344487,0.4140816453240603
bob-meijer,6.310380674827176,0.2709840078624114,4.831710293351622,0.4890486512069554
bob-schenkenberger,5.224361707636994,0.3392072294141328,4.170090126595415,0.512805261283724
bob-upham,6.615506961183036,0.3937904145271002,4.295025243880832,0.6401898374814105
bob-urban,5.777585587172845,0.21003994478437146,4.582691243641446,0.43616321240381395
bobby-freeman,6.3085280720466335,0.3240723395953828,4.685201515992407,0.5381705815579211
bobby-miller3,7.01244074790969,0.10323984477001451,5.996956326221277,0.2973762933204351
bobby-s,7.492002629099378,0.2886110101365163,4.942960838927986,0.5748689739118892
bobi-r,4.974165329640178,0.4141602544890672,3.605637999696013,0.6125465981902655
bodog-olah,5.761958847787402,0.3873401441012697,4.448152630390001,0.5585209409767758
bogdan-flutur,4.669705921592418,0.34365974192927445,3.8758833887875426,0.49548766733175403
bojidar-kostov,4.604913720567585,0.4237855755701831,3.5000792922114017,0.5978193159943387
bong,5.797592797565732,0.32468728799276025,4.058462258374734,0.5752042992333145
bongers,5.759929569248622,0.3626275345912847,4.069142663135678,0.5905864352536512
boomz,5.4021598060909755,0.34408026411404186,3.86968243000964,0.5767354624495481
boon-yap,8.809430823448624,0.21423091034959796,6.101290099951768,0.5026696131626688
boris-anthony,7.193827718716724,0.2182130236175557,5.503939131595886,0.45217926240847506
boris-kelevra,6.720080180307598,0.152013713687884,5.247219178136798,0.40656198607497224
boris-mann,7.16808769218131,0.19149085260329013,5.516268775105325,0.4334651223348964
boris-wertz,6.6298415843279965,0.22294833022877408,5.040155194028799,0.46416861791586783
borys-wrobel,6.540884358923823,0.1853243476299819,4.9215893922323355,0.4529185877734039
boss-acerian,6.3903218426620185,0.3121988559397193,4.237821340610951,0.5916481226176524
botond-boros,6.147303768853984,0.23392730503581133,4.801994730913096,0.4560610651921271
boy,6.794325652580705,0.08764235072749293,5.834933177245175,0.2878260950941622
brad-benson,7.610053607948409,0.23204435033797952,5.8758246766029805,0.45086356680032574
brad-bitzer,7.652246326514227,0.2547973055506618,5.486199423806106,0.5107340677384001
brad-blosat,5.181099672699041,0.43799730380092755,3.536705275691719,0.6509770490250091
brad-butler,4.6567755567991735,0.3637803847319489,3.7561946878499874,0.5271098342407669
brad-chmielewski,7.691041120940144,0.2666298579959153,5.811654639263081,0.4851242535349173
brad-cohen,3.919710092193443,0.5349174477180175,2.8423395890524303,0.689907056852385
brad-coy,6.935049923801087,0.22695133487458824,5.435472396682369,0.44238245132125165
brad-dyment,4.9166099482818675,0.3880101593617596,3.4186055538532036,0.6191652386926004
brad-feld,7.644822781832407,0.17497394887227044,5.964639926094401,0.41006350260029734
brad-garlinghouse,6.572638673700512,0.25143189913198555,4.97741381232461,0.48290584768801925
brad-gelfond,7.269889600973542,0.3129280264760111,5.134720000372379,0.5533742924126988
brad-haynes,6.485798176456372,0.2107121866636975,5.3347011683728045,0.4002875167021771
brad-hubbard,5.496447698963822,0.2671560305771991,4.257725126029203,0.4875110393589054
brad-hussey,4.3681057793844635,0.3943485375851681,2.6712901810462553,0.6844363259795496
brad-kalmanson,5.786079564555377,0.3364076991087521,4.1187155201016274,0.5725040654191195
brad-kay,6.537623245841454,0.31425063309961976,4.6172102721581325,0.5589424443177362
brad-kelly5,4.478233248761571,0.49814240016240424,3.092669635711269,0.6836794788107551
brad-king,6.092617391093143,0.20912031125061922,4.631140449966044,0.4629116298394754
brad-lauster,6.311010600879243,0.18059021326150243,5.252129778468601,0.37439365472211955
brad-lowrey,6.857384397135134,0.1629679507745349,5.342986949192153,0.41217291337726736
brad-luttrell,7.30734404387586,0.21296686658177877,5.471844166214629,0.46303776873605257
brad-mallow,6.90754348968655,0.1819421782807213,5.3567741614370785,0.42516021737286813
brad-meyers,5.553172997061593,0.38586731147081105,4.209928076557485,0.5687881818933282
brad-nelson,5.653697979596896,0.41956059910529214,4.188298371703889,0.6003001075291737
brad-nozella,4.590258910210114,0.36718627522426633,3.2292166559946516,0.6068687522760653
brad-renner,5.440249989229992,0.3404400952742151,4.029729117691565,0.5560838000972601
brad-smith3,6.860072830342072,0.08076569505276769,6.026777316475643,0.2593687586624872
brad-soroka,6.184279377612491,0.34447155917675404,4.387651874912398,0.5753785072867619
brad-stebbins,7.461569968310466,0.09711162960897271,6.456409755522192,0.27726754618740806
brad-thompson,8.082269495983473,0.1628540121988258,6.513328898713024,0.3745791211876708
brad-waldron,6.5768927872105545,0.21082428125351177,5.050001377108088,0.45120282569830117
bradford-chang,7.3724511372551635,0.15675473410929552,5.735188647005731,0.4048135156934895
bradley-lautenbach,7.108189594019837,0.1398221482142678,5.574064335695364,0.392527942118025
bradley-macinnes,6.048266454393714,0.3424226561056244,4.348317470372982,0.5683266184991426
bradley-portnoy,6.7853858963493305,0.25973216473101113,4.984610673293905,0.5049990373117451
brady-becker,7.321775507007746,0.08051951069872071,6.333053890972308,0.2701003406060778
brady-forrest,7.887200632813608,0.18803281451914186,6.1697934610816105,0.4137261486856623
brady-lee-hodge,5.350741491670539,0.3499486333625068,4.152562282899236,0.535472071445212
brady-rafuse,7.013869034297538,0.23553082522768812,5.155288954046911,0.4897771776276996
brady-welsh,6.011641160106654,0.25444162212708776,4.821411329787879,0.45038105928242067
bram-boterman,5.52314287397613,0.29591438595597397,4.123130056269975,0.5264854077808159
branden-flasch,7.04297554987468,0.24090828623044638,5.035953903439397,0.5095025643419044
branden-visser,3.5699626525422,0.5200927860546869,2.8376895523330297,0.645433379350916
brandi-clinch,5.878226037033584,0.35894256989949874,3.8699094185643066,0.6216999332909828
brandon-b,6.046155898075526,0.16994932243207025,4.976953986910907,0.381042872422256
brandon-bayer,6.025117209526423,0.298003083926754,4.587071792571083,0.5106479828993082
brandon-bourdganis,7.973168264792054,0.19459495648255018,5.8961302634889305,0.45639027194613996
brandon-buck,7.0337588292719575,0.19819077044477004,5.63074912239107,0.40903332462366215
brandon-chesnutt,7.14533970521187,0.24835913273901264,5.267727828814481,0.4937590610282073
brandon-daniel,6.22893836361803,0.3012573839515252,4.721836725180647,0.5134836971365664
brandon-diehl,8.065868661430642,0.25751041262059465,5.435586890062422,0.5447040361598289
brandon-eley,5.3344635965044835,0.36837797274391865,4.0361833962698155,0.5611119890037756
brandon-evans8,5.280649925528731,0.38052699620988706,3.983650811177048,0.5703242570950879
brandon-hartman,5.412116019518249,0.4296985629372907,3.9513850312504606,0.6147995825123547
brandon-martus,5.43855400834435,0.3837880836954939,3.878344396987845,0.5999134958667167
brandon-mcfarland,6.27116849626668,0.22932954648336612,5.081560620534698,0.42522190208899896
brandon-perlman,7.878352882166305,0.20132941721263858,6.1003172048090795,0.4289524286702077
brandon-schlueter,6.311068756767456,0.20394540197764338,4.983035181030968,0.4298757451696152
brandon-scott,4.924306724966243,0.38840190485690446,3.852250098551072,0.5580434139621044
brandon-sheats,6.83997387881788,0.2519707150591401,5.06145408904962,0.4957960672620076
brandon-sloan,7.340315446717892,0.2980157939359127,4.94682634442389,0.5696830768329662
brandon-titus,5.283812704128525,0.3160357183357754,4.010787497396113,0.5298523054852313
brandt-flomer,6.13212759357066,0.36830778816580706,4.279874228972791,0.5969140826208272
brandy-cole,5.540505519821634,0.3979888865836265,4.045775210721632,0.5953645153040809
branislav-rac,5.892710970798521,0.2410198982766615,4.390789196400238,0.49497496814322905
brant-kelsey,6.649599505407218,0.3035350997696036,4.818626754052527,0.5380908884688437
bre-lambert,6.254429416869198,0.36074736642412436,4.3420139690557615,0.5946235359222204
brenda-fogg,5.947276999594702,0.3320985035214191,4.388677666290294,0.5491326115991813
brendan-alberts,5.696239591440449,0.36617112147289615,4.56169013074951,0.5243628797464659
brendan-bilko,7.747721059287285,0.2301050160615706,5.632484034199077,0.488224319043409
brendan-cartledge,4.323793469067423,0.4892079831204686,3.2754289920605726,0.6413702050920443
brendan-gahan,5.404769499004098,0.4108571047694221,3.9922717604856555,0.5981419294591767
brendan-gallagher,7.388389672730462,0.32381841867927796,5.050380889163904,0.5756124693915491
brendan-germain,4.245136545789292,0.5184842379648344,2.766562404774101,0.7170963926554825
brendan-holford,5.903136099558186,0.36400942397279035,4.305742970237972,0.5738564721059662
brendan-kennedy,8.777557662413138,0.20216249826852328,5.963323341504783,0.5081458070501026
brendan-kownacki,6.4262317061348435,0.40747035073272164,4.465085876922944,0.6188721660483915
brendan-marsh,4.635712543746639,0.3879596058908665,3.5023074699598022,0.5798679754165652
brendan-mcgovern7,6.258807895427271,0.1807138296312968,5.169484483512776,0.3814933023568401
brenden-chaney,5.575587794542911,0.297480216183317,4.434947745539291,0.4862040354835318
brenden-mulligan,7.7716038336589675,0.1063942994258979,6.448849736943166,0.31962608393684117
brendon-thomas,6.255826379561233,0.266977945497596,4.98733071146282,0.4599859146721655
brent-armel,5.575216805011951,0.390368692253703,4.237240043130619,0.5700425695523432
brent-dady,6.909064082731905,0.19723952211153578,5.24629832810538,0.44855956041045675
brent-grinna,6.712488916099163,0.19331070040978718,5.174927791142947,0.43756035315633296
brent-harrison,6.805791268372806,0.22313825131471562,5.141163251614945,0.4669543477691751
brent-wood,7.321617897979916,0.17758977430281522,5.294924195123313,0.46823074932848285
brenton-fogerty,6.997973621293976,0.17831977175458458,5.516588841182617,0.4098701079257587
bret-morris,7.4688447090880565,0.1676936178420324,5.784906360424996,0.4130741366804754
bret-phillips,5.641763628793119,0.3070874910148597,4.5012759565102325,0.48941249299861894
brett-brown,6.773115486548433,0.16829239983396876,5.820696485669103,0.3337475590093527
brett-bukowski,6.451987351652005,0.18092421623177612,4.851831533714054,0.45227163672060244
brett-carter,7.313847814185608,0.19152926262575506,5.900212566876748,0.39679346348838784
brett-hammond,6.022021814978472,0.3306919137504905,4.173582823853431,0.5815063742470097
brett-harmon,7.381020971512725,0.1740918954599794,5.626354209572354,0.4291129778143962
brett-heliker,6.4728760603451,0.11398035981667978,5.50145991618296,0.31607412106794897
brett-krasnove,6.919571326633539,0.19342365276795967,5.419495779840668,0.4238934584928691
brett-mccoy,7.174034804574556,0.16339634291785204,5.686747493272846,0.39564673689732066
brett-rothenberg,7.145880349977563,0.09980748489482699,6.062791511009727,0.30177313080992274
brett-stirling-bond,3.2704888895151893,0.5110016202144453,2.204070147904606,0.7119132874988948
