userid_x,userid_y,meetup,N_previous,group,Included Rank,Weight,alter_info,CE_alter,CCE_alters,CCE_ego_alter,CCE_ego_alters,Pi_alter,Pi_alters,Pi_ego_alter,Pi_ego_alters,n_meetupers_x,ego_info,LZ_entropy,Pi,n_meetupers_y
652.0,7801.0,3,1269,helpful,25,798,3.9068905956085187,0.8695273595297226,0.08620378084350246,0.07806440671382102,0.07393848081980366,0.897153521884332,0.9930565746989238,0.9937933444792093,0.994162574719989,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,6085.0,3,287,helpful,26,1318,5.672425341971495,0.32554277130565934,0.08571311278982838,0.07286039896819811,0.0735375418632185,0.9680707225753963,0.9931012941973234,0.994258563281511,0.9941982968996759,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,1956.0,3,261,helpful,27,1317,6.247927513443585,1.2240816878521763,0.08524126379269442,0.07284597741404092,0.0731506280782905,0.8431214683199385,0.9931442623734458,0.9942598459291164,0.994232742559444,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,55732.0,3,252,helpful,28,1302,6.832890014164741,1.6789121115265968,0.08479853342769518,0.07283100793943567,0.07278641615071531,0.7654431122930295,0.9931845465559207,0.9942611772694395,0.9942651428936143,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,11788.0,3,243,helpful,29,1160,3.0,0.5334793560152657,0.08442132390341449,0.07319504736873693,0.07247527936053273,0.9428674480699182,0.9932188441790513,0.9942287894033973,0.9942928029662671,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,57545.0,3,237,helpful,30,1140,6.442943495848728,1.9596878032751062,0.08406626909170797,0.07322221797320676,0.07218171160469089,0.7125775137109809,0.993251106484399,0.9942263711455591,0.9943188853118254,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,2001.0,2,1545,helpful,31,1318,6.539158811108031,0.6761005079997331,0.08460098059667405,0.07896523964593145,0.07259058710945443,0.9241597429458758,0.9932025118173065,0.9937123409410115,0.9942825541150833,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,36378.0,2,730,helpful,32,1160,8.20945336562895,2.708618646942475,0.08455518930864636,0.07573406078086722,0.07254305646598484,0.5493810885897955,0.9932066751377263,0.9940022495189103,0.9942867790489869,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,115.0,2,469,helpful,33,1162,6.523561956057013,0.8872797407165,0.084365128568809,0.07444306960442441,0.07238106812596569,0.8945852857432859,0.993223951759908,0.9941175775200984,0.9943011749434684,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,572.0,2,459,helpful,34,1209,4.643856189774724,0.6929235018942052,0.0841727226640973,0.07428723709353584,0.0722169328025625,0.9218836735190606,0.9932414356375374,0.9941314788080452,0.99431575685965,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,5767.0,2,388,helpful,35,1317,6.285402218862249,1.5009643072739778,0.08393139476600403,0.07364025554104132,0.07201293828220606,0.7969682390792507,0.9932633566083351,0.9941891481923992,0.9943338731813712,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,18856.0,2,299,helpful,36,727,3.169925001442312,2.324542706427647,0.08377385281248419,0.07491224305490463,0.0718809219414325,0.6375783812247916,0.9932776618270528,0.99407569848823,0.9943455932986519,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,4846.0,2,270,helpful,37,1317,5.357552004618084,0.7202255946414754,0.08348198796091005,0.07287899477551314,0.07163660783210801,0.9181597154317934,0.993304153305656,0.994256909322813,0.9943672747088093,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,1897.0,2,245,helpful,38,865,5.906890595608519,0.9009653526651934,0.08328800761517219,0.07418784191006624,0.07147432394345056,0.8925953342743828,0.9933217525391549,0.9941403432888244,0.9943816704960899,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,2133.0,2,181,helpful,39,407,6.149747119504682,1.8496833645655508,0.08318692468577592,0.07594417943088969,0.07139011297979311,0.7337607949358362,0.9933309210587379,0.9939834516089945,0.9943891387650919,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,17253.0,2,151,helpful,40,1021,5.20945336562895,1.732570010878229,0.08292529560529674,0.07314479332444555,0.07117240837061607,0.7556420556565375,0.9933546438753237,0.9942332618054188,0.9944084400208216,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
652.0,14852.0,2,150,helpful,41,928,3.584962500721156,0.3281695203282492,0.0826941123547184,0.07349685041684936,0.0709798294304886,0.9677695765353527,0.993375596789034,0.9942019207713804,0.9944255065470378,41,3.9068905956085187,0.07837040837022334,0.9937658439763987,41
654.0,6589.0,19,1797,helpful,1,140,2.0,1.7518857870756623,1.7518857870756623,1.3499081774655854,1.3499081774655854,0.8523489879187861,0.8523489879187861,0.8904849021811895,0.8904849021811895,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,8400.0,9,461,helpful,2,70,0.0,2.8335971205084034,1.6857990196431183,1.5401565460763307,1.339817162720465,0.7415709753904607,0.8587396676337407,0.8726583481585256,0.891418808018594,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,215.0,7,834,helpful,3,147,5.357552004618084,1.479079197299776,1.548087770284646,1.2402539310738008,1.2741350036898194,0.8784261114376906,0.8719063328683607,0.900568107892568,0.8974680278083876,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,7607.0,6,743,helpful,4,140,0.0,1.5450763307205064,1.52532677294439,1.295903550683481,1.2695687356961642,0.8721919504539432,0.8740625971298128,0.8954688944050091,0.897886649634454,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,26180.0,5,660,helpful,5,89,2.321928094887362,2.0370133022270864,1.5130073352085003,1.4493062277433106,1.2657581112137164,0.8242596288370849,0.8752272838122034,0.8812225121916017,0.8982358030031716,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,2959.0,4,2090,helpful,6,160,6.459431618637297,4.730571061803915,1.5483595722781955,1.6259935997077941,1.2969298685185044,0.5200218321486196,0.8718805491036377,0.8644828999771624,0.8953745010023513,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,26184.0,4,1696,helpful,7,140,1.0,1.7379759250623754,1.5616773908560047,1.3452060235473213,1.3091621039915082,0.853697915711147,0.8706161935693062,0.8909202274619368,0.8942484967361618,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,7700.0,3,2099,helpful,8,102,6.357552004618084,3.167998489585852,1.5753827414144146,1.615876667781027,1.3207833876431911,0.7050726841880054,0.8693130127957351,0.8654506458611926,0.8931770785274007,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,11525.0,3,472,helpful,9,75,1.0,1.9565054967258815,1.56504663517602,1.4420640380089056,1.315405463328591,0.8322744696382214,0.8702960180912748,0.8819012097598833,0.8936730932638293,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,11592.0,2,865,helpful,10,163,5.491853096329675,1.8706956508229446,1.554009135015703,1.4361443694928768,1.3110911510025536,0.8407452317269901,0.8713444342091774,0.8824555245417228,0.8940707605660522,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,7566.0,2,677,helpful,11,140,0.0,1.5236792166727933,1.5435405226405625,1.2920440812743976,1.3056543248462553,0.8742184557461364,0.8723375744169802,0.8958237478315552,0.8945715784305127,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,753.0,2,340,helpful,12,93,5.643856189774724,2.9469501634867843,1.5333803703355793,1.530129673113661,1.2995094603256996,0.7293165126452127,0.8733002945279584,0.8736080715047239,0.8951371928010139,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
654.0,13652.0,2,285,helpful,13,163,4.584962500721156,1.3203182368402309,1.5157482108896556,1.2696444802391813,1.288396133418141,0.8932199937242009,0.8749683058623678,0.8978797076595151,0.8961589888040176,13,7.78135971352466,1.5504707895059155,0.8716802464318238,13
659.0,1523.0,35,1085,helpful,1,390,8.400879436282183,7.9666315227226745,7.9666315227226745,3.9304209926453297,3.9304209926453297,0.15712036398709112,0.15712036398709112,0.6553260663043822,0.6553260663043822,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,678.0,23,1548,helpful,2,500,8.475733430966399,7.913153988795667,7.138437096100993,3.975527776436341,3.893319614724216,0.16556960385085517,0.2781347079285259,0.6506369172708367,0.6591721060806659,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,635.0,16,359,helpful,3,232,5.832890014164741,7.5623521726891845,6.444513020007741,3.9775372669138913,3.8536613388491507,0.21848079137380058,0.3689661881607649,0.6504276786210358,0.6632723555713166,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1537.0,13,263,helpful,4,313,6.584962500721156,6.820900960611651,5.843793491481954,3.9452311472146144,3.794704688103416,0.32058840165473745,0.44261920408875693,0.6537880570760096,0.6693471933147348,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,11886.0,12,185,helpful,5,225,6.285402218862249,6.693144759663248,5.695607317439815,3.9740470079871857,3.7612010720434723,0.33722676174430943,0.4602058662953511,0.6507910841078816,0.6727883914112683,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1515.0,11,1053,helpful,6,307,8.252665432450248,8.223326214568646,5.62488173539632,3.9683741143017524,3.7371318248505427,0.11456638435681848,0.4685251856571325,0.6513815591934444,0.6752556699450578,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,9792.0,11,267,helpful,7,557,7.159871336778389,6.356538286347678,5.43873235685219,3.8934251274669696,3.6715993869261245,0.38000829856371293,0.4902002540891143,0.6591611822331002,0.6819524950858975,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,16091.0,11,241,helpful,8,152,7.149747119504682,7.243708633863522,5.388954270456777,3.9869641466848584,3.653140180252,0.2636721068508356,0.49594340991812413,0.6494457163609269,0.6838333909685507,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1525.0,11,178,helpful,9,48,6.768184324776926,7.257993622297474,5.337590226514215,4.012854481164493,3.6403281495749202,0.2616931356173292,0.5018466563371156,0.6467455395560654,0.6851374578353814,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1499.0,10,855,helpful,10,361,8.257387842692651,7.713588789577476,5.346206800439817,3.9579584847106153,3.6252338709567145,0.19614742109282526,0.500857968704507,0.6524650920720125,0.6866723390340188,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1143.0,10,668,helpful,11,285,8.413627929024173,8.14281274981276,5.32494017441724,3.96636922373176,3.6081050189896553,0.1283251771501339,0.5032969843628496,0.6515901873369565,0.6884121658183721,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1948.0,6,224,helpful,12,66,6.894817763307944,7.475599317337485,5.245562735293119,4.015316203686629,3.59972157015778,0.23101582173296364,0.5123660404129187,0.6464885489832806,0.6892629443756964,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1562.0,6,196,helpful,13,415,6.507794640198696,6.15981921134127,5.05666534458665,3.927032791127381,3.563866827683187,0.40436934466795327,0.5337333427251185,0.6556777049864354,0.6928960185314303,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,5727.0,5,1094,helpful,14,205,6.6865005271832185,7.77138333865996,4.737474445148793,3.978211484304276,3.544164023751101,0.18743297741122913,0.5691774209903334,0.6503574691013041,0.694888609225465,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,9101.0,5,331,helpful,15,87,7.794415866350106,8.03402356229212,4.7194120862692515,4.00550955823071,3.535901019216109,0.14629221065295958,0.5711590345958909,0.6475120513064991,0.6957234546000335,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1582.0,5,242,helpful,16,256,6.554588851677638,6.815415081260921,4.684029548958162,3.9520218388935677,3.5161377485384864,0.3213077502106637,0.5750335038972858,0.6530823311081074,0.697718274494217,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,11923.0,5,177,helpful,17,366,6.820178962415188,6.078283587276858,4.616001626881781,3.9336560576938377,3.4899485928290335,0.41433897877272546,0.5824555960229018,0.6549902441095661,0.7003574718826769,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,6241.0,4,749,helpful,18,200,6.321928094887363,7.941594458520148,4.610394072201203,3.9856443491668325,3.4837903956486462,0.1610911074548782,0.5830658167276588,0.6495832330008703,0.7009773618089852,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,27.0,4,680,helpful,19,219,8.266786540694902,8.283391900597382,4.611297305380255,3.9864923069163756,3.4775478936799833,0.10399114801463302,0.5829675420724024,0.6494948812604504,0.7016054663878993,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,6759.0,4,383,helpful,20,113,6.714245517666122,8.041222681317764,4.599997852640625,4.005546780562665,3.4725434757480054,0.14512270610783704,0.5841965098926184,0.6475081677827845,0.7021088007000964,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,8304.0,4,381,helpful,21,31,7.22881869049588,8.397695472824616,4.573540280612683,4.024834181689953,3.467140411508932,0.08292663646738621,0.5870703179076081,0.645494513714078,0.7026520328386955,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,5679.0,3,742,helpful,22,236,7.86418614465428,6.850522850121001,4.403774412188392,3.908051326538213,3.4099256736694263,0.31669635539219626,0.6053842914763888,0.6576461481881293,0.7083919264780181,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,4657.0,3,382,helpful,23,26,7.679480099505446,8.440768762359452,4.402551604005379,4.023995759739031,3.4088536556727056,0.07457663905076248,0.6055154215000645,0.645582102683884,0.708499254376674,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,712.0,3,280,helpful,24,128,7.303780748177103,7.655378625822616,4.3911295494531775,3.9986492764622845,3.401616771473313,0.20482047185004904,0.6067397483627651,0.6482276364015284,0.7092235833194903,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,3899.0,3,169,helpful,25,144,5.906890595608519,6.647496499654657,4.378856723479824,3.997172584235081,3.3937691875794793,0.3431157083247594,0.6080541877674878,0.6483816236490351,0.710008621434452,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1548.0,2,831,helpful,26,206,7.22881869049588,8.630203305177002,4.385760530951777,3.9932553210424313,3.391197504206937,0.032747549670741886,0.6073149166346881,0.6487900341787717,0.7102657875397232,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1503.0,2,456,helpful,27,182,7.044394119358453,8.037474483494814,4.372207259437519,3.9889471285089884,3.382706843479363,0.1457319261554081,0.6087658886934674,0.6492390755849552,0.7111145171046925,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,417.0,2,454,helpful,28,157,7.22881869049588,8.073062640814861,4.359201929804827,3.9933946715542388,3.3750445075171878,0.13991869601457368,0.610156917943384,0.6487755075010714,0.7118800133211723,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,105.0,2,260,helpful,29,32,6.930737337562887,7.883468604286268,4.352385225007701,4.028212038608255,3.373647456473946,0.17020935757148062,0.6108855209511878,0.6451415817207988,0.7120195396331543,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,6301.0,2,253,helpful,30,12,6.870364719583405,7.911414113665905,4.344820973324769,4.032918556156381,3.3731197545444376,0.16584250705255008,0.6116936226531505,0.6446496891508263,0.7120722387327157,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,2397.0,2,251,helpful,31,43,6.807354922057604,7.721513590081467,4.340258324036349,4.021000399050942,3.3701295018609874,0.19495874620546788,0.6121808533911295,0.6458949832726616,0.7123708242865565,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,17706.0,2,240,helpful,32,29,6.700439718141092,7.791867785442464,4.337480579571535,4.029636092041643,3.3688420682052653,0.18431815008137473,0.612477404437745,0.644992766341531,0.7124993590390971,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,52025.0,2,209,helpful,33,19,6.930737337562887,7.605946511921923,4.33134638855028,4.026673483143519,3.365762493312258,0.21210872199077885,0.6131320864841665,0.6453023463188806,0.7128067703986128,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,11559.0,2,182,helpful,34,237,6.727920454563199,6.740645038228843,4.31277761665463,3.9668170950751938,3.353482526170273,0.33106799278910326,0.615112176480015,0.6515435845131528,0.7140319285201565,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
659.0,1551.0,2,161,helpful,35,134,6.768184324776926,6.4603128174740645,4.299376425397453,3.9975729796895823,3.3471403699973266,0.36697301345068933,0.6165396388946235,0.6483398725583903,0.7146642642983246,35,8.710806433699352,4.037624492397616,0.6441576980276869,35
662.0,625.0,38,804,helpful,1,396,7.118941072723508,4.629100098821914,4.629100098821914,2.3320416377466615,2.3320416377466615,0.4642990521624501,0.4642990521624501,0.7706663773604919,0.7706663773604919,1,6.794415866350106,2.353906242771806,0.7680999799502292,1
663.0,1900.0,4,441,helpful,1,93,6.491853096329675,2.3472873840799773,2.3472873840799773,1.477784503515442,1.477784503515442,0.7403439127759066,0.7403439127759066,0.8512850439244466,0.8512850439244466,1,5.882643049361842,1.8032899312244426,0.8114073901831677,1
666.0,16156.0,17,219,helpful,1,78,6.108524456778169,7.304029041635309,7.304029041635309,3.4244244283638796,3.4244244283638796,0.17983642277545722,0.17983642277545722,0.6870244270511732,0.6870244270511732,1,8.08214904135387,3.460269962171386,0.6831273611286288,1
668.0,7227.0,32,484,helpful,1,529,5.523561956057013,2.807460550881506,2.807460550881506,2.2026416081314966,2.2026416081314966,0.746471980455351,0.746471980455351,0.8090605117864822,0.8090605117864822,1,7.857980995127572,2.3222864400996523,0.7969497472250453,1
676.0,11016.0,23,630,helpful,1,64,8.487840033823051,8.738914010085168,8.738914010085168,5.2321676948222136,5.2321676948222136,0.01741052804403244,0.01741052804403244,0.5170486559380624,0.5170486559380624,4,8.768184324776927,5.309323785299806,0.5083186991307324,4
676.0,3245.0,4,674,helpful,2,102,7.60733031374961,8.210244144092846,7.7688810398191,5.232234046387497,5.164845025037148,0.12543335232324854,0.19479984346364962,0.517041169812843,0.5246256091664853,4,8.768184324776927,5.309323785299806,0.5083186991307324,4
676.0,10413.0,4,493,helpful,3,15,6.658211482751795,8.752798510313594,7.719320076656059,5.280821805389546,5.152704971331415,0.012278105428621195,0.2021411606201631,0.5115494078735641,0.5259879707397369,4,8.768184324776927,5.309323785299806,0.5083186991307324,4
676.0,10608.0,2,250,helpful,4,116,6.523561956057013,6.717954043450449,6.9179956857345175,5.173492054892609,5.063072424594833,0.33893393860342963,0.313010122487733,0.5236545005444656,0.5360095052127858,4,8.768184324776927,5.309323785299806,0.5083186991307324,4
677.0,294.0,27,408,helpful,1,221,6.768184324776926,4.964080569047032,4.964080569047032,2.9449837946379085,2.9449837946379085,0.5012704985748251,0.5012704985748251,0.7345255669659492,0.7345255669659492,4,7.954196310386875,3.1396794903762815,0.7136818344881678,4
677.0,16268.0,3,172,helpful,2,80,6.357552004618084,6.710160653355825,4.702122219087095,3.0833286164355065,2.907133192901402,0.25974799215110894,0.5338132228936266,0.7197491975316083,0.7385387777149053,4,7.954196310386875,3.1396794903762815,0.7136818344881678,4
677.0,16264.0,2,256,helpful,3,73,1.0,6.384362642667687,4.607208687630279,3.0954917764432164,2.883186277535367,0.3089962975173134,0.5454199248771812,0.7184419595389089,0.7410712552356454,4,7.954196310386875,3.1396794903762815,0.7136818344881678,4
677.0,36068.0,2,253,helpful,4,62,6.894817763307944,7.1451558056521005,4.573863484682144,3.1015536512023907,2.8638188286812616,0.18905897788923984,0.5494750369197402,0.7177899685598185,0.7431157181084512,4,7.954196310386875,3.1396794903762815,0.7136818344881678,4
678.0,1515.0,19,1053,helpful,1,327,8.252665432450248,8.17086339221549,8.17086339221549,3.889096020645064,3.889096020645064,0.08505470423745731,0.08505470423745731,0.6510736743761528,0.6510736743761528,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,1143.0,15,725,helpful,2,190,8.413627929024173,8.368960298993429,7.812041773173957,3.8860454497667285,3.8404612185563898,0.04156802842966039,0.14978593430268297,0.6513991516754639,0.6562541691185889,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,11923.0,10,177,helpful,3,228,6.820178962415188,6.469707258312441,7.221860827923156,3.8568842300104533,3.7742369157258633,0.34616061413211524,0.24170973242762447,0.6545068552521445,0.6632790364800394,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,1499.0,9,858,helpful,4,270,8.257387842692651,8.09554802517314,7.190084533532773,3.8851751324758803,3.7516938261644253,0.09961410223368031,0.24635511499738155,0.651491996057822,0.6656626706275695,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,444.0,7,462,helpful,5,166,7.599912842187128,7.924810994501373,6.8838511613686135,3.8861697780708875,3.717244999817098,0.13052065121747722,0.28996650142233354,0.6513858880073398,0.6692976767172432,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,9101.0,7,331,helpful,6,150,7.794415866350106,7.634694961894508,6.651246915128364,3.887757444608721,3.687636603882937,0.1787505054109026,0.3218772507311721,0.6512165011115267,0.6724146896526946,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,11886.0,6,185,helpful,7,107,6.285402218862249,7.017263205127773,6.5708444413562574,3.9050799777950207,3.6669867337903987,0.2712106431156445,0.3326953970804326,0.6493671095606175,0.6745846438536561,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,11559.0,6,182,helpful,8,199,6.727920454563199,6.645124266296457,6.455356058268602,3.8667222144870825,3.6303738667374614,0.32270470584809924,0.348058864458066,0.6534591561552852,0.678424066453186,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,712.0,5,280,helpful,9,124,7.303780748177103,7.515843359694812,6.40362577157553,3.8986412661198893,3.610939460935743,0.19743422398786115,0.3548763600878152,0.6500547910222173,0.6804579251862568,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,4678.0,4,483,helpful,10,100,7.03342300153745,8.362331713965318,6.362324716442089,3.912277441786467,3.598127815286638,0.04323586361486696,0.3602918686249354,0.648598011066199,0.6817971279299344,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,417.0,4,454,helpful,11,76,7.22881869049588,8.36935371494495,6.341266856682177,3.9230845682009634,3.5881255286575673,0.04146824599021803,0.3630437994938243,0.6474424432853326,0.6828418026547222,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,4657.0,4,382,helpful,12,25,7.679480099505446,8.415182381099385,6.323258362469387,3.9350810781138246,3.5823215364807126,0.0290487441810263,0.3653923422253395,0.6461586407766636,0.6834476446560783,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,9792.0,4,267,helpful,13,178,7.159871336778389,7.20830049983094,6.229764397067904,3.873386638908835,3.5553900419698143,0.2436951392039385,0.3775142735637721,0.6527490027361883,0.6862555126715802,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,9012.0,3,269,helpful,14,9,6.491853096329675,8.025045007117,6.213960791277323,3.9448112952112417,3.551922220549974,0.11267798738091564,0.37955176185342115,0.6451165464054102,0.6866166672803807,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,6759.0,2,384,helpful,15,93,6.714245517666122,8.047109428386818,6.194991081945455,3.913506196946704,3.541348578503878,0.10864057047146412,0.38199312407348107,0.6484666701247136,0.6877172922406255,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,4633.0,2,352,helpful,16,17,7.515699838284043,8.362690977509297,6.181710611565352,3.9413460542234207,3.537338295587545,0.04314609813112046,0.3836995090774005,0.6454877535718125,0.6881345067947218,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,1537.0,2,263,helpful,17,55,6.584962500721156,7.754840636911855,6.140379980881082,3.926309113598688,3.5274876807592084,0.15928830904620528,0.3889954931693535,0.6470974790851592,0.6891588107017065,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,4631.0,2,227,helpful,18,162,6.727920454563199,7.031241019760198,6.098808301614654,3.889609692791161,3.509435044222244,0.26922468646665676,0.3943004933954265,0.6510188616297236,0.6910340867178644,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,52025.0,2,209,helpful,19,5,6.930737337562887,7.682671883099202,6.092324579442627,3.947141653052563,3.50808821005947,0.17105393762427346,0.3951259341196438,0.6448668590486856,0.6911738947006594,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,1525.0,2,178,helpful,20,32,6.768184324776926,7.325088928579166,6.079007188581787,3.934679246656169,3.502911663971304,0.2264420546803908,0.39681972797981907,0.646201660668443,0.6917111179163408,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
678.0,44697.0,2,174,helpful,21,6,4.169925001442312,7.409609775777748,6.0775073474260966,3.9495312378677485,3.502246574667826,0.21372492737123722,0.39701034995148227,0.6446107820788217,0.6917801263641269,21,8.475733430966399,3.9519143934846745,0.644355349998292,21
679.0,625.0,32,802,helpful,1,340,7.118941072723508,4.203504387144901,4.203504387144901,1.9453954267551865,1.9453954267551865,0.6302406872290829,0.6302406872290829,0.8485914281841093,0.8485914281841093,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,2005.0,27,1252,helpful,2,478,5.882643049361842,2.3994787175082126,2.2597186132337503,1.9219566067179519,1.8804607253016545,0.807568392751554,0.8203583773999844,0.8506663985361844,0.8543293109761286,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,14196.0,25,460,helpful,3,485,4.459431618637297,2.0447217782113536,2.1660713482852105,1.8723515565146822,1.8350221578124988,0.8397509635921162,0.8288479378456325,0.8550435304884886,0.8583245850543002,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,1075.0,23,1406,helpful,4,564,8.758223214726724,7.74247098621007,2.172985418220862,1.9782156619106253,1.8356867197360758,0.20258270478607526,0.8282233785285834,0.8456787387410405,0.8582662709641176,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,17047.0,15,246,helpful,5,125,4.392317422778761,5.038723089278671,2.1577216214513038,1.9756715243542506,1.8276436375748077,0.5403964115851919,0.829601705098776,0.8459048223139851,0.8589717987163861,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,48315.0,11,292,helpful,6,482,2.0,1.8858507236606457,2.0947408974499746,1.8581275545657159,1.789138559761407,0.8538542953783126,0.835270356018222,0.856295054925765,0.8623421956159077,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,15077.0,10,227,helpful,7,477,1.0,1.8898204244476675,2.0590314024396577,1.8750706451396253,1.7664255170408327,0.8535043021643909,0.8384710858053842,0.8548041034235149,0.8643246673654575,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,6742.0,8,635,helpful,8,477,4.392317422778761,2.7484164832438167,2.053414531367742,1.93405162968017,1.7564957274183377,0.775023642823836,0.8389736552161791,0.8495961988894255,0.8651900530616233,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,147.0,4,875,helpful,9,304,7.2384047393250786,4.37473528948678,2.0745276182234544,1.9869159669562426,1.7619169400496562,0.6122383838732816,0.8370833139246929,0.8449052108457756,0.8647176916922464,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
679.0,1894.0,4,426,helpful,10,490,6.507794640198696,4.018686571903815,2.054243879210747,1.9324521374269448,1.7475506717880072,0.6494388481033773,0.8388994645059783,0.849737792019261,0.8659689285909805,13,8.800899899920305,1.9981576761480373,0.8439048633190173,13
