Included,userid,userid_y,category,USLR,SLR
5,35.0,29.0,H-MFN,0.04119850187265917,0.08855911919578746
6,35.0,54.0,H-MFN,0.026217228464419477,0.030636668262326472
7,35.0,42.0,H-MFN,0.04119850187265917,0.023456199138343705
8,35.0,14.0,H-MFN,0.028089887640449437,0.03207276208712303
9,35.0,74.0,H-MFN,0.026217228464419477,0.013403542364767831
10,35.0,974.0,H-MFN,0.0299625468164794,0.02537099090473911
1,36.0,2287.0,H-MFN,0.0931899641577061,0.0657769304099142
2,36.0,1890.0,H-MFN,0.08602150537634409,0.06053384175405148
3,36.0,1179.0,H-MFN,0.021505376344086023,0.01811248808388942
4,36.0,2360.0,H-MFN,0.012544802867383513,0.004289799809342231
5,36.0,2348.0,H-MFN,0.0017921146953405018,0.07102001906577693
6,36.0,2194.0,H-MFN,0.016129032258064516,0.019065776930409915
7,36.0,2371.0,H-MFN,0.007168458781362007,0.0219256434699714
8,36.0,18.0,H-MFN,0.007168458781362007,0.010486177311725452
9,36.0,83.0,H-MFN,0.008960573476702509,0.004289799809342231
10,36.0,4662.0,H-MFN,0.007168458781362007,0.004766444232602479
1,37.0,2055.0,H-MFN,0.016270337922403004,0.02619047619047619
2,37.0,1148.0,H-MFN,0.03754693366708386,0.023809523809523808
3,37.0,1165.0,H-MFN,0.01376720901126408,0.008571428571428572
4,37.0,1179.0,H-MFN,0.04005006257822278,0.021904761904761906
5,37.0,1149.0,H-MFN,0.023779724655819776,0.012380952380952381
6,37.0,1160.0,H-MFN,0.025031289111389236,0.016666666666666666
7,37.0,18.0,H-MFN,0.010012515644555695,0.015238095238095238
8,37.0,27.0,H-MFN,0.04130162703379224,0.025714285714285714
9,37.0,112.0,H-MFN,0.017521902377972465,0.011904761904761904
10,37.0,105.0,H-MFN,0.01376720901126408,0.009523809523809525
1,41.0,1087.0,H-MFN,0.13076923076923078,0.38267148014440433
2,41.0,30.0,H-MFN,0.15384615384615385,0.4187725631768953
3,41.0,86.0,H-MFN,0.06153846153846154,0.3267148014440433
4,41.0,3384.0,H-MFN,0.06923076923076923,0.34115523465703973
5,41.0,66.0,H-MFN,0.06923076923076923,0.37184115523465705
6,41.0,12.0,H-MFN,0.08461538461538462,0.37184115523465705
7,41.0,900.0,H-MFN,0.023076923076923078,0.3140794223826715
8,41.0,2.0,H-MFN,0.09230769230769231,0.3628158844765343
9,41.0,25.0,H-MFN,0.038461538461538464,0.3267148014440433
10,41.0,947.0,H-MFN,0.007692307692307693,0.30685920577617326
1,42.0,7.0,H-MFN,0.18359375,0.4
2,42.0,11.0,H-MFN,0.1171875,0.29193548387096774
3,42.0,124.0,H-MFN,0.09375,0.3209677419354839
4,42.0,30.0,H-MFN,0.15234375,0.21451612903225806
5,42.0,0.0,H-MFN,0.125,0.12096774193548387
6,42.0,23.0,H-MFN,0.12109375,0.2709677419354839
7,42.0,35.0,H-MFN,0.0859375,0.07903225806451612
8,42.0,5.0,H-MFN,0.0390625,0.09193548387096774
9,42.0,74.0,H-MFN,0.078125,0.08064516129032258
10,42.0,1.0,H-MFN,0.078125,0.3580645161290323
1,45.0,30.0,H-MFN,0.1375770020533881,0.13262342691190707
2,45.0,167.0,H-MFN,0.004106776180698152,0.09051306873184899
3,45.0,1087.0,H-MFN,0.022587268993839837,0.09777347531461762
4,45.0,21.0,H-MFN,0.018480492813141684,0.09922555663117134
5,45.0,39235.0,H-MFN,0.004106776180698152,0.08760890609874153
6,45.0,900.0,H-MFN,0.024640657084188913,0.10648596321393998
7,45.0,1944.0,H-MFN,0.018480492813141684,0.09535333978702808
8,45.0,13.0,H-MFN,0.022587268993839837,0.06292352371732816
9,45.0,12.0,H-MFN,0.06776180698151951,0.12536302032913843
10,45.0,3384.0,H-MFN,0.018480492813141684,0.09825750242013553
1,47.0,1720.0,H-MFN,0.02112676056338028,0.18770226537216828
2,47.0,65.0,H-MFN,0.03755868544600939,0.05954692556634304
3,47.0,76.0,H-MFN,0.03286384976525822,0.02977346278317152
4,47.0,13640.0,H-MFN,0.004694835680751174,0.004530744336569579
5,47.0,2050.0,H-MFN,0.002347417840375587,0.005177993527508091
6,47.0,1309.0,H-MFN,0.011737089201877934,0.037540453074433655
7,47.0,916.0,H-MFN,0.014084507042253521,0.005825242718446602
8,47.0,987.0,H-MFN,0.007042253521126761,0.036245954692556634
9,47.0,105.0,H-MFN,0.018779342723004695,0.008414239482200648
10,47.0,1717.0,H-MFN,0.03051643192488263,0.013592233009708738
1,49.0,27.0,H-MFN,0.11774193548387096,0.07628437986507525
2,49.0,189.0,H-MFN,0.12903225806451613,0.12817851582771148
3,49.0,112.0,H-MFN,0.06451612903225806,0.043072132848988066
4,49.0,17.0,H-MFN,0.11290322580645161,0.13284898806434872
5,49.0,1179.0,H-MFN,0.07903225806451612,0.06175402179553711
6,49.0,1180.0,H-MFN,0.07741935483870968,0.06279190451478983
7,49.0,1140.0,H-MFN,0.07580645161290323,0.08251167618059159
8,49.0,1160.0,H-MFN,0.04838709677419355,0.07161390762843799
9,49.0,1148.0,H-MFN,0.05161290322580645,0.03632589517384536
10,49.0,18.0,H-MFN,0.020967741935483872,0.017125064867669952
1,52.0,1708.0,H-MFN,0.208955223880597,0.19866666666666666
2,52.0,969.0,H-MFN,0.12437810945273632,0.28933333333333333
3,52.0,1714.0,H-MFN,0.08955223880597014,0.248
4,52.0,882.0,H-MFN,0.029850746268656716,0.228
5,52.0,947.0,H-MFN,0.004975124378109453,0.20933333333333334
6,52.0,900.0,H-MFN,0.01990049751243781,0.21733333333333332
7,52.0,958.0,H-MFN,0.024875621890547265,0.224
8,52.0,1309.0,H-MFN,0.01990049751243781,0.11066666666666666
9,52.0,2988.0,H-MFN,0.03482587064676617,0.148
10,52.0,41.0,H-MFN,0.05970149253731343,0.24666666666666667
1,67.0,985.0,H-MFN,0.18202764976958524,0.05537280701754386
2,67.0,92.0,H-MFN,0.08294930875576037,0.04824561403508772
3,67.0,52.0,H-MFN,0.06682027649769585,0.03070175438596491
4,67.0,51.0,H-MFN,0.07373271889400922,0.03837719298245614
5,67.0,916.0,H-MFN,0.03456221198156682,0.01699561403508772
6,67.0,1003.0,H-MFN,0.013824884792626729,0.012609649122807017
7,67.0,13.0,H-MFN,0.06221198156682028,0.041666666666666664
8,67.0,1310.0,H-MFN,0.029953917050691243,0.013157894736842105
9,67.0,86.0,H-MFN,0.03917050691244239,0.01699561403508772
10,67.0,41.0,H-MFN,0.029953917050691243,0.01918859649122807
1,68.0,836.0,H-MFN,0.14634146341463414,0.739247311827957
2,68.0,75.0,H-MFN,0.24390243902439024,0.7688172043010753
3,68.0,1350.0,H-MFN,0.0975609756097561,0.4327956989247312
4,68.0,703.0,H-MFN,0.17073170731707318,0.7043010752688172
5,68.0,115.0,H-MFN,0.24390243902439024,0.553763440860215
6,68.0,2772.0,H-MFN,0.04878048780487805,0.6290322580645161
7,68.0,1140.0,H-MFN,0.14634146341463414,0.6075268817204301
8,68.0,1095.0,H-MFN,0.04878048780487805,0.3279569892473118
9,68.0,1156.0,H-MFN,0.0975609756097561,0.7526881720430108
10,68.0,1253.0,H-MFN,0.14634146341463414,0.13978494623655913
1,69.0,824.0,H-MFN,0.383879781420765,0.2972465581977472
2,69.0,4984.0,H-MFN,0.05327868852459016,0.1095118898623279
3,69.0,362.0,H-MFN,0.023224043715846996,0.12390488110137672
4,69.0,354.0,H-MFN,0.004098360655737705,0.09574468085106383
5,69.0,4639.0,H-MFN,0.02185792349726776,0.11764705882352941
6,69.0,17208.0,H-MFN,0.001366120218579235,0.09386733416770963
7,69.0,6194.0,H-MFN,0.001366120218579235,0.06320400500625782
8,69.0,2061.0,H-MFN,0.009562841530054645,0.10575719649561953
9,69.0,1094.0,H-MFN,0.004098360655737705,0.02252816020025031
10,69.0,557.0,H-MFN,0.01092896174863388,0.10387984981226533
1,75.0,836.0,H-MFN,0.12121212121212122,0.6194895591647331
2,75.0,703.0,H-MFN,0.10606060606060606,0.5986078886310905
3,75.0,115.0,H-MFN,0.15151515151515152,0.419953596287703
4,75.0,68.0,H-MFN,0.15151515151515152,0.6635730858468677
5,75.0,1350.0,H-MFN,0.10606060606060606,0.3851508120649652
6,75.0,1315.0,H-MFN,0.10606060606060606,0.6264501160092807
7,75.0,49.0,H-MFN,0.22727272727272727,0.20649651972157773
8,75.0,1095.0,H-MFN,0.07575757575757576,0.29466357308584684
9,75.0,1528.0,H-MFN,0.12121212121212122,0.37819025522041766
10,75.0,1108.0,H-MFN,0.13636363636363635,0.23433874709976799
1,115.0,836.0,H-MFN,0.14130434782608695,0.44349680170575695
2,115.0,75.0,H-MFN,0.10869565217391304,0.3859275053304904
3,115.0,68.0,H-MFN,0.10869565217391304,0.43923240938166314
4,115.0,703.0,H-MFN,0.10869565217391304,0.35181236673773986
5,115.0,183.0,H-MFN,0.10869565217391304,0.3070362473347548
6,115.0,1350.0,H-MFN,0.07608695652173914,0.3646055437100213
7,115.0,49.0,H-MFN,0.1956521739130435,0.19402985074626866
8,115.0,1315.0,H-MFN,0.08695652173913043,0.43070362473347545
9,115.0,1528.0,H-MFN,0.06521739130434782,0.32196162046908317
10,115.0,1095.0,H-MFN,0.03260869565217391,0.26865671641791045
1,167.0,1087.0,H-MFN,0.048672566371681415,0.44385796545105566
2,167.0,21.0,H-MFN,0.04424778761061947,0.2336852207293666
3,167.0,3384.0,H-MFN,0.017699115044247787,0.2375239923224568
4,167.0,39235.0,H-MFN,0.004424778761061947,0.21017274472168906
5,167.0,900.0,H-MFN,0.017699115044247787,0.17322456813819578
6,167.0,947.0,H-MFN,0.008849557522123894,0.16074856046065258
7,167.0,25.0,H-MFN,0.048672566371681415,0.16362763915547024
8,167.0,29.0,H-MFN,0.02654867256637168,0.14107485604606526
9,167.0,1083.0,H-MFN,0.030973451327433628,0.21497120921305182
10,167.0,1944.0,H-MFN,0.035398230088495575,0.13963531669865642
1,189.0,101.0,H-MFN,0.10526315789473684,0.15208503679476695
2,189.0,49.0,H-MFN,0.21052631578947367,0.2019623875715454
3,189.0,1160.0,H-MFN,0.10526315789473684,0.10384300899427637
4,189.0,50.0,H-MFN,0.08157894736842106,0.0776778413736713
5,189.0,1180.0,H-MFN,0.10526315789473684,0.07358953393295176
6,189.0,112.0,H-MFN,0.09210526315789473,0.08994276369582993
7,189.0,27.0,H-MFN,0.14210526315789473,0.07931316434995912
8,189.0,962.0,H-MFN,0.039473684210526314,0.03761242845461979
9,189.0,995.0,H-MFN,0.04473684210526316,0.017170891251022075
10,189.0,1149.0,H-MFN,0.034210526315789476,0.029435813573180702
1,195.0,17581.0,H-MFN,0.08860759493670886,0.33074265975820377
2,195.0,5014.0,H-MFN,0.13924050632911392,0.38169257340241797
3,195.0,1776.0,H-MFN,0.1518987341772152,0.40846286701208984
4,195.0,928.0,H-MFN,0.13924050632911392,0.23488773747841105
5,195.0,6941.0,H-MFN,0.0379746835443038,0.04231433506044905
6,195.0,2038.0,H-MFN,0.12658227848101267,0.10362694300518134
7,195.0,2977.0,H-MFN,0.0379746835443038,0.0690846286701209
8,195.0,2206.0,H-MFN,0.012658227848101266,0.038860103626943004
9,195.0,9022.0,H-MFN,0.06329113924050633,0.022452504317789293
10,195.0,6837.0,H-MFN,0.02531645569620253,0.037132987910189985
1,214.0,7440.0,H-MFN,0.003194888178913738,0.08482792050412022
2,214.0,7646.0,H-MFN,0.009584664536741214,0.08628211342704799
3,214.0,9751.0,H-MFN,0.003194888178913738,0.14008725157537566
4,214.0,1505.0,H-MFN,0.006389776357827476,0.14251090644692196
5,214.0,2426.0,H-MFN,0.006389776357827476,0.12845370819195345
6,214.0,5627.0,H-MFN,0.009584664536741214,0.14154144449830344
7,214.0,8040.0,H-MFN,0.003194888178913738,0.07125545322346098
8,214.0,5658.0,H-MFN,0.01597444089456869,0.07367910809500727
9,214.0,9737.0,H-MFN,0.006389776357827476,0.014057198254968492
10,214.0,8987.0,H-MFN,0.003194888178913738,0.058167716917111006
1,215.0,26184.0,H-MFN,0.024390243902439025,0.63189448441247
2,215.0,6589.0,H-MFN,0.04878048780487805,0.6426858513189448
3,215.0,7607.0,H-MFN,0.024390243902439025,0.63189448441247
4,215.0,1997.0,H-MFN,0.04878048780487805,0.6390887290167866
5,215.0,644.0,H-MFN,0.04878048780487805,0.15467625899280577
6,215.0,1776.0,H-MFN,0.12195121951219512,0.6714628297362111
7,215.0,652.0,H-MFN,0.024390243902439025,0.15347721822541965
8,215.0,7566.0,H-MFN,0.024390243902439025,0.63189448441247
9,215.0,2959.0,H-MFN,0.12195121951219512,0.15827338129496402
10,215.0,219.0,H-MFN,0.14634146341463414,0.26498800959232616
1,295.0,300.0,H-MFN,0.11936339522546419,0.07167235494880546
2,295.0,11429.0,H-MFN,0.010610079575596816,0.15443686006825938
3,295.0,2476.0,H-MFN,0.034482758620689655,0.027303754266211604
4,295.0,1522.0,H-MFN,0.007957559681697613,0.0537542662116041
5,295.0,2140.0,H-MFN,0.03978779840848806,0.07679180887372014
6,295.0,1770.0,H-MFN,0.002652519893899204,0.0674061433447099
7,295.0,9328.0,H-MFN,0.042440318302387266,0.041808873720136516
8,295.0,26669.0,H-MFN,0.002652519893899204,0.1493174061433447
9,295.0,14907.0,H-MFN,0.021220159151193633,0.029863481228668942
10,295.0,3402.0,H-MFN,0.005305039787798408,0.15017064846416384
1,362.0,2061.0,H-MFN,0.035897435897435895,0.36193029490616624
2,362.0,9000.0,H-MFN,0.05128205128205128,0.3605898123324397
3,362.0,69.0,H-MFN,0.08717948717948718,0.26541554959785524
4,362.0,981.0,H-MFN,0.02564102564102564,0.27211796246648795
5,362.0,1033.0,H-MFN,0.046153846153846156,0.3672922252010724
6,362.0,354.0,H-MFN,0.035897435897435895,0.353887399463807
7,362.0,1898.0,H-MFN,0.03076923076923077,0.3042895442359249
8,362.0,4639.0,H-MFN,0.035897435897435895,0.2707774798927614
9,362.0,33500.0,H-MFN,0.015384615384615385,0.1769436997319035
10,362.0,824.0,H-MFN,0.03076923076923077,0.10053619302949061
1,364.0,9792.0,H-MFN,0.04970178926441352,0.023209876543209877
2,364.0,4678.0,H-MFN,0.017892644135188866,0.007407407407407408
3,364.0,12815.0,H-MFN,0.019880715705765408,0.05432098765432099
4,364.0,4657.0,H-MFN,0.02584493041749503,0.009382716049382716
5,364.0,1582.0,H-MFN,0.02385685884691849,0.007901234567901235
6,364.0,6222.0,H-MFN,0.009940357852882704,0.0044444444444444444
7,364.0,444.0,H-MFN,0.02385685884691849,0.011851851851851851
8,364.0,417.0,H-MFN,0.02385685884691849,0.013827160493827161
9,364.0,9101.0,H-MFN,0.03180914512922465,0.010864197530864197
10,364.0,1510.0,H-MFN,0.019880715705765408,0.008888888888888889
1,389.0,2989.0,H-MFN,0.017605633802816902,0.10402355250245339
2,389.0,5252.0,H-MFN,0.01056338028169014,0.15996074582924436
3,389.0,4639.0,H-MFN,0.014084507042253521,0.10009813542688911
4,389.0,116.0,H-MFN,0.035211267605633804,0.03042198233562316
5,389.0,17208.0,H-MFN,0.0035211267605633804,0.0971540726202159
6,389.0,1033.0,H-MFN,0.017605633802816902,0.10794896957801767
7,389.0,7098.0,H-MFN,0.035211267605633804,0.053974484789008834
8,389.0,557.0,H-MFN,0.02464788732394366,0.1481844946025515
9,389.0,981.0,H-MFN,0.03169014084507042,0.15701668302257116
10,389.0,5.0,H-MFN,0.01056338028169014,0.09421000981354269
1,652.0,644.0,H-MFN,0.13333333333333333,0.6151603498542274
2,652.0,17061.0,H-MFN,0.13333333333333333,0.48323615160349853
3,652.0,25318.0,H-MFN,0.06666666666666667,0.8651603498542274
4,652.0,26982.0,H-MFN,0.06666666666666667,0.12099125364431487
5,652.0,215.0,H-MFN,0.06666666666666667,0.09329446064139942
6,652.0,8013.0,H-MFN,0.13333333333333333,0.1217201166180758
7,652.0,43475.0,H-MFN,0.06666666666666667,0.05174927113702624
8,652.0,1386.0,H-MFN,0.26666666666666666,0.09693877551020408
9,652.0,5210.0,H-MFN,0.13333333333333333,0.07798833819241982
10,652.0,13383.0,H-MFN,0.06666666666666667,0.22084548104956267
1,654.0,6589.0,H-MFN,0.004545454545454545,0.19475138121546962
2,654.0,8400.0,H-MFN,0.004545454545454545,0.19475138121546962
3,654.0,215.0,H-MFN,0.00909090909090909,0.20441988950276244
4,654.0,7607.0,H-MFN,0.004545454545454545,0.19475138121546962
5,654.0,26180.0,H-MFN,0.004545454545454545,0.19475138121546962
6,654.0,2959.0,H-MFN,0.013636363636363636,0.17265193370165746
7,654.0,26184.0,H-MFN,0.004545454545454545,0.19475138121546962
8,654.0,7700.0,H-MFN,0.00909090909090909,0.106353591160221
9,654.0,11525.0,H-MFN,0.004545454545454545,0.19475138121546962
10,654.0,11592.0,H-MFN,0.013636363636363636,0.06353591160220995
1,659.0,1523.0,H-MFN,0.12649164677804295,0.14095238095238094
2,659.0,678.0,H-MFN,0.13365155131264916,0.13476190476190475
3,659.0,635.0,H-MFN,0.08591885441527446,0.09380952380952381
4,659.0,1537.0,H-MFN,0.05250596658711217,0.03666666666666667
5,659.0,11886.0,H-MFN,0.0477326968973747,0.019523809523809523
6,659.0,1515.0,H-MFN,0.07637231503579953,0.07904761904761905
7,659.0,9792.0,H-MFN,0.09307875894988067,0.03142857142857143
8,659.0,16091.0,H-MFN,0.05250596658711217,0.03571428571428571
9,659.0,1525.0,H-MFN,0.03818615751789976,0.015714285714285715
10,659.0,1499.0,H-MFN,0.06443914081145585,0.11047619047619048
1,678.0,1515.0,H-MFN,0.10112359550561797,0.08161953727506427
2,678.0,1143.0,H-MFN,0.10112359550561797,0.04048843187660668
3,678.0,11923.0,H-MFN,0.07303370786516854,0.032776349614395885
4,678.0,1499.0,H-MFN,0.09269662921348315,0.08033419023136247
5,678.0,444.0,H-MFN,0.07584269662921349,0.02892030848329049
6,678.0,9101.0,H-MFN,0.07303370786516854,0.02506426735218509
7,678.0,11886.0,H-MFN,0.05056179775280899,0.02313624678663239
8,678.0,11559.0,H-MFN,0.06741573033707865,0.02634961439588689
9,678.0,712.0,H-MFN,0.05898876404494382,0.02377892030848329
10,678.0,4678.0,H-MFN,0.042134831460674156,0.015424164524421594
1,703.0,836.0,H-MFN,0.08256880733944955,0.3125897558640498
2,703.0,62.0,H-MFN,0.0581039755351682,0.1977022498803255
3,703.0,4641.0,H-MFN,0.09785932721712538,0.05457156534226903
4,703.0,75.0,H-MFN,0.021406727828746176,0.1235040689325036
5,703.0,1140.0,H-MFN,0.0856269113149847,0.14025849688846337
6,703.0,1192.0,H-MFN,0.04281345565749235,0.03973192915270465
7,703.0,2772.0,H-MFN,0.01529051987767584,0.1057922450933461
8,703.0,1156.0,H-MFN,0.04281345565749235,0.14839636189564384
9,703.0,68.0,H-MFN,0.021406727828746176,0.125418860698899
10,703.0,1095.0,H-MFN,0.039755351681957186,0.07132599329822882
1,824.0,69.0,H-MFN,0.771978021978022,0.6634078212290503
2,824.0,362.0,H-MFN,0.016483516483516484,0.10474860335195531
3,824.0,9000.0,H-MFN,0.008241758241758242,0.09217877094972067
4,824.0,354.0,H-MFN,0.008241758241758242,0.08798882681564246
5,824.0,10044.0,H-MFN,0.0027472527472527475,0.08379888268156424
6,824.0,4984.0,H-MFN,0.03021978021978022,0.10335195530726257
7,824.0,1033.0,H-MFN,0.0027472527472527475,0.08379888268156424
8,824.0,19406.0,H-MFN,0.005494505494505495,0.06564245810055866
9,824.0,961.0,H-MFN,0.01098901098901099,0.012569832402234637
10,824.0,12415.0,H-MFN,0.0027472527472527475,0.07262569832402235
1,836.0,703.0,H-MFN,0.12735849056603774,0.31500241196333817
2,836.0,62.0,H-MFN,0.05188679245283019,0.18958031837916064
3,836.0,1156.0,H-MFN,0.04245283018867924,0.18137964302942594
4,836.0,1140.0,H-MFN,0.12264150943396226,0.12493970091654606
5,836.0,75.0,H-MFN,0.03773584905660377,0.1287988422575977
6,836.0,2772.0,H-MFN,0.02830188679245283,0.11722141823444283
7,836.0,17.0,H-MFN,0.2028301886792453,0.04003859141341052
8,836.0,1315.0,H-MFN,0.0660377358490566,0.14423540762180415
9,836.0,183.0,H-MFN,0.04716981132075472,0.06898215147129763
10,836.0,1350.0,H-MFN,0.02830188679245283,0.08779546550892427
1,900.0,167.0,H-MFN,0.04040404040404041,0.42621015348288077
2,900.0,1087.0,H-MFN,0.08080808080808081,0.42857142857142855
3,900.0,39235.0,H-MFN,0.020202020202020204,0.4179456906729634
4,900.0,21.0,H-MFN,0.06060606060606061,0.43683589138134593
5,900.0,29.0,H-MFN,0.04040404040404041,0.3246753246753247
6,900.0,1083.0,H-MFN,0.050505050505050504,0.4297520661157025
7,900.0,12.0,H-MFN,0.24242424242424243,0.3364817001180638
8,900.0,906.0,H-MFN,0.15151515151515152,0.1050767414403778
9,900.0,882.0,H-MFN,0.09090909090909091,0.3022432113341204
10,900.0,3384.0,H-MFN,0.08080808080808081,0.448642266824085
1,959.0,961.0,H-MFN,0.07952622673434856,0.035238095238095235
2,959.0,6855.0,H-MFN,0.00338409475465313,0.0380952380952381
3,959.0,8168.0,H-MFN,0.00676818950930626,0.039047619047619046
4,959.0,993.0,H-MFN,0.018612521150592216,0.008571428571428572
5,959.0,18792.0,H-MFN,0.00676818950930626,0.017142857142857144
6,959.0,981.0,H-MFN,0.008460236886632826,0.010952380952380953
7,959.0,973.0,H-MFN,0.008460236886632826,0.007142857142857143
8,959.0,2378.0,H-MFN,0.005076142131979695,0.004761904761904762
9,959.0,8454.0,H-MFN,0.00338409475465313,0.0019047619047619048
10,959.0,5745.0,H-MFN,0.00676818950930626,0.0038095238095238095
1,969.0,1087.0,H-MFN,0.030226700251889168,0.18811881188118812
2,969.0,167.0,H-MFN,0.017632241813602016,0.1867043847241867
3,969.0,52.0,H-MFN,0.06297229219143577,0.15346534653465346
4,969.0,21.0,H-MFN,0.03526448362720403,0.19731258840169733
5,969.0,2.0,H-MFN,0.037783375314861464,0.18882602545968882
6,969.0,3384.0,H-MFN,0.015113350125944584,0.1782178217821782
7,969.0,1083.0,H-MFN,0.02518891687657431,0.18246110325318246
8,969.0,25.0,H-MFN,0.022670025188916875,0.1867043847241867
9,969.0,102.0,H-MFN,0.042821158690176324,0.028288543140028287
10,969.0,900.0,H-MFN,0.005037783375314861,0.17114568599717114
1,1033.0,2989.0,H-MFN,0.16666666666666666,0.8236775818639799
2,1033.0,2061.0,H-MFN,0.1,0.7632241813602015
3,1033.0,362.0,H-MFN,0.3,0.690176322418136
4,1033.0,8565.0,H-MFN,0.13333333333333333,0.7657430730478589
5,1033.0,43797.0,H-MFN,0.1,0.46851385390428213
6,1033.0,354.0,H-MFN,0.16666666666666666,0.7455919395465995
7,1033.0,1898.0,H-MFN,0.16666666666666666,0.5768261964735516
8,1033.0,4639.0,H-MFN,0.03333333333333333,0.4760705289672544
9,1033.0,557.0,H-MFN,0.13333333333333333,0.7581863979848866
10,1033.0,981.0,H-MFN,0.2,0.5163727959697733
1,1087.0,167.0,H-MFN,0.03767123287671233,0.44047619047619047
2,1087.0,35.0,H-MFN,0.4246575342465753,0.14285714285714285
3,1087.0,3384.0,H-MFN,0.0410958904109589,0.24285714285714285
4,1087.0,21.0,H-MFN,0.04452054794520548,0.22666666666666666
5,1087.0,39235.0,H-MFN,0.010273972602739725,0.20952380952380953
6,1087.0,25.0,H-MFN,0.0410958904109589,0.15619047619047619
7,1087.0,2.0,H-MFN,0.08561643835616438,0.14523809523809525
8,1087.0,1083.0,H-MFN,0.03767123287671233,0.2123809523809524
9,1087.0,29.0,H-MFN,0.03767123287671233,0.1380952380952381
10,1087.0,988.0,H-MFN,0.0273972602739726,0.08285714285714285
1,1140.0,836.0,H-MFN,0.060324825986078884,0.18905109489051095
2,1140.0,1160.0,H-MFN,0.06264501160092807,0.12408759124087591
3,1140.0,1170.0,H-MFN,0.06496519721577726,0.09124087591240876
4,1140.0,189.0,H-MFN,0.10208816705336426,0.10145985401459855
5,1140.0,17.0,H-MFN,0.12529002320185614,0.07883211678832117
6,1140.0,1156.0,H-MFN,0.02320185614849188,0.16642335766423358
7,1140.0,49.0,H-MFN,0.10904872389791183,0.11605839416058394
8,1140.0,1179.0,H-MFN,0.07888631090487239,0.051824817518248176
9,1140.0,962.0,H-MFN,0.04408352668213457,0.043795620437956206
10,1140.0,963.0,H-MFN,0.060324825986078884,0.10948905109489052
1,1142.0,3149.0,H-MFN,0.07510729613733906,0.04859456884230586
2,1142.0,836.0,H-MFN,0.060085836909871244,0.08194378275369224
3,1142.0,1170.0,H-MFN,0.0944206008583691,0.0505002382086708
4,1142.0,17.0,H-MFN,0.11373390557939914,0.0505002382086708
5,1142.0,1148.0,H-MFN,0.05150214592274678,0.0266793711291091
6,1142.0,1149.0,H-MFN,0.05150214592274678,0.029537875178656504
7,1142.0,2055.0,H-MFN,0.008583690987124463,0.008099094807050978
8,1142.0,974.0,H-MFN,0.030042918454935622,0.00857551214864221
9,1142.0,50.0,H-MFN,0.02575107296137339,0.011434016198189614
10,1142.0,1309.0,H-MFN,0.02145922746781116,0.01095759885659838
1,1156.0,836.0,H-MFN,0.14285714285714285,0.7054409005628518
2,1156.0,62.0,H-MFN,0.1111111111111111,0.5384615384615384
3,1156.0,703.0,H-MFN,0.2222222222222222,0.5816135084427767
4,1156.0,1140.0,H-MFN,0.15873015873015872,0.4277673545966229
5,1156.0,1315.0,H-MFN,0.09523809523809523,0.5272045028142589
6,1156.0,1944.0,H-MFN,0.07936507936507936,0.18386491557223264
7,1156.0,2772.0,H-MFN,0.06349206349206349,0.450281425891182
8,1156.0,4641.0,H-MFN,0.07936507936507936,0.07129455909943715
9,1156.0,1168.0,H-MFN,0.06349206349206349,0.1294559099437148
10,1156.0,13.0,H-MFN,0.1746031746031746,0.1951219512195122
1,1160.0,189.0,H-MFN,0.18099547511312217,0.16261203585147246
2,1160.0,995.0,H-MFN,0.049773755656108594,0.019206145966709345
3,1160.0,1528.0,H-MFN,0.04072398190045249,0.17797695262483995
4,1160.0,1308.0,H-MFN,0.05429864253393665,0.02176696542893726
5,1160.0,112.0,H-MFN,0.049773755656108594,0.046094750320102434
6,1160.0,50.0,H-MFN,0.07692307692307693,0.09475032010243278
7,1160.0,115.0,H-MFN,0.03167420814479638,0.13444302176696543
8,1160.0,75.0,H-MFN,0.013574660633484163,0.13060179257362356
9,1160.0,101.0,H-MFN,0.05429864253393665,0.07042253521126761
10,1160.0,68.0,H-MFN,0.004524886877828055,0.1267605633802817
1,1164.0,974.0,H-MFN,0.060790273556231005,0.06263269639065817
2,1164.0,1187.0,H-MFN,0.015197568389057751,0.022292993630573247
3,1164.0,988.0,H-MFN,0.0243161094224924,0.05626326963906582
4,1164.0,1149.0,H-MFN,0.030395136778115502,0.03397027600849257
5,1164.0,1180.0,H-MFN,0.030395136778115502,0.024416135881104035
6,1164.0,1553.0,H-MFN,0.030395136778115502,0.02335456475583864
7,1164.0,8295.0,H-MFN,0.0425531914893617,0.018046709129511677
8,1164.0,962.0,H-MFN,0.03343465045592705,0.02653927813163482
9,1164.0,1148.0,H-MFN,0.03343465045592705,0.024416135881104035
10,1164.0,1309.0,H-MFN,0.0243161094224924,0.05307855626326964
1,1168.0,1072.0,H-MFN,0.025252525252525252,0.12040656763096169
2,1168.0,2306.0,H-MFN,0.017676767676767676,0.12978889757623144
3,1168.0,1140.0,H-MFN,0.03535353535353535,0.06802189210320563
4,1168.0,1156.0,H-MFN,0.010101010101010102,0.05394839718530102
5,1168.0,6662.0,H-MFN,0.015151515151515152,0.024237685691946835
6,1168.0,13.0,H-MFN,0.03282828282828283,0.022673964034401875
7,1168.0,1308.0,H-MFN,0.030303030303030304,0.013291634089132134
8,1168.0,17.0,H-MFN,0.05808080808080808,0.03674745895230649
