,userid_x,ego_info,LZ_entropy,Pi,CCE_alters,CCE_ego_alters,Pi_alters,Pi_ego_alters,CCE_alters_tr,CCE_ego_alters_tr,Pi_alters_tr,Pi_ego_alters_tr,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
1758,boy,6.9886846867721655,5.8349331772451745,0.3411826358396582,7.515689404356924,5.772393034608669,-0.005527437838471581,0.35075637915470625,7.515689404356924,5.772393034608669,-0.005527437838471581,0.35075637915470625,,5.8349331772451745,,0.3411826358396582
1759,boyd-jones,5.78135971352466,3.899220475601491,0.5790725969001354,8.443901372614157,3.9294622644860016,-0.2135346757151006,0.574974122491184,8.443901372614157,3.9294622644860016,-0.2135346757151006,0.574974122491184,,3.899220475601491,,0.5790725969001354
1760,brad-benson,8.894817763307943,5.8758246766029805,0.5119624725236697,5.148794703508956,4.648462575598731,0.5827804288887364,0.6299138030649639,5.413758158581201,4.82099669425433,0.5572994327822283,0.6138030470817977,6.522215157517824,4.940808373033611,0.4464811646687568,0.6025274699243627
1761,brad-bitzer,9.172427508645482,5.486199423806106,0.5842454241289381,7.528429418805483,5.048026413030271,0.39477658126736015,0.6225283189122851,7.6385247001846075,5.084337293547894,0.3839732207984936,0.6193850976837614,7.459091467751683,5.417955979889421,0.4015452512077482,0.5902587423574122
1762,brad-blosat,7.467605550082998,3.5367052756917183,0.7117067931914661,9.396731775486627,3.5331252954168897,-0.020138244487354483,0.7120455808618739,9.385892133606783,3.5345339563725786,-0.018542437934703768,0.7119122828295581,9.995146412894314,3.5368701513699246,-0.09741899433828682,0.7116911885146461
1763,brad-butler,5.857980995127572,3.756194687849987,0.6323809948766046,3.156016392998658,3.2378194423188376,0.7018343255155735,0.692580511787684,3.2294121230683936,3.2637223769515757,0.6935346277863702,0.6896364749245194,,3.756194687849987,,0.6323809948766046
1764,brad-chmielewski,9.348728154231077,5.8116546392630815,0.5608944239384529,6.041147976175998,4.7754672710021975,0.5405420814026994,0.6502020036009025,6.1191627545561635,4.819170245353477,0.5335743184916953,0.6465186461477085,8.58175146737208,5.662000790055924,0.2986813247405326,0.574051886197067
1765,brad-clark7,4.857980995127572,3.0091121020409237,0.6856043462732891,5.4573498379166985,3.63854048166331,0.32225736467229826,0.6024783300005305,4.888088643122732,3.625300048790648,0.4180181128697855,0.6042872379588642,,3.0091121020409237,,0.6856043462732891
1766,brad-cohen,6.303780748177103,2.842339589052431,0.7568035962999101,4.6810827927780485,3.0112218843940037,0.5603442707411739,0.7398628718341569,5.144386662324252,3.027098340685768,0.50640702773934,0.7382589604587704,7.967239099737166,2.9914502340376736,0.1110495727449968,0.7418575745343647
1767,brad-coy,7.977279923499917,5.4354723966823695,0.5182736753828527,6.900793731614724,5.164404425459403,0.3523329619576133,0.547115452804502,7.011021890490045,5.206922499189866,0.3390346028232834,0.5426252566865306,8.277677063761736,5.367926222860332,0.1734403703343424,0.5255088021949681
1768,brad-dyment,6.475733430966398,3.418605553853204,0.686552791688412,7.219206145627303,3.390272057536833,0.18970165898658836,0.6896372468116264,7.219206145627303,3.390272057536833,0.18970165898658836,0.6896372468116264,,3.418605553853204,,0.686552791688412
1769,brad-feld,8.459431618637296,5.964639926094401,0.472497912791749,5.5764645823815115,5.143024740818476,0.5138968337228749,0.5589231261179061,5.762605170366415,5.276749206425457,0.4941765459469737,0.545161468846387,6.903328426412116,5.74283824303921,0.36759978408519023,0.4962820513475658
1770,brad-garlinghouse,7.700439718141092,4.9774138123246106,0.5637694396545264,5.383414138747042,4.686828850461314,0.5205255382722451,0.5940262789369164,5.437426033683383,4.7402161555698346,0.5146840746784073,0.5885095343346027,6.691217710597511,4.865596874333155,0.3724556338260608,0.5754791337064775
1771,brad-gelfond,9.278449458220482,5.13472000037238,0.6244468358971904,6.646680875830459,4.5482068653874235,0.4926438374051546,0.6732555948484106,6.807519891243325,4.578401031182393,0.4780822482925473,0.6707734997758511,8.629867298239533,5.012116800289864,0.3042704851179053,0.6347536875573886
1772,brad-haynes,7.285402218862249,5.334701168372807,0.4620872084776048,6.566711269801838,5.400388828173493,0.2942616592853669,0.4536899263419499,6.483885387467258,5.362865390481142,0.30636052896211624,0.45849320493845896,8.25726344502537,5.39742597687733,-0.0283205470404606,0.4540698189433163
1773,brad-hubbard,6.3750394313469245,4.257725126029203,0.5594484274421182,8.320642509581981,4.5240986873155435,-0.1297505195024679,0.5246795711432428,8.450830079653683,4.499298188702639,-0.14712224466531895,0.5279557843639925,9.397167725164453,4.412187440682967,-0.2675606106299439,0.5393989034943533
1774,brad-hussey,5.643856189774724,2.6712901810462557,0.7458983029550071,8.868837962491632,2.9576039150566227,-0.21826776712848955,0.7130890580461329,9.069263679158109,2.9710781925739647,-0.2436398340789921,0.7115227521346461,,2.6712901810462557,,0.7458983029550071
1775,brad-kalmanson,7.339850002884624,4.1187155201016274,0.6688879106799304,6.910759593254763,4.257254530778821,0.3849198509564499,0.6558731415479959,6.917383114155211,4.28873042687615,0.38418341033963704,0.6529018725054763,8.32681565961307,4.115728903736136,0.2171719566422272,0.6691673528330263
1776,brad-kay,8.228818690495881,4.6172102721581325,0.6366247597797442,5.091063391302888,4.0998097483522455,0.5926624872324436,0.6833957116023129,5.47511927397337,4.184776398008626,0.5562162060390369,0.6758022372041945,7.4245552158467625,4.382768473894477,0.35838946441927905,0.6579750214078048
1777,brad-kelly5,6.94251450533924,3.092669635711269,0.77136829118965,2.721967393947379,2.5251841807707414,0.8022105596339593,0.8183018693933417,3.5632402971278965,2.9274168830296867,0.7312544925599271,0.7852013351653049,8.684058120205876,3.0907688567094267,0.21770591952691606,0.7715281619202231
1778,brad-king,6.78135971352466,4.631140449966044,0.5256029824391641,9.84812071350005,4.840103561112623,-0.28953281767327005,0.4985631401210495,9.84812071350005,4.840103561112623,-0.28953281767327005,0.4985631401210495,9.250322438585288,4.695399616064002,-0.21662512311237528,0.5173457999334439
1779,brad-lauster,6.882643049361842,5.252129778468602,0.4379306734746055,9.522413712351463,5.271153315750404,-0.2600802151883626,0.4352948082509888,9.522413712351463,5.271153315750404,-0.2600802151883626,0.4352948082509888,9.186023699044446,5.260721113455448,-0.21857143170689933,0.4367409734711045
1780,brad-lowrey,7.434628227636725,5.342986949192153,0.475021427321764,7.114770966939113,5.236860421103884,0.2354699945521295,0.4880121529891262,7.375576627121372,5.328531167223775,0.1947621307043234,0.4767979773755682,8.891251969761305,5.362690468034405,-0.08773610466663223,0.4725963318215727
1781,brad-luttrell,8.339850002884624,5.471844166214629,0.5458291892719551,8.002527091134192,5.326096460518259,0.2743123845530838,0.5601652014436888,8.020095066873013,5.33706007096031,0.2722329549055366,0.5590908938509622,,5.4718441662146295,,0.5458291892719551
1782,brad-mallow,7.614709844115208,5.356774161437079,0.4895195617666662,5.305395155794,4.8471511501382265,0.4955696681675262,0.5484691286773385,5.530156216195767,4.977911700941456,0.4689162711918069,0.533563432437293,7.104189024736428,5.2860369146900235,0.2654863857465252,0.4978427580449346
1783,brad-meyers,7.483815777264256,4.209928076557486,0.6374337721022592,5.536631736723267,4.287070332943614,0.4962400994335117,0.6295582153233472,5.5275241052708575,4.3280000545425,0.4972535391318919,0.6253636350552749,7.590456395434724,4.151802869767587,0.2466305339003631,0.6433419222102884
1784,brad-nelson,8.055282435501189,4.188298371703889,0.6649574116204361,4.23765105286014,3.541463138008208,0.6603574548934992,0.7240743665376891,4.3870902968416985,3.5989163513614484,0.6463510642895043,0.7189115068649831,9.277397340515543,4.1511118598012295,0.0955713794376352,0.6684150076603088
1785,brad-nozella,5.78135971352466,3.229216655994652,0.6955194060588988,7.806533872962652,3.2823284735282936,-0.014981927997208,0.6895281536870489,7.753726491702674,3.2905945662925262,-0.0057383859184878755,0.6885932324215375,,3.229216655994652,,0.6955194060588988
1786,brad-renner,6.857980995127572,4.029729117691564,0.6319790073940256,4.41503840961239,3.602515756572438,0.589262827385333,0.6779352786433167,4.639887701653032,3.769774011620844,0.5637575846304526,0.6601156102897985,5.68147750450117,3.9262368071568488,0.4394632923541068,0.6432454731478208
1787,brad-smith3,7.03342300153745,6.026777316475643,0.3056679296752133,6.152740507184781,5.816530600210379,0.2851749636438727,0.3388926958067074,6.3690981026492866,6.0063124390012215,0.2487678213909265,0.308953684432188,8.334687189626598,6.219368564189241,-0.13399254065413496,0.27413608605086537
1788,brad-soroka,8.022367813028454,4.387651874912398,0.6540769082058381,4.939192708172384,3.8194958978096527,0.602786183053929,0.7053493589875431,5.326430736913533,3.851707179487937,0.565856716267661,0.7024845452911899,7.926986617743268,4.384505617445611,0.2943274661678581,0.6543651779787987
1789,brad-soulas,3.807354922057604,3.2284249102171247,0.46473466850609296,6.985050756560337,6.294178101280464,-0.3623129304666638,-0.2672791161542081,6.985050756560337,6.294178101280464,-0.3623129304666638,-0.2672791161542081,,3.2284249102171247,,0.46473466850609296
1790,brad-stebbins,7.7615512324444795,6.456409755522193,0.31756766849864576,7.157491477061218,6.300045667818125,0.2122822803333677,0.3395651060011096,7.221769348611177,6.351617607661532,0.20191923814837184,0.3323588618367413,8.663910990907196,6.449704538395902,-0.07604178614455741,0.3185202361170691
1791,brad-thompson,8.89178370321831,6.513328898713024,0.4260164900045299,4.2936282631622005,4.194280184063387,0.6511385054302203,0.6605435295557825,5.233689954877106,5.04010711634961,0.5594403858078952,0.5787325054958751,7.682891975267398,5.906810194457736,0.2930240015267881,0.490598182524578
1792,brad-tidwell,5.247927513443585,4.0476397281712035,0.5010835861189856,7.488414909218519,4.479056624650227,-0.1984486846164827,0.4280016474984483,7.8877970377101745,4.417667070875261,-0.2532302122245884,0.4387309363172528,,4.047639728171204,,0.5010835861189858
1793,brad-waldron,7.400879436282184,5.050001377108089,0.5254945247526651,7.28104692584898,4.99718783819203,0.2405457776034281,0.5315622769390842,7.28576448207916,5.033548764914702,0.2398598666715829,0.5273873948813246,9.683123695404486,5.047162054469679,-0.1524964395342428,0.5258213587003867
1794,bradford-chang,8.005624549193879,5.7351886470057325,0.4757868598688866,7.665510697980879,5.847129829119224,0.2395959535266773,0.4631520722691454,7.821400100024147,5.867604247166004,0.2181927087521697,0.4608297636876174,10.359453523416732,6.087495127152523,-0.16843146750566426,0.435660166429315
1795,bradley-dickason,5.20945336562895,4.019721973237068,0.488717584112256,6.193578808357993,5.446241877541416,-0.03269575541381338,0.20030670679479906,6.8066941422534635,5.648944699905352,-0.12882735559335215,0.1445909285845789,,4.019721973237068,,0.488717584112256
1796,bradley-laborman,5.392317422778761,3.715096921377619,0.5827437738582629,4.624789536179755,3.9682698440991135,0.4456831277646686,0.5462051438387987,4.885300337411551,4.132722341499019,0.4030781013382518,0.5218464568352239,8.493612448322597,3.7626190587234585,-0.27218070898242996,0.5759708176509173
1797,bradley-lautenbach,7.592457037268081,5.574064335695363,0.4488523415451613,6.79795300284469,5.330245973390523,0.2861348977953032,0.47893813240609495,7.027502836534356,5.457438917057879,0.25273617554694344,0.4633241414712544,7.601418882666229,5.5263286436007775,0.1626475342655209,0.45479405324317
1798,bradley-macinnes,7.794415866350106,4.348317470372982,0.6556263603968283,6.821646861328263,4.200952469980357,0.4113940920556127,0.6691440734826453,6.785200544892263,4.202646952214353,0.4152614907042236,0.6689892536828889,,4.348317470372982,,0.6556263603968283
1799,bradley-portnoy,8.055282435501189,4.984610673293905,0.5768673072088301,4.864267959140884,4.300609079208234,0.5889737542127691,0.6445362703442294,5.0706270242459,4.443461594894778,0.5681601625487764,0.6306298351601377,7.162458969883335,4.759687751812689,0.3404976583044285,0.5994238592498775
1800,brady-becker,7.531381460516312,6.333053890972308,0.3159420757444796,5.982439842542482,5.714046399576807,0.3660930821338486,0.4030424657014887,6.04939929166815,5.745933771584432,0.3566901420711006,0.3987116006857777,7.2566849572180585,6.313172463672808,0.16881513649905774,0.31884967581940576
1801,brady-forrest,8.857980995127573,6.1697934610816105,0.4781813022943941,5.580750119329961,4.930891354682919,0.537353257005591,0.6003826668291635,5.78767040093513,5.088277937751488,0.5167975428229047,0.5853247258604203,8.291936803971144,5.793098977906577,0.24418981087641,0.5162549725385487
1802,brady-lee-hodge,6.807354922057604,4.152562282899236,0.6166220556727062,8.267801055964947,4.4340408592851634,0.030967673488055337,0.5850542787617947,8.355370802664194,4.4328536040688915,-0.0018779676305537406,0.5851888504005913,7.634353180845567,4.116533872348786,0.15901449815579935,0.6206144563435206
1803,brady-rafuse,8.149747119504681,5.155288954046912,0.5562068379579962,8.170493851277216,5.04031978638914,0.20787152635115905,0.5680058278198252,8.255995835497554,5.050566716755993,0.19632086889433795,0.5669576039634857,8.535014701076973,5.127681086241744,0.15736375499316047,0.5590478129047229
1804,brady-welsh,6.977279923499917,4.821411329787879,0.5335590058640041,5.954203947255621,4.820224310639564,0.391639797388813,0.5337004180790732,6.238323902444253,5.017928250758609,0.3534889936972483,0.5099542995833802,,4.821411329787879,,0.5335590058640041
1805,bram-boterman,6.614709844115208,4.123130056269976,0.6131660799654234,8.31267965865257,4.118846293300283,-0.02087532868975657,0.6136508899254697,8.381193580217726,4.120175801865747,-0.03147162931483578,0.6135004416369889,,4.123130056269975,,0.6131660799654235
1806,bram-fritz,4.0,3.356191128687461,0.4710979042598704,7.9842924586144255,5.62460049256034,-0.46975747935234496,-0.14071082940107685,7.9842924586144255,5.62460049256034,-0.46975747935234496,-0.14071082940107685,,3.356191128687461,,0.4710979042598704
1807,bram-groenen,5.857980995127572,3.5427737064335973,0.6367148015423074,9.50624075838224,3.683074773047225,-0.3180238396481008,0.6189648538022572,9.50624075838224,3.683074773047225,-0.3180238396481008,0.6189648538022572,,3.5427737064335973,,0.6367148015423074
1808,brandactivist,6.066089190457772,4.588225473167639,0.4672796210918747,9.46319551255083,5.836570012941112,-0.36974473154137816,0.2559483967620583,9.203142737588363,5.820240951136987,-0.33715896582675026,0.2590803200816628,,4.588225473167639,,0.4672796210918747
1809,branden-flasch,8.233619676759702,5.035953903439396,0.5850972941543177,7.64874840357423,4.919684051468327,0.3089905591839948,0.5963773166509846,7.834114385087544,4.95728485434758,0.28729162379521483,0.5927374953928297,10.010040110346742,5.02666248417884,-0.033106338175342545,0.586001421783765
1810,branden-visser,5.392317422778761,2.8376895523330297,0.7339158925224568,4.855734701272223,3.454732452731561,0.487451674299822,0.6633090131302739,4.789242999672772,3.4502990739203767,0.4963447402139871,0.6638303722846434,10.116907833513668,2.8877006285860034,-0.3401795349356844,0.7283385214260785
1811,brandi-clinch,7.7073591320808825,3.869909418564308,0.6740779951287859,5.446603775344888,3.7795389159568464,0.5102249118331658,0.6829751585385244,5.5802866129337385,3.8363845314229943,0.4955281689778046,0.6773846047981491,8.565681607838135,3.788548617705415,0.1124626358657944,0.6820904472344482
1812,brandon-b,6.507794640198696,4.976953986910907,0.465204839288969,9.431371705897769,5.028004434674076,-0.26833334029607475,0.458135424489047,9.431371705897769,5.028004434674076,-0.26833334029607475,0.458135424489047,,4.976953986910907,,0.465204839288969
1813,brandon-bayer,7.339850002884624,4.587071792571082,0.5810423919644457,8.849934765077617,4.650329744760742,-0.03605984457399087,0.5740591277990454,8.941944978055151,4.667539976441655,-0.04901982170729404,0.5721537091574966,9.73309504467485,4.604086987224955,-0.14966750879915228,0.5791671531884578
1814,brandon-bourdganis,9.019590728357882,5.8961302634889305,0.5240245557253692,6.855184883310187,5.313870751387923,0.4295892504002684,0.5790133752446965,7.015934945663076,5.355738786219505,0.413240715200762,0.5751144354088081,9.910586591919337,5.858209750542754,0.07379638157394257,0.5276570413511438
1815,brandon-buck,7.882643049361842,5.63074912239107,0.4811956948178699,5.068089510362015,4.607124587953272,0.5437150682626282,0.5931456391587578,5.766931467730466,5.136967664802942,0.4656751413291224,0.5361946714845915,8.551225465690678,5.636185355030335,0.0916989575097506,0.4805791622450333
1816,brandon-chesnutt,8.434628227636725,5.267727828814482,0.5588572879185709,5.020681973001513,4.072405994727858,0.5832930593841105,0.6739620932587977,5.399467025846578,4.512188027861991,0.5456830138524631,0.6325172422882529,7.090291655718121,4.7786434837636085,0.3665767892291494,0.6069005256785335
1817,brandon-daniel,7.658211482751795,4.721836725180647,0.5957985696963575,6.410891655852575,4.729635051140198,0.4142400177148082,0.5950053451174231,6.659242945390706,4.833965093863132,0.3856556112348557,0.5843561665457411,9.136427513765543,4.706001955539363,0.04184384994070064,0.5974080610484255
1818,brandon-dean1,5.285402218862249,3.7369072275922623,0.5717843519197296,5.949035280516054,4.4603947350104445,0.1801365469280696,0.4608336890779492,6.049170372054718,4.496109039467683,0.15581223497645974,0.4550574798728319,,3.7369072275922615,,0.5717843519197296
1819,brandon-diehl,9.756556322524087,5.435586890062422,0.6102122235724621,7.811761059501812,5.173236863906802,0.4037883320251209,0.6317471382311154,7.911041098773376,5.188794829865481,0.3946637615672621,0.6304765674033085,9.258832395618377,5.434407901591847,0.2655925919260164,0.6103095233890442
1820,brandon-eley,6.954196310386875,4.036183396269816,0.6456959456437869,4.1644150484546385,3.6769796371710894,0.6322947580805122,0.6826164712189134,4.970322336433656,4.057517849326237,0.5453027092595002,0.6434744636293367,8.112291344782408,4.0502734430901,0.13877496912717682,0.6442291612067071
1821,brandon-evans8,6.9886846867721655,3.983650811177048,0.6401582000553631,6.114943671346692,4.3526087827383515,0.3906525039174598,0.599870100518691,6.074725737932429,4.342696056928861,0.3957919252112843,0.6009667999445655,8.162258231665291,3.96513633817015,0.0830330968477177,0.6421514633163229
1822,brandon-gerena,5.643856189774724,4.9551127575550575,0.3259342730688679,6.565633202169737,6.113953425393988,-0.07891441764159972,-0.0031206037966062072,6.525855994326041,6.077803535678357,-0.07268811892190527,0.003851507649565593,8.56430686746668,6.826325250734457,-0.3579632945124929,-0.11855976021424658
1823,brandon-hartman,7.768184324776926,3.9513850312504606,0.6802273765312292,5.430085726792156,3.85789055860852,0.5347494593409858,0.6890081258316662,5.441870282312332,3.8836616049176858,0.5335379007930826,0.6865926083209865,8.74870347082631,3.9190234151305607,0.14444658109805006,0.6832721682276446
1824,brandon-martus,7.2761244052742375,3.878344396987846,0.6601112870661935,9.065816854212292,3.92133939698166,-0.05450027832261698,0.6556481346910275,9.103071134531984,3.936774997118816,-0.05952108476493555,0.654042586098694,9.237205818009052,3.870934417849252,-0.07719334098134208,0.6608791514469506
1825,brandon-mcfarland,7.139551352398794,5.081560620534698,0.5031129760228411,4.0787529542075225,3.7508306087182337,0.6200818683037621,0.6563815818432834,5.321026948754096,4.8694352383578465,0.4737213939075922,0.5286517170266847,8.506729305127088,5.072418767160653,-0.043473063972652784,0.5042230322522169
1826,brandon-perlman,8.960001932068081,6.10031720480908,0.4981173951840688,5.098266393981411,4.853164468195231,0.5941882787293485,0.6169230154667692,5.202753502639101,4.932948681828286,0.584407877106281,0.609554289479067,5.808711338633692,5.181538501902847,0.5266118422646671,0.58639800633461
1827,brandon-schlueter,7.022367813028454,4.983035181030969,0.5051940418233266,6.156239897971653,5.1375030544248625,0.35142847366468416,0.4859439682012974,6.2906140982163175,5.185381249091312,0.3325170422704166,0.4799225540764218,8.798376059334904,5.067251235827522,-0.10629325684619714,0.4947319457240613
1828,brandon-scott,6.491853096329675,3.852250098551072,0.6474695681619269,4.695978935460115,3.656639921742897,0.5522123208905143,0.6686940596395261,4.8985820354984835,3.773011212410609,0.5283895009472022,0.6561050911813786,,3.852250098551072,,0.6474695681619269
1829,brandon-sheats,8.060695931687555,5.0614540890496205,0.5879595315215516,5.589796254452702,4.452002661790068,0.5365282983447425,0.6454636831272804,5.791189563034389,4.597372926246597,0.5165182650674225,0.6319198771201985,8.081437702914247,4.861594820420133,0.2694504753143265,0.6070275671537549
1830,brandon-sloan,9.207014320177532,4.946826344423889,0.6388370581729095,8.587361772066606,4.674396684718717,0.30534712837028305,0.6615798385252346,8.566738956006313,4.677895382523579,0.30742911104457754,0.6612894975917902,8.76287012163723,4.835662124460005,0.2875053590015174,0.6481502812073161
1831,brandon-titus,6.426264754702098,4.010787497396113,0.5938395635708296,8.313204003780012,4.099937571913219,-0.12070454453435035,0.5826825308944789,8.332125966422756,4.123220282910549,-0.12325786447201728,0.5797533775268647,,4.010787497396113,,0.5938395635708296
1832,brandt-flomer,8.20945336562895,4.279874228972792,0.6654486881906789,4.8630410723285005,3.758430565524409,0.6117832570623764,0.7120421680575335,4.943224304082932,3.7961535141198413,0.6042739153579101,0.7087152836459322,6.713371046958321,3.959297466358088,0.42976638551874585,0.6942484441237856
1833,brandy-cole,7.599912842187128,4.045775210721632,0.6625976907183058,4.298125168918978,3.6208537509100673,0.637739933802011,0.7035887355731745,4.4771621275213915,3.7021341247162636,0.619868243329898,0.6958313622351526,9.734967176996813,4.064923840269439,-0.06605624041029325,0.6607249666913568
1834,branislav-rac,6.727920454563199,4.390789196400239,0.5766611640919819,8.742799775749642,4.473526680109877,-0.0989646783230714,0.5668893384621284,8.890272193618927,4.504488243768583,-0.11827665572730152,0.5632154190409749,,4.390789196400238,,0.576661164091982
1835,brant-kelsey,8.280770770130603,4.818626754052526,0.6003980698140273,5.120176702831921,4.335326123590537,0.5706238089764429,0.6470528935302042,5.319436830700738,4.462624035677408,0.5506600385883875,0.6348893907013762,8.702883474497288,4.736300034376893,0.16276973183285567,0.6084370521432624
1836,bre-lambert,8.312882955284355,4.3420139690557615,0.6589101727244228,6.474480525085298,3.8713736529545613,0.4527504030403231,0.7012934916479985,6.592917414000166,3.906924721595668,0.4405484003850381,0.6981294116444381,7.704737985960794,4.166068247119165,0.321133680964867,0.6748805514129017
1837,brenda-fogg,7.539158811108031,4.3886776662902935,0.6272123363543021,3.079404093197013,2.9474991548445364,0.7533344348931759,0.7654635146802671,4.221063922870625,3.7813894233996295,0.6439414516933006,0.6870056203133383,9.727266005854156,4.377470685956372,-0.07036338867886657,0.6283363147555701
1838,brenda7,5.0,4.896029586436146,0.1349842138768332,7.924925478735667,7.513493518903124,-0.4028690188193797,-0.3472367176853525,7.6787666213434,7.338224654729053,-0.3696936752231959,-0.3232445090334345,,4.896029586436146,,0.1349842138768332
1839,brendan-alberts,7.499845887083206,4.56169013074951,0.6003758110397868,6.4383407106483705,4.4162635128520416,0.39093756351194414,0.615494933780416,6.590085620906024,4.478690797596356,0.3726339016778253,0.609022363437151,8.598368616101034,4.531065841495313,0.09268317760886546,0.6035716066295814
1840,brendan-bilko,9.055282435501189,5.632484034199077,0.5547695039987344,5.846205670546827,4.713934938122473,0.5347641736565713,0.6383508088966586,5.934747492259454,4.756660896252157,0.5264118870086171,0.6345468789025741,6.744667044690128,4.907662880258858,0.44816363218478944,0.6210385064358495
1841,brendan-cartledge,6.523561956057013,3.2754289920605726,0.7288052658488067,4.1344190479905185,3.110887442592796,0.6437698333654095,0.7445462838000251,4.298002165545402,3.127590897803709,0.6270265794639611,0.7429563786807873,,3.2754289920605726,,0.7288052658488067
1842,brendan-gahan,7.523561956057013,3.992271760485656,0.6589607330932669,4.527422872561617,3.6835844970853997,0.6041856426344443,0.6897004125774862,4.634852321447623,3.7719709837151343,0.5929575649473684,0.6809618425433179,7.799070681130567,3.9502064788882696,0.21643155487198704,0.6631861206351425
1843,brendan-gallagher,9.584962500721156,5.050380889163906,0.6373642437881749,6.7856786188262745,4.390588278782731,0.48892799979175605,0.6909782963161981,6.882618946483908,4.426639832116126,0.4802976862079163,0.6880878242631884,8.12408457087002,4.5736841591437685,0.3661150791373308,0.6762516551377223
1844,brendan-germain,6.754887502163468,2.766562404774101,0.7866395776747573,3.9676848654384673,2.556549888324983,0.676618825673808,0.8050220102558087,4.335776896957322,2.639250557914248,0.6412664626273135,0.7978145886370133,8.916172986255393,2.7606893738697944,0.11069139510026092,0.7871572024805041
1845,brendan-holford,7.800899899920305,4.305742970237973,0.6561434296501851,5.192827625324323,3.9197940355920062,0.5715977777226542,0.6916508735975403,5.446352074426483,4.001684573960533,0.5466560214907512,0.6841805387214033,10.990821436693961,4.3072589449511485,-0.1427096516659098,0.6560024550071829
1846,brendan-kennedy,10.092757140919852,5.963323341504784,0.5660667337486028,9.56618559912548,5.817622939367919,0.2342592168498943,0.5783241912388596,9.568615974848164,5.819188589470904,0.2340101351576903,0.5781928717645245,,5.963323341504783,,0.5660667337486031
1847,brendan-kownacki,9.20212382383046,4.465085876922943,0.6871192978365626,4.517587617204872,3.6457632993547904,0.6829280749405231,0.7513029861782405,4.898933783574661,3.709877317705303,0.6522038422659886,0.7463641846050811,8.8567046517681,4.329323546780263,0.3008401179361765,0.6979137280755022
1848,brendan-marsh,6.022367813028454,3.5023074699598027,0.649322455533092,8.483779224907183,3.976105556982787,-0.16470350037033665,0.5903039568412791,8.546714891100896,3.9866018675619115,-0.17295799699099848,0.5889659681762162,,3.5023074699598022,,0.649322455533092
1849,brendan-mcgovern7,6.820178962415188,5.169484483512777,0.4458310596871435,6.970551165252154,5.780543986088478,0.1593490208856025,0.3580905617095393,7.127767441932264,5.875094311561061,0.12764488998786894,0.3438772546326045,8.909433176279823,5.571221168785814,-0.1899775951669462,0.3889065034574376
1850,brenden-chaney,6.700439718141092,4.434947745539291,0.5711776898964432,5.876067230421142,4.608590569302239,0.389433949531124,0.5504992274440831,6.078696660995813,4.651036606918617,0.3617173536429782,0.5453987372131345,8.597303789648661,4.556587044133309,-0.0801935124866483,0.5567234887234184
1851,brenden-mulligan,8.154818109052105,6.448849736943168,0.3703205914086555,6.0069970999960445,5.378143896161236,0.4246647796819644,0.4985694847251051,6.057920976784781,5.4275302127085485,0.41851087280093374,0.4928972625363653,8.231579808243469,6.542842441902187,0.1168022762144086,0.3584657546241584
1852,brendon-thomas,7.400879436282184,4.98733071146282,0.5349305573680998,6.875085515798559,5.073420891470629,0.3017713500165744,0.52509686872701,6.947669478051605,5.096126349526871,0.2918783126589857,0.5224926193348889,9.449632371264721,4.979067189617538,-0.118453453750078,0.5358711080723079
1853,brent-abbott,4.906890595608519,3.6575877601427655,0.5332330538486348,9.351761383554436,5.260981926586966,-0.5005143863560926,0.20571599032705565,9.351761383554436,5.260981926586966,-0.5005143863560926,0.20571599032705565,,3.657587760142765,,0.5332330538486351
1854,brent-armel,7.569855608330948,4.237240043130619,0.6459522580848173,6.587766423425486,4.265033267002221,0.3971335885915097,0.6432216908145413,7.047343193624524,4.244736560209275,0.3433986512772251,0.6452162110919393,8.808288767017734,4.171392372351384,0.10779472473997156,0.6524031311867389
1855,brent-collier,5.954196310386875,4.485280303042131,0.4807533621030856,8.618814971460305,5.255357536770843,-0.2663292726984719,0.3573523562666053,8.796808947972437,5.311785351369512,-0.2892901593627786,0.34768521826853244,9.315580213272298,4.886943162645504,-0.3550989283036409,0.4182017605312813
1856,brent-dady,7.721099188707185,5.24629832810538,0.517939662385016,5.644678070927937,4.865168317348926,0.4725826736565878,0.5601169060151121,5.703369570481211,4.936105823563929,0.4657837792024505,0.5523526971747238,7.96644336811408,5.249762729281478,0.17061841442225048,0.5175509724048258
1857,brent-grinna,7.451211111832329,5.174927791142947,0.5020173198086093,6.244426756163486,5.174757718042192,0.3684205781848954,0.5020375776895072,6.38735021752604,5.277163603100297,0.3494826568254049,0.4897882411725731,9.002705898707532,5.251371626554913,-0.08780382503710096,0.4928831424388765
1858,brent-harrison,7.78135971352466,5.1411632516149455,0.553026791465469,6.74507248892276,5.281513551224631,0.3763206420717261,0.5383264758237316,6.613432310562321,5.296121918574069,0.3916257842074085,0.5367887908833486,9.793588898544105,5.118497733178595,-0.07008461633250722,0.5553884856600139
1859,brent-wood,8.087462841250339,5.294924195123314,0.5484932536848117,9.128354559897788,5.2821077129327625,0.08644675122643762,0.5497994573990327,9.321258039396934,5.312304840247634,0.053050152394934734,0.5467202684896865,,5.294924195123314,,0.5484932536848117
