Included,alters_names,CCE_alters,CCE_ego_alters,Pi_alters,Pi_ego_alters,Pi_alters_ratio,Pi_ego_alters_ratio,userid,Pi_ego
5,"'john-hamilton','meghan-keane','chet-gulland','meg-robertson','john-decicco'",7.03633693269748,6.031366226963514,0.281156505447288,0.4120905669059204,0.8255125275226126,1.2099521756166929,hugh,0.34058417779684935
5,"'john-hamilton','meghan-keane','chet-gulland','meg-robertson','alli'",7.432924297396973,6.165232673151323,0.2247526892804296,0.39542752380743723,0.6599034950310857,1.1610272866031395,hugh,0.34058417779684935
5,"'john-hamilton','meghan-keane','chet-gulland','john-decicco','alli'",6.924653395147207,5.994931352552953,0.2964641408147893,0.4165903990266088,0.8704577609345767,1.2231642753384024,hugh,0.34058417779684935
5,"'john-hamilton','meghan-keane','meg-robertson','john-decicco','alli'",7.057051689123275,6.068512475668878,0.2782920438904412,0.40748746878346487,0.8171020911500946,1.19643687331395,hugh,0.34058417779684935
5,"'john-hamilton','chet-gulland','meg-robertson','john-decicco','alli'",7.0261088534730245,6.014430054210931,0.2825678750274988,0.4141840919637752,0.8296564944835578,1.2160990408979788,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','chet-gulland','meg-robertson'",7.43017338131528,6.227926288385628,0.2251565502216448,0.3875513093443004,0.6610892839418556,1.1379016836638425,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','chet-gulland','john-decicco'",7.068512355595247,6.044428362301745,0.27670373990145514,0.4104737141272802,0.812438621463216,1.2052048829235935,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','chet-gulland','alli'",7.30613836806952,6.1924672868832635,0.24316830148331947,0.392011827496486,0.7139741577436512,1.1509983523964875,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','meg-robertson','john-decicco'",7.24080403660324,6.148276039004371,0.25250915235482585,0.397549732675591,0.7414001260664603,1.1672583713290414,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','meg-robertson','alli'",7.479672293020349,6.28487636990626,0.2178588437184784,0.3803552525791764,0.6396622565609205,1.1167731133007874,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meghan-keane','john-decicco','alli'",7.076912185156043,6.095202327611689,0.27553802624737117,0.4041703855463321,0.8090159326535811,1.1866974800790966,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','chet-gulland','meg-robertson','john-decicco'",7.415645166972493,6.090298904364963,0.22728616268780455,0.4047804096971662,0.6673421066065363,1.1884885913244285,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','chet-gulland','meg-robertson','alli'",7.407210930380549,6.196088389618746,0.22851999103110465,0.391557010338833,0.6709647891142247,1.1496629493234645,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','chet-gulland','john-decicco','alli'",7.0432103734592895,6.027709970506181,0.28020693765895194,0.4125427994410916,0.8227244714406227,1.211279989897722,hugh,0.34058417779684935
5,"'christine-huang','jordan-spak','meg-robertson','john-decicco','alli'",7.243916391138988,6.116919708214057,0.25206635061039134,0.40146522991021527,0.7401000018290431,1.1787547868699881,hugh,0.34058417779684935
5,"'christine-huang','meghan-keane','chet-gulland','meg-robertson','john-decicco'",7.047555258459962,6.054122347671681,0.27960623055064315,0.40927252764338823,0.8209607162591736,1.2016780412139694,hugh,0.34058417779684935
5,"'christine-huang','meghan-keane','chet-gulland','meg-robertson','alli'",7.284149267596443,6.2026473230642205,0.24632289543990504,0.3907327952896723,0.723236461051432,1.1472429453923003,hugh,0.34058417779684935
5,"'christine-huang','meghan-keane','chet-gulland','john-decicco','alli'",6.933555770723835,6.021982957639995,0.29525214643458925,0.41325085583653975,0.8668991858180223,1.2133589367238147,hugh,0.34058417779684935
5,"'christine-huang','meghan-keane','meg-robertson','john-decicco','alli'",7.056304237037583,6.105097732039815,0.2783955440813823,0.40293847421631823,0.8174059813413846,1.1830804261748817,hugh,0.34058417779684935
5,"'christine-huang','chet-gulland','meg-robertson','john-decicco','alli'",7.022548971139902,6.037331007012616,0.2830586434590853,0.41135247571904315,0.8310974552315326,1.207785042687466,hugh,0.34058417779684935
5,"'jordan-spak','meghan-keane','chet-gulland','meg-robertson','john-decicco'",7.195731431396774,6.1035810454738995,0.25889812310931987,0.4031273650120796,0.7601589856113241,1.1836350344276292,hugh,0.34058417779684935
5,"'jordan-spak','meghan-keane','chet-gulland','meg-robertson','alli'",7.609197981403714,6.253394674721051,0.1984340719484499,0.38433812460382905,0.5826285684557292,1.12846735009833,hugh,0.34058417779684935
5,"'jordan-spak','meghan-keane','chet-gulland','john-decicco','alli'",7.0484602393944416,6.058838876520726,0.2794810663955665,0.4086877141524539,0.8205932178160976,1.199960951786277,hugh,0.34058417779684935
5,"'jordan-spak','meghan-keane','meg-robertson','john-decicco','alli'",7.2074819953705775,6.1475594701597025,0.25723671357203415,0.3976393401524938,0.7552808684068405,1.1675214706822832,hugh,0.34058417779684935
5,"'jordan-spak','chet-gulland','meg-robertson','john-decicco','alli'",7.160069059064016,6.080271693723499,0.26392261042745396,0.4060270110841346,0.7749115420883637,1.1921487771705013,hugh,0.34058417779684935
5,"'meghan-keane','chet-gulland','meg-robertson','john-decicco','alli'",7.028672651963584,6.068637735186912,0.2822142811242413,0.4074719202868363,0.8286182962162606,1.1963912208801548,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','jordan-spak','meghan-keane'",7.404244900335452,6.197913835860347,0.2289534529577498,0.3913276712701514,0.6722374904165844,1.148989579614498,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','jordan-spak','chet-gulland'",7.482738876300074,6.109909271908105,0.2174045505833985,0.4023390601616003,0.6383283920871842,1.181320467569067,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','jordan-spak','meg-robertson'",7.3137196245872635,6.201390608181284,0.2420780841826109,0.39089075787432576,0.7107731361701861,1.1477067443440756,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','jordan-spak','john-decicco'",7.390771345685103,6.066355624813505,0.23091969358737827,0.4077551711230445,0.6780106318535929,1.1972228826386089,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','jordan-spak','alli'",7.375245492579963,6.1543051916561025,0.23317977279954974,0.3967955428403636,0.6846465220666713,1.165043970648111,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meghan-keane','chet-gulland'",7.220794073179757,6.112392383756733,0.25535095059146556,0.4020296129033534,0.7497440199461542,1.1804118896655111,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meghan-keane','meg-robertson'",7.377385201057366,6.2076767136131314,0.23286865508899152,0.39010043644245784,0.6837330394951356,1.1453862565369781,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meghan-keane','john-decicco'",7.036135830802292,6.030097514294089,0.28118427434028864,0.41224750763073936,0.8255940606495484,1.210412974253418,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meghan-keane','alli'",7.287248823983377,6.167517343680206,0.24587890085852376,0.3951413255275513,0.7219328344876458,1.1601869707618775,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','chet-gulland','meg-robertson'",7.464036232270058,6.125675453456742,0.22017121414441745,0.40037304851749034,0.6464516806642279,1.1755479984636974,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','chet-gulland','john-decicco'",7.183839467703008,5.97989933792244,0.26057654538518865,0.41844258920422595,0.765087054456818,1.2286025496281785,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','chet-gulland','alli'",7.2325670200728505,6.099785161965495,0.25368002472177553,0.403599994253002,0.7448379615364571,1.1850227361229333,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meg-robertson','john-decicco'",7.363894426297296,6.075718213935671,0.23482834701181957,0.4065927268080708,0.6894869530665317,1.1938097930391647,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','meg-robertson','alli'",7.357991154232173,6.170265304872031,0.23568445860980458,0.39479700923161104,0.6920006094657308,1.1591760127714987,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','christine-huang','john-decicco','alli'",7.014319328520243,6.011540222738563,0.2841922870626975,0.41454099013983764,0.8344259821494459,1.2171469409453948,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meghan-keane','chet-gulland'",7.558455270733077,6.160584452344463,0.20610321348445734,0.3960096105277598,0.605146178010046,1.1627363698732078,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meghan-keane','meg-robertson'",7.823291853135897,6.264991182023703,0.16510622068673858,0.3828724307312872,0.4847736079660772,1.1241638798607427,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meghan-keane','john-decicco'",7.223221229486906,6.076156206218791,0.25500671237050493,0.40653832180878907,0.7487332911941981,1.1936500527962866,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meghan-keane','alli'",7.63902295966228,6.214749065124907,0.1938884777133202,0.3892106943019343,0.569282105139277,1.142773856435837,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','chet-gulland','meg-robertson'",7.881514042779296,6.177171950778272,0.1557278673435816,0.393931218258654,0.45723752744753077,1.156633936452635,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','chet-gulland','john-decicco'",7.346770567592763,6.026598018153146,0.23730936491573323,0.4126803039832274,0.6967715483755761,1.211683721342398,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','chet-gulland','alli'",7.558506559516443,6.141380436359527,0.20609550154798534,0.39841178228479085,0.6051235347489236,1.1697894625111867,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meg-robertson','john-decicco'",7.61861675094791,6.131007292872711,0.1970016728467795,0.3997075227319423,0.5784228560502492,1.1735939271094347,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','meg-robertson','alli'",7.785948038856605,6.227031590189613,0.17104439281283104,0.3876640438345822,0.5022088633690291,1.1382326869741286,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','jordan-spak','john-decicco','alli'",7.181724332520244,6.057213886073428,0.26087476204641624,0.4088892291168506,0.7659626578484866,1.2005526262607056,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','chet-gulland','meg-robertson'",7.532759151420632,6.170236470454199,0.209957139289655,0.39480062261580623,0.6164618117254103,1.1591866221433684,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','chet-gulland','john-decicco'",7.01285494267677,5.9990068303082875,0.28439387648539555,0.4160878007954991,0.8350178752432533,1.2216885807410758,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','chet-gulland','alli'",7.4258030931852215,6.143923121484423,0.2257977439058819,0.39809397513518224,0.6629719130421997,1.1688563388656186,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','meg-robertson','john-decicco'",7.199825558086321,6.085604462013471,0.25831958912044517,0.40536417541602243,0.7584603336286716,1.1902026043553111,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','meg-robertson','alli'",7.613624094246584,6.224634007514627,0.1977613055868688,0.3879660980286501,0.5806532378166694,1.1391195578676088,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meghan-keane','john-decicco','alli'",7.050663133031108,6.048069800805019,0.2791763284099725,0.41002262672751894,0.8196984669572488,1.2038804309109392,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','chet-gulland','meg-robertson','john-decicco'",7.322209165131633,6.03582626416174,0.24085565318407948,0.41153871282412646,0.7071839177677371,1.2083318593548988,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','chet-gulland','meg-robertson','alli'",7.54230640578661,6.157201640754934,0.2085275085676291,0.39643307194395266,0.6122642276471545,1.1639797083598402,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','chet-gulland','john-decicco','alli'",7.010684861749482,5.993989339106296,0.284692539993521,0.4167065442029489,0.8358947906362626,1.2235052928721333,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','john-hamilton','meg-robertson','john-decicco','alli'",7.158822569591129,6.066581571758629,0.2640977505706808,0.4077271297073244,0.7754257766143472,1.1971405493490783,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meghan-keane','chet-gulland'",7.389070928626615,6.185980427058533,0.2311675153015863,0.39282619614366165,0.6787382690439379,1.15338944599468,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meghan-keane','meg-robertson'",7.577509521753186,6.297248784886909,0.20323269238861336,0.37878660081786797,0.5967179500330076,1.1121673451425143,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meghan-keane','john-decicco'",7.194831503405205,6.101500432594977,0.25902524271020544,0.403386444844305,0.7605322255008219,1.1843957269351362,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meghan-keane','alli'",7.457800984375913,6.255446722107951,0.22109147521599526,0.3840788849088226,0.6491536883662026,1.1277061882126445,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','chet-gulland','meg-robertson'",7.646070658262118,6.199588500590027,0.1928100982597401,0.39111724035518863,0.5661158410439927,1.1483717267350015,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','chet-gulland','john-decicco'",7.331378379762367,6.0379263602786635,0.23953344265266985,0.4112787837287096,0.7033017335160708,1.2075686732988165,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','chet-gulland','alli'",7.374965009057238,6.167010933707607,0.2332205472222432,0.3952047683159929,0.6847662411415774,1.1603732471439805,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meg-robertson','john-decicco'",7.539259123102807,6.148166439861765,0.20898410673800105,0.39756343852320514,0.6136048600080749,1.1672986135026584,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','meg-robertson','alli'",7.531680272255331,6.252802764336961,0.21011852601044312,0.3844128923363706,0.6169356643918262,1.1286868780077743,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','jordan-spak','john-decicco','alli'",7.155651972008236,6.082756816148177,0.26454309675092236,0.40571816380499776,0.776733371650389,1.1912419608846285,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','chet-gulland','meg-robertson'",7.3647061832547305,6.195930899638542,0.23471055665426566,0.391576794642446,0.6891411050640911,1.1497210386444099,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','chet-gulland','john-decicco'",7.018911844341054,6.016364877386387,0.28355981726781415,0.41394508633885707,0.8325689675371564,1.2153972889068436,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','chet-gulland','alli'",7.271080744079224,6.17573059480738,0.2481924859227015,0.3941119480626687,0.7287258249287863,1.1571645829588344,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','meg-robertson','john-decicco'",7.171892187947042,6.1112323605930206,0.2622597849739916,0.402174184770955,0.7700292675675132,1.1808363717085022,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','meg-robertson','alli'",7.433716176358741,6.2656730457302245,0.2246363970779674,0.3827861976967421,0.6595620458092972,1.1239106883146677,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meghan-keane','john-decicco','alli'",7.044536963887138,6.07919230520669,0.280023566225134,0.40616113378048874,0.8221860687614257,1.192542579070583,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','chet-gulland','meg-robertson','john-decicco'",7.307256305061058,6.0473956175597685,0.24300762161869877,0.4101061532948568,0.7135023805000338,1.2041256759128596,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','chet-gulland','meg-robertson','alli'",7.359798821122594,6.183214386431169,0.23542239542083584,0.39317329532081513,0.6912311574299259,1.1544085748907984,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','chet-gulland','john-decicco','alli'",7.001979350743331,6.011644648937359,0.2858897879342861,0.4145280949885991,0.839410068264571,1.217109079083103,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','christine-huang','meg-robertson','john-decicco','alli'",7.13316897657794,6.0924017016894005,0.26769519447630746,0.40451883924277376,0.7859883456946186,1.1877205860222313,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','chet-gulland','meg-robertson'",7.742318829092436,6.2597564042533165,0.17791098625739601,0.3835342645442607,0.5223700860335204,1.1261071110973044,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','chet-gulland','john-decicco'",7.160954879629076,6.063908756146549,0.26379812722974455,0.4080588053527995,0.7745460430257981,1.1981143927249527,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','chet-gulland','alli'",7.5904821637456115,6.224653132557984,0.20127201508730086,0.38796368887832633,0.5909611432606097,1.1391124842849798,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','meg-robertson','john-decicco'",7.381169560988151,6.166085469093951,0.2323181233267418,0.3953207021980147,0.6821166057376694,1.160713644289766,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','meg-robertson','alli'",7.815228417780271,6.322132687669349,0.16639334034589656,0.3756258515456714,0.4885527607954424,1.1028869690174616,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meghan-keane','john-decicco','alli'",7.190735932049746,6.119990026476275,0.25960354738726554,0.4010823437486489,0.7622302041937871,1.1776305826745872,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','chet-gulland','meg-robertson','john-decicco'",7.492312416385342,6.102767142020509,0.21598462343864785,0.4032287189869352,0.6341592989897427,1.1839326230458418,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','chet-gulland','meg-robertson','alli'",7.713643029401041,6.233689746357932,0.1823846097471292,0.386824863932051,0.5355052337631416,1.1357687442626392,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','chet-gulland','john-decicco','alli'",7.133873944564321,6.052859465229642,0.26759651438220466,0.4094290724647162,0.785698607942439,1.2021376774259058,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','jordan-spak','meg-robertson','john-decicco','alli'",7.312251948655156,6.140537815796328,0.24228924711469138,0.39851708365270644,0.7113931383483449,1.170098641195284,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','meghan-keane','chet-gulland','meg-robertson','john-decicco'",7.139326583232863,6.073532299542593,0.2668329248718119,0.40686421624989183,0.7834566085773123,1.1946069217947552,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','meghan-keane','chet-gulland','meg-robertson','alli'",7.566771151048997,6.2348098583752485,0.20485177929200815,0.38668363432358793,0.6014718024106145,1.1353540755326452,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','meghan-keane','chet-gulland','john-decicco','alli'",7.018516719848136,6.043375716464649,0.28361424820295167,0.41060408385146446,0.8327287839311228,1.2055876656031284,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','meghan-keane','meg-robertson','john-decicco','alli'",7.169381171197826,6.129842461544978,0.26261318098982017,0.39985294657556164,0.7710668848112577,1.1740209106662165,hugh,0.34058417779684935
6,"'toby-daniels','kristen-vang','chet-gulland','meg-robertson','john-decicco','alli'",7.112566788255064,6.062433787788779,0.2705746427518997,0.40824180255879206,0.7944427850470824,1.1986516966219698,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meghan-keane','chet-gulland'",7.234510868084394,6.1154256790052735,0.25340384533018795,0.4016515041634706,0.7440270624706986,1.1793017126093466,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meghan-keane','meg-robertson'",7.405729607583729,6.217811183749956,0.2287365027577148,0.38882527473563194,0.671600496057544,1.141642213830489,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meghan-keane','john-decicco'",7.056568594819733,6.038949126626575,0.27835893949986334,0.4111521777964761,0.8172985054693236,1.20719694160813,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meghan-keane','alli'",7.2921348807156265,6.164380335193825,0.2451785531101042,0.39553427943178004,0.7198765212644364,1.1613407351756286,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','chet-gulland','meg-robertson'",7.491820956541476,6.129130669027333,0.21605757770318532,0.39994180279112307,0.6343735023182983,1.1742818042172212,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','chet-gulland','john-decicco'",7.21364789101772,5.988678140280732,0.2563637387794658,0.417361201748675,0.7527176994475089,1.2254274536429623,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','chet-gulland','alli'",7.238116462945281,6.090681077283861,0.2528913481072288,0.4047328743619977,0.7425223031296324,1.1883490213201024,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meg-robertson','john-decicco'",7.482817432142432,6.1039994894380385,0.21739290967284683,0.40307525393086796,0.638294212840729,1.1834820294303074,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','meg-robertson','alli'",7.424241141630344,6.161555318199496,0.22602678735674425,0.3958880522259757,0.6636444147783167,1.1623794586902796,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','jordan-spak','john-decicco','alli'",7.075778574617035,6.0085113958640495,0.27569542624836985,0.41491495411337886,0.8094780797856553,1.2182449484217266,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','chet-gulland','meg-robertson'",7.2111915930659185,6.125163598718508,0.2567116021020367,0.40043692128662456,0.7537390719752086,1.1757355373257414,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','chet-gulland','john-decicco'",6.8960120307376735,5.96150416631833,0.3003541278668665,0.4207057738152804,0.8818792752199452,1.2352475577013498,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','chet-gulland','alli'",7.1313972768161245,6.099516104982935,0.2679431494143607,0.4036334884800364,0.7867163740477182,1.1851210795846028,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','meg-robertson','john-decicco'",7.034538048613438,6.048496913988405,0.2814048750131754,0.4099697077373856,0.8262417732776387,1.203725053786624,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','meg-robertson','alli'",7.269118123853462,6.174314641008005,0.2484729255536764,0.39428946863104575,0.7295492326184477,1.1576858067265543,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meghan-keane','john-decicco','alli'",6.913347782752244,6.005336637705535,0.298001329201674,0.41530682586502,0.8749711484819032,1.219395535492964,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','chet-gulland','meg-robertson','john-decicco'",7.19036381032423,5.998014540522194,0.25965607431664484,0.4162101895187927,0.762384430176095,1.22204793015092,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','chet-gulland','meg-robertson','alli'",7.223559249556132,6.1064974377415275,0.25495876160558145,0.4027641287735514,0.7485925014334004,1.1825685249941087,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','chet-gulland','john-decicco','alli'",6.895226176299208,5.951001595589791,0.30046066136025934,0.4219962499784567,0.8821920715867113,1.239036565668555,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','christine-huang','meg-robertson','john-decicco','alli'",7.053869948043847,6.0179313420199865,0.27873254790970964,0.4137515527105154,0.8183954689638202,1.2148290486861921,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','chet-gulland','meg-robertson'",7.553121751755947,6.174648161616363,0.20690474795308655,0.3942476567263343,0.6074995887698004,1.15756304146781,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','chet-gulland','john-decicco'",7.024667548053461,6.002064614053678,0.28276660308453266,0.41571058565260754,0.8302399862309413,1.2205810274033615,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','chet-gulland','alli'",7.429445014024758,6.1410127756426665,0.22526344839291612,0.3984577294671335,0.6614031510509,1.1699243694896606,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','meg-robertson','john-decicco'",7.2260916969635955,6.095801357893853,0.2545994354686178,0.40409584248668207,0.7475374725730228,1.1864786118388504,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','meg-robertson','alli'",7.623586488458801,6.222710111449847,0.19624473081295146,0.38820842536475225,0.5762003745517706,1.1398310628402406,hugh,0.3405841777968494
6,"'toby-daniels','john-hamilton','jordan-spak','meghan-keane','john-decicco','alli'",7.053905499683976,6.045102782454492,0.2787276269400399,0.41039018089121393,0.8183810203487918,1.2049596183414082,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','chet-gulland','meg-robertson','john-decicco'",7.3587246872326695,6.046011337197664,0.2355781256263571,0.4102776397510143,0.691688401822571,1.2046291827324271,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','chet-gulland','meg-robertson','alli'",7.553578383235322,6.149299176114123,0.20683615748732184,0.39742177812004137,0.6072981981291417,1.1668826799026886,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','chet-gulland','john-decicco','alli'",7.022518036596197,5.991245227310108,0.2830629070871727,0.41704482213956334,0.831109973805105,1.2244985214442963,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','jordan-spak','meg-robertson','john-decicco','alli'",7.226942961386007,6.064729769097963,0.2544786192306247,0.4079569327026788,0.7471827401871127,1.1978152812078537,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','meghan-keane','chet-gulland','meg-robertson','john-decicco'",7.003861888884422,6.011505260193759,0.2856310051341985,0.414545307489889,0.8386502478825391,1.2171596172537285,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','meghan-keane','chet-gulland','meg-robertson','alli'",7.4067194965038885,6.150903204157636,0.2285918257463359,0.39722115192669477,0.6711757052985758,1.1662936149771117,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','meghan-keane','chet-gulland','john-decicco','alli'",6.9044967705262055,5.982304275953758,0.2992032295557544,0.418146429884108,0.8785000862084154,1.227732986860954,hugh,0.34058417779684935
6,"'toby-daniels','john-hamilton','meghan-keane','meg-robertson','john-decicco','alli'",7.033353772706084,6.054722081518373,0.2815683532717909,0.40919817927763064,0.8267217669745657,1.2014597446206323,hugh,0.34058417779684935
