userid_x,ego_info,LZ_entropy,Pi,CCE_alters_tr,CCE_ego_alters_tr,Pi_alters_tr,Pi_ego_alters_tr
emilie-pistorius,48,2.54762188560244,0.7821697719833592,3.95480939287055,2.6273569145090843,0.6343023447938614,0.7742240221963005
emilio-garcia-calitz,36,2.5546218098894267,0.743841515073804,4.760936907634336,3.191921020312591,0.44292958830825213,0.6644035443394517
emily-bisanz,27,4.324324324324325,0.3066331154725252,7.33364148183729,6.807110879620204,-0.32810331477330146,-0.25481438653830335
emily-bradford,382,5.2289760068992726,0.5716283661562499,5.312921282038647,4.542795077772034,0.5634776520928133,0.6368648489500263
emily-c,178,5.3212369469224265,0.482852693890726,5.639177667042969,5.089048073880542,0.44381993790318136,0.5106966444296532
emily-chang,202,5.005997195181597,0.5643976946799948,6.745616841458164,4.921893900191699,0.37191162141554757,0.5731371658783778
emily-chi,253,5.1117858021659,0.5440651627938801,7.2417298917803565,5.065360781384426,0.2949978422316746,0.5490570232261196
emily-d,89,3.7538585543395806,0.6445206968668411,7.352435897473868,4.020561502562052,0.14786058672481014,0.6138008056931653
emily-davis,108,3.7852603380651866,0.6625458653560172,5.722211788403355,3.7176046483089107,0.44224901763778257,0.6696823528776266
emily-dunsmore,179,5.328970357847502,0.49114940190156936,4.741252926300702,4.4995482807982485,0.5590697200811652,0.586136730313751
emily-eldridge,106,3.222844058944018,0.7432327224725559,4.068604842661499,3.05563442062445,0.6634434856680045,0.7585130186824197
emily-emerick,132,4.529107994913798,0.5600015417456665,7.914408216201311,4.969179360238595,0.05367772305362644,0.506575132052608
emily-f7,141,4.433442612908758,0.5943376927662402,5.342135200589844,4.241645856861194,0.4907777985257779,0.6153183056990355
emily-gullo,37,2.90816446130885,0.7051103475993594,7.524557040281709,3.6723822805271222,-0.09256021752278627,0.6075302509513741
emily-h,610,6.244994591019727,0.4935413236062503,8.36092086105803,5.945539667065365,0.2745595278580479,0.5223288105381249
emily-hare,75,5.380485196477932,0.3165203774969894,6.751082841047175,6.20613157412652,-0.02358067390259599,0.14380306532421847
emily-hoskins,24,4.206435556800403,0.30092672334389764,6.1231908165823725,5.451150917902272,-0.1803298725390565,-0.07778709562110224
emily-hummel,111,4.4759055001415495,0.5693327763334562,7.193543344126575,4.982590941444994,0.20180237027794132,0.5084958952745026
emily-las,136,4.60736472052786,0.5506462603734167,4.810519977565926,4.516852744695939,0.5260697312083701,0.5614610908104787
emily-luger,208,5.571351331845437,0.4629686506665037,5.231898117102611,4.826455815442538,0.5032735070919603,0.550017589841059
emily-meyer,278,5.9148339648708035,0.45231568007835177,5.186482429435873,4.949253966415659,0.5337366280227099,0.5593681905138748
emily-morgan,140,5.74559642481247,0.37559150227851845,6.082211502466576,5.607789013140593,0.3259683689553263,0.39528036291303686
emily-naismith,145,4.282817641286205,0.6257445470905059,6.774660598182816,4.298870546428703,0.3426097581211179,0.6240777929072612
emily-roller,257,3.9746551756010287,0.6898574668540637,5.765801203411601,3.9426871171076323,0.5201913758837698,0.6927379236285072
emily-schwend,84,5.425756555142891,0.33565601579071164,5.938392991333363,5.598977099586494,0.24204442472961568,0.30524761493827185
emily-spurlock,390,4.9984762177715485,0.605908824846897,6.763968153352692,4.58940970649434,0.43531353068081774,0.6432205477972389
emily-vernon,128,5.736866926825155,0.364592577582215,6.056291824055091,5.752192463722203,0.3160733426402469,0.3623156056823473
emily-webber,241,4.886459980007967,0.5860616579230004,7.401929027445508,4.66832824141354,0.31065681232871584,0.6078581021708533
emily-woolf,545,5.696854227632831,0.5491636401551945,5.040302081032785,4.504501454421389,0.6094218548852094,0.6571652298459735
emilyspearl,810,6.809563482299377,0.4545904229930081,5.221288876945043,4.965141665724132,0.60130906814055,0.6239288645697735
emircan-soksan,75,5.3134554485515615,0.3341869030968141,7.743998567857819,6.096554275327717,-0.16542766847522483,0.17896790169184307
emma-lethal,284,5.3201450709970395,0.5528460075589473,6.751482259372102,4.899123077164203,0.4029830796636807,0.594498358809219
emma-love,53,4.437780289922547,0.44676966241329386,8.298115690685018,5.8565492634823055,-0.2915489136921709,0.16258886269821393
emma-persky,267,6.320918603125942,0.37925303163137686,6.124184693753787,5.66019289978731,0.4038321153065228,0.4601091424424996
emma-peterson,207,5.341698124079322,0.5133057123311505,7.209883949725007,5.2333228122605995,0.2891273601317077,0.5253030196705287
emma-tarai,12,3.331435556800403,0.35281164314772984,6.15406091991305,6.020107308854317,-0.2840733567262182,-0.26583573481447365
emma-trithart,56,4.60052581629662,0.44252191470171864,8.302229535125957,5.681109773517408,-0.25796598563416995,0.24732985438668342
emma-westecott,190,4.309565529228731,0.6409492232116848,7.702312592021944,4.333804305016013,0.26824871412719353,0.6385747268290121
emma3,101,5.410886711079638,0.38444038316885426,7.553023724455506,6.39307114129988,-0.047516639241306446,0.22103102597112825
emmanuel-chevallier,63,3.9365162238057545,0.5976036587138176,7.042809008663985,4.289460686894017,0.11300406629331382,0.5523697487799124
emmanuel-escande,310,4.059665580050777,0.699659857504976,5.435669328380324,3.8485102026582605,0.5790844758901807,0.717459237457022
emmanuel-gadenne,65,4.7543971212246605,0.439240723625332,,4.7543971212246605,,0.439240723625332
emmanuel-marchal,104,5.128452174474935,0.4373384784871023,7.484831792594865,5.857602249296995,-0.016224838808671288,0.3279276584343242
emmanuel-presko,468,5.416253414951439,0.5655395938511701,8.546765811678425,5.179797948438943,0.23945520194183145,0.5877639853799492
emmanuel-simon,55,2.626848002499267,0.7521708531405858,5.330031470642571,3.2007397366224315,0.40661709894469317,0.6862019497140464
emmanuel-vivier,79,4.958452263799247,0.43067131873722453,6.023163835468732,5.272379628333986,0.25389739568438474,0.3818442861160766
emmanuelle-michaud,105,5.687439212927853,0.3306721651351751,6.742194327264075,5.829115948256116,0.13401617997739182,0.3071943220392809
emmett-dzieza,409,6.207943637947676,0.45683497239170445,5.540707452804007,4.976811580262101,0.5266992669482942,0.5835560313579823
emmett-mckenna,104,3.7647668390289457,0.6892600832692181,7.271197730740323,3.979065553577558,0.30956387797861384,0.6684919219713491
emmett-shear,92,5.492486257885176,0.34240135411004563,6.441550939172387,5.964280546388803,0.16534457027239505,0.25998648373635763
emmy,136,4.464672698247015,0.5793944772059648,8.724413450455254,4.609000056191168,-0.06466712303550369,0.5627934411199413
emoai,29,2.7819623629099306,0.7179375341335571,5.162333254178152,3.4775675698514297,0.3839535959416406,0.6295479848777628
emrah-omuris,189,5.055875500242825,0.5354249677306875,9.168785639236653,5.024598266576601,-0.06174124198369391,0.5389184599253163
emre-erbirer,204,5.130812353870549,0.5399306971395531,6.019106315628372,4.700572473930096,0.4404795823794889,0.5859258307939593
emre-gulcan,36,3.507032951450642,0.5968048089987016,9.138389449360316,4.4794564069190255,-0.3926607124621218,0.44503282013919104
emre-sokullu,46,4.766691584563225,0.3573958439624519,8.829837364316647,6.632279650497402,-0.39879000029509715,-0.09586973748050387
emre8,49,3.287681385449731,0.6752007115564863,8.049188946186066,3.2929182196369373,-0.10609200399547036,0.6745754657128352
ena-rd,214,5.143015385424317,0.5473645765266846,9.60266237568561,5.328429546763392,-0.06099467388153029,0.5276064001087307
enda-farrell,281,4.915661454921609,0.5861572505477622,5.52648735792489,4.682856677228515,0.5240398193567667,0.6092415530518447
ender-mcbeckmanus,89,4.3408408355625365,0.56030730456528,9.609989812843054,4.387486157826753,-0.265698662945431,0.5544433769334545
enia-titova,421,5.895079373384297,0.5004654231323581,5.185675214560714,4.734966981304002,0.5713546584149305,0.6149287235333281
enikao,164,5.494648548033847,0.44606959670476926,9.433900000134422,5.962991134214046,-0.17605007547402957,0.38473363795891646
ennick,84,3.7085735279529355,0.6364458777610378,5.098125469062341,3.632512240825237,0.4601636442271806,0.6454621612237321
enno,85,3.4648120538287595,0.6681993447429152,4.530159429169483,3.621862719250696,0.5397193239928159,0.6500027262468607
enoch-tong,227,6.016003835870011,0.4103944126050208,6.470793070434646,5.638705084353349,0.3524481143160327,0.4566284134119377
enrico-gatti,802,7.0272097611848,0.4194116693418502,5.481371521837126,5.239219122342153,0.5683637765485858,0.5906278268726987
enrico-gualandi,89,5.007659009288296,0.44513144714529096,9.794891065566,5.169309872144373,-0.3410288343970299,0.4215373060270259
enrico-pellegrino,87,4.495542401054117,0.5315216837500895,8.416316567537187,5.041514139022648,-0.13566543942453158,0.45811518878837265
enrique-jimenez,185,4.966574183802369,0.556967375092583,6.137079494598446,4.830036973770163,0.4258099046327531,0.5715743500105929
enzo-angilletta,86,4.81520360365359,0.46822176295592927,7.205526904147745,5.340048889789218,0.003452624530010793,0.39068769134568043
enzo-balc,206,4.917024073113393,0.5716839791692765,6.404183276758642,4.710138167289031,0.40866643645540146,0.5931011157096941
eoin-o-suilleabhain,173,5.603709516072749,0.44451686562700254,5.940277453336464,5.45698551179957,0.401675535748491,0.4627763737865415
epat,79,3.502273474289162,0.67947329250407,6.545066914681246,3.5944832795641672,0.30123823825929713,0.6694002067263634
epirot-nekaj,205,4.7118117453174,0.592824724932447,7.378194999844175,4.742069262003627,0.29082323494992457,0.5897086284222552
eralda-van-zurk,191,3.42246837223291,0.7495054150690699,4.671136071825013,3.2530097920271284,0.6420530048995745,0.7635603566231791
eran-hess,97,3.754769114704161,0.6695493537040406,6.266468442575728,3.774763614748121,0.38239398413999237,0.6674675544999634
eren-emre-kanal,268,5.385779773964733,0.5333414470745655,5.537758412316464,4.814562886965972,0.5174304134621077,0.5918162455226686
erenia-mendoza,125,4.755724052534935,0.5515648903699557,8.689283874317665,4.872163115062368,-0.044006476173061304,0.5381064763768721
erfan-djazmi,29,3.6918066222553243,0.541566983438164,5.2445715392006775,4.731052621853147,0.24501893928779395,0.3553397945716537
eric-alba,276,6.328558581295701,0.3898588564339832,5.9789808355132825,5.562583061667292,0.4321210249253865,0.48088349450816736
eric-andersen,1094,5.313170521195959,0.6484123130994672,5.610866633476539,4.280728594484025,0.6259681892062884,0.724415253642079
eric-atkins,151,4.997338611331224,0.5380261605078158,9.104367683462643,5.367338897383744,-0.06354270733271843,0.49578595897302896
eric-bader,49,4.988650962756571,0.3093153176582852,9.507849085949525,7.2369363056306355,-0.48891201408055673,-0.18769003924218008
eric-blah,132,4.451583856564445,0.5834879838074304,6.784322849355681,4.843817979849691,0.29035849423460464,0.5383461667820821
eric-bogs,200,6.029870189332433,0.3799619280934479,7.045241086992913,6.237827377137987,0.2348479853078828,0.35180754124070196
eric-brouillette,73,4.863519001557697,0.4244499742235344,6.755019988853668,5.455692485616572,0.009229228591620621,0.3257968613246851
eric-brown,79,3.7553031868274873,0.6489311944229693,5.277476666901869,4.040913212380479,0.46715214776738617,0.616543701614954
eric-brown5,150,5.779404244791455,0.381575590597928,6.003489197807461,5.4778323890440355,0.3495578462651698,0.42332253590071073
eric-bugnon,70,4.120467776972848,0.5583316600402501,6.605197592582318,4.956610377948283,0.1562739728691361,0.4402902405660299
eric-cambray,75,3.704762520163026,0.6318070703155353,3.897468237076473,3.4958812965593515,0.6082790932734606,0.6568489640617601
eric-campos,87,4.470978958138331,0.545555882762278,8.160467658108955,4.654386381927671,-0.0749934777129979,0.5221824677109977
eric-collard,76,2.945111584526816,0.7376378438138397,5.443769699729692,3.42718484178853,0.44773168774799,0.6861752822428738
eric-crowell,108,5.414117510901162,0.3925519668513237,8.699126920054038,5.59844829829059,-0.1927566844883958,0.36465217518108495
eric-davis3,160,5.110754114810785,0.5030165332745631,10.235237386478826,5.357323489515296,-0.25278689809765026,0.4729547837403556
eric-de-vos,125,4.807511737089202,0.5235250465238087,8.288474080346152,5.07176740012192,-0.04377517789608487,0.4906379426336538
eric-denekamp,54,3.0091066301260643,0.71759864226164,10.075477147309405,3.3998865036556323,-0.32266871019071625,0.6732258920444268
eric-eustaquio-santos,134,4.064889766062792,0.6364922037724687,5.396311065047375,3.919876758888688,0.48762966140422787,0.6518577177941277
eric-florenzano,140,5.514737938768021,0.4297757687946806,5.641989163865907,5.29918123146467,0.4127734618260171,0.45807348255724145
eric-franco,127,4.359872427193176,0.5948582268445959,4.72856809658491,4.243467035959064,0.5529004349639773,0.6078633477317285
eric-freedman,65,4.426191339253105,0.5135534187451667,6.632112014659048,5.318018905074986,0.14232146338575305,0.3811901210366497
eric-gonzalez,249,6.04597361662759,0.4180254035063196,6.9378544780894105,5.887022440668059,0.3048237896705555,0.4372149723767556
eric-gordon,36,3.608529301527541,0.5719685135621952,8.95328113110701,4.405618238215166,-0.39063437636695936,0.4428270832100955
eric-haddock,64,3.1092895173852395,0.7435556011774045,6.357191856080282,3.2226585110034667,0.3960195685517051,0.7326723549678741
eric-hamm,201,4.900768749892274,0.5626678396971952,7.471256389568837,5.040123417619217,0.2566484171754598,0.5476268799734788
eric-kerr,178,4.945988255705499,0.549168345306924,5.181218895856304,4.618436399068927,0.52296383702824,0.5849364764013624
eric-leebow,123,5.871777887939539,0.32378323063254455,7.904924285822059,6.832662688597399,-0.0832322274721696,0.15330525625444397
eric-leist,434,5.617460043143131,0.5379677151802051,5.581416975262759,4.8863121096324145,0.5414901028178725,0.6080817460683909
eric-leone,11,1.7246847599867978,0.8206620949540325,6.9494365785558,3.305618154584124,-0.16004979163971134,0.5997644506147175
eric-lund,84,4.89867727281469,0.4505550263574634,5.942906594395207,4.710274148823261,0.2853221553130358,0.47785369531119815
eric-maldonado,138,3.163282653479766,0.7518010778654287,9.588285649212121,3.155903632297623,-0.015062137628334258,0.7524664979015178
eric-martinez,358,5.053643146380369,0.5907850987386702,5.925478258285176,4.616084394846849,0.5056801628339532,0.6319922841231902
eric-mauskopf,190,4.7833252734447536,0.5576069517776128,6.1181897759764885,4.801778349720563,0.3996180463146301,0.5555339234367576
eric-mayville,436,5.529493124667618,0.5496180431156997,5.107763299540552,4.641815378189472,0.5898665919146867,0.6332986957628914
eric-miltsch,364,5.06771251635893,0.6103869962658469,6.670122791458378,4.594209305916404,0.46118422309218965,0.6522605905994447
eric-nakagawa,200,5.734664878756368,0.4337382737851621,6.857699495183646,5.795326013699589,0.2848332803294461,0.4261334767367893
eric-neumann,267,4.970558337408083,0.5813257688117633,7.738443573023796,4.814732553826737,0.2773272011857401,0.5968322496948142
eric-novik,32,4.273157202956754,0.3814105726834597,7.193201560333782,5.9107980569121175,-0.25836935342038475,-0.06865168448987988
eric-olsen,349,4.826770251396935,0.6427321085107283,6.287794812071421,4.4739634211419945,0.5138514679329471,0.672579719932534
eric-pakurar,161,4.1744066635951,0.6384019660813829,7.033813140505007,4.212540662618928,0.3130305763374321,0.6344873963037849
eric-park,78,3.370837316113374,0.6992934887354118,3.74252068315637,3.208208135438133,0.6595862441724408,0.716317875334237
eric-petersen,738,5.949769411104626,0.5578531854403526,5.3272308985392405,4.726971076482832,0.6110197519795201,0.6609478098575614
eric-portelance,167,5.1275459388279145,0.4992769222504102,6.267896851639293,4.978258035255526,0.35329247299211086,0.5172830163933435
eric-psalmond,64,5.536139145259547,0.23180448660701328,9.145905016219626,6.979867226344514,-0.4069218260087199,-0.11425770018368693
eric-robertson,210,5.700573513961637,0.4496641872203944,7.462547473621272,5.863476703526615,0.21555867354708005,0.42981024376823596
eric-shea,41,5.14861227780907,0.18249658637084507,7.2779048904237085,7.158948184493702,-0.25690235653154486,-0.24027846540922848
eric-spiegelman,269,5.847237870957115,0.4616168399232824,6.460749328559668,5.447790727182441,0.3901074375261541,0.5064036313728956
eric-stolzmann,319,4.1938928895584855,0.6855530331958617,7.372685177523275,3.903852213992808,0.38851452727653535,0.7103650629081616
eric-stranburg,183,5.137572936098265,0.5320692891466506,8.593648672404358,5.407827237423904,0.07029185524253315,0.5018617847564407
eric-stratton,206,4.398141172625414,0.6317821234827043,7.74275298028725,4.391190834162956,0.2619164428322062,0.6324670671445765
eric-treu,348,5.523164972250302,0.5253474145381134,5.982989300330126,5.088788434175548,0.477150542291831,0.5696335992278692
eric-wagner,152,6.5316416163192255,0.2271564778518917,5.432736240671131,5.3450847824444825,0.4013014285622061,0.41398245967040087
eric-whelan,365,3.966304027260846,0.7042816440629195,6.181381495196283,3.577586755594024,0.5041777525626959,0.7371717626881751
eric-wiesen,182,6.118830067405638,0.34900952401303387,5.980158733391264,5.654625895148018,0.3684648647872678,0.4129112939546701
eric-williamson,117,3.686134002453243,0.6856896456844216,4.264794214044076,3.5913873692570726,0.6266672683909167,0.6951382961608229
eric-wolf,147,4.345118458862516,0.6099100035636812,6.939055607190073,4.4481970490459535,0.3010703428695835,0.5987982628888383
eric-wu,250,6.904342384746964,0.26688027261355357,5.4549805451359665,5.3765308394023705,0.46118101431227165,0.470890358260098
eric0,50,3.9081506998674858,0.5597640299897062,7.100939369777836,4.517454654806825,-0.0683008509960543,0.46899365468692
eric02,154,4.414466934876144,0.606663070665673,7.684246527827118,4.566821074835624,0.20729372939784454,0.5903526790484032
eric07,140,4.4966967489801535,0.5838379095818987,6.623739436498001,4.582105942867883,0.3237236073723278,0.5742534746354231
erica-ayotte,192,5.802437682254607,0.42139121679215197,6.692544239352249,5.744519501967634,0.30286421547683434,0.42872712738337115
erica-boynton,189,5.625558272879297,0.44789923485568806,5.666425914967647,5.0345437960430415,0.44283872001615043,0.5191316108715365
erica-j,218,5.653308537072861,0.4658348239656809,6.735919044191342,5.707887246409737,0.33257652679207195,0.4594149979080035
erica-johnstone,20,4.192666630834272,0.19425214955880524,,4.192666630834272,,0.19425214955880524
erica-thomas,50,4.501361293658066,0.426173445340146,9.229852125906714,5.066089459687624,-0.4260403608454015,0.3212296037295781
erica-wheeler,124,4.273607030006458,0.6019152874534883,8.058709862257107,4.262569995885546,0.07550622096541548,0.6031554833687881
erica9,286,5.327344358507106,0.5437099554657486,6.420566582834657,5.2903518820963935,0.4275650700655915,0.5475002587616952
erich-holzbauer,35,3.2499211074920042,0.656306392610064,5.161467603367274,3.48891536865859,0.37745144564155625,0.6248133092484105
erich-k,143,5.770115218124494,0.3733269375557025,9.223643502457069,6.22219963214809,-0.20947724054941705,0.3061127961145804
erick-d,40,2.891692835315284,0.7195157438556613,3.856867568901598,2.9630644911730504,0.6021707766191108,0.7112041128161278
erick-keller,168,4.1655322047238235,0.6500298946892995,4.822868630330947,4.007633787616012,0.5837799888931712,0.6655459681258048
erick-prins,107,4.100740211210572,0.6180303594455233,8.18422306065829,4.191726145407426,0.02595716390392155,0.6077923138182566
ericka-d,209,3.398474435615788,0.7215952165769504,7.88968948568941,3.424062641819048,0.22018061238693828,0.7191599571759419
ericorbit,85,3.9341503381758587,0.6312230870550365,7.480836586664989,4.306003341675669,0.15140176017713028,0.5886681439776826
erik-albaugh,580,5.11625845260238,0.609968554604697,7.362268980398887,4.709930141930795,0.3995023889726221,0.6456164088149245
erik-anderson,192,5.290856836918987,0.5068076212542957,7.398753492018339,5.542330503482907,0.24122416830442137,0.47775527522450983
erik-anderson1,108,4.020275122288932,0.6412363349026344,8.26052535965441,3.986339016715489,0.08709380622652263,0.6448349501174674
erik-carlson0,200,4.632012496022833,0.5877409424323403,4.759447836911148,4.273475707006803,0.5740900379604909,0.6255236097007191
erik-childs,189,4.68390791863743,0.5957964900780002,5.571418605174982,4.554893835529253,0.5020179056757633,0.6089890490593856
erik-forsberg,222,3.9919781524248292,0.69754554171185,6.689270483472652,3.884428296414594,0.44546061049047825,0.7068874181547392
erik-hanberg,230,5.341431528449612,0.534251199170193,6.52756412529631,5.084470793503559,0.4046349806392527,0.5610055945932738
erik-hehrmann,504,4.924477199738918,0.6267020365812581,7.127525566957856,4.430795970646825,0.42237933201000455,0.6695552029745604
erik-hess,319,5.270697661523427,0.577058146748247,4.872242545167949,4.529786077172247,0.6143053059573578,0.6457048548840205
erik-ingvoldstad,153,5.048392371113686,0.5152647389740581,7.277571344194661,5.0109756504650615,0.21970129617067913,0.5196906327626929
erik-kiik,70,3.9904558203044505,0.5951355196361124,7.2742309405378975,4.0415321822096875,0.07563935760456655,0.5887412863119333
erik-laurenceau,23,4.364694023988157,0.2262173896683872,7.828432875819013,7.042146741869703,-0.43023122927706237,-0.3234902916840656
erik-lehtonen,88,3.0268321228406925,0.756851507958631,9.014264227668912,3.0653336308406645,0.044105997535512836,0.7532804589047525
erik-leonard,186,3.7537237526488054,0.7070723932106557,9.018448395754055,3.7248571015872103,0.143425717520767,0.7096691502157757
erik-michaels-ober,355,6.302955609583261,0.41949436092390796,5.453345043768119,5.220868674936911,0.5141572726104805,0.5390977248436413
erik-morrenhof,89,3.2265495775856583,0.7282665936371886,5.168849485041959,3.3368127254895317,0.5243529071678364,0.7174045009820984
erik-nordlander,439,6.27529200857501,0.45599132653840424,5.402730683894748,5.1587552049315315,0.5458291634042669,0.5701210419034062
erik-rolfsen,51,4.684879258577742,0.40613019573386205,7.601489670968754,6.222723143611696,-0.19483176793098467,0.04960126535861166
erik-schwartz,186,4.5286499622869725,0.6037057803451131,8.09658768928852,4.629712347448736,0.1725344272370873,0.5931327233481458
erik-stattin,145,4.997868883732308,0.524860653760291,6.8679826518265195,4.898356987602241,0.2868255365116316,0.536438596731339
erik-wullschleger,220,4.7931679020867515,0.5776458838688147,5.562282788719351,4.639084529726109,0.49432612656008384,0.5938275121148416
erika-dodge,211,4.158962117450457,0.6522167405198184,6.646215559100437,4.120124422932781,0.3875002296549137,0.6560251997370353
erika-wei,307,6.710365654901031,0.3432045270270609,5.589229827291235,5.413352371226653,0.47859104780816486,0.4987174649286525
erin-berlie,140,4.3723843371217885,0.6110010913257736,8.417021460486433,4.342800512671759,0.08860662875501654,0.6141407919967568
erin-byrne,17,3.5496483876550893,0.4335366531658302,6.952835213073459,5.577463490176249,-0.32404863299558495,-0.12615040987836956
erin-gleason,571,6.434748845979729,0.47125472960850917,5.242522768516964,5.03943382613098,0.5853720354072609,0.6041130837517394
erin-kaether,422,5.278891342519721,0.5847816436256192,7.26456586412269,5.0071021923881895,0.3917495930587079,0.6096621972330557
erin-kelly4,110,3.96932345758123,0.6464949941301894,5.656534129927341,3.862162403411595,0.45647977950807567,0.6577939237782116
erin-kinghorn,206,4.797708029873047,0.58199156004573,5.739630785529454,4.465016554959911,0.48086267654226506,0.6162480726189872
erin-kirchner,268,6.2262676964214005,0.40044074679103947,7.715336810374241,6.141845014000378,0.20272808091655653,0.4107194548448279
erin-mccue,185,6.001975148020495,0.3727572052390769,6.621216373399892,5.770634120113915,0.2844941091701189,0.40404246521541076
erin-norton,102,3.8060420919570994,0.6460124335782748,7.1551695600467555,4.193102761024764,0.20804482328780188,0.602203936102522
erin-pearson,100,3.7962104842201665,0.6355695851663591,7.324503152623617,4.275525697580472,0.13712372391689373,0.5788413232826644
erin-penha,52,4.7014108021951735,0.4012095649575495,6.82394963106918,5.390883877555535,-0.0851773455902787,0.2695030120102475
erin-porvaznika,160,4.9335238668230685,0.5396545717855702,5.502566923339508,4.784658147497064,0.473428212663508,0.5565080407722139
erin-quist,62,4.300139434782694,0.517777183630281,8.310057885185332,5.333273706401412,-0.20772203920301036,0.35842327205001806
erin-scottberg,74,5.3134554485515615,0.3341869030968141,5.852744192354398,5.590363382569286,0.23148065575549018,0.28324346169748815
erin-shanahan,47,4.548873331923331,0.4111939202280902,6.001409443542968,5.560251539302764,0.07253052854184425,0.20356384196040012
erin-sjostrom,337,5.610987785363503,0.5014025083656808,5.831785756496935,5.034621219612183,0.47736785438641227,0.5625048359347562
erin-slattery,39,4.5168316060448035,0.38503947872822136,8.230667478350925,6.7385251432678075,-0.3436517200274981,-0.13634640210120252
erin27,364,4.674645140256976,0.6264325653037582,5.178913662821009,4.0843878046010715,0.5786903399422598,0.6806929155291879
erlend-smines,73,3.438604570951911,0.7027521537581373,5.509688161001086,3.3065833142360797,0.4763252517548019,0.7160842578320549
ernando-bressan,53,4.286912142551752,0.4949154173569474,5.796552356041951,5.210330831210915,0.22841550822193551,0.3417335472412778
ernie-hsiung,439,6.9309458405786835,0.3594039262787013,5.696476758528898,5.520480060431144,0.49763295630712845,0.5163776224501391
ernie-oporto,60,3.507670141736529,0.6498122568248548,10.934091778096805,3.6290649416738137,-0.46109496236690173,0.6349970892340377
erno-rautarinta,265,3.6795251215083935,0.7278205837440276,4.7978711692061315,3.2373636125084277,0.630592323629565,0.7647492735116469
ernst-kuschke,334,4.911036676007245,0.6234275460105531,7.402520269591175,4.759417433632836,0.3869147497256603,0.6368777332324677
erwan-guiriec,277,4.527643273463856,0.6370416025009599,9.06409774768802,4.504783313471141,0.14119234352506746,0.6391803207872411
erwin-coronel,229,4.9963805891403155,0.5544453001692085,9.23781799762265,5.014453770318188,-0.03661975288321183,0.5525016240999701
erwin-g,61,1.0613203002713285,0.9295909437435051,5.559441897918172,1.0519008298872268,0.5369412482296854,0.9302843014848912
erwin-steinbruckner,117,4.137090131437367,0.6361759934550228,8.79767533538711,4.115556444024542,-0.0023083051560543926,0.6384226705666154
es-ef,762,6.180645410199994,0.5370743988448687,7.21521329206111,5.671148501568149,0.44425165178543685,0.5812141452237645
esben-sohl,30,3.605460598202922,0.5710769577835819,5.104809988565517,3.9186906859576456,0.31065477819194237,0.5219658445066724
eshin,169,4.397303027117896,0.6091751878290314,5.6237385038185215,4.428613140800172,0.4732241574481328,0.605848439031971
eske,88,4.300050226686086,0.5707180292733779,6.603149912879518,4.42582405082829,0.24982928851220523,0.5551640612596033
esp-elio,135,4.976450979579725,0.48849623461665154,8.376464186593017,5.405640353850711,-0.08760854642795268,0.4316009103843264
espen-systad,132,4.932780668847777,0.504835887371607,5.601176641613489,4.810516209276173,0.4182514844319501,0.520091370800497
essens-tweet,27,4.268333485610999,0.3291429741408627,6.201384724105025,5.903848009225679,-0.16156974502539484,-0.11664578177924459
esstaurant-unterwegs,38,3.5194228822559275,0.6172223860257289,5.709671331437977,4.262648078863143,0.2724595707297768,0.5119923979228194
esteban-bianchi,138,4.896045075115243,0.5289504406259175,4.702356471733305,4.3637653685424,0.551712123605153,0.590675445989273
esteban-trigos,12,2.9806400654395606,0.5329994611694244,7.9073196212069226,4.827239613903412,-0.4788616706433275,-0.040515045965422526
ester-meerman,124,4.5282873280228255,0.5626174749291126,7.359014896600973,4.805101837804688,0.17269437787030162,0.5295033797357814
estevao-rizzo,95,3.445119272367825,0.7276312120573606,5.434283206952515,3.264938612768197,0.5351523359956614,0.7439744269390467
esther,57,4.203358119925689,0.5053163157490925,5.39058928522056,3.742012150846868,0.3045010634519519,0.574114635165246
esther-assaad,695,5.3639246780313785,0.6068266185200685,4.987179155108865,4.202438865286455,0.6384688690464679,0.7027339072693947
esther-cunliffe,99,4.257638564711525,0.582274752960778,4.944218885661301,4.242103618679918,0.49726014305663924,0.5841396546614368
esther-vargas,437,5.206898774394183,0.5874204380741701,8.469361668662481,5.101956013203698,0.2534153929623123,0.5971472313258362
esz,281,4.8229764953477785,0.6106328751017054,8.644433394983425,4.735334923505354,0.20068358218541416,0.61891324715415
eszter-bircsak,118,3.993576615210552,0.6303926347664954,4.798850168122395,3.853583516865583,0.5381078350119984,0.6458579928953234
eszter-racz,30,4.117769668303781,0.41406362108431954,6.2784547903977606,4.151010496723458,-0.12597305448088766,0.4071902714614797
eszter-s,112,4.019383249234529,0.6275236383883305,6.650343512564993,4.4232857527367635,0.2992125528938986,0.5818711925539545
ete-kou,8,2.8679700005769253,0.45860471062612934,5.174447106000679,4.754294745817859,-0.1632153645668092,-0.10348888569155311
ethan-applen,124,6.034675760499868,0.2866479358202712,6.80579835845852,6.147407584314322,0.1425103696096633,0.2674229757686015
ethan-bloch,222,5.016578836481937,0.5608167531086298,5.053392806705512,4.457223878386401,0.5569462033948142,0.6185199704186787
ethan-farber,28,4.324343415062789,0.3225787735950302,7.453914685894107,6.26248299585985,-0.3337392963213639,-0.16496690880386106
ethan-pearson-pomerantz,190,3.954017131627732,0.6757868575986927,6.770505226752834,3.927954813312305,0.3812397919782314,0.6782784375701415
