userid_x,ego_info,LZ_entropy,Pi,CCE_alters,CCE_ego_alters,Pi_alters,Pi_ego_alters
andrew-thomas5,7.139551352398794,5.1083517553735875,0.4833988310990219,7.849927686369328,5.650090933131045,0.048084147822149696,0.41260665441785105
andrew-vassallo,6.266786540694901,4.1928036802915045,0.5691687475595749,6.561982123128723,4.067654209131344,0.2206550688589383,0.5850275632135818
andrew-vazzano,8.139551352398794,4.8413564877944815,0.5985290577898772,6.224181023540045,4.492993394216144,0.4574417008259341,0.6322951248537004
andrew-vilcsak,6.523561956057013,5.621207497840967,0.31069625784004506,7.300606163865157,6.384685802006517,-0.06467994914119164,0.1623063424868626
andrew-violette,7.3750394313469245,4.463825408953057,0.6217402037620058,7.641087713171253,4.3997920232643235,0.2659785189168079,0.6281383814694125
andrew-warner,2.584962500721156,2.6666666666666665,0.39487846048935904,7.375768306009338,7.215266031020634,-0.4427027635112107,-0.4239790410108299
andrew-whitfield,8.81698362325538,5.136803051047592,0.6055578493490034,9.93536929477152,5.060487235584697,0.1062419059696374,0.6123663448604787
andrew-won,7.366322214245816,5.362975423776776,0.4631587933025145,5.3042846690101015,4.881943979684,0.4705479145913835,0.5225947853724899
andrew-wyllie,3.4594316186372973,3.0843873123225154,0.450691035240331,5.503500680208527,4.982725968041618,-0.1863501898884551,-0.1105572231438511
andrew-yang,7.894817763307944,6.048854312434722,0.40882702632808815,5.0339304141358525,4.881527453540235,0.5296156299608198,0.5469291952154189
andrew-yates,7.383704292474052,3.8207108736002895,0.6987276842084611,4.186310330131317,3.363050411431274,0.6650382111848656,0.7399198434317069
andrew-yeager-buckley,8.603626344986193,4.752686966341637,0.6272234882850988,8.43567344011705,4.629914868211526,0.25240765516053004,0.6384061016868255
andrew-yim,4.954196310386875,3.87774127126654,0.4999482999629384,7.2240113906527545,5.727823986525017,-0.209912795999105,0.0649880081661953
andrew-zarick,7.515699838284043,5.378805030486274,0.4878540026769892,5.406438010350034,5.018087338589828,0.4845920201015979,0.529789675320558
andrey-batin,6.169925001442312,3.71339219134472,0.6950964558227379,4.625028649412023,3.464890110836224,0.6054275883407161,0.7186747074346433
andrey-sebrant,5.643856189774724,2.8593330065340425,0.7261558540611674,4.680103102463307,3.1418234344912785,0.4992188054748727,0.6934593808703592
andrey-sverdlichenko,6.392317422778761,5.1682760911405685,0.4004168301677257,6.808499958091085,5.501262809274022,0.08944489686093587,0.347180246407722
andrian-budantsov,4.087462841250339,2.8260587202357783,0.6511390228545051,6.767637285106293,3.29099352837793,-0.18899500913272665,0.5748084640740353
andriana-albert,8.826548487290914,6.3251858861603285,0.4471860953660111,6.473897588077422,5.284763006129972,0.4311865390743175,0.5549608671334977
andry-haryanto,7.2384047393250786,5.050390877234278,0.5102806064123037,6.906925510376719,5.1371569524175165,0.2659991919234291,0.4998276575543961
andy-affleck,7.475733430966398,4.440423046365002,0.6332972503710542,9.512883551805665,4.43224394586764,0.008651473658614694,0.6340902370420785
andy-alexander,7.348728154231077,4.820202827442159,0.5439004555850503,8.413198242793802,4.8625533075952685,-0.0013143192836651337,0.5389918176987324
andy-amendola,9.052568050804153,4.141923919152283,0.7031153399970207,4.575213360958569,3.3564656189742275,0.6673616302849892,0.7661151476511334
andy-ashburner,6.857980995127572,4.721293308052747,0.5276333462190957,6.990059684526012,5.06541885874422,0.20642537491439047,0.4841650890840333
andy-bokanev,7.03342300153745,5.649398882855711,0.3855969981889813,6.098048452465235,5.482138547585229,0.3191276200167396,0.4093920870319056
andy-brett,7.022367813028454,3.3596479656416305,0.7273986534507549,4.143362579799397,3.342913563755607,0.6518873770960606,0.7289705963337724
andy-cataldo,8.262094845370179,5.777026418068816,0.4799164644366724,5.596782085868236,5.029153779464998,0.499661885262957,0.5603008186884811
andy-cheung,5.832890014164741,4.9239037105459955,0.3632154362208633,8.263831479061965,7.078355329352782,-0.2843787031740436,-0.1204636049852084
andy-cogbill,7.05528243550119,6.040251333549946,0.30445213054431514,6.257770875514827,5.957779778587829,0.2687519257045666,0.3176223631345659
andy-d5,5.426264754702098,4.02863477726586,0.5329874514148888,9.411058901803859,4.867020859363953,-0.3982779632930024,0.39983773421262414
andy-daulton,5.554588851677638,3.749977549760334,0.5863550943185919,5.534182156739447,4.450143353599602,0.3068013875227741,0.4849899893085884
andy-davies,5.321928094887363,3.862909566120405,0.5339266480536605,6.336164788208972,4.503868275917516,-0.018130615333013786,0.4277866036027116
andy-downtowneandybrowne,9.079484783826816,6.652107945859084,0.4305351949834377,5.854347976455308,5.334653589294424,0.512075047345952,0.5631878728568277
andy-dulman,6.918863237274595,5.309218145625868,0.4300035547127509,6.955788433055134,5.259522306781582,0.16951561408518792,0.4369070493169168
andy-edmonds,7.741466986401147,6.005755124318657,0.4020292139588679,7.3542071524580575,5.9104043418141785,0.21572323384920247,0.4141276246449975
andy-ellis48,6.321928094887363,4.038566870131936,0.5928042622765467,10.438033675421027,4.947180422390195,-0.3782125979199399,0.4751199920436935
andy-etches,6.149747119504682,4.029392863750034,0.58854220305118,4.997080909649116,4.048199453680303,0.4605478328731045,0.5861697876683328
andy-gadiel,7.20945336562895,4.764946833745757,0.5408030396812624,5.261524831815207,4.662453637935687,0.4807702937920242,0.5528886477068923
andy-girvan,6.087462841250339,5.430409003944613,0.2779343170389632,6.951920637548528,6.356940272220895,-0.0883771981871725,0.015526236352623774
andy-hadfield,8.67595703294175,5.930715398498425,0.4884883285952478,6.046674537257,5.0129362492588045,0.4763316130606092,0.5817229252975733
andy-halvorsen,9.375039431346925,5.241704161869227,0.6155751466845986,8.173817967732282,5.0015614885859225,0.3498090347140075,0.6357953619136495
andy-hoek,7.169925001442312,4.0276275803927675,0.6669051534417318,6.558162138825737,3.9403801608701934,0.40160163160237533,0.6753231507034517
andy-joohyun-lee,7.087462841250339,4.029769785442761,0.6424690270088621,6.091953088797365,4.004253091857765,0.40781614279325656,0.6451566205935888
andy-keetch,6.22881869049588,5.004417030863093,0.4081555522441126,6.441412973777126,5.154908717625641,0.139319148231574,0.38387593609836135
andy-kinsella,5.807354922057604,5.140099847776753,0.30049623017560856,6.197146020785698,5.634184440003513,-0.003418161753258777,0.1895322021824188
andy-lobban,7.643856189774724,4.261027279992812,0.6456187934091775,6.782288020028221,4.0566522160965155,0.3788029145398806,0.6654501220335702
andy-lucas,7.658211482751795,4.10230517753954,0.6603956287142344,7.252888591956523,4.1913330832095514,0.3217675603818806,0.6517431630829813
andy-mai,7.312882955284356,4.720944588089491,0.5765157650617712,5.772723716056408,4.72276772014445,0.4587186064777369,0.5763191165598847
andy-martin,7.7073591320808825,5.11977585162486,0.5414090455254761,6.2021593184097386,4.551228534111749,0.4195332137361468,0.6018219936060829
andy-maynard,6.022367813028454,3.1761500337568127,0.7101050322732962,8.708430282244644,3.4332665985599085,-0.10670404103286502,0.6820228757503671
andy-miles,6.832890014164741,5.987494743621694,0.2827211110124647,6.238287360591039,6.046792171759689,0.23827749245836566,0.2724438337099101
andy-morris,7.2384047393250786,4.940073579916253,0.5376861930382811,5.562266621211793,4.926673637722402,0.4648180912989482,0.5392169648641909
andy-murphy3,6.169925001442312,3.9452909871839736,0.6079942846101863,6.5069313198829,4.303339315762882,0.25071147553464496,0.5637957062459872
andy-nick,7.339850002884624,3.81250963333974,0.6844382733901404,9.07780255054618,3.8860942039042494,0.04557490630337428,0.6773111008028894
andy-nightingale,6.727920454563199,5.308284377086202,0.4090382196839337,7.496101370396077,5.675711006446883,-0.022503114023488497,0.35363649679135745
andy-pearson,7.366322214245816,4.050970594636008,0.6403694765566129,5.19348370736083,3.68846058197268,0.5147866205861388,0.6781444914980029
andy-peel,6.832890014164741,3.4365775834746803,0.710796893563505,9.01492475988798,3.5760285170901223,-0.01978797261641308,0.6970336698532867
andy-pitts,6.303780748177103,3.2142987864003,0.7136959422438229,4.21982057184303,3.3289607368649303,0.6039643428840243,0.7016070334759275
andy-ralphs,8.326429487122303,4.310435096715166,0.6692351064969354,6.553647963012402,3.99943347330224,0.4583939654955201,0.6965868972733371
andy-rankin,3.321928094887362,3.135468759341556,0.4175958297144465,10.011136948710053,6.8145398474568175,-0.7781369865853404,-0.3724520862789458
andy-rivas,2.584962500721156,0.7741485252584205,0.931519706341074,3.176668141477112,1.050482627467905,0.6315299750045111,0.9024855328913371
andy-rixon,6.321928094887363,4.2112748307464285,0.5639902780199011,8.281911484713941,4.205332056831288,-0.12808109782715138,0.5647555202916462
andy-shen,8.588714635582264,5.1907462015978325,0.6159305579989433,7.239862969861642,4.88008264375543,0.4322185521641183,0.6423118331315725
andy-soell,8.554588851677638,5.9437346119366135,0.48940812690542496,6.884529332119234,5.5902260846224126,0.3885494618044331,0.5257520399378631
andy-szybalski,6.523561956057013,6.276387702864229,0.13258312158496582,5.0808501864601086,5.052632697325096,0.3731489091471191,0.37797122696227015
andy-thorne,6.426264754702098,4.324277392361497,0.5773783641903296,5.851211298802145,4.244349225956118,0.3812635029518331,0.5869103279673942
andy-tibbs,7.03342300153745,4.336697689404627,0.5890252290491844,7.8576580995521175,4.380239123495207,0.09369548319848324,0.5840085153618444
andy-timofeev,6.357552004618084,5.136088660798934,0.3966723725401973,7.683770762497736,5.312736109587224,-0.11368544394748907,0.3682517846990873
andy-toy,9.69522829149575,5.027059628575638,0.6580587952923552,6.611043888533965,4.579524529174601,0.5318383435434862,0.6923583046711843
andy-tyler,7.400879436282184,4.0880602050783015,0.6449356380950696,5.873975407804779,4.0181107727130225,0.4497085832746393,0.652106923990312
andy-wardlaw,5.044394119358453,3.3368671556227927,0.6172155372705144,6.470806700565934,4.6167369680421695,-0.031690514526534624,0.414097376615883
andy-welfle,7.303780748177103,4.574726274436432,0.6009971040949617,6.407687869238017,4.460207527046703,0.3980238745887648,0.6128518441496439
andy-werner,6.807354922057604,5.27102233162856,0.4353129764910644,9.944096454049054,5.477488189683187,-0.31107333365110706,0.4063313755983809
andy-yaco-mink,6.599912842187128,1.2928705610012576,0.9057195574219497,6.606790694179895,1.3429025360788358,0.3665796960498248,0.9016062427606508
andy-yang,7.507794640198696,5.309966678536679,0.4808356832749209,9.013170177030547,5.308525570629592,-0.0999421607031076,0.4810115645201103
andy-zakrajsek,8.257387842692651,6.055844227707295,0.4380556742603097,7.155465981045643,5.530435483712346,0.30481259950718115,0.4975547231264991
andy-zetzman,7.714245517666122,4.44342873531053,0.622713401951414,4.946306331380408,4.199854528757416,0.5714577777441566,0.6469708117970681
andy72,8.672425341971495,5.942146079376773,0.5015169722193588,5.683080313138876,4.993538992485677,0.5274288679295912,0.5945784671299548
andy84,5.906890595608519,3.7029387893188193,0.6271106100884078,6.8101957553430745,3.627895000233573,0.16382698774262364,0.6363144841648158
anej-mehadzic,5.0,4.234730832977044,0.4063604914028701,5.577119439148864,4.807148316993179,0.010551817822784072,0.2805898066862367
ang-dezelske,8.499845887083206,5.8650382159545424,0.4958068415178795,5.195685712292166,4.79625293891863,0.5639539880116117,0.6033579704023997
ang-graham,8.103287808412022,4.734904942260409,0.6081541417746421,5.397720878711397,4.283414726315817,0.5422437478297679,0.6516248799470398
angel-b,8.842350343413807,4.66543321230671,0.6517833165436756,6.062159014606652,4.0962198606703755,0.5275894556047811,0.7000958150649949
angel-b0,4.643856189774724,2.680369240345536,0.7319361283563603,7.1166768587482165,2.819667011365496,-0.033877863250960434,0.7150684913199128
angel-barbero,7.9886846867721655,4.667767589938624,0.6015694632548747,5.2677971545740565,4.3518536741714575,0.5396568050395032,0.6332512847458283
angel-gonzalez6,7.1799090900149345,4.893531468233513,0.5498485826715583,7.429116937205955,5.008326259689653,0.2330576019092824,0.5369741595130246
angel-jimenez,8.243173983472952,6.186970673614608,0.42320522383165626,5.6491514148226765,5.4199434166216935,0.4846327471386117,0.5100802013509225
angel-rodriquez,5.700439718141092,4.597765887190809,0.42680764135089627,8.188345150707557,5.343581275578939,-0.2666550015784213,0.2901644462951543
angela-baxley,9.712527000439824,6.967217567016894,0.4370471566945573,5.045955739232004,4.857738972778506,0.6153829158683616,0.6319671917583584
angela-chou,9.00842862207058,6.652698636836552,0.4279886144969113,5.0846384538300615,4.999144201789026,0.5856146673627423,0.5938102238096437
angela-donohue,8.483815777264256,5.8184722098652175,0.496390895165328,7.2999766786679245,5.307989672537848,0.3329780711519177,0.549022286908939
angela-gee,9.243173983472952,6.712157100073798,0.4273360221578396,5.842757476208656,5.287662952109128,0.5157211230180879,0.5698806274706861
angela-keppel,6.727920454563199,4.746560165934321,0.5233913053815132,8.111996935852964,4.969392063545532,-0.03679312311788307,0.4952488248189718
angela-napoletano,6.672425341971495,5.8181818181818175,0.2921921929090597,5.698838344187895,5.244322530542256,0.3128281814218737,0.38740740755178377
angela-natividad,7.05528243550119,5.349684803048206,0.4391626908211004,6.660120578533004,5.187702927265343,0.2471268978158748,0.4608031658418726
angela-reinbold,3.321928094887362,2.9754408347856116,0.5417603953564775,5.0854278822152335,4.746723822212463,-0.07337881985650786,-0.01778915316934615
angela-wang,7.108524456778169,5.655068244999082,0.3891771723167792,5.102214890875474,4.8661312013792415,0.4653703364867558,0.4965589705885964
angela7,5.20945336562895,2.4487505406283567,0.7736455528950913,8.590273952598034,2.765967169534204,-0.16661706751526265,0.7385662400162137
angelique,7.700439718141092,4.537623839204395,0.6207055219150007,6.194411328343023,4.406051807663268,0.44887367667219663,0.6336185046621658
angelique6,6.727920454563199,5.269566738646012,0.4184662954407564,4.610456229363275,4.411805600193887,0.5104068553261506,0.5368529284817065
anggoro-inggriasto,8.108524456778168,4.613865162507906,0.6267372046041414,5.657491480298206,4.134290104286003,0.5249194078948616,0.6715749575010206
angie-aldape,6.768184324776926,4.806556450915899,0.5111755932396476,5.236177854796108,4.780051797307046,0.455315897337683,0.5145467694655925
angie-barka,3.807354922057604,3.137740668766705,0.5330612129528297,8.873864125476809,4.126241718676162,-0.5740355388610758,0.28933236318772804
angie-buhl,7.888743248898259,4.54715876500285,0.6259018711663904,7.47681863224225,4.4979014484564726,0.3152116420331779,0.6306552141638613
angie-gentile,8.73809225962049,6.016117534238532,0.4805236633611952,5.276912237894723,4.883082778198903,0.5562269831943997,0.5952245227258748
angie-k,5.78135971352466,2.7443868536501004,0.7674023528801588,3.3387942153690737,2.5708899609164537,0.7075271236240223,0.7843676958272098
angie-kwon,5.832890014164741,4.173521010152757,0.5511668414277259,7.072939256369993,5.168593216945447,0.028169774273443218,0.40840037938469
angus-burton,7.459431618637297,5.868171285210087,0.3922810221025501,5.5495686389429935,5.028392534543361,0.4344206449471145,0.5005766240859412
angus-logan,8.79766152585376,5.804651754798673,0.5224805478951906,5.875797189166309,4.832159572916451,0.51548792165979,0.6153968971627235
angus-mclean,5.672425341971495,4.901025436252253,0.3480520138805576,8.459370752693014,7.0537201773786435,-0.33222965019913314,-0.1396202928613306
ani-gulbenk,8.184875342908283,4.7013712627208175,0.6137832313407334,9.736629235081834,4.817794772791559,-0.008212943182217025,0.6024967791671969
ani-mamourian,7.531381460516312,5.399272030471002,0.4865969003431396,5.053305517847071,4.748988840762374,0.5267858744540319,0.5612705429657665
anibal-bustos,5.087462841250339,4.575085969650789,0.3190867448372385,8.229194098234437,6.179060619493202,-0.39476768302250825,-0.10600696013794376
anibal-casso,8.700439718141093,6.1674761784040095,0.462113587775801,6.156734792578432,5.226641006913877,0.4632564133808838,0.5593392879131864
anil-bridgpal,8.430452551665532,5.576236065180501,0.5364111316472879,5.078638375302852,4.7926852926857775,0.5850424228075742,0.6123880867550666
aniq,7.800899899920305,5.8163382906400845,0.4334338546768469,5.4488529322679815,5.076567503049929,0.4778867855122567,0.5215720069267871
anirban-saha,6.882643049361842,4.7909122585511295,0.5207621077314671,8.038574161602051,5.037195729224679,-0.017661624919063878,0.4897567339875623
anish-acharya,4.954196310386875,4.001167164695754,0.4588137289630366,5.883374248359004,4.863580572572944,-0.034859463606064296,0.27789081786268216
anita-brooklynbybike-singh,9.011227255423254,5.221207435434146,0.5977236054517647,4.7748957394509635,4.206037240902414,0.637381857027666,0.6867050791965832
anita-espinoza,2.807354922057604,1.466569005274636,0.8497972708245485,2.32769590174341,1.674900571962998,0.7373838783597501,0.8239526575936631
anjelika-paranjpe,8.876516946565,6.357847867935,0.4553963555131166,5.160330661349002,4.965581470272864,0.5758789804830702,0.594703076183683
ankit-mishra,5.523561956057013,3.123025764813596,0.6981028941925059,4.5926092738959445,3.1761324026557283,0.515586172078284,0.691932149103587
ankry-tank,7.7073591320808825,5.174115925486548,0.5077362277382068,4.598852924491358,4.262802234399302,0.5737390203984261,0.6109981895664953
ankur-agarwal,6.954196310386875,5.099625166067739,0.4621077161615813,8.061182203642343,5.616837958627774,-0.06392181161983845,0.3902675981188221
ankur-oberoi,6.266786540694901,4.56186135642649,0.5045884531908488,7.617894136808663,4.818680895959023,-0.06318695378538143,0.4684780145775445
ann-baldinucci,6.741466986401147,5.197970901218825,0.4362687865419817,8.255873410655232,6.007266701588301,-0.11406156418256296,0.3160871825630073
ann-marcelis,5.0,2.7769030567719044,0.7079061427842521,5.641089008685159,3.1229045560218878,0.2626059784460468,0.6626605772658285
ann-mollica,4.643856189774724,2.606543215772388,0.7237527420175822,10.235168856803027,2.8475804592231606,-0.5197661289061117,0.6921856033394977
ann-pattison,7.199672344836364,5.442977537414887,0.4434728735425345,5.888460268387075,5.391919474735024,0.3840489055795291,0.4501108805076608
anna,8.50382573799575,4.959216019360676,0.6174409637235122,6.635337525613395,4.501731161086925,0.4605244787983436,0.6580314882705973
anna-banana5,6.20945336562895,4.7205358998329725,0.4747951698750128,5.577334239555658,4.517869330857113,0.3441033830414509,0.5036435864807447
anna-billstrom,6.169925001442312,5.1677661841565445,0.3614391271122139,8.224178847532254,6.601116264776981,-0.2283605028890956,0.0355196314766871
anna-borsboom,6.658211482751795,5.048685920192731,0.4533492675220815,6.943244030522012,5.223621050155077,0.14421806034890947,0.4286256843038553
anna-carol-ramos,6.977279923499917,4.453185250022061,0.6094361881037252,7.168883506608348,4.343935720571233,0.2953099847440928,0.6208077707434408
anna-d,8.49585502688717,6.297997608411605,0.4301476538391706,5.498505193190146,4.945743124980967,0.517334574485614,0.5749779234608955
anna-eschenburg,7.78135971352466,6.313323355449902,0.3508459963672601,5.298725615916282,5.152425977219621,0.4810435746588441,0.4988257846924166
anna-frenkel,9.002815015607053,6.020472163118535,0.5037862595599463,4.572636601559887,4.339922528941576,0.6411321162518631,0.6622464601968798
anna-grimm,8.640244936222345,6.379086568260903,0.4387604623068453,4.839714957340738,4.782321005806071,0.5973170529955577,0.6029497659855294
anna-habik,4.087462841250339,3.1712413313173493,0.5825069170700958,6.559037092321177,4.1117706723939085,-0.18222762728580127,0.4017001513874522
anna-heatherly,7.098032082960526,4.492363286173998,0.5911066072184705,9.066885309592912,4.6761211651078245,-0.06697170521939179,0.5708498568623116
anna-hiort,7.794415866350106,5.939199233518102,0.4215749345279353,5.201043581035129,5.037286999602658,0.5097562393065723,0.5286207794952835
anna-jordan-douglass,6.754887502163468,5.165424431249614,0.4375777049243477,6.805203706872259,5.898659602302913,0.1731622749473002,0.3287288577781937
anna-kaller,6.6293566200796095,3.8561397841203395,0.6482866153497263,7.098719940481169,4.0242799084547745,0.2410825594088683,0.6298667277073252
anna-konstantinova,5.977279923499917,3.318767409954801,0.7178752818775788,3.8446611228217185,2.854451983489376,0.6646766583764202,0.7632367423866119
anna-kozlova,5.614709844115208,2.575768215561873,0.7937352213771449,4.484132925766857,2.5050160974576827,0.6060779154409425,0.8002257878911591
anna-maria-giacomasso,6.022367813028454,4.567231091995787,0.4796684085943551,7.57911165413512,5.175809153245803,-0.10574492997867026,0.3855411001009949
anna-muratova,5.087462841250339,2.656003837948609,0.7378559068165432,3.2935434592040433,2.6780059273939085,0.6599548003446165,0.7352518233941354
anna-pizarro,5.906890595608519,5.190682242079901,0.30742670531086114,5.879354632710317,5.615210308569306,0.15229068705116894,0.2173310693765512
anna-plaggue,5.554588851677638,3.9114217521901855,0.5611097724316906,5.378637687561032,4.401718153096388,0.32951913988867354,0.4890422685043789
anna-sharkova,5.807354922057604,2.778161176072541,0.766480034635593,4.014680817490279,2.6190970264590523,0.640224072383876,0.7818977326532764
anna-simonse,8.262094845370179,4.677532755437253,0.6198139507943068,5.471046606649753,4.2759412159403105,0.5424458597495659,0.657679648803259
anna-watkins,3.0,2.1341667428055,0.7388592365761251,3.956935858799752,2.736173728600946,0.403167494398615,0.6411158622346597
anna5,8.813781191217037,6.1499411598467875,0.4765963437941906,5.353473107717254,5.008329562731144,0.5567338807638222,0.5903408941636734
annabelle-tilley,7.409390936137702,5.816446023376871,0.39102162789116696,5.6523134285705705,4.74776275852638,0.4132213192851477,0.5292082221750614
anne-clelland,6.882643049361842,3.9970186633699285,0.6506120021796948,6.571722959096338,3.979096459409247,0.3578059149012477,0.652465185391374
anne-francin,6.507794640198696,3.631495985527111,0.6482976367062321,3.8054740797368725,3.406267486533075,0.6277893455040873,0.6743923697243526
anne-herngaard,7.562242424221073,5.423127812452288,0.4888884900798047,4.849437266485516,4.512469397095288,0.5542341808216003,0.5913536761029129
anne-hong,7.734709620225838,6.118934283104857,0.3805607132393353,6.354880509095203,5.864465589974254,0.3492311795017416,0.4134896441199283
anne-lac,7.679480099505446,5.580033271754403,0.44995760163225823,5.818557459779424,5.26169402974685,0.4200011984632498,0.4889541048639615
anne-s8,6.643856189774724,5.271220009777153,0.4064102367542636,5.702511757123284,5.376515548714469,0.3399449278982627,0.3905627016065204
anne-sophie-nicou,7.679480099505446,4.5357311812783125,0.6064849568327891,5.595000800604928,4.1418735155168935,0.4933021731513317,0.6466101275776129
anne-szeker,7.592457037268081,5.574567431942447,0.4645860430992741,5.541768803776028,4.940248191150791,0.4685105376991636,0.5386869571771269
anne-taillandier,7.507794640198696,3.2180292186656887,0.7344627383098864,4.2298340281464535,3.176514847553764,0.6342408843156575,0.7384327761731376
anne-van-den-berg,5.614709844115208,2.526455531366792,0.7695815300887057,3.2082211945268924,2.7539516605306185,0.6941459347443666,0.744925636673042
anne6,6.357552004618084,4.136354072521199,0.596163908174484,8.169700139770146,4.485371245780738,-0.05004939658665185,0.5539591767798444
annelise-dekker,8.894817763307943,6.187788508378795,0.4859323846148328,4.844749282786067,4.515427316534359,0.6152283523071224,0.6455436179391066
anngelica,8.588714635582264,6.0462637287127095,0.4651151415684354,6.371249123448389,5.386914140693926,0.4295418234603346,0.5349535962994592
annicka-campbell,7.636624620543649,4.697885138081742,0.592885324735406,4.790971557929992,4.194566819927228,0.5832472951108929,0.6440244230242792
annie-lesser,9.546894459887637,6.452754422703206,0.4853000960194209,5.41799380154824,4.976696318488669,0.5812172446485183,0.6206673596632986
annie-sorensen,8.219168520462162,5.587426263723075,0.5168162995205431,6.4976628430655445,5.129392858827296,0.41904589745881393,0.5638934711227103
annie4,8.451211111832329,4.673531324950692,0.6288861100710139,5.442335380420686,4.077223956991998,0.5561545790122209,0.6832827601298517
annum-bokhari,7.303780748177103,4.769679419261764,0.5666180883980231,4.504502098381773,4.206209747261049,0.5954422620939148,0.6272376395552713
annush,7.894817763307944,3.9961609099536775,0.6970271721984279,5.365004126535694,3.5634016067064516,0.5734190524370034,0.7343282776089632
anny-deery,7.467605550082998,5.875858243274255,0.3929919561828894,6.6135512232089875,5.7207245807967935,0.2895979917828638,0.4136152710028897
anouk-buise,5.357552004618084,3.3949619782991047,0.6460355816578545,9.56512547325725,3.79909889337796,-0.3542042988383451,0.5931873942148591
anshuman-rane,6.906890595608519,3.9744380691312684,0.6325166717593165,9.757318233410189,4.0175746752799375,-0.20142415309185552,0.6277248870702513
ansis,7.7073591320808825,5.413775548373387,0.5018911433102926,6.47948903392589,5.009774143004578,0.37661448444582224,0.5467716909852897
ansley,8.640244936222345,4.685715866310291,0.6368985397919076,4.854685246460549,3.9489556639262364,0.62162768860614,0.7019759532671697
anson-abraham,5.357552004618084,3.3800825287506178,0.6633876836591371,6.237648179777625,4.210151842162624,0.258945907061068,0.5590978252510492
anthony,6.918863237274595,4.8214911302933565,0.5321695421766016,6.808810673438621,5.106827135679448,0.2700518845301757,0.4976292736930994
anthony-agius,6.321928094887363,5.545231579554658,0.28773956470726875,6.5685538520291535,6.235089207190995,0.029084816376604657,0.1398038943265533
anthony-alsop,7.714245517666122,5.1044958572780965,0.5406304606427808,6.372691076197188,4.793597640337642,0.39587039373307226,0.574138954500515
anthony-armentano,5.285402218862249,2.6006780861654737,0.7500649361983774,6.9459598634168245,3.214891079369228,0.09156239622547137,0.6776514769412492
anthony-brookwalker,8.219168520462162,4.841116021610916,0.6145629904668941,7.939810727713146,4.760247844158356,0.2985063287950351,0.622078096106584
anthony-brown,8.507794640198696,4.997131752379327,0.6050160624842256,6.153772446679389,4.594720007406685,0.4947649492490578,0.6418381055466938
anthony-burke,6.930737337562887,3.623661614926784,0.6955113135407939,8.636647781127063,3.5929332214868905,0.08635568921562209,0.6985266622193945
anthony-cafaro,8.531381460516313,6.333240101616818,0.4317681867254193,4.764397305180856,4.678597929609251,0.5970266323794318,0.6056046125289513
anthony-campanella,6.169925001442312,4.217387739577409,0.5520332292202891,9.14955064580859,4.806551259472724,-0.2667899190390857,0.4709498627497736
anthony-cathey,8.471675214392045,4.286699819345817,0.6749250076304478,6.4870463286762154,3.9590304366706057,0.4715661098087325,0.7033269752883378
anthony-d6,7.491853096329675,5.0026479501778205,0.5339816198584987,5.882893564179255,4.945686801388118,0.4303357080025674,0.5404461444783067
anthony-dines,7.906890595608519,4.836179261481432,0.5878461011912638,4.557951298957909,4.187937772811954,0.6157862501516927,0.6522228043110369
anthony-fears,7.924812503605781,5.085178792437544,0.5417043169543202,5.052612154486417,4.5653172821496835,0.5452532899609088,0.5974277457917593
anthony-garcia,8.59618975614441,6.090622112659349,0.4682785789405603,3.746088320794992,3.6257405066888233,0.7008327364669047,0.71192890728486
anthony-glass,7.813781191217037,3.542478003455977,0.7332820520063625,4.519574449307017,3.3167761670456914,0.6468374260408702,0.7526122076482635
anthony-guillory,5.20945336562895,3.551196461757012,0.5946256140926811,5.719728640774509,4.4277972712962015,0.2198520017097365,0.4601076056194786
anthony-guthridge,7.924812503605781,5.751020963939546,0.4664043644632046,5.05430875608929,4.70347237120437,0.544328314737002,0.5821463228204099
anthony-harrison,8.60733031374961,5.379518740540603,0.555732230253141,6.800839785742593,4.883495192012793,0.41039669285010905,0.6036925064656978
anthony-herr,6.768184324776926,3.8150521050778514,0.663263842077656,8.635714815357115,3.8623056853112687,-0.005073819467493911,0.6583181463875717
anthony-lavado,8.022367813028454,5.091798037200243,0.5755623340063875,9.746837869617098,5.133003622347932,-0.010076605087474546,0.5714853466295424
anthony-liang,7.7615512324444795,4.594912279440009,0.6052083354020567,5.714385934221477,4.302048773784676,0.4868066227389582,0.6348087431770094
anthony-madama,7.832890014164741,5.629724611145375,0.4704919597825559,7.1263421954834225,5.528810274039868,0.2837582565012179,0.4822103618878193
anthony-maki,7.129283016944966,3.635694878362704,0.7059510934365739,6.235538849913531,3.4422583238823576,0.4415191369828352,0.7239966984343428
anthony-mc-guinness,8.614709844115207,4.982396728813433,0.618595442802569,5.9261524964548,4.588557834190364,0.5327209035603007,0.6532829899696291
anthony-munaco,4.247927513443585,3.668056073097533,0.4293032242894936,6.783182696836394,5.755465279606782,-0.2812068357721639,-0.13199403116885894
anthony-quintano,9.14210705730255,4.849932648003611,0.6388222178239609,6.315490597199572,4.38770351192137,0.5085056894902524,0.6781171612965858
anthony-rallo,9.50382573799575,6.301831251356377,0.5082228496752749,6.166499360126942,5.322780639772845,0.5206788673138787,0.5965404730638162
anthony-rodriguez,7.294620748891627,5.010493873636565,0.5294047543806653,11.109528217782906,5.550856648609004,-0.3182633447226069,0.465937339205784
