,userid_x,ego_info,LZ_entropy,Pi,CCE_alters_tr,CCE_ego_alters_tr,Pi_alters_tr,Pi_ego_alters_tr
4566,florian-feder,5.857980995127572,5.3190668250354385,0.25202178095944444,5.590438959239899,5.487543621902944,0.18723042622443908,0.2128157620254924
4567,florian-holzner,7.6293566200796095,5.393057637632133,0.4950683001577253,6.304911438086263,4.98600335087877,0.38591634219876186,0.5412956545874336
4568,florian-kong-sinh,7.787902559391432,4.912093022864116,0.5666851417074372,6.833331796773919,4.7096936408406265,0.34858228652977274,0.5879725921931371
4569,florian-krakau,3.4594316186372973,1.2241806498815384,0.8834115721341902,4.437431585376929,2.040792524924248,0.42887977062974425,0.7862230625224662
4570,florian-lezec,7.734709620225838,5.373214465005807,0.4912355071825831,7.056894176352447,5.385004899977198,0.2783138556753546,0.4898551564234672
4571,florian-schleicher,8.330916878114618,4.8195541355977545,0.6174254087038832,5.8716048888464565,4.349111118768766,0.5170437606308084,0.6605336611741763
4572,florian-seroussi,9.642051692927977,7.069036687884829,0.4199435085801807,6.680274413413455,5.704363896240998,0.4582771443952361,0.5510285714325439
4573,florian-stieger,7.857980995127572,4.93269379743887,0.5924637992265037,6.493871309131995,4.5895646106436745,0.4329103561140126,0.6256145465541566
4574,florian-weigl,8.055282435501189,5.111718000780738,0.5727688233188489,5.724740058990895,4.5868021727396995,0.5108610288643757,0.6240504452385071
4575,florus-van-beek,4.169925001442312,3.4904564914089358,0.4924235463876107,4.644121701743011,3.806775553118183,0.20113971325765195,0.4246408737123224
4576,flounder-lee,8.519636252843213,5.495533787041562,0.5393207768634394,8.684417582269717,5.389868284902084,0.18073450746348094,0.5498597151046556
4577,flyin-lion,3.700439718141092,2.0556352443216457,0.7690079941034139,3.6026085888600687,2.100912666311722,0.5283955581391404,0.7627485498562626
4578,folke-lemaitre,5.700439718141092,3.8423546427119017,0.5766927228753443,7.574671378500785,3.8566985242819785,-0.119837032554114,0.5746991594489868
4579,foo-koya,6.339850002884624,2.289537996223995,0.8310678712066464,3.1985829789254367,2.0862441125684503,0.7527722837194059,0.8479223177521463
4580,forest-taylor,5.129283016944966,3.0317185021976,0.7034828573059528,5.045308893299542,3.7363787406527815,0.44197542135745904,0.6178713685951939
4581,forgacs-mariann,7.614709844115208,4.157573984555944,0.6724795655179107,6.8613628815288745,4.017132401833762,0.4058477051730369,0.6852604085880111
4582,forrest-kobayashi,8.169925001442312,4.632578175200223,0.6264800152109795,5.725213675188169,4.271825993364526,0.5201727387791193,0.6601902560901829
4583,foster-mclane,7.794415866350106,4.3785220592956575,0.6449299667033648,8.200487827380877,4.4328835437187495,0.23470564234889885,0.6397689356197942
4584,foughtthebattle,9.243173983472952,5.799015563360981,0.5476624711954949,5.0745740053840045,4.626413525655297,0.6129738078276332,0.6522572679845218
4585,fourpster,4.584962500721156,2.1399710483922543,0.7938577246156063,6.491943563300705,2.1206762335681293,0.12976701740427904,0.7960565296144521
4586,foursquare-italia,3.807354922057604,3.6627099333829856,0.2518320306824381,7.625912619619359,7.537106093280713,-0.4729915360245688,-0.4614435405062438
4587,foursquare-tips,9.187352073200497,6.1680752710733175,0.4998550630006172,7.855570564754405,5.659779640974209,0.3281268711065821,0.5483909095468705
4588,foursquare-turkiye,3.4594316186372973,3.135468759341556,0.4175958297144465,5.668114974919689,5.482779974904034,-0.21729543977745516,-0.1913258329244766
4589,fox-hsiao,6.459431618637297,4.408502497804063,0.5626863804825641,7.295156852733069,4.599609969650629,0.1427666818118459,0.5391366368205813
4590,fox-woods,8.134426320220927,5.910932829063354,0.456917072308092,6.021466781465336,5.3195232172865685,0.4443085663297019,0.5226760648528502
4591,fran-bos,5.672425341971495,3.1858736802754435,0.6852414203126129,6.500542862528548,3.324274428800547,0.20657350063877328,0.6686349040052503
4592,frances,6.918863237274595,5.509752518210334,0.3943614229427635,6.0855777682922065,5.4917870399695525,0.3072364041495218,0.3969693570375843
4593,frances-berriman,6.0,3.1546550904146966,0.7086232152500567,7.068104018597076,3.1176127422230024,0.18705630071546314,0.7126779665595878
4594,francesca-casadei,6.523561956057013,5.015885472468937,0.44000055565330215,6.787095470194704,5.339151924022231,0.1356857594272593,0.3917467152085262
4595,francesca-chesi,6.129283016944966,5.071645946392921,0.37942532828299264,8.221969169291404,5.880617215457221,-0.22603461602758154,0.23040891338052225
4596,francesca-ferrandino,7.6293566200796095,5.282278492925446,0.5106457221697029,7.598552604019593,5.169508786939474,0.21823930948419365,0.5233883657097068
4597,francesca-grillo,7.78135971352466,4.9536581664685855,0.572053274951001,5.5118674686678935,4.5872005878607895,0.5134260187749318,0.6094332437371994
4598,francesco,4.459431618637297,3.3800211103534954,0.5421490419006614,5.1251502062646725,4.4517418136117115,0.11501398154832065,0.31880232000473857
4599,francesco-baldini,6.266786540694901,4.740100005367173,0.4766708693528725,7.218918283186913,5.3288392652381695,-0.004876672557804976,0.389585743608646
4600,francesco-dorazio,7.994353436858858,5.52724553548976,0.4868461540047693,7.62612256349925,5.362373284028964,0.22232211740695135,0.5055784308477198
4601,francesco-fullone,7.383704292474052,4.46207996197629,0.6102849378035604,6.702071051374314,4.311313085012917,0.3580631604778983,0.6258777348874006
4602,francesco-gori,6.20945336562895,4.451841984013052,0.5310249811041253,9.114915439475476,4.821547234132876,-0.2395333220862933,0.4810733264991293
4603,francesco-nanni,6.845490050944375,4.935219022983833,0.5037963758625991,6.5611494405191335,4.902079722452878,0.2806745604298688,0.5079571725621859
4604,francesco-piasentin,7.022367813028454,4.400090586718067,0.5882669037849685,8.277509381076648,4.387116814376728,0.023732979998855118,0.5897358509985065
4605,francine-varela,7.321928094887363,4.751117277432889,0.5661813060003857,7.545667263242263,4.892702989083999,0.21733089844909265,0.5504742057362354
4606,francis,7.011227255423254,6.196699356140147,0.2612961200412541,8.046922040668973,6.9234695201418335,-0.11355109265486812,0.12015102396931646
4607,francis-burgess,6.977279923499917,5.1741050371032635,0.4644522727564475,8.69507023442933,5.812575386466478,-0.12668741652986645,0.3774635550439225
4608,francis-vachon,7.721099188707185,5.497254943218922,0.4860545610428162,7.410707233213255,5.72497211190955,0.24499512210248656,0.4595586443138972
4609,francisco-asensi,6.965784284662087,4.9856857333037015,0.4943602691846049,8.060356837930085,4.962500890945378,-0.02597380085953433,0.4973105166396242
4610,francisco-taracido,7.599912842187128,4.414532904766861,0.6380876965764111,9.605152305144824,4.416761057761911,-0.0016058292571617086,0.6378735779290132
4611,francisco-vicente,6.523561956057013,4.446491264871233,0.5555612010860334,5.853461095484453,4.36741391551704,0.3693328729538928,0.5652935293453014
4612,francois,8.139551352398794,4.572574235956326,0.6338261786364923,7.430953717493659,4.363930864429316,0.3430652083652281,0.653231794112348
4613,francois-alexandre,8.312882955284355,4.647737367327636,0.6305136030362696,6.355304167502103,4.32020057589888,0.464481591050164,0.6606390106979415
4614,francois-gelinas,6.700439718141092,4.347890532849652,0.5819681511366399,8.605678319097532,4.39707369986167,-0.07982034658066206,0.5761924325390674
4615,francois-guillaume-ribreau,6.426264754702098,4.555098374154887,0.5013378582153616,6.2610645507517955,4.980750230378071,0.2312047346849076,0.4401822176059311
4616,francois-jean,8.442943495848729,4.6018853456053535,0.6459245892063138,5.52263002869449,4.132382576746959,0.5619059462164192,0.687293932541275
4617,francois-xavier-durand,4.0,1.975990943059955,0.8163083179900903,3.1950689255942315,1.934591769549718,0.6741710298713702,0.8208156371259201
4618,francois-xavier-tanguy,4.087462841250339,3.84336298835372,0.2851082948314539,8.781768960583811,7.372716822541505,-0.5990222652557141,-0.4144635771085981
4619,francoise-f,6.930737337562887,4.19226318685222,0.6015756928331617,6.4909300798316725,4.37538209960578,0.3074861870633653,0.580328051979598
4620,frank-battiston,5.247927513443585,2.5444572466309974,0.7633941798171129,7.6392305886737,2.9857313275810893,-0.031905734065155865,0.7139167339378649
4621,frank-bovenkerk,7.971543553950772,2.985353951965,0.7839510915140486,3.638961766692936,2.6499318527940043,0.729358715927147,0.8111937497513304
4622,frank-burns,5.882643049361842,4.630296890880647,0.4487996694116479,5.466018879858406,5.143177460346925,0.3065207651996074,0.3640553207117507
4623,frank-chang,8.0,5.393984147709858,0.5214618130483141,7.133518265442345,5.35840886296543,0.3220456619418409,0.5252789693260064
4624,frank-chen,7.592457037268081,5.432701276240094,0.4654738686998646,9.247832052794623,5.652428588210364,-0.13045403627255744,0.4380763595162189
4625,frank-chiachiere,7.870364719583405,6.2313590432361465,0.378282198852642,6.257505912984677,5.650546809358808,0.3749113093110397,0.4510157434072462
4626,frank-dimaggio,8.861086905995395,5.476603941361387,0.5629550338669427,7.755455828593013,5.200309402778083,0.3342958245001896,0.5887519578274871
4627,frank-hamm,6.807354922057604,4.674900542153374,0.538136976325016,7.359858728468763,4.687253326391796,0.15381028058580504,0.5366272088201501
4628,frank-horn,5.906890595608519,3.870211219524778,0.5959587218366479,6.2900638006453775,4.796985712245816,0.2316177623306484,0.4700680493562519
4629,frank-iacovino,7.011227255423254,4.548607533731988,0.5786024278947067,8.300071379589628,4.485118164677805,0.05619426593144223,0.585702595567714
4630,frank-jania,6.044394119358453,4.3707317073170735,0.5175599195438348,6.009671331201504,5.197698065158375,0.25793522238591005,0.3947499871174789
4631,frank-kloosterman,7.813781191217037,3.0081548473524253,0.7912845446056882,6.09800327280054,2.7455492771736116,0.53083219327758,0.8116639507875051
4632,frank-lin,10.1357092861044,5.411354448372536,0.6344846486328334,7.538337202881029,5.024789653956477,0.4643587107958237,0.6639890040167534
4633,frank-nanninga,5.357552004618084,4.6083302064327,0.3635416109344782,6.952851384674924,6.642358825693626,-0.17129250338802848,-0.12575226549588206
4634,frank-neill,8.611024797307353,4.977667747812871,0.6059599926655876,6.32321481834596,4.561216482618644,0.4768057245048197,0.6441139845019802
4635,frank-obrien,6.569855608330948,5.2159416615970455,0.4049668558083217,6.624104177289309,5.775227631473059,0.15974725773600082,0.3161962145052551
4636,frank-radice,8.204571144249204,3.953370440856428,0.7020626691896504,5.724856572471419,3.7929158131427614,0.5416645813656332,0.7158897377466984
4637,frank-rubel,7.643856189774724,3.9038574211459114,0.6934105661782766,6.868731618885644,3.767254041855432,0.40021116623686603,0.7057700087348165
4638,frank-s,6.906890595608519,3.733399393854665,0.6812484675043353,6.929453553316401,4.143051799158995,0.3216728752736129,0.6396169690825527
4639,frank-schmiechen,6.870364719583405,4.675225403698288,0.5387448813085199,9.815233851790401,4.8190759237175165,-0.2424328113200463,0.5210948692548458
4640,frank-sesselmann,6.820178962415188,5.155674439507722,0.453979842585842,6.804804983452108,5.048913537402287,0.2026206986478322,0.4684115671405637
4641,frank-sitta,7.499845887083206,4.635721966292634,0.5852553081631475,8.368158239284503,4.589562564993108,0.10634068943950203,0.5902034950345771
4642,frank-slangen,5.614709844115208,3.9697180994491656,0.5687992455878028,6.740603093765878,4.365916109398808,0.08776258872463777,0.513440675507458
4643,frank-spinillo,6.569855608330948,4.6196104305069206,0.5248789690791055,5.210081318963946,4.582088991874868,0.44656151597045896,0.5297019639377797
4644,frank4,8.0,4.533951815220097,0.6254748982502967,8.49920018558557,4.462680188102916,0.1825438690767998,0.6323813108424972
4645,franke-rodriguez,7.787902559391432,4.359724706768064,0.6391545905558134,5.43715316505981,4.220107562741919,0.5310393080752847,0.6526639062428211
4646,frankie-de-soto,6.066089190457772,3.8560789817373253,0.603683650641415,8.974947869191114,4.318288445480558,-0.23300717335702045,0.5437694242087892
4647,frans-mayra,6.584962500721156,4.840431124263639,0.4926472416908885,8.308059142015695,5.390739600853424,-0.10689630653016373,0.4173550573088368
4648,franz-schwab,5.754887502163468,2.997780487187065,0.7197723704387575,9.810880568157527,3.1571493219959414,-0.2870173886453714,0.7019495688568571
4649,franz-strasser,8.388017285345136,4.693931079398542,0.6138424404686634,7.470393703546297,4.618804680563646,0.32060704128326,0.6210979671079182
4650,franzi-kuhne,8.361943773735241,3.941765849618853,0.7064288838668239,6.418333491252453,3.58478628867814,0.4815160303554677,0.7366140629050648
4651,franzous,5.129283016944966,3.116545984246589,0.6668930680524581,5.488426469543557,3.5972184026597795,0.3023773103906292,0.6019048927074411
4652,fraser-maclellan,7.409390936137702,4.603720402510417,0.5758335226710561,6.518945434902811,4.9277258343540025,0.3451554516754545,0.5393016519770684
4653,fraser-nicholas,6.807354922057604,5.535039122740211,0.37686625940945395,5.87802246929233,5.431340901376319,0.32374488812563296,0.3924114953839941
4654,fraska,5.392317422778761,4.903282922721124,0.2836662759343643,8.540076391138538,6.332065681346878,-0.4029101482382499,-0.0942501667601616
4655,fred-abramson,6.523561956057013,4.221414678071268,0.5659751640147871,7.574165801607431,5.209835188280271,-0.015850011342036174,0.4332845722412384
4656,fred-armstrong3,5.247927513443585,4.219207568291798,0.4516114386459831,8.297077923380634,4.50558511105535,-0.3387797704269591,0.399046484524104
4657,fred-bullock,5.700439718141092,4.051115386196979,0.5410214480950277,5.943557049735014,5.144571200863107,0.22206890696649945,0.37013141289213264
4658,fred-cadena,8.194756854422248,5.070009585292119,0.5666690033846679,6.334798456654327,4.8080954283293815,0.4323932995449956,0.5931588743245367
4659,fred-cook,5.554588851677638,3.7097069611071287,0.5631219463699975,5.450525310351827,4.469291198686204,0.2569302699413717,0.4414332471995889
4660,fred-knowlton,8.49585502688717,4.684888704724048,0.6331186033387806,9.367688825452216,4.670136410262572,0.1367590971400501,0.6344626273569782
4661,fred-scharmen,7.366322214245816,4.6526880688200825,0.6062390090992698,7.162475656641637,4.637293934425577,0.332813262660914,0.6077804300725573
4662,fred-stidston,5.0,3.2668389795407027,0.6393541282100746,4.153342105243364,3.7830750624770526,0.5105246936951429,0.5660815815110743
4663,fred-wilson,9.187352073200497,6.0598073784935895,0.5140129563752104,5.474264075490639,4.973238683927522,0.5689789377270287,0.6147382329667312
4664,fred-yates,6.78135971352466,5.030197298700629,0.4796997475639439,6.403896714691805,5.653064091369414,0.28472519754870323,0.39535646929245377
4665,freda-shao,6.129283016944966,4.339619344771202,0.5436948296446428,8.567966073268781,5.191502002483781,-0.1744972282257053,0.4260848715605509
4666,freddie-figueroa,7.6865005271832185,4.374420438367977,0.6364120190148632,8.627059224708676,4.437795315682962,0.14980738015772446,0.6302102398163061
4667,freddy-dabaghi,8.055282435501189,4.015857958227284,0.6940394418182994,6.401597522665023,3.8029322980757216,0.4713176628379349,0.7126078713803413
4668,freddy-munoz,2.321928094887362,2.3728057820624016,0.5632739736864608,4.522345809088463,4.147471436285842,-0.0860187804961456,-0.0321861287041268
4669,frederic-bonn,6.285402218862249,5.545231579554658,0.28773956470726875,7.320444036026018,6.405307245041016,-0.10971630221287508,0.0929868235486206
4670,frederic-dumeny,8.134426320220927,5.845063371203739,0.46048006815460396,7.902004152138397,5.638329749511684,0.20155405851540925,0.4838980177099809
4671,frederic-foschiani,6.149747119504682,3.881871092375463,0.6109656659237083,8.23819772068353,4.009470215332009,-0.10714204286192004,0.5952194456991738
4672,frederic-harper,7.076815597050831,3.733102923192877,0.6739067950151668,6.661639605039662,3.699597705755002,0.3367789718330728,0.6773562313409858
4673,frederic-huber,8.149747119504681,3.863086202179689,0.691821738760747,8.581617078490527,3.774167210632096,0.1808608139294649,0.7000258178559488
4674,frederic-le-coustumer,5.754887502163468,3.486266092461689,0.6493198899307328,10.515018974418584,3.6310556716919073,-0.4221253468601176,0.6314639342487339
4675,frederic-lemarechal,8.29920801838728,5.002802484171776,0.6186081114915332,8.561753685442364,4.747234186112237,0.2721449414445531,0.6410860793731034
4676,frederic-morin,7.787902559391432,4.773820194898298,0.5867505245174615,5.700775992868875,4.488386440481486,0.4881606663378365,0.61594160723226
4677,frederik-walraven,7.330916878114617,3.720908443490421,0.7136902615208446,5.947768098416963,3.58902973750036,0.5041625754625778,0.725321996850258
4678,fredrik-bergstrom,5.554588851677638,3.8499764126335547,0.5715545666306676,5.942788989379407,3.788047572018344,0.2267195317306293,0.5802427754545493
4679,fredrik-blom,7.285402218862249,3.9336254932493686,0.6751274522658319,7.369290360959853,3.8278295253505172,0.3034377363411961,0.6853028067878614
4680,freek-bo,8.113742166049189,3.7354510834381367,0.7233593924086715,7.487090666888069,3.423013732021371,0.3733907582590218,0.7495914147477261
4681,freia,6.882643049361842,4.492239102931936,0.5620766588628355,6.543339750640029,4.601753546579402,0.290801886795893,0.5489163994036222
4682,freyja-gallagher,6.303780748177103,4.973823265780425,0.4231831223240509,5.7956259299147765,5.258184778883915,0.2874169271220424,0.37831693059876864
4683,frfr,5.392317422778761,3.793678065825904,0.5751817923301391,5.065006237323061,4.4508047071627965,0.37901038002691495,0.4781043240748778
4684,frikille,5.930737337562887,4.0170800691463135,0.5855495616542513,4.640311660295689,3.8965171444627886,0.503425617733045,0.6008587781270854
4685,frode-odegard,6.0,4.3956863518049465,0.5124549003903379,7.072539634835367,5.142754735786141,-0.010662772589865388,0.4012008009784418
4686,frontriver,6.845490050944375,4.5227193843384095,0.5664527513744848,5.0947595927881135,4.350226046651079,0.4978707532726969,0.5865107436915092
4687,fryska,7.294620748891627,4.842782475615811,0.549163112732778,6.336267660421778,4.811344435177946,0.3692372842540079,0.5527218025745982
4688,fudds-pitt,3.4594316186372973,2.2721893491124256,0.7544079135179216,6.830358380201237,2.373653954400858,-0.12238556104603425,0.7409593191883843
4689,fujino-yukitsugu,5.857980995127572,1.0371957364354911,0.9329212791224002,1.356749428318266,0.8900921632598163,0.9096391421830314,0.9433574190961438
4690,fumiaki-fukushima,5.247927513443585,3.9802641654329145,0.5086651822416794,4.927683295700946,4.5520303642058115,0.3401476182461166,0.4106247183655501
4691,fumitake-taniguchi,6.20945336562895,3.901654490324709,0.6290905410786897,5.530709615330348,4.1922933335278865,0.4285413924026267,0.5953474113632703
4692,fumon-masahiro,6.727920454563199,4.083036886990725,0.6243166729352061,3.8497124239231515,3.5825753346073754,0.6498487859003378,0.6785400830667365
4693,furkan-akbayrak,6.475733430966398,4.452535259120818,0.542303985296015,5.986646609624748,4.516347372577648,0.3284457739687856,0.5340971370278141
4694,furkan-tunal,6.044394119358453,3.862111712737746,0.5932205901291633,6.900533576531161,4.468927661596203,0.08870500305486145,0.5112318936699093
4695,furqan-nazeeri,6.459431618637297,4.263559233081761,0.5897123073076135,6.726987122762632,4.265733192196955,0.26430594138735275,0.5894575616959619
4696,fwkw3521,5.169925001442312,1.4461140584955312,0.8965997644701634,1.8593926091199589,1.2749230995719636,0.8627839741148635,0.9102154258787354
4697,fx62,5.129283016944966,3.9841528861131703,0.47878966301077797,5.892497963996612,4.636651102813642,-0.008677719170153985,0.3542417786961201
4698,g-chandler-r,7.523561956057013,5.139598175734201,0.515144274742359,7.452845214442616,5.117011775361139,0.21519881610092367,0.5177602170201635
4699,g-lutz,7.672425341971495,3.006825097802817,0.7832796562287232,5.577988486581462,2.883497521851728,0.5586182801835257,0.7933134005476541
4700,g-pez,6.918863237274595,4.554621397657262,0.5835885455660433,5.4982341273602815,4.6045753294804825,0.4758370330278047,0.578072157118429
4701,gab-bonghi,8.353146825498083,5.239362332512124,0.5689013681365548,5.567183145504833,4.7596367735831855,0.5366723430998438,0.615015888285835
4702,gabby-comperchio,7.169925001442312,4.471564384867018,0.5923801102106995,7.503969346796447,4.4638549938037775,0.21204980678317986,0.5932255073636925
4703,gabe-banner,8.800899899920305,6.809243210143821,0.3814134024846901,5.380235498201459,5.158975040119278,0.5364392914578658,0.5591696381643612
4704,gabe-brosbe,8.379378367071261,6.9263722337247655,0.3179808606803334,5.593123923709251,5.355047591172495,0.4798651396993892,0.5069352872350825
4705,gabe-couch,5.129283016944966,2.910014317826151,0.7011970369290136,5.732280239269519,3.486080140344756,0.2827840109129865,0.6271570386923253
4706,gabe-diaz,7.6865005271832185,5.496917713621503,0.4903092462018032,7.181902233430416,5.358759806953613,0.2835289183870989,0.5059864227222919
4707,gabe-kassel,6.714245517666122,3.5349208239238066,0.6867688847767246,6.9481297016660735,3.526675525457993,0.27591299270724823,0.6876315842231644
4708,gabe-smedresman,6.599912842187128,4.200206142854132,0.5734498964109727,6.8118992224145964,4.609615539511691,0.1893186814293732,0.5210481296179337
4709,gabe-tippery,7.924812503605781,3.5344204977542697,0.7373140761261349,7.6004259172375965,3.3938957686230964,0.3525141593445709,0.7491968099809314
4710,gabe-weiss,6.727920454563199,4.230142562455907,0.5914513438211375,7.375678560750057,4.849135388861551,0.1509286566633638,0.5166904864003176
4711,gabi-sanchez,5.930737337562887,3.8239600007692336,0.6014116683013045,4.696031810383152,4.0522422452543125,0.4836777808118908,0.5716268658476292
4712,gabi-tognozzi,3.321928094887362,3.3091961545118367,0.29717006244528443,7.639499451022373,6.283643038383957,-0.4877804481509134,-0.3132823074912299
4713,gabor,7.098032082960526,5.155414210883509,0.4850926214752786,7.125646666391555,5.5433157529613535,0.2087474849859052,0.435628260502096
4714,gabor-gonci,7.98299357469431,4.094419330241819,0.6788921974464519,6.379816623426048,4.003860190184732,0.4577467943720401,0.6870964050207939
4715,gabor-gyarmati,6.870364719583405,4.374862980299018,0.5887586220438797,8.571366831582646,4.487537356745062,-0.04587401975832159,0.5758690293132679
4716,gabor-kohalmi,7.266786540694901,5.3690504886010935,0.4664514732453933,8.259078935482421,5.3444668907983806,-0.007954926823717817,0.469520679355537
4717,gabor-sipos,7.7615512324444795,4.224138439463577,0.6505275432801689,7.761990327244677,4.319756272623154,0.2640904951325303,0.6412287184465575
4718,gabor-szanto,5.285402218862249,4.743461764855952,0.3107524679641174,6.461388984174032,5.760179356707425,-0.12231271406350387,-0.00830140081784347
4719,gabor-valdinger,6.857980995127572,4.108879972874159,0.6313529083134626,6.407770638814847,4.057375077320663,0.3625323821472946,0.6368537190719304
4720,gabri-van-lee,6.820178962415188,3.7620221825956297,0.6720020480199677,8.933891683927351,3.7541529164340015,-0.0366870558303684,0.6728113161883432
4721,gabrie-van-zanten,6.442943495848728,4.3062587028921175,0.5780005799400246,8.115360000856983,4.297379005435693,-0.03544033164900092,0.5790661224794861
4722,gabriel-allasia,6.108524456778169,3.3522832237583318,0.698822404514844,8.825381047456828,3.399578848616353,-0.08943906194219485,0.6937892349679731
4723,gabriel-belmudes,6.539158811108031,4.976652624404836,0.4595149439678789,6.543434963591403,4.961616109740362,0.21318949699565265,0.4616214011363357
4724,gabriel-bergin,7.434628227636725,5.9260468790668845,0.3779356564990282,9.203050305807254,6.152415791364362,-0.1662290896706488,0.3463717659902974
4725,gabriel-cooper,6.426264754702098,3.339320502483555,0.7173410659972281,4.27703276660473,3.348046374374852,0.6216264258846237,0.7164784265040891
4726,gabriel-gasparolo,6.700439718141092,4.773242013357403,0.5125348429979592,9.536874259505282,5.253574100349927,-0.2405872160044453,0.4495983239361868
4727,gabriel-gripp,7.768184324776926,4.6635848836465685,0.6094437986050028,5.165341898546334,4.042881114761465,0.5590716129194746,0.6697166038692831
4728,gabriel-jorby,7.483815777264256,5.0401416407278194,0.5316760171727167,4.0467915691980965,5.010798661027677,0.6403983267710196,0.535000748194688
4729,gabriel-klintowitz,6.906890595608519,4.526826769324987,0.5561102276254621,6.018103798478322,4.410412794670053,0.3631741524553386,0.5700823496451366
4730,gabriel-lazarin,7.672425341971495,6.503688614647558,0.3012712722142797,7.405738302749327,6.534334401651484,0.1574926785250906,0.2967746377684069
4731,gabriel-louback,5.321928094887363,4.355818962244607,0.41306648894899545,7.1298441984674215,5.782574115856857,-0.1966038161273546,0.01791199877511301
4732,gabriel-mendes,4.087462841250339,2.299281705679366,0.7712036431194819,4.4997706392612775,2.785897657151241,0.4740763948013239,0.7117225848980626
4733,gabriel-prado,6.022367813028454,3.6241680785046415,0.6543608761284201,5.107321520226392,3.732914384786591,0.4727684103457494,0.6418259709546992
4734,gabriel-tadeu,6.108524456778169,4.493224234332698,0.5191434498610005,5.944517072238742,5.0777667106589695,0.3038833884107947,0.4372827397792165
4735,gabriel-varaljay,8.64745842645492,4.09512214743812,0.7171796930995725,7.395911084988617,3.8635194737679903,0.44007695660021706,0.7352049303521041
4736,gabriela-hora,6.894817763307944,4.344230548126396,0.5956076031570473,7.073221536254397,4.6515486731484135,0.2484579040875173,0.560645995588312
4737,gabriela-ybarra,6.672425341971495,5.669796116894259,0.3253758119356974,6.035390720434776,5.6689989904784825,0.26220804455721103,0.3255085835401163
4738,gabriela-zago,5.426264754702098,3.8638172310049983,0.5508228426304322,8.625695857476106,5.579792423243684,-0.3118812819026385,0.25532830523798605
4739,gabriele-fasolo,6.339850002884624,3.895194804769016,0.6389403794680972,8.615497912166626,3.941898276323104,-0.06446882285229914,0.633740789537697
4740,gabriele-sberla-badii,7.098032082960526,4.463102875131908,0.5838472739738993,7.453943788443491,4.359642053907962,0.19441071131365875,0.5954801916360292
4741,gabriele90,4.857980995127572,3.6245732208041614,0.5607896243540955,9.184659605518766,4.2912791113501605,-0.4381714312529606,0.4502618237599017
4742,gabrielle-mizrahi,5.321928094887363,3.256792249889571,0.6496743459252997,4.482128184024054,3.8141827185312636,0.4744570624155613,0.5731589448413116
4743,gabry-van-beek,6.087462841250339,3.653950805060095,0.6354122431135533,5.343075040399627,3.7280095982878296,0.4121601725429376,0.6263803139624416
4744,gacha911,7.451211111832329,3.7888998254351622,0.6927371042484605,9.450241369805529,3.7720703103245854,-0.0012899259210249856,0.6943228731971903
4745,gaetan-p0,5.285402218862249,2.84754485309673,0.7246285188854296,9.600396069125175,3.129320914890217,-0.314657343247661,0.6916208234785998
4746,gaia-dempsey,8.038918989292302,5.215239558750041,0.5244354874426452,7.258625382525798,5.080696184213231,0.2775007330489808,0.5392997883380193
4747,gakujin-hirasuna,6.554588851677638,3.911634371853991,0.6599959124185364,4.2240978276682215,3.599835172751959,0.6275787426011492,0.6916667443017496
4748,galaxie718,5.807354922057604,2.6555458166502306,0.7511319239953879,2.9910713227440624,2.662682956945563,0.7133054018262683,0.7503396551259366
4749,gamze-guzel,4.906890595608519,4.0934979728454435,0.4231402341545661,5.7794481668997575,4.572928292123499,-0.041942314982524334,0.3195884765892923
4750,ganeza,3.700439718141092,2.8215153850591737,0.5919083546805753,3.933415365300521,3.72097084429928,0.33350030895927196,0.390824973483163
4751,gang-kevin-han,4.392317422778761,3.145369590709024,0.6057145512569809,9.122588678769766,4.1072465671485885,-0.4946766461820896,0.435260456511782
4752,gardenia,7.339850002884624,5.017572372253586,0.5114361678440682,5.111501870716992,4.748554745557034,0.5000606706784488,0.5435277533934616
4753,gareth-hornberger,7.20945336562895,4.0078667250198565,0.6552801028944663,5.78890095234294,4.0038779746672635,0.4633385352513984,0.6556846941263121
4754,gareth-hughes6,6.977279923499917,4.114801143717625,0.6387494909392838,7.240623549528722,4.017185672525218,0.27120276906393914,0.6488838393836093
4755,gareth-jax,7.857980995127572,4.964966214642684,0.5580867732246697,7.817782629439815,4.902950068146092,0.21411780328600707,0.5647191618950521
4756,gareth-jones4,6.044394119358453,3.4775454274537743,0.6747772224983034,9.616189759680788,3.479800802835471,-0.2295469885800469,0.6745251399702848
4757,gareth-kay,8.262094845370179,4.824459965617512,0.6143424897207967,5.68581748090943,4.41745462563047,0.5318470673478223,0.652016390442334
4758,gareth-rees,7.531381460516312,4.589875340869663,0.5999921946555218,7.563559347885518,4.480716605559778,0.2544205455357061,0.6112851494877768
4759,gareth3,6.700439718141092,2.4953918204757537,0.8184465992740635,6.282829205968675,2.4696578793095507,0.4704125568582186,0.8205623664368019
4760,garey-gomez,8.257387842692651,5.640826651396888,0.5056550509092346,6.84087066603745,5.33113371052371,0.3728105986275808,0.5382039639871826
4761,garret-alfert,6.459431618637297,4.247000263331268,0.5905708342956418,5.900116088715106,4.239046512713459,0.3814972475178343,0.5915043767614929
4762,garrett-allen,6.149747119504682,5.479129219524652,0.2732540914458567,7.397260891891628,6.088398074262635,-0.14844811022917342,0.1341881347639177
